date,time,voltage,co2_ppm,formatted_datetime
8/25/2021,12:10:00 PM,65.28,217.6,08/25/2021 12:10
8/25/2021,12:20:00 PM,65.22,217.4,08/25/2021 12:20
8/25/2021,12:30:00 PM,65.615,218.7166667,08/25/2021 12:30
8/25/2021,12:40:00 PM,63.27,210.9,08/25/2021 12:40
8/25/2021,12:50:00 PM,67.3,224.3333333,08/25/2021 12:50
8/25/2021,1:00:00 PM,66.73,222.4333333,08/25/2021 13:00
8/25/2021,1:10:00 PM,70.17,233.9,08/25/2021 13:10
8/25/2021,1:20:00 PM,67.9,226.3333333,08/25/2021 13:20
8/25/2021,1:30:00 PM,67.085,223.6166667,08/25/2021 13:30
8/25/2021,1:40:00 PM,69.525,231.75,08/25/2021 13:40
8/25/2021,1:50:00 PM,67.79,225.9666667,08/25/2021 13:50
8/25/2021,2:00:00 PM,70.065,233.55,08/25/2021 14:00
8/25/2021,2:10:00 PM,68.47,228.2333333,08/25/2021 14:10
8/25/2021,2:20:00 PM,67.22,224.0666667,08/25/2021 14:20
8/25/2021,2:30:00 PM,68.05,226.8333333,08/25/2021 14:30
8/25/2021,2:40:00 PM,68.275,227.5833333,08/25/2021 14:40
8/25/2021,2:50:00 PM,67.96,226.5333333,08/25/2021 14:50
8/25/2021,3:00:00 PM,70.525,235.0833333,08/25/2021 15:00
8/25/2021,3:10:00 PM,72.055,240.1833333,08/25/2021 15:10
8/25/2021,3:20:00 PM,70.24,234.1333333,08/25/2021 15:20
8/25/2021,3:30:00 PM,70.925,236.4166667,08/25/2021 15:30
8/25/2021,3:40:00 PM,68.095,226.9833333,08/25/2021 15:40
8/25/2021,3:50:00 PM,70.89,236.3,08/25/2021 15:50
8/25/2021,4:00:00 PM,72.87,242.9,08/25/2021 16:00
8/25/2021,4:10:00 PM,68.12,227.0666667,08/25/2021 16:10
8/25/2021,4:20:00 PM,70.405,234.6833333,08/25/2021 16:20
8/25/2021,4:30:00 PM,68.075,226.9166667,08/25/2021 16:30
8/25/2021,4:40:00 PM,67.2,224,08/25/2021 16:40
8/25/2021,4:50:00 PM,63.795,212.65,08/25/2021 16:50
8/25/2021,5:00:00 PM,65.25,217.5,08/25/2021 17:00
8/25/2021,5:10:00 PM,65.52,218.4,08/25/2021 17:10
8/25/2021,5:20:00 PM,65.195,217.3166667,08/25/2021 17:20
8/25/2021,5:30:00 PM,60.44,201.4666667,08/25/2021 17:30
8/25/2021,5:40:00 PM,63.13,210.4333333,08/25/2021 17:40
8/25/2021,5:50:00 PM,65.515,218.3833333,08/25/2021 17:50
8/25/2021,6:00:00 PM,62.75,209.1666667,08/25/2021 18:00
8/25/2021,6:10:00 PM,65.125,217.0833333,08/25/2021 18:10
8/25/2021,6:20:00 PM,62.445,208.15,08/25/2021 18:20
8/25/2021,6:30:00 PM,57.975,193.25,08/25/2021 18:30
8/25/2021,6:40:00 PM,62.935,209.7833333,08/25/2021 18:40
8/25/2021,6:50:00 PM,58.145,193.8166667,08/25/2021 18:50
8/25/2021,7:00:00 PM,60.52,201.7333333,08/25/2021 19:00
8/25/2021,7:10:00 PM,58.4,194.6666667,08/25/2021 19:10
8/25/2021,7:20:00 PM,58.55,195.1666667,08/25/2021 19:20
8/25/2021,7:30:00 PM,58.2,194,08/25/2021 19:30
8/25/2021,7:40:00 PM,59.34,197.8,08/25/2021 19:40
8/25/2021,7:50:00 PM,58.08,193.6,08/25/2021 19:50
8/25/2021,8:00:00 PM,54.435,181.45,08/25/2021 20:00
8/25/2021,8:10:00 PM,55.355,184.5166667,08/25/2021 20:10
8/25/2021,8:20:00 PM,54.99,183.3,08/25/2021 20:20
8/25/2021,8:30:00 PM,53.615,178.7166667,08/25/2021 20:30
8/25/2021,8:40:00 PM,54.215,180.7166667,08/25/2021 20:40
8/25/2021,8:50:00 PM,55.4,184.6666667,08/25/2021 20:50
8/25/2021,9:00:00 PM,55.455,184.85,08/25/2021 21:00
8/25/2021,9:10:00 PM,55.235,184.1166667,08/25/2021 21:10
8/25/2021,9:20:00 PM,53.17,177.2333333,08/25/2021 21:20
8/25/2021,9:30:00 PM,50.76,169.2,08/25/2021 21:30
8/25/2021,9:40:00 PM,51.265,170.8833333,08/25/2021 21:40
8/25/2021,9:50:00 PM,52.5,175,08/25/2021 21:50
8/25/2021,10:00:00 PM,51.835,172.7833333,08/25/2021 22:00
8/25/2021,10:10:00 PM,51.645,172.15,08/25/2021 22:10
8/25/2021,10:20:00 PM,51.845,172.8166667,08/25/2021 22:20
8/25/2021,10:30:00 PM,50.38,167.9333333,08/25/2021 22:30
8/25/2021,10:40:00 PM,50.55,168.5,08/25/2021 22:40
8/25/2021,10:50:00 PM,51.425,171.4166667,08/25/2021 22:50
8/25/2021,11:00:00 PM,50.82,169.4,08/25/2021 23:00
8/25/2021,11:10:00 PM,51.115,170.3833333,08/25/2021 23:10
8/25/2021,11:20:00 PM,49.14,163.8,08/25/2021 23:20
8/25/2021,11:30:00 PM,46.06,153.5333333,08/25/2021 23:30
8/25/2021,11:40:00 PM,46.65,155.5,08/25/2021 23:40
8/25/2021,11:50:00 PM,48.13,160.4333333,08/25/2021 23:50
8/26/2021,12:00:00 AM,53.005,176.6833333,08/26/2021 00:00
8/26/2021,12:10:00 AM,48.48,161.6,08/26/2021 00:10
8/26/2021,12:20:00 AM,48.145,160.4833333,08/26/2021 00:20
8/26/2021,12:30:00 AM,50.05,166.8333333,08/26/2021 00:30
8/26/2021,12:40:00 AM,50.515,168.3833333,08/26/2021 00:40
8/26/2021,12:50:00 AM,51.575,171.9166667,08/26/2021 00:50
8/26/2021,1:00:00 AM,50.305,167.6833333,08/26/2021 01:00
8/26/2021,1:10:00 AM,45.665,152.2166667,08/26/2021 01:10
8/26/2021,1:20:00 AM,50.91,169.7,08/26/2021 01:20
8/26/2021,1:30:00 AM,49.13,163.7666667,08/26/2021 01:30
8/26/2021,1:40:00 AM,53.025,176.75,08/26/2021 01:40
8/26/2021,1:50:00 AM,49.53,165.1,08/26/2021 01:50
8/26/2021,2:00:00 AM,48.965,163.2166667,08/26/2021 02:00
8/26/2021,2:10:00 AM,45.475,151.5833333,08/26/2021 02:10
8/26/2021,2:20:00 AM,49.275,164.25,08/26/2021 02:20
8/26/2021,2:30:00 AM,50.295,167.65,08/26/2021 02:30
8/26/2021,2:40:00 AM,47.305,157.6833333,08/26/2021 02:40
8/26/2021,2:50:00 AM,44.595,148.65,08/26/2021 02:50
8/26/2021,3:00:00 AM,47.99,159.9666667,08/26/2021 03:00
8/26/2021,3:10:00 AM,47.58,158.6,08/26/2021 03:10
8/26/2021,3:20:00 AM,50.465,168.2166667,08/26/2021 03:20
8/26/2021,3:30:00 AM,44.08,146.9333333,08/26/2021 03:30
8/26/2021,3:40:00 AM,50.15,167.1666667,08/26/2021 03:40
8/26/2021,3:50:00 AM,43.51,145.0333333,08/26/2021 03:50
8/26/2021,4:00:00 AM,47.315,157.7166667,08/26/2021 04:00
8/26/2021,4:10:00 AM,45.585,151.95,08/26/2021 04:10
8/26/2021,4:20:00 AM,48.15,160.5,08/26/2021 04:20
8/26/2021,4:30:00 AM,46.165,153.8833333,08/26/2021 04:30
8/26/2021,4:40:00 AM,44.175,147.25,08/26/2021 04:40
8/26/2021,4:50:00 AM,45.275,150.9166667,08/26/2021 04:50
8/26/2021,5:00:00 AM,50.02,166.7333333,08/26/2021 05:00
8/26/2021,5:10:00 AM,44.345,147.8166667,08/26/2021 05:10
8/26/2021,5:20:00 AM,44.745,149.15,08/26/2021 05:20
8/26/2021,5:30:00 AM,44.345,147.8166667,08/26/2021 05:30
8/26/2021,5:40:00 AM,42.935,143.1166667,08/26/2021 05:40
8/26/2021,5:50:00 AM,43.87,146.2333333,08/26/2021 05:50
8/26/2021,6:00:00 AM,45.225,150.75,08/26/2021 06:00
8/26/2021,6:10:00 AM,45.455,151.5166667,08/26/2021 06:10
8/26/2021,6:20:00 AM,46.87,156.2333333,08/26/2021 06:20
8/26/2021,6:30:00 AM,47.3,157.6666667,08/26/2021 06:30
8/26/2021,6:40:00 AM,43.585,145.2833333,08/26/2021 06:40
8/26/2021,6:50:00 AM,46.7,155.6666667,08/26/2021 06:50
8/26/2021,7:00:00 AM,45.39,151.3,08/26/2021 07:00
8/26/2021,7:10:00 AM,43.03,143.4333333,08/26/2021 07:10
8/26/2021,7:20:00 AM,44.98,149.9333333,08/26/2021 07:20
8/26/2021,7:30:00 AM,45.36,151.2,08/26/2021 07:30
8/26/2021,7:40:00 AM,45.315,151.05,08/26/2021 07:40
8/26/2021,7:50:00 AM,42.935,143.1166667,08/26/2021 07:50
8/26/2021,8:00:00 AM,41.425,138.0833333,08/26/2021 08:00
8/26/2021,8:10:00 AM,42.655,142.1833333,08/26/2021 08:10
8/26/2021,8:20:00 AM,38.415,128.05,08/26/2021 08:20
8/26/2021,8:30:00 AM,40.345,134.4833333,08/26/2021 08:30
8/26/2021,8:40:00 AM,40.225,134.0833333,08/26/2021 08:40
8/26/2021,8:50:00 AM,42.815,142.7166667,08/26/2021 08:50
8/26/2021,9:00:00 AM,42.265,140.8833333,08/26/2021 09:00
8/26/2021,9:10:00 AM,40.4,134.6666667,08/26/2021 09:10
8/26/2021,9:20:00 AM,40,133.3333333,08/26/2021 09:20
8/26/2021,9:30:00 AM,37.1,123.6666667,08/26/2021 09:30
8/26/2021,9:40:00 AM,40.945,136.4833333,08/26/2021 09:40
8/26/2021,9:50:00 AM,45.185,150.6166667,08/26/2021 09:50
8/26/2021,10:00:00 AM,48.375,161.25,08/26/2021 10:00
8/26/2021,10:10:00 AM,48.2,160.6666667,08/26/2021 10:10
8/26/2021,10:20:00 AM,45.565,151.8833333,08/26/2021 10:20
8/26/2021,10:30:00 AM,50.415,168.05,08/26/2021 10:30
8/26/2021,10:40:00 AM,54.75,182.5,08/26/2021 10:40
8/26/2021,10:50:00 AM,54.885,182.95,08/26/2021 10:50
8/26/2021,11:00:00 AM,57.995,193.3166667,08/26/2021 11:00
8/26/2021,11:10:00 AM,57.085,190.2833333,08/26/2021 11:10
8/26/2021,11:20:00 AM,60.27,200.9,08/26/2021 11:20
8/26/2021,11:30:00 AM,61.395,204.65,08/26/2021 11:30
8/26/2021,11:40:00 AM,62.235,207.45,08/26/2021 11:40
8/26/2021,11:50:00 AM,59.875,199.5833333,08/26/2021 11:50
8/26/2021,12:00:00 PM,59.605,198.6833333,08/26/2021 12:00
8/26/2021,12:10:00 PM,60.17,200.5666667,08/26/2021 12:10
8/26/2021,12:20:00 PM,59.225,197.4166667,08/26/2021 12:20
8/26/2021,12:30:00 PM,59.995,199.9833333,08/26/2021 12:30
8/26/2021,12:40:00 PM,60.095,200.3166667,08/26/2021 12:40
8/26/2021,12:50:00 PM,59.935,199.7833333,08/26/2021 12:50
8/26/2021,1:00:00 PM,59.765,199.2166667,08/26/2021 13:00
8/26/2021,1:10:00 PM,62.23,207.4333333,08/26/2021 13:10
8/26/2021,1:20:00 PM,62.39,207.9666667,08/26/2021 13:20
8/26/2021,1:30:00 PM,58.37,194.5666667,08/26/2021 13:30
8/26/2021,1:40:00 PM,61.805,206.0166667,08/26/2021 13:40
8/26/2021,1:50:00 PM,59.22,197.4,08/26/2021 13:50
8/26/2021,2:00:00 PM,64.775,215.9166667,08/26/2021 14:00
8/26/2021,2:10:00 PM,59,196.6666667,08/26/2021 14:10
8/26/2021,2:20:00 PM,60.17,200.5666667,08/26/2021 14:20
8/26/2021,2:30:00 PM,61.7,205.6666667,08/26/2021 14:30
8/26/2021,2:40:00 PM,60.115,200.3833333,08/26/2021 14:40
8/26/2021,2:50:00 PM,57.825,192.75,08/26/2021 14:50
8/26/2021,3:00:00 PM,62.54,208.4666667,08/26/2021 15:00
8/26/2021,3:10:00 PM,57.745,192.4833333,08/26/2021 15:10
8/26/2021,3:20:00 PM,56.905,189.6833333,08/26/2021 15:20
8/26/2021,3:30:00 PM,56.995,189.9833333,08/26/2021 15:30
8/26/2021,3:40:00 PM,60.04,200.1333333,08/26/2021 15:40
8/26/2021,3:50:00 PM,62.055,206.85,08/26/2021 15:50
8/26/2021,4:00:00 PM,58.135,193.7833333,08/26/2021 16:00
8/26/2021,4:10:00 PM,60.22,200.7333333,08/26/2021 16:10
8/26/2021,4:20:00 PM,59.675,198.9166667,08/26/2021 16:20
8/26/2021,4:30:00 PM,58.705,195.6833333,08/26/2021 16:30
8/26/2021,4:40:00 PM,60.395,201.3166667,08/26/2021 16:40
8/26/2021,4:50:00 PM,59.415,198.05,08/26/2021 16:50
8/26/2021,5:00:00 PM,59.31,197.7,08/26/2021 17:00
8/26/2021,5:10:00 PM,58.355,194.5166667,08/26/2021 17:10
8/26/2021,5:20:00 PM,65.485,218.2833333,08/26/2021 17:20
8/26/2021,5:30:00 PM,60.465,201.55,08/26/2021 17:30
8/26/2021,5:40:00 PM,60.69,202.3,08/26/2021 17:40
8/26/2021,5:50:00 PM,61.03,203.4333333,08/26/2021 17:50
8/26/2021,6:00:00 PM,59.83,199.4333333,08/26/2021 18:00
8/26/2021,6:10:00 PM,59.57,198.5666667,08/26/2021 18:10
8/26/2021,6:20:00 PM,62.89,209.6333333,08/26/2021 18:20
8/26/2021,6:30:00 PM,60.52,201.7333333,08/26/2021 18:30
8/26/2021,6:40:00 PM,60.345,201.15,08/26/2021 18:40
8/26/2021,6:50:00 PM,57.615,192.05,08/26/2021 18:50
8/26/2021,7:00:00 PM,58.01,193.3666667,08/26/2021 19:00
8/26/2021,7:10:00 PM,57.175,190.5833333,08/26/2021 19:10
8/26/2021,7:20:00 PM,55.745,185.8166667,08/26/2021 19:20
8/26/2021,7:30:00 PM,54.875,182.9166667,08/26/2021 19:30
8/26/2021,7:40:00 PM,55.965,186.55,08/26/2021 19:40
8/26/2021,7:50:00 PM,57.9,193,08/26/2021 19:50
8/26/2021,8:00:00 PM,52.78,175.9333333,08/26/2021 20:00
8/26/2021,8:10:00 PM,51.835,172.7833333,08/26/2021 20:10
8/26/2021,8:20:00 PM,52.43,174.7666667,08/26/2021 20:20
8/26/2021,8:30:00 PM,49.615,165.3833333,08/26/2021 20:30
8/26/2021,8:40:00 PM,50.415,168.05,08/26/2021 20:40
8/26/2021,8:50:00 PM,52.395,174.65,08/26/2021 20:50
8/26/2021,9:00:00 PM,52.175,173.9166667,08/26/2021 21:00
8/26/2021,9:10:00 PM,47.87,159.5666667,08/26/2021 21:10
8/26/2021,9:20:00 PM,50.55,168.5,08/26/2021 21:20
8/26/2021,9:30:00 PM,47.925,159.75,08/26/2021 21:30
8/26/2021,9:40:00 PM,45.295,150.9833333,08/26/2021 21:40
8/26/2021,9:50:00 PM,44.83,149.4333333,08/26/2021 21:50
8/26/2021,10:00:00 PM,42.29,140.9666667,08/26/2021 22:00
8/26/2021,10:10:00 PM,42.68,142.2666667,08/26/2021 22:10
8/26/2021,10:20:00 PM,45.51,151.7,08/26/2021 22:20
8/26/2021,10:30:00 PM,42.69,142.3,08/26/2021 22:30
8/26/2021,10:40:00 PM,39.95,133.1666667,08/26/2021 22:40
8/26/2021,10:50:00 PM,40.31,134.3666667,08/26/2021 22:50
8/26/2021,11:00:00 PM,41.375,137.9166667,08/26/2021 23:00
8/26/2021,11:10:00 PM,40.275,134.25,08/26/2021 23:10
8/26/2021,11:20:00 PM,45.005,150.0166667,08/26/2021 23:20
8/26/2021,11:30:00 PM,39.79,132.6333333,08/26/2021 23:30
8/26/2021,11:40:00 PM,41.035,136.7833333,08/26/2021 23:40
8/26/2021,11:50:00 PM,40.455,134.85,08/26/2021 23:50
8/27/2021,12:00:00 AM,43.935,146.45,08/27/2021 00:00
8/27/2021,12:10:00 AM,42.755,142.5166667,08/27/2021 00:10
8/27/2021,12:20:00 AM,40.91,136.3666667,08/27/2021 00:20
8/27/2021,12:30:00 AM,44.835,149.45,08/27/2021 00:30
8/27/2021,12:40:00 AM,42.82,142.7333333,08/27/2021 00:40
8/27/2021,12:50:00 AM,42.925,143.0833333,08/27/2021 00:50
8/27/2021,1:00:00 AM,47.195,157.3166667,08/27/2021 01:00
8/27/2021,1:10:00 AM,42.51,141.7,08/27/2021 01:10
8/27/2021,1:20:00 AM,40.42,134.7333333,08/27/2021 01:20
8/27/2021,1:30:00 AM,39.945,133.15,08/27/2021 01:30
8/27/2021,1:40:00 AM,41.8,139.3333333,08/27/2021 01:40
8/27/2021,1:50:00 AM,39.26,130.8666667,08/27/2021 01:50
8/27/2021,2:00:00 AM,42.645,142.15,08/27/2021 02:00
8/27/2021,2:10:00 AM,38.09,126.9666667,08/27/2021 02:10
8/27/2021,2:20:00 AM,44.335,147.7833333,08/27/2021 02:20
8/27/2021,2:30:00 AM,40.33,134.4333333,08/27/2021 02:30
8/27/2021,2:40:00 AM,42.24,140.8,08/27/2021 02:40
8/27/2021,2:50:00 AM,42.685,142.2833333,08/27/2021 02:50
8/27/2021,3:00:00 AM,42.395,141.3166667,08/27/2021 03:00
8/27/2021,3:10:00 AM,42.71,142.3666667,08/27/2021 03:10
8/27/2021,3:20:00 AM,46.565,155.2166667,08/27/2021 03:20
8/27/2021,3:30:00 AM,44.105,147.0166667,08/27/2021 03:30
8/27/2021,3:40:00 AM,45.35,151.1666667,08/27/2021 03:40
8/27/2021,3:50:00 AM,43.72,145.7333333,08/27/2021 03:50
8/27/2021,4:00:00 AM,44.205,147.35,08/27/2021 04:00
8/27/2021,4:10:00 AM,48.9,163,08/27/2021 04:10
8/27/2021,4:20:00 AM,47.76,159.2,08/27/2021 04:20
8/27/2021,4:30:00 AM,45.285,150.95,08/27/2021 04:30
8/27/2021,4:40:00 AM,44.945,149.8166667,08/27/2021 04:40
8/27/2021,4:50:00 AM,45.245,150.8166667,08/27/2021 04:50
8/27/2021,5:00:00 AM,45.62,152.0666667,08/27/2021 05:00
8/27/2021,5:10:00 AM,46.745,155.8166667,08/27/2021 05:10
8/27/2021,5:20:00 AM,45.965,153.2166667,08/27/2021 05:20
8/27/2021,5:30:00 AM,47.915,159.7166667,08/27/2021 05:30
8/27/2021,5:40:00 AM,47.585,158.6166667,08/27/2021 05:40
8/27/2021,5:50:00 AM,47.565,158.55,08/27/2021 05:50
8/27/2021,6:00:00 AM,45.45,151.5,08/27/2021 06:00
8/27/2021,6:10:00 AM,45.24,150.8,08/27/2021 06:10
8/27/2021,6:20:00 AM,44.545,148.4833333,08/27/2021 06:20
8/27/2021,6:30:00 AM,43.3,144.3333333,08/27/2021 06:30
8/27/2021,6:40:00 AM,45.265,150.8833333,08/27/2021 06:40
8/27/2021,6:50:00 AM,45.305,151.0166667,08/27/2021 06:50
8/27/2021,7:00:00 AM,45.655,152.1833333,08/27/2021 07:00
8/27/2021,7:10:00 AM,45.515,151.7166667,08/27/2021 07:10
8/27/2021,7:20:00 AM,48.915,163.05,08/27/2021 07:20
8/27/2021,7:30:00 AM,48.415,161.3833333,08/27/2021 07:30
8/27/2021,7:40:00 AM,46.825,156.0833333,08/27/2021 07:40
8/27/2021,7:50:00 AM,47.43,158.1,08/27/2021 07:50
8/27/2021,8:00:00 AM,45.41,151.3666667,08/27/2021 08:00
8/27/2021,8:10:00 AM,45.265,150.8833333,08/27/2021 08:10
8/27/2021,8:20:00 AM,42.39,141.3,08/27/2021 08:20
8/27/2021,8:30:00 AM,42.79,142.6333333,08/27/2021 08:30
8/27/2021,8:40:00 AM,43.985,146.6166667,08/27/2021 08:40
8/27/2021,8:50:00 AM,45.27,150.9,08/27/2021 08:50
8/27/2021,9:00:00 AM,45.295,150.9833333,08/27/2021 09:00
8/27/2021,9:10:00 AM,43.795,145.9833333,08/27/2021 09:10
8/27/2021,9:20:00 AM,47.225,157.4166667,08/27/2021 09:20
8/27/2021,9:30:00 AM,42.57,141.9,08/27/2021 09:30
8/27/2021,9:40:00 AM,48.6,162,08/27/2021 09:40
8/27/2021,9:50:00 AM,49.435,164.7833333,08/27/2021 09:50
8/27/2021,10:00:00 AM,51.795,172.65,08/27/2021 10:00
8/27/2021,10:10:00 AM,50.11,167.0333333,08/27/2021 10:10
8/27/2021,10:20:00 AM,54.85,182.8333333,08/27/2021 10:20
8/27/2021,10:30:00 AM,54.51,181.7,08/27/2021 10:30
8/27/2021,10:40:00 AM,59.605,198.6833333,08/27/2021 10:40
8/27/2021,10:50:00 AM,58.045,193.4833333,08/27/2021 10:50
8/27/2021,11:00:00 AM,62.035,206.7833333,08/27/2021 11:00
8/27/2021,11:10:00 AM,60.15,200.5,08/27/2021 11:10
8/27/2021,11:20:00 AM,62.77,209.2333333,08/27/2021 11:20
8/27/2021,11:30:00 AM,62.655,208.85,08/27/2021 11:30
8/27/2021,11:40:00 AM,65.235,217.45,08/27/2021 11:40
8/27/2021,11:50:00 AM,65.14,217.1333333,08/27/2021 11:50
8/27/2021,12:00:00 PM,65.45,218.1666667,08/27/2021 12:00
8/27/2021,12:10:00 PM,63.415,211.3833333,08/27/2021 12:10
8/27/2021,12:20:00 PM,65.21,217.3666667,08/27/2021 12:20
8/27/2021,12:30:00 PM,67.42,224.7333333,08/27/2021 12:30
8/27/2021,12:40:00 PM,67.27,224.2333333,08/27/2021 12:40
8/27/2021,12:50:00 PM,64.755,215.85,08/27/2021 12:50
8/27/2021,1:00:00 PM,64.48,214.9333333,08/27/2021 13:00
8/27/2021,1:10:00 PM,66.485,221.6166667,08/27/2021 13:10
8/27/2021,1:20:00 PM,68.03,226.7666667,08/27/2021 13:20
8/27/2021,1:30:00 PM,68.01,226.7,08/27/2021 13:30
8/27/2021,1:40:00 PM,70.25,234.1666667,08/27/2021 13:40
8/27/2021,1:50:00 PM,67.89,226.3,08/27/2021 13:50
8/27/2021,2:00:00 PM,65.695,218.9833333,08/27/2021 14:00
8/27/2021,2:10:00 PM,67.095,223.65,08/27/2021 14:10
8/27/2021,2:20:00 PM,70.065,233.55,08/27/2021 14:20
8/27/2021,2:30:00 PM,67.925,226.4166667,08/27/2021 14:30
8/27/2021,2:40:00 PM,67.59,225.3,08/27/2021 14:40
8/27/2021,2:50:00 PM,67.69,225.6333333,08/27/2021 14:50
8/27/2021,3:00:00 PM,66.5,221.6666667,08/27/2021 15:00
8/27/2021,3:10:00 PM,63.62,212.0666667,08/27/2021 15:10
8/27/2021,3:20:00 PM,64.17,213.9,08/27/2021 15:20
8/27/2021,3:30:00 PM,67.785,225.95,08/27/2021 15:30
8/27/2021,3:40:00 PM,68.19,227.3,08/27/2021 15:40
8/27/2021,3:50:00 PM,66.76,222.5333333,08/27/2021 15:50
8/27/2021,4:00:00 PM,65.225,217.4166667,08/27/2021 16:00
8/27/2021,4:10:00 PM,63.295,210.9833333,08/27/2021 16:10
8/27/2021,4:20:00 PM,63.56,211.8666667,08/27/2021 16:20
8/27/2021,4:30:00 PM,65.695,218.9833333,08/27/2021 16:30
8/27/2021,4:40:00 PM,63.84,212.8,08/27/2021 16:40
8/27/2021,4:50:00 PM,63.055,210.1833333,08/27/2021 16:50
8/27/2021,5:00:00 PM,64.865,216.2166667,08/27/2021 17:00
8/27/2021,5:10:00 PM,63.42,211.4,08/27/2021 17:10
8/27/2021,5:20:00 PM,65.095,216.9833333,08/27/2021 17:20
8/27/2021,5:30:00 PM,63.295,210.9833333,08/27/2021 17:30
8/27/2021,5:40:00 PM,65.41,218.0333333,08/27/2021 17:40
8/27/2021,5:50:00 PM,62.36,207.8666667,08/27/2021 17:50
8/27/2021,6:00:00 PM,63.16,210.5333333,08/27/2021 18:00
8/27/2021,6:10:00 PM,63.1,210.3333333,08/27/2021 18:10
8/27/2021,6:20:00 PM,62.8,209.3333333,08/27/2021 18:20
8/27/2021,6:30:00 PM,62.855,209.5166667,08/27/2021 18:30
8/27/2021,6:40:00 PM,61.39,204.6333333,08/27/2021 18:40
8/27/2021,6:50:00 PM,68.005,226.6833333,08/27/2021 18:50
8/27/2021,7:00:00 PM,66.57,221.9,08/27/2021 19:00
8/27/2021,7:10:00 PM,60.58,201.9333333,08/27/2021 19:10
8/27/2021,7:20:00 PM,60.34,201.1333333,08/27/2021 19:20
8/27/2021,7:30:00 PM,60.385,201.2833333,08/27/2021 19:30
8/27/2021,7:40:00 PM,65.28,217.6,08/27/2021 19:40
8/27/2021,7:50:00 PM,60.4,201.3333333,08/27/2021 19:50
8/27/2021,8:00:00 PM,59.835,199.45,08/27/2021 20:00
8/27/2021,8:10:00 PM,58.96,196.5333333,08/27/2021 20:10
8/27/2021,8:20:00 PM,61.54,205.1333333,08/27/2021 20:20
8/27/2021,8:30:00 PM,55.845,186.15,08/27/2021 20:30
8/27/2021,8:40:00 PM,58.915,196.3833333,08/27/2021 20:40
8/27/2021,8:50:00 PM,58.025,193.4166667,08/27/2021 20:50
8/27/2021,9:00:00 PM,57.045,190.15,08/27/2021 21:00
8/27/2021,9:10:00 PM,57.145,190.4833333,08/27/2021 21:10
8/27/2021,9:20:00 PM,53.825,179.4166667,08/27/2021 21:20
8/27/2021,9:30:00 PM,57.23,190.7666667,08/27/2021 21:30
8/27/2021,9:40:00 PM,53.095,176.9833333,08/27/2021 21:40
8/27/2021,9:50:00 PM,52.01,173.3666667,08/27/2021 21:50
8/27/2021,10:00:00 PM,48.83,162.7666667,08/27/2021 22:00
8/27/2021,10:10:00 PM,50.68,168.9333333,08/27/2021 22:10
8/27/2021,10:20:00 PM,53.215,177.3833333,08/27/2021 22:20
8/27/2021,10:30:00 PM,48,160,08/27/2021 22:30
8/27/2021,10:40:00 PM,51.11,170.3666667,08/27/2021 22:40
8/27/2021,10:50:00 PM,50.745,169.15,08/27/2021 22:50
8/27/2021,11:00:00 PM,48.095,160.3166667,08/27/2021 23:00
8/27/2021,11:10:00 PM,50.6,168.6666667,08/27/2021 23:10
8/27/2021,11:20:00 PM,50.8,169.3333333,08/27/2021 23:20
8/27/2021,11:30:00 PM,49.93,166.4333333,08/27/2021 23:30
8/27/2021,11:40:00 PM,47.09,156.9666667,08/27/2021 23:40
8/27/2021,11:50:00 PM,51.305,171.0166667,08/27/2021 23:50
8/28/2021,12:00:00 AM,50.045,166.8166667,08/28/2021 00:00
8/28/2021,12:10:00 AM,46.21,154.0333333,08/28/2021 00:10
8/28/2021,12:20:00 AM,48.06,160.2,08/28/2021 00:20
8/28/2021,12:30:00 AM,49.24,164.1333333,08/28/2021 00:30
8/28/2021,12:40:00 AM,50.455,168.1833333,08/28/2021 00:40
8/28/2021,12:50:00 AM,47.96,159.8666667,08/28/2021 00:50
8/28/2021,1:00:00 AM,47.55,158.5,08/28/2021 01:00
8/28/2021,1:10:00 AM,49.46,164.8666667,08/28/2021 01:10
8/28/2021,1:20:00 AM,47.78,159.2666667,08/28/2021 01:20
8/28/2021,1:30:00 AM,50.74,169.1333333,08/28/2021 01:30
8/28/2021,1:40:00 AM,48.485,161.6166667,08/28/2021 01:40
8/28/2021,1:50:00 AM,50.585,168.6166667,08/28/2021 01:50
8/28/2021,2:00:00 AM,47.25,157.5,08/28/2021 02:00
8/28/2021,2:10:00 AM,50.69,168.9666667,08/28/2021 02:10
8/28/2021,2:20:00 AM,50.42,168.0666667,08/28/2021 02:20
8/28/2021,2:30:00 AM,50.59,168.6333333,08/28/2021 02:30
8/28/2021,2:40:00 AM,50.405,168.0166667,08/28/2021 02:40
8/28/2021,2:50:00 AM,49.54,165.1333333,08/28/2021 02:50
8/28/2021,3:00:00 AM,51.925,173.0833333,08/28/2021 03:00
8/28/2021,3:10:00 AM,50.005,166.6833333,08/28/2021 03:10
8/28/2021,3:20:00 AM,50.56,168.5333333,08/28/2021 03:20
8/28/2021,3:30:00 AM,50.755,169.1833333,08/28/2021 03:30
8/28/2021,3:40:00 AM,48.175,160.5833333,08/28/2021 03:40
8/28/2021,3:50:00 AM,51.625,172.0833333,08/28/2021 03:50
8/28/2021,4:00:00 AM,50.295,167.65,08/28/2021 04:00
