date,time,voltage_mv,co2_ppm
7/1/21,21:40:00,98.04,326.8
7/1/21,21:50:00,98.415,328.05
7/1/21,22:00:00,97.77,325.9
7/1/21,22:10:00,96.535,321.7833333
7/1/21,22:20:00,98.065,326.8833333
7/1/21,22:30:00,98.17,327.2333333
7/1/21,22:40:00,95.665,318.8833333
7/1/21,22:50:00,98.13,327.1
7/1/21,23:00:00,98.305,327.6833333
7/1/21,23:10:00,93.94,313.1333333
7/1/21,23:20:00,98.12,327.0666667
7/1/21,23:30:00,94.345,314.4833333
7/1/21,23:40:00,95.87,319.5666667
7/1/21,23:50:00,95.075,316.9166667
7/2/21,0:00:00,93.045,310.15
7/2/21,0:10:00,93.625,312.0833333
7/2/21,0:20:00,92.235,307.45
7/2/21,0:30:00,93.24,310.8
7/2/21,0:40:00,95.35,317.8333333
7/2/21,0:50:00,93.3,311
7/2/21,1:00:00,92.625,308.75
7/2/21,1:10:00,91.845,306.15
7/2/21,1:20:00,95.76,319.2
7/2/21,1:30:00,93.035,310.1166667
7/2/21,1:40:00,91.095,303.65
7/2/21,1:50:00,93.565,311.8833333
7/2/21,2:00:00,92.99,309.9666667
7/2/21,2:10:00,93.18,310.6
7/2/21,2:20:00,93.21,310.7
7/2/21,2:30:00,94.54,315.1333333
7/2/21,2:40:00,98.105,327.0166667
7/2/21,2:50:00,92.82,309.4
7/2/21,3:00:00,93.34,311.1333333
7/2/21,3:10:00,93.13,310.4333333
7/2/21,3:20:00,94.74,315.8
7/2/21,3:30:00,95.27,317.5666667
7/2/21,3:40:00,93.305,311.0166667
7/2/21,3:50:00,92.845,309.4833333
7/2/21,4:00:00,93.745,312.4833333
7/2/21,4:10:00,90.95,303.1666667
7/2/21,4:20:00,95.72,319.0666667
7/2/21,4:30:00,91.75,305.8333333
7/2/21,4:40:00,94.725,315.75
7/2/21,4:50:00,90.755,302.5166667
7/2/21,5:00:00,92.975,309.9166667
7/2/21,5:10:00,94.28,314.2666667
7/2/21,5:20:00,91.815,306.05
7/2/21,5:30:00,93.72,312.4
7/2/21,5:40:00,93.75,312.5
7/2/21,5:50:00,91.885,306.2833333
7/2/21,6:00:00,92.6,308.6666667
7/2/21,6:10:00,95.335,317.7833333
7/2/21,6:20:00,89.17,297.2333333
7/2/21,6:30:00,91.215,304.05
7/2/21,6:40:00,92.355,307.85
7/2/21,6:50:00,93.35,311.1666667
7/2/21,7:00:00,90.795,302.65
7/2/21,7:10:00,87.79,292.6333333
7/2/21,7:20:00,90.37,301.2333333
7/2/21,7:30:00,85.705,285.6833333
7/2/21,7:40:00,89.87,299.5666667
7/2/21,7:50:00,85.105,283.6833333
7/2/21,8:00:00,83.62,278.7333333
7/2/21,8:10:00,80.47,268.2333333
7/2/21,8:20:00,77.06,256.8666667
7/2/21,8:30:00,72.035,240.1166667
7/2/21,8:40:00,68.77,229.2333333
7/2/21,8:50:00,63.28,210.9333333
7/2/21,9:00:00,57.625,192.0833333
7/2/21,9:10:00,53.565,178.55
7/2/21,9:20:00,50.74,169.1333333
7/2/21,9:30:00,47.205,157.35
7/2/21,9:40:00,46.95,156.5
7/2/21,9:50:00,43.315,144.3833333
7/2/21,10:00:00,46.6,155.3333333
7/2/21,10:10:00,49.9,166.3333333
7/2/21,10:20:00,47.25,157.5
7/2/21,10:30:00,48.095,160.3166667
7/2/21,10:40:00,46.955,156.5166667
7/2/21,10:50:00,43.98,146.6
7/2/21,11:00:00,46.43,154.7666667
7/2/21,11:10:00,38.075,126.9166667
7/2/21,11:20:00,45.14,150.4666667
7/2/21,11:30:00,38.315,127.7166667
7/2/21,11:40:00,42.36,141.2
7/2/21,11:50:00,39.66,132.2
7/2/21,12:00:00,42.68,142.2666667
7/2/21,12:10:00,35.675,118.9166667
7/2/21,12:20:00,40.92,136.4
7/2/21,12:30:00,38.985,129.95
7/2/21,12:40:00,41.71,139.0333333
7/2/21,12:50:00,35.89,119.6333333
7/2/21,13:00:00,38.26,127.5333333
7/2/21,13:10:00,39.095,130.3166667
7/2/21,13:20:00,39.225,130.75
7/2/21,13:30:00,35.91,119.7
7/2/21,13:40:00,33.34,111.1333333
7/2/21,13:50:00,38.42,128.0666667
7/2/21,14:00:00,34.08,113.6
7/2/21,14:10:00,33.855,112.85
7/2/21,14:20:00,36.68,122.2666667
7/2/21,14:30:00,36.085,120.2833333
7/2/21,14:40:00,36.105,120.35
7/2/21,14:50:00,38.735,129.1166667
7/2/21,15:00:00,38.595,128.65
7/2/21,15:10:00,37.515,125.05
7/2/21,15:20:00,33.94,113.1333333
7/2/21,15:30:00,30.765,102.55
7/2/21,15:40:00,30.77,102.5666667
7/2/21,15:50:00,35.38,117.9333333
7/2/21,16:00:00,37.835,126.1166667
7/2/21,16:10:00,34.915,116.3833333
7/2/21,16:20:00,33.525,111.75
7/2/21,16:30:00,33.725,112.4166667
7/2/21,16:40:00,31.355,104.5166667
7/2/21,16:50:00,35.52,118.4
7/2/21,17:00:00,36.17,120.5666667
7/2/21,17:10:00,34.9,116.3333333
7/2/21,17:20:00,36.07,120.2333333
7/2/21,17:30:00,34.18,113.9333333
7/2/21,17:40:00,38.265,127.55
7/2/21,17:50:00,40.74,135.8
7/2/21,18:00:00,43.925,146.4166667
7/2/21,18:10:00,48.27,160.9
7/2/21,18:20:00,52.915,176.3833333
7/2/21,18:30:00,59.215,197.3833333
7/2/21,18:40:00,62.905,209.6833333
7/2/21,18:50:00,73.16,243.8666667
7/2/21,19:00:00,75.045,250.15
7/2/21,19:10:00,80.445,268.15
7/2/21,19:20:00,86.49,288.3
7/2/21,19:30:00,88.17,293.9
7/2/21,19:40:00,89.16,297.2
7/2/21,19:50:00,91.425,304.75
7/2/21,20:00:00,93.25,310.8333333
7/2/21,20:10:00,93.635,312.1166667
7/2/21,20:20:00,100.58,335.2666667
7/2/21,20:30:00,97.055,323.5166667
7/2/21,20:40:00,98.715,329.05
7/2/21,20:50:00,100.435,334.7833333
7/2/21,21:00:00,100.555,335.1833333
7/2/21,21:10:00,98.585,328.6166667
7/2/21,21:20:00,100.595,335.3166667
7/2/21,21:30:00,100.735,335.7833333
7/2/21,21:40:00,98.475,328.25
7/2/21,21:50:00,96.4,321.3333333
7/2/21,22:00:00,94.305,314.35
7/2/21,22:10:00,97.21,324.0333333
7/2/21,22:20:00,95.705,319.0166667
7/2/21,22:30:00,98.24,327.4666667
7/2/21,22:40:00,97.33,324.4333333
7/2/21,22:50:00,96.065,320.2166667
7/2/21,23:00:00,94.705,315.6833333
7/2/21,23:10:00,93.385,311.2833333
7/2/21,23:20:00,94.515,315.05
7/2/21,23:30:00,96.795,322.65
7/2/21,23:40:00,96.92,323.0666667
7/2/21,23:50:00,97.085,323.6166667
7/3/21,0:00:00,95.75,319.1666667
7/3/21,0:10:00,97.48,324.9333333
7/3/21,0:20:00,95.775,319.25
7/3/21,0:30:00,92.985,309.95
7/3/21,0:40:00,93.93,313.1
7/3/21,0:50:00,90.77,302.5666667
7/3/21,1:00:00,94.16,313.8666667
7/3/21,1:10:00,94.89,316.3
7/3/21,1:20:00,94.15,313.8333333
7/3/21,1:30:00,95.35,317.8333333
7/3/21,1:40:00,93.255,310.85
7/3/21,1:50:00,92.985,309.95
7/3/21,2:00:00,91.05,303.5
7/3/21,2:10:00,93.185,310.6166667
7/3/21,2:20:00,95.38,317.9333333
7/3/21,2:30:00,93.07,310.2333333
7/3/21,2:40:00,92.66,308.8666667
7/3/21,2:50:00,92.125,307.0833333
7/3/21,3:00:00,91.465,304.8833333
7/3/21,3:10:00,92.15,307.1666667
7/3/21,3:20:00,93.03,310.1
7/3/21,3:30:00,92.515,308.3833333
7/3/21,3:40:00,91.095,303.65
7/3/21,3:50:00,90.475,301.5833333
7/3/21,4:00:00,90.93,303.1
7/3/21,4:10:00,93.31,311.0333333
7/3/21,4:20:00,92.305,307.6833333
7/3/21,4:30:00,91.27,304.2333333
7/3/21,4:40:00,90.29,300.9666667
7/3/21,4:50:00,90.55,301.8333333
7/3/21,5:00:00,92.48,308.2666667
7/3/21,5:10:00,87.985,293.2833333
7/3/21,5:20:00,90.855,302.85
7/3/21,5:30:00,93.08,310.2666667
7/3/21,5:40:00,88.09,293.6333333
7/3/21,5:50:00,88.21,294.0333333
7/3/21,6:00:00,90.665,302.2166667
7/3/21,6:10:00,90.655,302.1833333
7/3/21,6:20:00,90.715,302.3833333
7/3/21,6:30:00,87.555,291.85
7/3/21,6:40:00,86.56,288.5333333
7/3/21,6:50:00,87.45,291.5
7/3/21,7:00:00,82.885,276.2833333
7/3/21,7:10:00,82.28,274.2666667
7/3/21,7:20:00,82.91,276.3666667
7/3/21,7:30:00,80.24,267.4666667
7/3/21,7:40:00,78.15,260.5
7/3/21,7:50:00,77.83,259.4333333
7/3/21,8:00:00,76.955,256.5166667
7/3/21,8:10:00,73.065,243.55
7/3/21,8:20:00,72.975,243.25
7/3/21,8:30:00,72.995,243.3166667
7/3/21,8:40:00,67.755,225.85
7/3/21,8:50:00,65.715,219.05
7/3/21,9:00:00,67.92,226.4
7/3/21,9:10:00,65.57,218.5666667
7/3/21,9:20:00,64.1,213.6666667
7/3/21,9:30:00,63.915,213.05
7/3/21,9:40:00,61.13,203.7666667
7/3/21,9:50:00,58.315,194.3833333
7/3/21,10:00:00,56.495,188.3166667
7/3/21,10:10:00,57.36,191.2
7/3/21,10:20:00,55.41,184.7
7/3/21,10:30:00,52.565,175.2166667
7/3/21,10:40:00,52.925,176.4166667
7/3/21,10:50:00,55.7,185.6666667
7/3/21,11:00:00,54.26,180.8666667
7/3/21,11:10:00,48.45,161.5
7/3/21,11:20:00,45.48,151.6
7/3/21,11:30:00,43.195,143.9833333
7/3/21,11:40:00,45.03,150.1
7/3/21,11:50:00,44.455,148.1833333
7/3/21,12:00:00,45.53,151.7666667
7/3/21,12:10:00,43.74,145.8
7/3/21,12:20:00,43.29,144.3
7/3/21,12:30:00,45.965,153.2166667
7/3/21,12:40:00,41.03,136.7666667
7/3/21,12:50:00,44.035,146.7833333
7/3/21,13:00:00,43.985,146.6166667
7/3/21,13:10:00,41.295,137.65
7/3/21,13:20:00,43.99,146.6333333
7/3/21,13:30:00,44.17,147.2333333
7/3/21,13:40:00,45.325,151.0833333
7/3/21,13:50:00,42.87,142.9
7/3/21,14:00:00,43.455,144.85
7/3/21,14:10:00,40.99,136.6333333
7/3/21,14:20:00,40.8,136
7/3/21,14:30:00,40.835,136.1166667
7/3/21,14:40:00,43.43,144.7666667
7/3/21,14:50:00,41.195,137.3166667
7/3/21,15:00:00,40.73,135.7666667
7/3/21,15:10:00,40.035,133.45
7/3/21,15:20:00,36.99,123.3
7/3/21,15:30:00,34.44,114.8
7/3/21,15:40:00,39.27,130.9
7/3/21,15:50:00,38.28,127.6
7/3/21,16:00:00,41.485,138.2833333
7/3/21,16:10:00,36.91,123.0333333
7/3/21,16:20:00,35.115,117.05
7/3/21,16:30:00,33.63,112.1
7/3/21,16:40:00,33.32,111.0666667
7/3/21,16:50:00,35.435,118.1166667
7/3/21,17:00:00,34.64,115.4666667
7/3/21,17:10:00,33.115,110.3833333
7/3/21,17:20:00,33.385,111.2833333
7/3/21,17:30:00,33.65,112.1666667
7/3/21,17:40:00,31.53,105.1
7/3/21,17:50:00,39.99,133.3
7/3/21,18:00:00,38.32,127.7333333
7/3/21,18:10:00,45.195,150.65
7/3/21,18:20:00,48.15,160.5
7/3/21,18:30:00,54.2,180.6666667
7/3/21,18:40:00,55.595,185.3166667
7/3/21,18:50:00,58.175,193.9166667
7/3/21,19:00:00,63.315,211.05
7/3/21,19:10:00,69.245,230.8166667
7/3/21,19:20:00,73.15,243.8333333
7/3/21,19:30:00,73.96,246.5333333
7/3/21,19:40:00,77.385,257.95
7/3/21,19:50:00,80.6,268.6666667
7/3/21,20:00:00,83.305,277.6833333
7/3/21,20:10:00,83.005,276.6833333
7/3/21,20:20:00,84.365,281.2166667
7/3/21,20:30:00,85.575,285.25
7/3/21,20:40:00,85.645,285.4833333
7/3/21,20:50:00,89.285,297.6166667
7/3/21,21:00:00,90.72,302.4
7/3/21,21:10:00,92.82,309.4
7/3/21,21:20:00,88.645,295.4833333
7/3/21,21:30:00,91.74,305.8
7/3/21,21:40:00,93.105,310.35
7/3/21,21:50:00,95.125,317.0833333
7/3/21,22:00:00,90.395,301.3166667
7/3/21,22:10:00,88.02,293.4
7/3/21,22:20:00,90.765,302.55
7/3/21,22:30:00,93.82,312.7333333
7/3/21,22:40:00,89.7,299
7/3/21,22:50:00,90.525,301.75
7/3/21,23:00:00,90.705,302.35
7/3/21,23:10:00,90.01,300.0333333
7/3/21,23:20:00,89.97,299.9
7/3/21,23:30:00,92.915,309.7166667
7/3/21,23:40:00,89.45,298.1666667
7/3/21,23:50:00,90.375,301.25
7/4/21,0:00:00,90.58,301.9333333
7/4/21,0:10:00,94.965,316.55
7/4/21,0:20:00,90.435,301.45
7/4/21,0:30:00,95.28,317.6
7/4/21,0:40:00,87.985,293.2833333
7/4/21,0:50:00,90.56,301.8666667
7/4/21,1:00:00,92.65,308.8333333
7/4/21,1:10:00,90.52,301.7333333
7/4/21,1:20:00,91.03,303.4333333
7/4/21,1:30:00,89.885,299.6166667
7/4/21,1:40:00,92.13,307.1
7/4/21,1:50:00,89.585,298.6166667
7/4/21,2:00:00,93.975,313.25
7/4/21,2:10:00,88.12,293.7333333
7/4/21,2:20:00,91.255,304.1833333
7/4/21,2:30:00,90.555,301.85
7/4/21,2:40:00,88.95,296.5
7/4/21,2:50:00,90.79,302.6333333
7/4/21,3:00:00,89.145,297.15
7/4/21,3:10:00,89.965,299.8833333
7/4/21,3:20:00,85.81,286.0333333
7/4/21,3:30:00,89.29,297.6333333
7/4/21,3:40:00,89.715,299.05
7/4/21,3:50:00,88.155,293.85
7/4/21,4:00:00,86.08,286.9333333
7/4/21,4:10:00,87.86,292.8666667
7/4/21,4:20:00,91.385,304.6166667
7/4/21,4:30:00,88.11,293.7
7/4/21,4:40:00,86.025,286.75
7/4/21,4:50:00,87.84,292.8
7/4/21,5:00:00,90,300
7/4/21,5:10:00,91.19,303.9666667
7/4/21,5:20:00,87.94,293.1333333
7/4/21,5:30:00,87.87,292.9
7/4/21,5:40:00,88.27,294.2333333
7/4/21,5:50:00,88.085,293.6166667
7/4/21,6:00:00,91.17,303.9
7/4/21,6:10:00,88.37,294.5666667
7/4/21,6:20:00,85.365,284.55
7/4/21,6:30:00,88.02,293.4
7/4/21,6:40:00,84.055,280.1833333
7/4/21,6:50:00,83.525,278.4166667
7/4/21,7:00:00,83.76,279.2
7/4/21,7:10:00,77.855,259.5166667
7/4/21,7:20:00,78.22,260.7333333
7/4/21,7:30:00,77.785,259.2833333
7/4/21,7:40:00,77.415,258.05
7/4/21,7:50:00,77.96,259.8666667
7/4/21,8:00:00,70.515,235.05
7/4/21,8:10:00,70.885,236.2833333
7/4/21,8:20:00,70.5,235
7/4/21,8:30:00,66.265,220.8833333
7/4/21,8:40:00,70.45,234.8333333
7/4/21,8:50:00,66.495,221.65
7/4/21,9:00:00,70.48,234.9333333
7/4/21,9:10:00,66.93,223.1
7/4/21,9:20:00,68.02,226.7333333
7/4/21,9:30:00,67.875,226.25
7/4/21,9:40:00,67.245,224.15
7/4/21,9:50:00,63.535,211.7833333
7/4/21,10:00:00,63.74,212.4666667
7/4/21,10:10:00,63.87,212.9
7/4/21,10:20:00,59.775,199.25
7/4/21,10:30:00,56.29,187.6333333
7/4/21,10:40:00,58.435,194.7833333
7/4/21,10:50:00,56.425,188.0833333
7/4/21,11:00:00,53.525,178.4166667
7/4/21,11:10:00,52.975,176.5833333
7/4/21,11:20:00,49.57,165.2333333
7/4/21,11:30:00,50.755,169.1833333
7/4/21,11:40:00,52.505,175.0166667
7/4/21,11:50:00,51.495,171.65
7/4/21,12:00:00,49.21,164.0333333
7/4/21,12:10:00,47.64,158.8
7/4/21,12:20:00,48.805,162.6833333
7/4/21,12:30:00,48.48,161.6
7/4/21,12:40:00,48.675,162.25
7/4/21,12:50:00,45.35,151.1666667
7/4/21,13:00:00,47.23,157.4333333
7/4/21,13:10:00,45.56,151.8666667
7/4/21,13:20:00,46.55,155.1666667
7/4/21,13:30:00,47.52,158.4
7/4/21,13:40:00,45.8,152.6666667
7/4/21,13:50:00,40.715,135.7166667
7/4/21,14:00:00,45.865,152.8833333
7/4/21,14:10:00,46.22,154.0666667
7/4/21,14:20:00,45.885,152.95
7/4/21,14:30:00,47.945,159.8166667
7/4/21,14:40:00,42.275,140.9166667
7/4/21,14:50:00,40.59,135.3
7/4/21,15:00:00,41.26,137.5333333
7/4/21,15:10:00,39.935,133.1166667
7/4/21,15:20:00,38.46,128.2
7/4/21,15:30:00,35.72,119.0666667
7/4/21,15:40:00,32.88,109.6
7/4/21,15:50:00,29.815,99.38333333
7/4/21,16:00:00,30.175,100.5833333
7/4/21,16:10:00,28.37,94.56666667
7/4/21,16:20:00,23.255,77.51666667
7/4/21,16:30:00,20.55,68.5
7/4/21,16:40:00,24.18,80.6
7/4/21,16:50:00,23.08,76.93333333
7/4/21,17:00:00,28.005,93.35
7/4/21,17:10:00,23.03,76.76666667
7/4/21,17:20:00,28.405,94.68333333
7/4/21,17:30:00,29.705,99.01666667
7/4/21,17:40:00,35.57,118.5666667
7/4/21,17:50:00,40.54,135.1333333
7/4/21,18:00:00,40.45,134.8333333
7/4/21,18:10:00,42.975,143.25
7/4/21,18:20:00,50.12,167.0666667
7/4/21,18:30:00,60.185,200.6166667
7/4/21,18:40:00,63.375,211.25
7/4/21,18:50:00,67.13,223.7666667
7/4/21,19:00:00,70.525,235.0833333
7/4/21,19:10:00,74.68,248.9333333
7/4/21,19:20:00,77.605,258.6833333
7/4/21,19:30:00,81.625,272.0833333
7/4/21,19:40:00,84.71,282.3666667
7/4/21,19:50:00,86.185,287.2833333
7/4/21,20:00:00,85.74,285.8
7/4/21,20:10:00,88.255,294.1833333
7/4/21,20:20:00,88.685,295.6166667
7/4/21,20:30:00,90.23,300.7666667
7/4/21,20:40:00,89.485,298.2833333
7/4/21,20:50:00,93.15,310.5
7/4/21,21:00:00,93.025,310.0833333
7/4/21,21:10:00,93.69,312.3
7/4/21,21:20:00,95.38,317.9333333
7/4/21,21:30:00,91.25,304.1666667
7/4/21,21:40:00,93.645,312.15
7/4/21,21:50:00,94.815,316.05
7/4/21,22:00:00,94.31,314.3666667
7/4/21,22:10:00,94.925,316.4166667
7/4/21,22:20:00,94.715,315.7166667
7/4/21,22:30:00,96.55,321.8333333
7/4/21,22:40:00,95.66,318.8666667
7/4/21,22:50:00,90.285,300.95
7/4/21,23:00:00,92.925,309.75
7/4/21,23:10:00,94.675,315.5833333
7/4/21,23:20:00,92.86,309.5333333
7/4/21,23:30:00,91.395,304.65
7/4/21,23:40:00,90.69,302.3
7/4/21,23:50:00,91.935,306.45
7/5/21,0:00:00,88.45,294.8333333
7/5/21,0:10:00,95.355,317.85
7/5/21,0:20:00,89,296.6666667
7/5/21,0:30:00,90.075,300.25
7/5/21,0:40:00,92.67,308.9
7/5/21,0:50:00,90.78,302.6
