Device Name:,,OM-CP-VOLT101A
6/1/22,16:36:17,0.0185
6/1/22,16:46:17,0.016
6/1/22,16:56:17,0.0129
6/1/22,17:06:17,0.016
6/1/22,17:16:17,0.0163
6/1/22,17:26:17,0.0162
6/1/22,17:36:17,0.0179
6/1/22,17:46:17,0.0164
6/1/22,17:56:17,0.0144
6/1/22,18:06:17,0.0155
6/1/22,18:16:17,0.0188
6/1/22,18:26:17,0.0164
6/1/22,18:36:17,0.013
6/1/22,18:46:17,0.016
6/1/22,18:56:17,0.017
6/1/22,19:06:17,0.0159
6/1/22,19:16:17,0.016
6/1/22,19:26:17,0.0172
6/1/22,19:36:17,0.0165
6/1/22,19:46:17,0.0158
6/1/22,19:56:17,0.0137
6/1/22,20:06:17,0.0147
6/1/22,20:16:17,0.0146
6/1/22,20:26:17,0.0144
6/1/22,20:36:17,0.0144
6/1/22,20:46:17,0.0185
6/1/22,20:56:17,0.0178
6/1/22,21:06:17,0.0181
6/1/22,21:16:17,0.0181
6/1/22,21:26:17,0.0148
6/1/22,21:36:17,0.0178
6/1/22,21:46:17,0.0206
6/1/22,21:56:17,0.0179
6/1/22,22:06:17,0.0181
6/1/22,22:16:17,0.0193
6/1/22,22:26:17,0.0178
6/1/22,22:36:17,0.0203
6/1/22,22:46:17,0.0184
6/1/22,22:56:17,0.0161
6/1/22,23:06:17,0.0181
6/1/22,23:16:17,0.021
6/1/22,23:26:17,0.018
6/1/22,23:36:17,0.0148
6/1/22,23:46:17,0.0179
6/1/22,23:56:17,0.0206
6/2/22,0:06:17,0.0162
6/2/22,0:16:17,0.0188
6/2/22,0:26:17,0.0189
6/2/22,0:36:17,0.0191
6/2/22,0:46:17,0.0172
6/2/22,0:56:17,0.0207
6/2/22,1:06:17,0.0163
6/2/22,1:16:17,0.0194
6/2/22,1:26:17,0.0168
6/2/22,1:36:17,0.4557
6/2/22,1:46:17,0.1803
6/2/22,1:56:17,0.1728
6/2/22,2:06:17,0.0035
6/2/22,2:16:17,0.0042
6/2/22,2:26:17,0.0049
6/2/22,2:36:17,0.0056
6/2/22,2:46:17,0.0063
6/2/22,2:56:17,0.007
6/2/22,3:06:17,0.0077
6/2/22,3:16:17,0.0083
6/2/22,3:26:17,0.009
6/2/22,3:36:17,0.0096
6/2/22,3:46:17,0.0102
6/2/22,3:56:17,0.0108
6/2/22,4:06:17,0.0113
6/2/22,4:16:17,0.012
6/2/22,4:26:17,0.0125
6/2/22,4:36:17,0.0131
6/2/22,4:46:17,0.0137
6/2/22,4:56:17,0.0143
6/2/22,5:06:17,0.0149
6/2/22,5:16:17,0.0154
6/2/22,5:26:17,0.0159
6/2/22,5:36:17,0.0165
6/2/22,5:46:17,0.017
6/2/22,5:56:17,0.0175
6/2/22,6:06:17,0.018
6/2/22,6:16:17,0.0185
6/2/22,6:26:17,0.019
6/2/22,6:36:17,0.0195
6/2/22,6:46:17,0.02
6/2/22,6:56:17,0.0204
6/2/22,7:06:17,0.0209
6/2/22,7:16:17,0.0214
6/2/22,7:26:17,0.0219
6/2/22,7:36:17,0.5195
6/2/22,7:46:17,0.3023
6/2/22,7:56:17,0.3244
6/2/22,8:06:17,0.0051
6/2/22,8:16:17,0.4544
6/2/22,8:26:17,0.0058
6/2/22,8:36:17,0.2376
6/2/22,8:46:17,0.3314
6/2/22,8:56:17,0.6526
6/2/22,9:06:17,0.465
6/2/22,9:16:17,0.0052
6/2/22,9:26:17,0.3331
6/2/22,9:36:17,0.0064
6/2/22,9:46:17,0.0128
6/2/22,9:56:17,0.0059
6/2/22,10:06:17,0.018
6/2/22,10:16:17,0.0179
6/2/22,10:26:17,0.0132
6/2/22,10:36:17,0.0133
6/2/22,10:46:17,0.0149
6/2/22,10:56:17,0.0131
6/2/22,11:06:17,0.0159
6/2/22,11:16:17,0.0186
6/2/22,11:26:17,0.0156
6/2/22,11:36:17,0.0155
6/2/22,11:46:17,0.0187
6/2/22,11:56:17,0.0183
6/2/22,12:06:17,0.0158
6/2/22,12:16:17,0.0158
6/2/22,12:26:17,0.0176
6/2/22,12:36:17,0.0165
6/2/22,12:46:17,0.0157
6/2/22,12:56:17,0.0172
6/2/22,13:06:17,0.0152
6/2/22,13:16:17,0.0157
6/2/22,13:26:17,0.0143
6/2/22,13:36:17,0.0181
6/2/22,13:46:17,0.0159
6/2/22,13:56:17,0.0167
6/2/22,14:06:17,0.0184
6/2/22,14:16:17,0.0134
6/2/22,14:26:17,0.0158
6/2/22,14:36:17,0.015
6/2/22,14:46:17,0.0147
6/2/22,14:56:17,0.0154
6/2/22,15:06:17,0.0185
6/2/22,15:16:17,0.0162
6/2/22,15:26:17,0.0187
6/2/22,15:36:17,0.0161
6/2/22,15:46:17,0.0157
6/2/22,15:56:17,0.0164
6/2/22,16:06:17,0.0161
6/2/22,16:16:17,0.0152
6/2/22,16:26:17,0.0174
6/2/22,16:36:17,0.0158
6/2/22,16:46:17,0.016
6/2/22,16:56:17,0.0162
6/2/22,17:06:17,0.0145
6/2/22,17:16:17,0.0156
6/2/22,17:26:17,0.019
6/2/22,17:36:17,0.0163
6/2/22,17:46:17,0.015
6/2/22,17:56:17,0.015
6/2/22,18:06:17,0.016
6/2/22,18:16:17,0.0165
6/2/22,18:26:17,0.0166
6/2/22,18:36:17,0.0161
6/2/22,18:46:17,0.0154
6/2/22,18:56:17,0.0185
6/2/22,19:06:17,0.0137
6/2/22,19:16:17,0.0178
6/2/22,19:26:17,0.0163
6/2/22,19:36:17,0.0156
6/2/22,19:46:17,0.0186
6/2/22,19:56:17,0.0164
6/2/22,20:06:17,0.0171
6/2/22,20:16:17,0.0155
6/2/22,20:26:17,0.0165
6/2/22,20:36:17,0.0195
6/2/22,20:46:17,0.0201
6/2/22,20:56:17,0.019
6/2/22,21:06:17,0.0203
6/2/22,21:16:17,0.0196
6/2/22,21:26:17,0.0181
6/2/22,21:36:17,0.0169
6/2/22,21:46:17,0.0207
6/2/22,21:56:17,0.0176
6/2/22,22:06:17,0.0197
6/2/22,22:16:17,0.0168
6/2/22,22:26:17,0.0185
6/2/22,22:36:17,0.0161
6/2/22,22:46:17,0.0207
6/2/22,22:56:17,0.0168
6/2/22,23:06:17,0.0173
6/2/22,23:16:17,0.0206
6/2/22,23:26:17,0.0191
6/2/22,23:36:17,0.0184
6/2/22,23:46:17,0.0153
6/2/22,23:56:17,0.0204
6/3/22,0:06:17,0.0175
6/3/22,0:16:17,0.0168
6/3/22,0:26:17,0.019
6/3/22,0:36:17,0.0213
6/3/22,0:46:17,0.0152
6/3/22,0:56:17,0.0195
6/3/22,1:06:17,0.0182
6/3/22,1:16:17,0.0157
6/3/22,1:26:17,0.019
6/3/22,1:36:17,0.019
6/3/22,1:46:17,0.018
6/3/22,1:56:17,0.0186
6/3/22,2:06:17,0.018
6/3/22,2:16:17,0.0175
6/3/22,2:26:17,0.0212
6/3/22,2:36:17,0.0157
6/3/22,2:46:17,0.0222
6/3/22,2:56:17,0.0172
6/3/22,3:06:17,0.0176
6/3/22,3:16:17,0.0212
6/3/22,3:26:17,0.0182
6/3/22,3:36:17,0.0181
6/3/22,3:46:17,0.0059
6/3/22,3:56:17,0.1753
6/3/22,4:06:17,0.0019
6/3/22,4:16:17,0.0019
6/3/22,4:26:17,0.0026
6/3/22,4:36:17,0.0033
6/3/22,4:46:17,0.0041
6/3/22,4:56:17,0.0048
6/3/22,5:06:17,0.0055
6/3/22,5:16:17,0.0062
6/3/22,5:26:17,0.0069
6/3/22,5:36:17,0.0076
6/3/22,5:46:17,0.0082
6/3/22,5:56:17,0.0088
6/3/22,6:06:17,0.0095
6/3/22,6:16:17,0.0101
6/3/22,6:26:17,0.0107
6/3/22,6:36:17,0.0114
6/3/22,6:46:17,0.5709
6/3/22,6:56:17,0.3916
6/3/22,7:06:17,0.3191
6/3/22,7:16:17,0.3326
6/3/22,7:26:17,0.5287
6/3/22,7:36:17,0.0056
6/3/22,7:46:17,0.2308
6/3/22,7:56:17,0.4181
6/3/22,8:06:17,0.4906
6/3/22,8:16:17,0.2958
6/3/22,8:26:17,0.0158
6/3/22,8:36:17,0.0153
6/3/22,8:46:17,0.0051
6/3/22,8:56:17,0.0056
6/3/22,9:06:17,0.0054
6/3/22,9:16:17,0.6793
6/3/22,9:26:17,0.6538
6/3/22,9:36:17,0.0159
6/3/22,9:46:17,0.0169
6/3/22,9:56:17,0.0193
6/3/22,10:06:17,0.016
6/3/22,10:16:17,0.0134
6/3/22,10:26:17,0.0158
6/3/22,10:36:17,0.014
6/3/22,10:46:17,0.0171
6/3/22,10:56:17,0.0153
6/3/22,11:06:17,0.0132
6/3/22,11:16:17,0.0149
6/3/22,11:26:17,0.0169
6/3/22,11:36:17,0.0158
6/3/22,11:46:17,0.0135
6/3/22,11:56:17,0.0184
6/3/22,12:06:17,0.0155
6/3/22,12:16:17,0.0134
6/3/22,12:26:17,0.0152
6/3/22,12:36:17,0.017
6/3/22,12:46:17,0.0171
6/3/22,12:56:17,0.0147
6/3/22,13:06:17,0.0175
6/3/22,13:16:17,0.0154
6/3/22,13:26:17,0.0176
6/3/22,13:36:17,0.0164
6/3/22,13:46:17,0.0151
6/3/22,13:56:17,0.0153
6/3/22,14:06:17,0.0156
6/3/22,14:16:17,0.0163
6/3/22,14:26:17,0.0137
6/3/22,14:36:17,0.0175
6/3/22,14:46:17,0.0156
6/3/22,14:56:17,0.0147
6/3/22,15:06:17,0.0175
6/3/22,15:16:17,0.0167
6/3/22,15:26:17,0.0148
6/3/22,15:36:17,0.0188
6/3/22,15:46:17,0.0159
6/3/22,15:56:17,0.0162
6/3/22,16:06:17,0.0159
6/3/22,16:16:17,0.0134
6/3/22,16:26:17,0.0178
6/3/22,16:36:17,0.015
6/3/22,16:46:17,0.0159
6/3/22,16:56:17,0.0181
6/3/22,17:06:17,0.0159
6/3/22,17:16:17,0.0171
6/3/22,17:26:17,0.0131
6/3/22,17:36:17,0.0173
6/3/22,17:46:17,0.015
6/3/22,17:56:17,0.0167
6/3/22,18:06:17,0.0136
6/3/22,18:16:17,0.0156
6/3/22,18:26:17,0.0175
6/3/22,18:36:17,0.0175
6/3/22,18:46:17,0.015
6/3/22,18:56:17,0.0159
6/3/22,19:06:17,0.0162
6/3/22,19:16:17,0.0181
6/3/22,19:26:17,0.0157
6/3/22,19:36:17,0.0162
6/3/22,19:46:17,0.0153
6/3/22,19:56:17,0.0171
6/3/22,20:06:17,0.0159
6/3/22,20:16:17,0.015
6/3/22,20:26:17,0.0166
6/3/22,20:36:17,0.0185
6/3/22,20:46:17,0.0165
6/3/22,20:56:17,0.0148
6/3/22,21:06:17,0.0163
6/3/22,21:16:17,0.0187
6/3/22,21:26:17,0.0178
6/3/22,21:36:17,0.0164
6/3/22,21:46:17,0.0143
6/3/22,21:56:17,0.0168
6/3/22,22:06:17,0.0199
6/3/22,22:16:17,0.0174
6/3/22,22:26:17,0.0145
6/3/22,22:36:17,0.0172
6/3/22,22:46:17,0.0175
6/3/22,22:56:17,0.0173
6/3/22,23:06:17,0.0177
6/3/22,23:16:17,0.0174
6/3/22,23:26:17,0.02
6/3/22,23:36:17,0.0179
6/3/22,23:46:17,0.015
6/3/22,23:56:17,0.0149
6/4/22,0:06:17,0.0174
6/4/22,0:16:17,0.0181
6/4/22,0:26:17,0.0199
6/4/22,0:36:17,0.0199
6/4/22,0:46:17,0.0181
6/4/22,0:56:17,0.0161
6/4/22,1:06:17,0.0151
6/4/22,1:16:17,0.016
6/4/22,1:26:17,0.015
6/4/22,1:36:17,0.0166
6/4/22,1:46:17,0.0183
6/4/22,1:56:17,0.0213
6/4/22,2:06:17,0.0176
6/4/22,2:16:17,0.0153
6/4/22,2:26:17,0.0165
6/4/22,2:36:17,0.0182
6/4/22,2:46:17,0.0183
6/4/22,2:56:17,0.0182
6/4/22,3:06:17,0.0184
6/4/22,3:16:17,0.0183
6/4/22,3:26:17,0.0177
6/4/22,3:36:17,0.0171
6/4/22,3:46:17,0.0183
6/4/22,3:56:17,0.0188
6/4/22,4:06:17,0.0183
6/4/22,4:16:17,0.02
6/4/22,4:26:17,0.0212
6/4/22,4:36:17,0.0214
6/4/22,4:46:17,0.0199
6/4/22,4:56:17,0.0196
6/4/22,5:06:17,0.0191
6/4/22,5:16:17,0.02
6/4/22,5:26:17,0.0204
6/4/22,5:36:17,0.0185
6/4/22,5:46:17,0.0191
6/4/22,5:56:17,0.0192
6/4/22,6:06:17,0.0102
6/4/22,6:16:17,0.0042
6/4/22,6:26:17,0.4554
6/4/22,6:36:17,0.1119
6/4/22,6:46:17,0.3537
6/4/22,6:56:17,0.3637
6/4/22,7:06:17,0.2897
6/4/22,7:16:17,0.3833
6/4/22,7:26:17,0.0225
6/4/22,7:36:17,0.0055
6/4/22,7:46:17,0.2342
6/4/22,7:56:17,0.0056
6/4/22,8:06:17,0.0057
6/4/22,8:16:17,0.245
6/4/22,8:26:17,0.2774
6/4/22,8:36:17,0.6325
6/4/22,8:46:17,0.4404
6/4/22,8:56:17,0.0176
6/4/22,9:06:17,0.0058
6/4/22,9:16:17,0.0053
6/4/22,9:26:17,0.0208
6/4/22,9:36:17,0.0055
6/4/22,9:46:17,0.0053
6/4/22,9:56:17,0.0157
6/4/22,10:06:17,0.0204
6/4/22,10:16:17,0.0132
6/4/22,10:26:17,0.0165
6/4/22,10:36:17,0.0154
6/4/22,10:46:17,0.0138
6/4/22,10:56:17,0.0149
6/4/22,11:06:17,0.0161
6/4/22,11:16:17,0.015
6/4/22,11:26:17,0.013
6/4/22,11:36:17,0.0155
6/4/22,11:46:17,0.0159
6/4/22,11:56:17,0.0188
6/4/22,12:06:17,0.0159
6/4/22,12:16:17,0.0171
6/4/22,12:26:17,0.0152
6/4/22,12:36:17,0.0156
6/4/22,12:46:17,0.0174
6/4/22,12:56:17,0.0165
6/4/22,13:06:17,0.0155
6/4/22,13:16:17,0.0125
6/4/22,13:26:17,0.0139
6/4/22,13:36:17,0.0146
6/4/22,13:46:17,0.0164
6/4/22,13:56:17,0.0166
6/4/22,14:06:17,0.014
6/4/22,14:16:17,0.0187
6/4/22,14:26:17,0.0151
6/4/22,14:36:17,0.0164
6/4/22,14:46:17,0.0151
6/4/22,14:56:17,0.0158
6/4/22,15:06:17,0.0168
6/4/22,15:16:17,0.0131
6/4/22,15:26:17,0.0188
6/4/22,15:36:17,0.0157
6/4/22,15:46:17,0.0155
6/4/22,15:56:17,0.0157
6/4/22,16:06:17,0.0169
6/4/22,16:16:17,0.0188
6/4/22,16:26:17,0.0132
6/4/22,16:36:17,0.019
6/4/22,16:46:17,0.0139
6/4/22,16:56:17,0.0164
6/4/22,17:06:17,0.0159
6/4/22,17:16:17,0.0189
6/4/22,17:26:17,0.0137
6/4/22,17:36:17,0.0172
6/4/22,17:46:17,0.0168
6/4/22,17:56:17,0.016
6/4/22,18:06:17,0.0158
6/4/22,18:16:17,0.0174
6/4/22,18:26:17,0.0176
6/4/22,18:36:17,0.0166
6/4/22,18:46:17,0.0163
6/4/22,18:56:17,0.0137
6/4/22,19:06:17,0.0146
6/4/22,19:16:17,0.0143
6/4/22,19:26:17,0.0139
6/4/22,19:36:17,0.0161
6/4/22,19:46:17,0.0163
6/4/22,19:56:17,0.0165
6/4/22,20:06:17,0.0161
6/4/22,20:16:17,0.0163
6/4/22,20:26:17,0.0165
6/4/22,20:36:17,0.0191
6/4/22,20:46:17,0.0163
6/4/22,20:56:17,0.0161
6/4/22,21:06:17,0.0138
6/4/22,21:16:17,0.0151
6/4/22,21:26:17,0.0145
6/4/22,21:36:17,0.0164
6/4/22,21:46:17,0.017
6/4/22,21:56:17,0.0183
6/4/22,22:06:17,0.0167
6/4/22,22:16:17,0.0162
6/4/22,22:26:17,0.0192
6/4/22,22:36:17,0.0149
6/4/22,22:46:17,0.014
6/4/22,22:56:17,0.0169
6/4/22,23:06:17,0.0166
6/4/22,23:16:17,0.0151
6/4/22,23:26:17,0.0163
6/4/22,23:36:17,0.0168
6/4/22,23:46:17,0.0174
6/4/22,23:56:17,0.0195
6/5/22,0:06:17,0.0175
6/5/22,0:16:17,0.0166
6/5/22,0:26:17,0.014
6/5/22,0:36:17,0.0173
6/5/22,0:46:17,0.0195
6/5/22,0:56:17,0.017
6/5/22,1:06:17,0.0168
6/5/22,1:16:17,0.0141
6/5/22,1:26:17,0.0145
6/5/22,1:36:17,0.0156
6/5/22,1:46:17,0.0174
6/5/22,1:56:17,0.0199
6/5/22,2:06:17,0.0183
6/5/22,2:16:17,0.0162
6/5/22,2:26:17,0.0155
6/5/22,2:36:17,0.0179
6/5/22,2:46:17,0.0201
6/5/22,2:56:17,0.0177
6/5/22,3:06:17,0.0178
6/5/22,3:16:17,0.0171
6/5/22,3:26:17,0.0149
6/5/22,3:36:17,0.0178
6/5/22,3:46:17,0.0204
6/5/22,3:56:17,0.0204
6/5/22,4:06:17,0.0201
6/5/22,4:16:17,0.0206
6/5/22,4:26:17,0.0211
6/5/22,4:36:17,0.0184
6/5/22,4:46:17,0.0175
6/5/22,4:56:17,0.0159
6/5/22,5:06:17,0.0182
6/5/22,5:16:17,0.0209
6/5/22,5:26:17,0.0215
6/5/22,5:36:17,0.0185
6/5/22,5:46:17,0.0191
6/5/22,5:56:17,0.0179
6/5/22,6:06:17,0.0175
6/5/22,6:16:17,0.0195
6/5/22,6:26:17,0.0153
6/5/22,6:36:17,0.0166
6/5/22,6:46:17,0.0183
6/5/22,6:56:17,0.0177
6/5/22,7:06:17,0.0164
6/5/22,7:16:17,0.0181
6/5/22,7:26:17,0.0197
6/5/22,7:36:17,0.019
6/5/22,7:46:17,0.016
6/5/22,7:56:17,0.018
6/5/22,8:06:17,0.0199
6/5/22,8:16:17,0.0183
6/5/22,8:26:17,0.0185
6/5/22,8:36:17,0.0184
6/5/22,8:46:17,0.0178
6/5/22,8:56:17,0.0147
6/5/22,9:06:17,0.0197
6/5/22,9:16:17,0.0169
6/5/22,9:26:17,0.0196
6/5/22,9:36:17,0.0153
6/5/22,9:46:17,0.021
6/5/22,9:56:17,0.0132
6/5/22,10:06:17,0.0185
6/5/22,10:16:17,0.0168
6/5/22,10:26:17,0.0197
