Plot Title: 10778334,,,,
ID,datetime,low_range_uScm,full_range_uScm,temp_C
1,5/5/21 11:00,2.5,5.6,14.97
2,5/5/21 11:10,2.3,5.6,14.73
3,5/5/21 11:20,2.3,5.6,14.34
4,5/5/21 11:30,2.4,5.6,13.57
5,5/5/21 11:40,2.4,5.7,12.57
6,5/5/21 11:50,2.4,1.9,11.26
7,5/5/21 12:00,2.4,1.9,10.2
8,5/5/21 12:10,2.5,1.9,9.14
9,5/5/21 12:20,2.4,1.9,8.34
10,5/5/21 12:30,2.4,1.9,7.92
11,5/5/21 12:40,2.4,1.9,7.71
12,5/5/21 12:50,1.8,1.5,7.54
13,5/5/21 13:00,2.2,1.9,7.44
14,5/5/21 13:10,1.9,1.9,7.37
15,5/5/21 13:20,2.4,1.9,7.3
16,5/5/21 13:30,1.8,1.9,7.26
17,5/5/21 13:40,1.8,1.9,7.24
18,5/5/21 13:50,2.4,1.9,7.24
19,5/5/21 14:00,1.8,1.9,7.22
20,5/5/21 14:10,1.6,1.9,7.22
21,5/5/21 14:20,1.8,1.9,7.24
22,5/5/21 14:30,1.6,1.9,7.23
23,5/5/21 14:40,1.8,1.9,7.22
24,5/5/21 14:50,61.5,60.6,7.02
25,5/5/21 15:00,31.5,30.1,6.99
26,5/5/21 15:10,22.3,20.6,6.96
27,5/5/21 15:20,17,15.6,6.95
28,5/5/21 15:30,14.7,14.1,6.93
29,5/5/21 15:40,13.1,12.2,6.95
30,5/5/21 15:50,12.4,11.4,6.97
31,5/5/21 16:00,11.8,11,7.05
32,5/5/21 16:10,10,10.3,7.18
33,5/5/21 16:20,10,9.9,7.36
34,5/5/21 16:30,9.9,9.9,7.28
35,5/5/21 16:40,9.7,9.9,6.96
36,5/5/21 16:50,9.6,9.5,6.57
37,5/5/21 17:00,9.3,9.5,6.12
38,5/5/21 17:10,9.1,9.5,5.71
39,5/5/21 17:20,9,9.5,5.39
40,5/5/21 17:30,9,9.5,5.18
41,5/5/21 17:40,8.9,9.5,4.97
42,5/5/21 17:50,8.9,9.5,4.87
43,5/5/21 18:00,8.8,9.5,4.78
44,5/5/21 18:10,8.8,9.5,4.74
45,5/5/21 18:20,8.8,9.5,4.69
46,5/5/21 18:30,8.8,9.5,4.69
47,5/5/21 18:40,8.8,9.5,4.69
48,5/5/21 18:50,8.8,9.5,4.7
49,5/5/21 19:00,8.8,9.1,4.71
50,5/5/21 19:10,8.8,9.5,4.75
51,5/5/21 19:20,8.8,9.5,4.78
52,5/5/21 19:30,8.8,9.1,4.84
53,5/5/21 19:40,8.8,9.5,4.88
54,5/5/21 19:50,8.9,9.5,4.95
55,5/5/21 20:00,8.9,9.5,5
56,5/5/21 20:10,9,9.1,5.06
57,5/5/21 20:20,9,9.5,5.1
58,5/5/21 20:30,9.1,9.5,5.15
59,5/5/21 20:40,9.1,9.5,5.19
60,5/5/21 20:50,9.1,9.5,5.24
61,5/5/21 21:00,9.1,9.1,5.3
62,5/5/21 21:10,9.1,9.5,5.33
63,5/5/21 21:20,9.1,9.5,5.37
64,5/5/21 21:30,9.1,9.5,5.42
65,5/5/21 21:40,9.1,9.5,5.45
66,5/5/21 21:50,9.2,9.5,5.5
67,5/5/21 22:00,9.2,9.5,5.54
68,5/5/21 22:10,9.2,9.5,5.57
69,5/5/21 22:20,9.2,9.5,5.61
70,5/5/21 22:30,9.2,9.5,5.63
71,5/5/21 22:40,9.3,9.5,5.66
72,5/5/21 22:50,9.3,9.5,5.7
73,5/5/21 23:00,9.3,9.5,5.71
74,5/5/21 23:10,9.3,9.5,5.75
75,5/5/21 23:20,9.3,9.5,5.79
76,5/5/21 23:30,9.3,9.5,5.8
77,5/5/21 23:40,9.4,9.5,5.82
78,5/5/21 23:50,9.4,9.5,5.86
79,5/6/21 0:00,9.4,9.5,5.9
80,5/6/21 0:10,9.3,9.5,5.94
81,5/6/21 0:20,9.4,9.5,5.97
82,5/6/21 0:30,9.4,9.5,5.98
83,5/6/21 0:40,9.4,9.5,5.99
84,5/6/21 0:50,9.4,9.5,6.01
85,5/6/21 1:00,9.3,9.5,6.01
86,5/6/21 1:10,9.5,9.5,6.03
87,5/6/21 1:20,9.4,9.5,6.03
88,5/6/21 1:30,9.3,9.5,6.02
89,5/6/21 1:40,9.5,9.9,6.01
90,5/6/21 1:50,9.4,9.5,6.03
91,5/6/21 2:00,9.5,9.5,6.04
92,5/6/21 2:10,9.4,9.5,6.04
93,5/6/21 2:20,9.4,9.5,6.04
94,5/6/21 2:30,9.3,9.5,6.06
95,5/6/21 2:40,9.3,9.5,6.06
96,5/6/21 2:50,9.4,9.5,6.06
97,5/6/21 3:00,9.3,9.5,6.06
98,5/6/21 3:10,9.3,9.5,6.06
99,5/6/21 3:20,9.3,9.5,6.06
100,5/6/21 3:30,9.3,9.5,6.06
101,5/6/21 3:40,9.3,9.5,6.06
102,5/6/21 3:50,9.3,9.5,6.04
103,5/6/21 4:00,9.3,9.5,6.06
104,5/6/21 4:10,9.4,9.5,6.06
105,5/6/21 4:20,9.3,9.5,6.04
106,5/6/21 4:30,9.3,9.9,6.03
107,5/6/21 4:40,9.3,9.5,6.03
108,5/6/21 4:50,9.4,9.9,6.01
109,5/6/21 5:00,9.3,9.1,5.99
110,5/6/21 5:10,9.3,9.5,6.02
111,5/6/21 5:20,9.4,9.1,6.02
112,5/6/21 5:30,9.4,9.5,5.99
113,5/6/21 5:40,9.3,9.5,5.98
114,5/6/21 5:50,9.3,9.5,5.98
115,5/6/21 6:00,9.3,9.9,5.99
116,5/6/21 6:10,9.4,9.5,5.98
117,5/6/21 6:20,9.3,9.5,5.97
118,5/6/21 6:30,9.5,9.5,5.95
119,5/6/21 6:40,9.4,9.5,5.95
120,5/6/21 6:50,9.4,9.5,5.93
121,5/6/21 7:00,9.3,9.5,5.93
122,5/6/21 7:10,9.3,9.5,5.92
123,5/6/21 7:20,9.4,9.5,5.92
