Plot Title: 10778333,,,,
ID,datetime,low_range_uScm,full_range_uScm,temp_C
1,5/13/21 14:20,15.6,14.1,1.9
2,5/13/21 14:30,15.5,14.1,1.89
3,5/13/21 14:40,15.6,14.1,1.88
4,5/13/21 14:50,15.6,14.1,1.87
5,5/13/21 15:00,15.6,14.1,1.88
6,5/13/21 15:10,15.6,13.7,1.89
7,5/13/21 15:20,15.6,14.1,1.88
8,5/13/21 15:30,15.6,13.7,1.87
9,5/13/21 15:40,15.6,14.1,1.89
10,5/13/21 15:50,15.5,14.1,1.88
11,5/13/21 16:00,15.6,14.1,1.89
12,5/13/21 16:10,15.6,14.1,1.88
13,5/13/21 16:20,15.6,14.1,1.88
14,5/13/21 16:30,15.6,14.1,1.89
15,5/13/21 16:40,15.6,14.1,1.89
16,5/13/21 16:50,15.5,13.7,1.87
17,5/13/21 17:00,15.6,14.1,1.88
18,5/13/21 17:10,15.6,13.7,1.88
19,5/13/21 17:20,15.5,14.1,1.87
20,5/13/21 17:30,15.6,14.1,1.87
21,5/13/21 17:40,15.6,14.1,1.87
22,5/13/21 17:50,15.6,14.1,1.87
23,5/13/21 18:00,15.6,14.1,1.85
24,5/13/21 18:10,15.6,14.1,1.85
25,5/13/21 18:20,15.6,14.1,1.85
26,5/13/21 18:30,15.6,14.1,1.85
27,5/13/21 18:40,15.6,14.1,1.84
28,5/13/21 18:50,15.7,14.1,1.83
29,5/13/21 19:00,15.7,14.1,1.83
30,5/13/21 19:10,15.7,13.7,1.81
31,5/13/21 19:20,15.7,13.7,1.81
32,5/13/21 19:30,15.8,14.1,1.8
33,5/13/21 19:40,15.8,14.4,1.81
34,5/13/21 19:50,15.9,14.1,1.81
35,5/13/21 20:00,15.8,14.4,1.8
36,5/13/21 20:10,15.9,14.1,1.79
37,5/13/21 20:20,15.9,14.4,1.79
38,5/13/21 20:30,15.9,14.1,1.79
39,5/13/21 20:40,16,14.4,1.77
40,5/13/21 20:50,16,14.1,1.77
41,5/13/21 21:00,15.9,14.4,1.76
42,5/13/21 21:10,16,14.4,1.76
43,5/13/21 21:20,16,14.1,1.76
44,5/13/21 21:30,16,14.4,1.75
45,5/13/21 21:40,16,14.4,1.75
46,5/13/21 21:50,16,14.1,1.74
47,5/13/21 22:00,16.1,14.4,1.75
48,5/13/21 22:10,16,14.4,1.72
49,5/13/21 22:20,16.1,14.4,1.74
50,5/13/21 22:30,16.1,14.4,1.74
51,5/13/21 22:40,16,14.4,1.72
52,5/13/21 22:50,16.1,14.4,1.72
53,5/13/21 23:00,16,14.1,1.71
54,5/13/21 23:10,16,14.4,1.72
55,5/13/21 23:20,16,14.4,1.71
56,5/13/21 23:30,16,14.4,1.72
57,5/13/21 23:40,16,14.1,1.7
58,5/13/21 23:50,16,14.4,1.71
59,5/14/21 0:00,16,14.4,1.7
60,5/14/21 0:10,16,14.4,1.7
61,5/14/21 0:20,16,14.4,1.7
62,5/14/21 0:30,15.9,14.4,1.7
63,5/14/21 0:40,15.9,14.4,1.68
64,5/14/21 0:50,15.9,14.4,1.68
65,5/14/21 1:00,15.9,14.4,1.68
66,5/14/21 1:10,15.9,14.4,1.68
67,5/14/21 1:20,15.9,14.1,1.68
68,5/14/21 1:30,15.9,14.1,1.68
69,5/14/21 1:40,15.9,14.4,1.68
70,5/14/21 1:50,15.9,14.1,1.68
71,5/14/21 2:00,15.8,14.1,1.68
72,5/14/21 2:10,15.8,14.1,1.67
73,5/14/21 2:20,15.9,14.1,1.67
74,5/14/21 2:30,15.9,14.1,1.67
75,5/14/21 2:40,15.7,14.1,1.67
76,5/14/21 2:50,15.7,14.4,1.67
77,5/14/21 3:00,15.8,14.1,1.67
78,5/14/21 3:10,15.8,13.7,1.66
79,5/14/21 3:20,15.7,14.1,1.67
80,5/14/21 3:30,15.7,14.4,1.67
81,5/14/21 3:40,15.7,14.1,1.66
82,5/14/21 3:50,15.7,14.1,1.67
83,5/14/21 4:00,15.7,14.1,1.66
84,5/14/21 4:10,15.6,14.1,1.66
85,5/14/21 4:20,15.6,14.1,1.66
86,5/14/21 4:30,15.6,14.1,1.66
87,5/14/21 4:40,15.6,14.1,1.66
88,5/14/21 4:50,15.6,14.1,1.66
89,5/14/21 5:00,15.5,14.4,1.66
90,5/14/21 5:10,15.6,14.1,1.66
91,5/14/21 5:20,15.6,14.1,1.66
92,5/14/21 5:30,15.6,14.1,1.64
93,5/14/21 5:40,15.6,14.1,1.64
94,5/14/21 5:50,15.6,14.1,1.64
95,5/14/21 6:00,15.5,13.7,1.64
96,5/14/21 6:10,15.6,14.1,1.64
97,5/14/21 6:20,15.5,14.1,1.64
98,5/14/21 6:30,15.5,14.1,1.64
99,5/14/21 6:40,15.5,14.1,1.64
100,5/14/21 6:50,15.5,14.1,1.64
101,5/14/21 7:00,15.5,14.1,1.64
102,5/14/21 7:10,15.4,13.7,1.64
103,5/14/21 7:20,15.5,14.1,1.64
104,5/14/21 7:30,15.5,14.1,1.64
105,5/14/21 7:40,15.4,13.7,1.64
106,5/14/21 7:50,15.5,13.7,1.64
107,5/14/21 8:00,15.5,14.1,1.64
108,5/14/21 8:10,15.5,14.1,1.64
109,5/14/21 8:20,15.5,14.1,1.66
110,5/14/21 8:30,15.5,13.7,1.66
111,5/14/21 8:40,15.4,14.1,1.67
112,5/14/21 8:50,15.5,14.1,1.67
113,5/14/21 9:00,15.4,13.7,1.67
114,5/14/21 9:10,15.4,13.7,1.67
115,5/14/21 9:20,15.4,13.7,1.67
116,5/14/21 9:30,15.4,13.7,1.67
117,5/14/21 9:40,15.4,13.7,1.68
118,5/14/21 9:50,15.4,14.1,1.67
119,5/14/21 10:00,15.4,14.1,1.68
120,5/14/21 10:10,15.4,13.7,1.71
121,5/14/21 10:20,15.4,13.7,1.71
122,5/14/21 10:30,15.4,14.1,1.7
123,5/14/21 10:40,15.4,14.1,1.71
124,5/14/21 10:50,15.4,14.1,1.71
125,5/14/21 11:00,15.4,13.7,1.74
126,5/14/21 11:10,15.4,13.7,1.74
127,5/14/21 11:20,15.4,14.1,1.72
128,5/14/21 11:30,15.4,14.1,1.74
129,5/14/21 11:40,15.4,13.7,1.75
130,5/14/21 11:50,15.4,14.1,1.75
131,5/14/21 12:00,15.4,14.1,1.75
132,5/14/21 12:10,15.4,13.7,1.75
133,5/14/21 12:20,15.4,13.7,1.77
134,5/14/21 12:30,15.4,14.1,1.76
135,5/14/21 12:40,15.4,14.1,1.76
136,5/14/21 12:50,15.4,13.7,1.76
137,5/14/21 13:00,15.4,14.1,1.77
138,5/14/21 13:10,15.4,14.1,1.77
139,5/14/21 13:20,15.4,14.1,1.77
140,5/14/21 13:30,15.4,14.1,1.77
141,5/14/21 13:40,15.4,13.7,1.76
142,5/14/21 13:50,15.6,14.1,1.8
143,5/14/21 14:00,15.4,14.1,1.77
144,5/14/21 14:10,15.4,14.1,1.76
145,5/14/21 14:20,15.4,13.7,1.76
146,5/14/21 14:30,15.4,14.1,1.75
147,5/14/21 14:40,15.4,13.7,1.76
148,5/14/21 14:50,15.4,13.7,1.74
149,5/14/21 15:00,15.4,14.1,1.72
150,5/14/21 15:10,15.4,14.1,1.71
151,5/14/21 15:20,15.4,14.1,1.72
152,5/14/21 15:30,15.4,14.1,1.72
153,5/14/21 15:40,15.5,13.7,1.71
154,5/14/21 15:50,15.5,14.1,1.71
155,5/14/21 16:00,15.5,14.1,1.71
156,5/14/21 16:10,15.5,14.1,1.7
157,5/14/21 16:20,15.5,14.1,1.7
158,5/14/21 16:30,15.6,14.1,1.7
159,5/14/21 16:40,15.6,14.1,1.67
160,5/14/21 16:50,15.6,14.1,1.67
161,5/14/21 17:00,15.6,14.1,1.66
162,5/14/21 17:10,15.7,14.1,1.66
163,5/14/21 17:20,15.7,14.1,1.64
164,5/14/21 17:30,15.7,14.1,1.64
165,5/14/21 17:40,15.7,14.1,1.64
166,5/14/21 17:50,15.7,14.1,1.64
167,5/14/21 18:00,15.7,14.1,1.63
168,5/14/21 18:10,15.7,14.1,1.63
169,5/14/21 18:20,15.7,14.4,1.62
170,5/14/21 18:30,15.7,14.1,1.62
171,5/14/21 18:40,15.7,13.7,1.59
172,5/14/21 18:50,15.7,14.1,1.61
173,5/14/21 19:00,15.6,14.1,1.59
174,5/14/21 19:10,15.6,14.1,1.59
175,5/14/21 19:20,15.6,14.1,1.59
176,5/14/21 19:30,15.5,14.1,1.59
177,5/14/21 19:40,15.6,13.7,1.58
178,5/14/21 19:50,15.5,13.7,1.59
179,5/14/21 20:00,15.4,14.1,1.57
180,5/14/21 20:10,15.4,13.7,1.57
181,5/14/21 20:20,15.4,14.1,1.59
182,5/14/21 20:30,15.3,13.7,1.57
183,5/14/21 20:40,15.3,13.7,1.55
184,5/14/21 20:50,15.2,13.7,1.57
185,5/14/21 21:00,15.1,13.7,1.54
186,5/14/21 21:10,15.1,13.7,1.54
187,5/14/21 21:20,15.1,13.7,1.54
188,5/14/21 21:30,15,13.3,1.54
189,5/14/21 21:40,14.9,13.7,1.53
190,5/14/21 21:50,14.8,13.3,1.53
191,5/14/21 22:00,14.8,13.7,1.53
192,5/14/21 22:10,14.8,13.7,1.53
193,5/14/21 22:20,14.8,13.3,1.54
194,5/14/21 22:30,14.7,13.3,1.51
195,5/14/21 22:40,14.7,13.3,1.53
196,5/14/21 22:50,14.7,13.3,1.51
197,5/14/21 23:00,14.7,13.3,1.51
198,5/14/21 23:10,14.6,13.3,1.51
199,5/14/21 23:20,14.6,13.3,1.51
200,5/14/21 23:30,14.6,13.3,1.53
201,5/14/21 23:40,14.6,13.3,1.51
202,5/14/21 23:50,14.6,13.3,1.51
203,5/15/21 0:00,14.5,13.3,1.53
204,5/15/21 0:10,14.6,13.3,1.51
205,5/15/21 0:20,14.6,13.3,1.51
206,5/15/21 0:30,14.5,13.3,1.5
207,5/15/21 0:40,14.5,13.3,1.51
208,5/15/21 0:50,14.4,13.3,1.5
209,5/15/21 1:00,14.3,13.3,1.51
210,5/15/21 1:10,14.4,13.3,1.51
211,5/15/21 1:20,14.3,13.3,1.5
212,5/15/21 1:30,14.3,13.3,1.5
213,5/15/21 1:40,14.4,13.3,1.5
214,5/15/21 1:50,14.3,13.3,1.51
