sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
5588,7/17/21 12:00,5.6,86,86,7/17/21 12:00
5589,7/17/21 12:10,5.6,88,86,7/17/21 12:10
5590,7/17/21 12:20,5.7,88,86,7/17/21 12:20
5591,7/17/21 12:30,5.8,86,86,7/17/21 12:30
5592,7/17/21 12:40,5.9,86,86,7/17/21 12:40
5593,7/17/21 12:50,6.1,86,87,7/17/21 12:50
5594,7/17/21 13:00,6.5,88,86,7/17/21 13:00
5595,7/17/21 13:10,6.9,88,85,7/17/21 13:10
5596,7/17/21 13:20,7.1,84,85,7/17/21 13:20
5597,7/17/21 13:30,7.1,83,84,7/17/21 13:30
5598,7/17/21 13:40,6.9,83,84,7/17/21 13:40
5599,7/17/21 13:50,6.8,84,84,7/17/21 13:50
5600,7/17/21 14:00,6.7,85,84,7/17/21 14:00
5601,7/17/21 14:10,6.7,85,84,7/17/21 14:10
5602,7/17/21 14:20,6.6,84,85,7/17/21 14:20
5603,7/17/21 14:30,6.5,85,85,7/17/21 14:30
5604,7/17/21 14:40,6.5,86,85,7/17/21 14:40
5605,7/17/21 14:50,6.4,85,86,7/17/21 14:50
5606,7/17/21 15:00,6.5,86,86,7/17/21 15:00
5607,7/17/21 15:10,6.4,86,86,7/17/21 15:10
5608,7/17/21 15:20,6.3,87,86,7/17/21 15:20
5609,7/17/21 15:30,6.3,86,85,7/17/21 15:30
5610,7/17/21 15:40,6.3,84,85,7/17/21 15:40
5611,7/17/21 15:50,6.3,86,85,7/17/21 15:50
5612,7/17/21 16:00,6.2,88,86,7/17/21 16:00
5613,7/17/21 16:10,6.2,87,86,7/17/21 16:10
5614,7/17/21 16:20,6.2,85,85,7/17/21 16:20
5615,7/17/21 16:30,6.2,83,85,7/17/21 16:30
5616,7/17/21 16:40,6.2,86,85,7/17/21 16:40
5617,7/17/21 16:50,6.2,86,85,7/17/21 16:50
5618,7/17/21 17:00,6.2,85,85,7/17/21 17:00
5619,7/17/21 17:10,6.1,86,86,7/17/21 17:10
5620,7/17/21 17:20,6.1,84,85,7/17/21 17:20
5621,7/17/21 17:30,6.1,83,85,7/17/21 17:30
5622,7/17/21 17:40,6,85,85,7/17/21 17:40
5623,7/17/21 17:50,6,85,86,7/17/21 17:50
5624,7/17/21 18:00,6,86,86,7/17/21 18:00
5625,7/17/21 18:10,6,86,86,7/17/21 18:10
5626,7/17/21 18:20,6,86,85,7/17/21 18:20
5627,7/17/21 18:30,6,86,85,7/17/21 18:30
5628,7/17/21 18:40,6,86,86,7/17/21 18:40
5629,7/17/21 18:50,5.9,86,85,7/17/21 18:50
5630,7/17/21 19:00,5.9,86,86,7/17/21 19:00
5631,7/17/21 19:10,5.9,85,85,7/17/21 19:10
5632,7/17/21 19:20,5.9,86,85,7/17/21 19:20
5633,7/17/21 19:30,5.9,85,87,7/17/21 19:30
5634,7/17/21 19:40,5.8,87,86,7/17/21 19:40
5635,7/17/21 19:50,5.8,87,87,7/17/21 19:50
5636,7/17/21 20:00,5.7,87,86,7/17/21 20:00
5637,7/17/21 20:10,5.7,88,87,7/17/21 20:10
5638,7/17/21 20:20,5.6,87,88,7/17/21 20:20
5639,7/17/21 20:30,5.6,87,87,7/17/21 20:30
5640,7/17/21 20:40,5.6,89,87,7/17/21 20:40
5641,7/17/21 20:50,5.5,87,88,7/17/21 20:50
5642,7/17/21 21:00,5.5,89,88,7/17/21 21:00
5643,7/17/21 21:10,5.4,86,88,7/17/21 21:10
5644,7/17/21 21:20,5.4,89,88,7/17/21 21:20
5645,7/17/21 21:30,5.3,88,88,7/17/21 21:30
5646,7/17/21 21:40,5.3,90,88,7/17/21 21:40
5647,7/17/21 21:50,5.3,89,89,7/17/21 21:50
5648,7/17/21 22:00,5.2,89,88,7/17/21 22:00
5649,7/17/21 22:10,5.2,89,88,7/17/21 22:10
5650,7/17/21 22:20,5.2,88,89,7/17/21 22:20
5651,7/17/21 22:30,5.2,87,88,7/17/21 22:30
5652,7/17/21 22:40,5.2,87,88,7/17/21 22:40
5653,7/17/21 22:50,5.2,87,88,7/17/21 22:50
5654,7/17/21 23:00,5.1,89,89,7/17/21 23:00
5655,7/17/21 23:10,5.1,87,88,7/17/21 23:10
5656,7/17/21 23:20,5.1,88,88,7/17/21 23:20
5657,7/17/21 23:30,5.1,89,88,7/17/21 23:30
5658,7/17/21 23:40,5.1,87,89,7/17/21 23:40
5659,7/17/21 23:50,5.1,89,88,7/17/21 23:50
5660,7/18/21 0:00,5.1,89,89,7/18/21 0:00
5661,7/18/21 0:10,5,88,88,7/18/21 0:10
5662,7/18/21 0:20,5,90,88,7/18/21 0:20
5663,7/18/21 0:30,5,88,88,7/18/21 0:30
5664,7/18/21 0:40,5,88,88,7/18/21 0:40
5665,7/18/21 0:50,5,90,88,7/18/21 0:50
5666,7/18/21 1:00,5,90,89,7/18/21 1:00
5667,7/18/21 1:10,5,90,89,7/18/21 1:10
5668,7/18/21 1:20,5,88,89,7/18/21 1:20
5669,7/18/21 1:30,4.9,89,89,7/18/21 1:30
5670,7/18/21 1:40,4.9,90,89,7/18/21 1:40
5671,7/18/21 1:50,4.9,89,89,7/18/21 1:50
5672,7/18/21 2:00,4.8,90,89,7/18/21 2:00
5673,7/18/21 2:10,4.8,90,89,7/18/21 2:10
5674,7/18/21 2:20,4.8,90,89,7/18/21 2:20
5675,7/18/21 2:30,4.7,89,89,7/18/21 2:30
5676,7/18/21 2:40,4.7,91,90,7/18/21 2:40
5677,7/18/21 2:50,4.7,88,90,7/18/21 2:50
5678,7/18/21 3:00,4.7,91,90,7/18/21 3:00
5679,7/18/21 3:10,4.6,90,89,7/18/21 3:10
5680,7/18/21 3:20,4.6,90,89,7/18/21 3:20
5681,7/18/21 3:30,4.6,88,89,7/18/21 3:30
5682,7/18/21 3:40,4.6,88,90,7/18/21 3:40
5683,7/18/21 3:50,4.6,91,89,7/18/21 3:50
5684,7/18/21 4:00,4.6,89,90,7/18/21 4:00
5685,7/18/21 4:10,4.6,88,90,7/18/21 4:10
5686,7/18/21 4:20,4.5,88,90,7/18/21 4:20
5687,7/18/21 4:30,4.5,90,89,7/18/21 4:30
5688,7/18/21 4:40,4.5,89,90,7/18/21 4:40
5689,7/18/21 4:50,4.5,91,89,7/18/21 4:50
5690,7/18/21 5:00,4.5,90,90,7/18/21 5:00
5691,7/18/21 5:10,4.4,88,89,7/18/21 5:10
5692,7/18/21 5:20,4.4,91,90,7/18/21 5:20
5693,7/18/21 5:30,4.4,89,90,7/18/21 5:30
5694,7/18/21 5:40,4.4,91,90,7/18/21 5:40
5695,7/18/21 5:50,4.3,90,89,7/18/21 5:50
5696,7/18/21 6:00,4.3,90,90,7/18/21 6:00
5697,7/18/21 6:10,4.3,88,89,7/18/21 6:10
5698,7/18/21 6:20,4.3,88,90,7/18/21 6:20
5699,7/18/21 6:30,4.3,93,90,7/18/21 6:30
5700,7/18/21 6:40,4.3,91,90,7/18/21 6:40
5701,7/18/21 6:50,4.3,91,90,7/18/21 6:50
5702,7/18/21 7:00,4.3,90,90,7/18/21 7:00
5703,7/18/21 7:10,4.3,91,90,7/18/21 7:10
5704,7/18/21 7:20,4.3,89,89,7/18/21 7:20
5705,7/18/21 7:30,4.3,90,90,7/18/21 7:30
5706,7/18/21 7:40,4.3,90,90,7/18/21 7:40
5707,7/18/21 7:50,4.4,90,90,7/18/21 7:50
5708,7/18/21 8:00,4.4,89,89,7/18/21 8:00
5709,7/18/21 8:10,4.4,87,89,7/18/21 8:10
5710,7/18/21 8:20,4.5,90,89,7/18/21 8:20
5711,7/18/21 8:30,4.5,89,90,7/18/21 8:30
5712,7/18/21 8:40,4.5,89,89,7/18/21 8:40
5713,7/18/21 8:50,4.6,89,89,7/18/21 8:50
5714,7/18/21 9:00,4.6,89,89,7/18/21 9:00
5715,7/18/21 9:10,4.6,77,84,7/18/21 9:10
5716,7/18/21 9:20,4.7,74,76,7/18/21 9:20
5717,7/18/21 9:30,4.7,76,75,7/18/21 9:30
5718,7/18/21 9:40,4.7,79,76,7/18/21 9:40
5719,7/18/21 9:50,4.8,77,76,7/18/21 9:50
5720,7/18/21 10:00,4.9,78,75,7/18/21 10:00
5721,7/18/21 10:10,4.9,76,76,7/18/21 10:10
5722,7/18/21 10:20,5,74,74,7/18/21 10:20
5723,7/18/21 10:30,5,75,75,7/18/21 10:30
5724,7/18/21 10:40,5.1,74,74,7/18/21 10:40
5725,7/18/21 10:50,5.2,75,75,7/18/21 10:50
5726,7/18/21 11:00,5.2,74,74,7/18/21 11:00
5727,7/18/21 11:10,5.3,75,74,7/18/21 11:10
5728,7/18/21 11:20,5.4,74,73,7/18/21 11:20
5729,7/18/21 11:30,5.5,72,73,7/18/21 11:30
5730,7/18/21 11:40,5.7,72,73,7/18/21 11:40
5731,7/18/21 11:50,5.8,72,72,7/18/21 11:50
5732,7/18/21 12:00,6,69,72,7/18/21 12:00
5733,7/18/21 12:10,6.2,75,72,7/18/21 12:10
5734,7/18/21 12:20,6.5,73,72,7/18/21 12:20
5735,7/18/21 12:30,6.9,72,73,7/18/21 12:30
5736,7/18/21 12:40,7.1,71,69,7/18/21 12:40
5737,7/18/21 12:50,7.2,69,70,7/18/21 12:50
5738,7/18/21 13:00,7.5,70,69,7/18/21 13:00
5739,7/18/21 13:10,7.6,69,70,7/18/21 13:10
5740,7/18/21 13:20,7.9,73,70,7/18/21 13:20
5741,7/18/21 13:30,8,68,68,7/18/21 13:30
5742,7/18/21 13:40,7.9,68,69,7/18/21 13:40
5743,7/18/21 13:50,7.8,69,68,7/18/21 13:50
5744,7/18/21 14:00,8,68,69,7/18/21 14:00
5745,7/18/21 14:10,7.9,71,69,7/18/21 14:10
5746,7/18/21 14:20,7.8,67,69,7/18/21 14:20
5747,7/18/21 14:30,7.6,70,69,7/18/21 14:30
5748,7/18/21 14:40,7.5,68,69,7/18/21 14:40
5749,7/18/21 14:50,7.6,70,70,7/18/21 14:50
5750,7/18/21 15:00,7.7,71,69,7/18/21 15:00
5751,7/18/21 15:10,7.6,69,70,7/18/21 15:10
5752,7/18/21 15:20,7.6,70,70,7/18/21 15:20
5753,7/18/21 15:30,7.6,70,69,7/18/21 15:30
5754,7/18/21 15:40,7.6,69,69,7/18/21 15:40
5755,7/18/21 15:50,7.4,72,70,7/18/21 15:50
5756,7/18/21 16:00,7.3,73,70,7/18/21 16:00
5757,7/18/21 16:10,7.3,70,70,7/18/21 16:10
5758,7/18/21 16:20,7.3,70,70,7/18/21 16:20
5759,7/18/21 16:30,7.3,69,70,7/18/21 16:30
5760,7/18/21 16:40,7.2,73,70,7/18/21 16:40
5761,7/18/21 16:50,7.2,69,70,7/18/21 16:50
5762,7/18/21 17:00,7,70,71,7/18/21 17:00
5763,7/18/21 17:10,7,71,70,7/18/21 17:10
5764,7/18/21 17:20,7,70,71,7/18/21 17:20
5765,7/18/21 17:30,6.9,71,71,7/18/21 17:30
5766,7/18/21 17:40,6.9,70,70,7/18/21 17:40
5767,7/18/21 17:50,6.8,68,70,7/18/21 17:50
5768,7/18/21 18:00,6.7,72,71,7/18/21 18:00
5769,7/18/21 18:10,6.7,70,70,7/18/21 18:10
5770,7/18/21 18:20,6.7,72,71,7/18/21 18:20
5771,7/18/21 18:30,6.6,70,71,7/18/21 18:30
5772,7/18/21 18:40,6.6,71,70,7/18/21 18:40
5773,7/18/21 18:50,6.5,70,71,7/18/21 18:50
5774,7/18/21 19:00,6.5,73,72,7/18/21 19:00
5775,7/18/21 19:10,6.4,71,71,7/18/21 19:10
5776,7/18/21 19:20,6.3,73,72,7/18/21 19:20
5777,7/18/21 19:30,6.3,71,71,7/18/21 19:30
5778,7/18/21 19:40,6.3,74,72,7/18/21 19:40
5779,7/18/21 19:50,6.2,73,73,7/18/21 19:50
5780,7/18/21 20:00,6.2,73,72,7/18/21 20:00
5781,7/18/21 20:10,6.1,72,72,7/18/21 20:10
5782,7/18/21 20:20,6.1,73,73,7/18/21 20:20
5783,7/18/21 20:30,6,74,73,7/18/21 20:30
5784,7/18/21 20:40,6,74,73,7/18/21 20:40
5785,7/18/21 20:50,5.9,75,73,7/18/21 20:50
5786,7/18/21 21:00,5.9,74,74,7/18/21 21:00
5787,7/18/21 21:10,5.9,75,74,7/18/21 21:10
5788,7/18/21 21:20,5.8,73,73,7/18/21 21:20
5789,7/18/21 21:30,5.8,72,74,7/18/21 21:30
5790,7/18/21 21:40,5.7,74,74,7/18/21 21:40
5791,7/18/21 21:50,5.6,74,74,7/18/21 21:50
5792,7/18/21 22:00,5.6,74,75,7/18/21 22:00
5793,7/18/21 22:10,5.6,73,74,7/18/21 22:10
5794,7/18/21 22:20,5.6,77,74,7/18/21 22:20
5795,7/18/21 22:30,5.5,75,76,7/18/21 22:30
5796,7/18/21 22:40,5.5,76,75,7/18/21 22:40
5797,7/18/21 22:50,5.4,75,75,7/18/21 22:50
5798,7/18/21 23:00,5.4,74,74,7/18/21 23:00
5799,7/18/21 23:10,5.4,76,75,7/18/21 23:10
5800,7/18/21 23:20,5.3,75,75,7/18/21 23:20
5801,7/18/21 23:30,5.3,78,76,7/18/21 23:30
5802,7/18/21 23:40,5.3,77,75,7/18/21 23:40
5803,7/18/21 23:50,5.3,74,75,7/18/21 23:50
5804,7/19/21 0:00,5.2,75,76,7/19/21 0:00
5805,7/19/21 0:10,5.2,74,75,7/19/21 0:10
5806,7/19/21 0:20,5.2,78,76,7/19/21 0:20
5807,7/19/21 0:30,5.1,75,76,7/19/21 0:30
5808,7/19/21 0:40,5.1,74,75,7/19/21 0:40
5809,7/19/21 0:50,5.1,76,76,7/19/21 0:50
5810,7/19/21 1:00,5,74,75,7/19/21 1:00
5811,7/19/21 1:10,5,77,76,7/19/21 1:10
5812,7/19/21 1:20,5,76,76,7/19/21 1:20
5813,7/19/21 1:30,4.9,75,76,7/19/21 1:30
5814,7/19/21 1:40,4.9,77,76,7/19/21 1:40
5815,7/19/21 1:50,4.9,76,77,7/19/21 1:50
5816,7/19/21 2:00,4.8,76,77,7/19/21 2:00
5817,7/19/21 2:10,4.8,77,76,7/19/21 2:10
5818,7/19/21 2:20,4.7,77,77,7/19/21 2:20
5819,7/19/21 2:30,4.7,77,77,7/19/21 2:30
5820,7/19/21 2:40,4.6,79,77,7/19/21 2:40
5821,7/19/21 2:50,4.6,78,77,7/19/21 2:50
5822,7/19/21 3:00,4.6,76,77,7/19/21 3:00
5823,7/19/21 3:10,4.6,76,77,7/19/21 3:10
5824,7/19/21 3:20,4.6,78,77,7/19/21 3:20
5825,7/19/21 3:30,4.5,77,77,7/19/21 3:30
5826,7/19/21 3:40,4.5,79,78,7/19/21 3:40
5827,7/19/21 3:50,4.5,76,77,7/19/21 3:50
5828,7/19/21 4:00,4.5,78,77,7/19/21 4:00
5829,7/19/21 4:10,4.4,76,77,7/19/21 4:10
5830,7/19/21 4:20,4.4,76,77,7/19/21 4:20
5831,7/19/21 4:30,4.3,77,77,7/19/21 4:30
5832,7/19/21 4:40,4.3,78,78,7/19/21 4:40
5833,7/19/21 4:50,4.3,78,77,7/19/21 4:50
5834,7/19/21 5:00,4.3,80,78,7/19/21 5:00
5835,7/19/21 5:10,4.2,78,78,7/19/21 5:10
5836,7/19/21 5:20,4.2,79,78,7/19/21 5:20
5837,7/19/21 5:30,4.2,77,77,7/19/21 5:30
5838,7/19/21 5:40,4.2,78,78,7/19/21 5:40
5839,7/19/21 5:50,4.1,76,78,7/19/21 5:50
5840,7/19/21 6:00,4.1,78,79,7/19/21 6:00
5841,7/19/21 6:10,4.1,78,78,7/19/21 6:10
5842,7/19/21 6:20,4.1,81,79,7/19/21 6:20
5843,7/19/21 6:30,4.1,76,78,7/19/21 6:30
5844,7/19/21 6:40,4.1,77,78,7/19/21 6:40
5845,7/19/21 6:50,4.1,78,78,7/19/21 6:50
5846,7/19/21 7:00,4,80,78,7/19/21 7:00
5847,7/19/21 7:10,4,79,78,7/19/21 7:10
5848,7/19/21 7:20,4.1,79,79,7/19/21 7:20
5849,7/19/21 7:30,4.1,77,77,7/19/21 7:30
5850,7/19/21 7:40,4.1,79,78,7/19/21 7:40
5851,7/19/21 7:50,4.1,79,78,7/19/21 7:50
5852,7/19/21 8:00,4.1,78,78,7/19/21 8:00
5853,7/19/21 8:10,4.2,76,77,7/19/21 8:10
5854,7/19/21 8:20,4.2,78,78,7/19/21 8:20
5855,7/19/21 8:30,4.3,77,77,7/19/21 8:30
5856,7/19/21 8:40,4.3,78,77,7/19/21 8:40
5857,7/19/21 8:50,4.4,78,78,7/19/21 8:50
5858,7/19/21 9:00,4.4,75,77,7/19/21 9:00
5859,7/19/21 9:10,4.5,75,76,7/19/21 9:10
5860,7/19/21 9:20,4.5,76,77,7/19/21 9:20
5861,7/19/21 9:30,4.6,77,76,7/19/21 9:30
5862,7/19/21 9:40,4.6,74,76,7/19/21 9:40
5863,7/19/21 9:50,4.7,75,77,7/19/21 9:50
5864,7/19/21 10:00,4.8,72,75,7/19/21 10:00
5865,7/19/21 10:10,4.9,79,76,7/19/21 10:10
5866,7/19/21 10:20,5,75,75,7/19/21 10:20
5867,7/19/21 10:30,5,74,75,7/19/21 10:30
5868,7/19/21 10:40,5.1,75,75,7/19/21 10:40
5869,7/19/21 10:50,5.2,73,74,7/19/21 10:50
5870,7/19/21 11:00,5.3,74,74,7/19/21 11:00
5871,7/19/21 11:10,5.4,73,73,7/19/21 11:10
5872,7/19/21 11:20,5.5,73,73,7/19/21 11:20
5873,7/19/21 11:30,5.6,73,73,7/19/21 11:30
5874,7/19/21 11:40,5.8,72,72,7/19/21 11:40
5875,7/19/21 11:50,6,73,73,7/19/21 11:50
5876,7/19/21 12:00,6.2,72,72,7/19/21 12:00
5877,7/19/21 12:10,6.4,72,72,7/19/21 12:10
5878,7/19/21 12:20,6.6,73,73,7/19/21 12:20
5879,7/19/21 12:30,7,72,72,7/19/21 12:30
5880,7/19/21 12:40,7.3,73,72,7/19/21 12:40
5881,7/19/21 12:50,7.6,72,71,7/19/21 12:50
5882,7/19/21 13:00,7.8,70,69,7/19/21 13:00
5883,7/19/21 13:10,7.9,69,70,7/19/21 13:10
5884,7/19/21 13:20,8.1,68,70,7/19/21 13:20
5885,7/19/21 13:30,8.2,68,69,7/19/21 13:30
5886,7/19/21 13:40,8.4,70,70,7/19/21 13:40
5887,7/19/21 13:50,8.4,69,70,7/19/21 13:50
5888,7/19/21 14:00,8.2,71,70,7/19/21 14:00
5889,7/19/21 14:10,8.2,69,69,7/19/21 14:10
5890,7/19/21 14:20,8.2,70,70,7/19/21 14:20
5891,7/19/21 14:30,8.2,68,70,7/19/21 14:30
5892,7/19/21 14:40,8.2,69,70,7/19/21 14:40
5893,7/19/21 14:50,8.2,70,70,7/19/21 14:50
5894,7/19/21 15:00,8.1,70,70,7/19/21 15:00
5895,7/19/21 15:10,8.1,72,70,7/19/21 15:10
5896,7/19/21 15:20,7.9,71,71,7/19/21 15:20
