date,time,voltage_v,co2_ppm,formatted_datetime
6/16/2021,10:20:00 AM,0.1126,375.3333333,06/16/2021 10:20
6/16/2021,10:30:00 AM,0.1168,389.3333333,06/16/2021 10:30
6/16/2021,10:40:00 AM,0.1127,375.6666667,06/16/2021 10:40
6/16/2021,10:50:00 AM,0.1129,376.3333333,06/16/2021 10:50
6/16/2021,11:00:00 AM,0.1135,378.3333333,06/16/2021 11:00
6/16/2021,11:10:00 AM,0.1135,378.3333333,06/16/2021 11:10
6/16/2021,11:20:00 AM,0.1128,376,06/16/2021 11:20
6/16/2021,11:30:00 AM,0.1152,384,06/16/2021 11:30
6/16/2021,11:40:00 AM,0.1135,378.3333333,06/16/2021 11:40
6/16/2021,11:50:00 AM,0.1142,380.6666667,06/16/2021 11:50
6/16/2021,12:00:00 PM,0.1118,372.6666667,06/16/2021 12:00
6/16/2021,12:10:00 PM,0.111,370,06/16/2021 12:10
6/16/2021,12:20:00 PM,0.1104,368,06/16/2021 12:20
6/16/2021,12:30:00 PM,0.109,363.3333333,06/16/2021 12:30
6/16/2021,12:40:00 PM,0.1079,359.6666667,06/16/2021 12:40
6/16/2021,12:50:00 PM,0.1087,362.3333333,06/16/2021 12:50
6/16/2021,1:00:00 PM,0.111,370,06/16/2021 13:00
6/16/2021,1:10:00 PM,0.1084,361.3333333,06/16/2021 13:10
6/16/2021,1:20:00 PM,0.1084,361.3333333,06/16/2021 13:20
6/16/2021,1:30:00 PM,0.1082,360.6666667,06/16/2021 13:30
6/16/2021,1:40:00 PM,0.1091,363.6666667,06/16/2021 13:40
6/16/2021,1:50:00 PM,0.1106,368.6666667,06/16/2021 13:50
6/16/2021,2:00:00 PM,0.1075,358.3333333,06/16/2021 14:00
6/16/2021,2:10:00 PM,0.1083,361,06/16/2021 14:10
6/16/2021,2:20:00 PM,0.1067,355.6666667,06/16/2021 14:20
6/16/2021,2:30:00 PM,0.1084,361.3333333,06/16/2021 14:30
6/16/2021,2:40:00 PM,0.1081,360.3333333,06/16/2021 14:40
6/16/2021,2:50:00 PM,0.1056,352,06/16/2021 14:50
6/16/2021,3:00:00 PM,0.1086,362,06/16/2021 15:00
6/16/2021,3:10:00 PM,0.1087,362.3333333,06/16/2021 15:10
6/16/2021,3:20:00 PM,0.1083,361,06/16/2021 15:20
6/16/2021,3:30:00 PM,0.1075,358.3333333,06/16/2021 15:30
6/16/2021,3:40:00 PM,0.1106,368.6666667,06/16/2021 15:40
6/16/2021,3:50:00 PM,0.1106,368.6666667,06/16/2021 15:50
6/16/2021,4:00:00 PM,0.1105,368.3333333,06/16/2021 16:00
6/16/2021,4:10:00 PM,0.111,370,06/16/2021 16:10
6/16/2021,4:20:00 PM,0.111,370,06/16/2021 16:20
6/16/2021,4:30:00 PM,0.1108,369.3333333,06/16/2021 16:30
6/16/2021,4:40:00 PM,0.1133,377.6666667,06/16/2021 16:40
6/16/2021,4:50:00 PM,0.1135,378.3333333,06/16/2021 16:50
6/16/2021,5:00:00 PM,0.1162,387.3333333,06/16/2021 17:00
6/16/2021,5:10:00 PM,0.1144,381.3333333,06/16/2021 17:10
6/16/2021,5:20:00 PM,0.1143,381,06/16/2021 17:20
6/16/2021,5:30:00 PM,0.1139,379.6666667,06/16/2021 17:30
6/16/2021,5:40:00 PM,0.1138,379.3333333,06/16/2021 17:40
6/16/2021,5:50:00 PM,0.1143,381,06/16/2021 17:50
6/16/2021,6:00:00 PM,0.1136,378.6666667,06/16/2021 18:00
6/16/2021,6:10:00 PM,0.1135,378.3333333,06/16/2021 18:10
6/16/2021,6:20:00 PM,0.1126,375.3333333,06/16/2021 18:20
6/16/2021,6:30:00 PM,0.1152,384,06/16/2021 18:30
6/16/2021,6:40:00 PM,0.1158,386,06/16/2021 18:40
6/16/2021,6:50:00 PM,0.1129,376.3333333,06/16/2021 18:50
6/16/2021,7:00:00 PM,0.1151,383.6666667,06/16/2021 19:00
6/16/2021,7:10:00 PM,0.1153,384.3333333,06/16/2021 19:10
6/16/2021,7:20:00 PM,0.1152,384,06/16/2021 19:20
6/16/2021,7:30:00 PM,0.118,393.3333333,06/16/2021 19:30
6/16/2021,7:40:00 PM,0.116,386.6666667,06/16/2021 19:40
6/16/2021,7:50:00 PM,0.1186,395.3333333,06/16/2021 19:50
6/16/2021,8:00:00 PM,0.1187,395.6666667,06/16/2021 20:00
