"Plot Title: 20879907"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20879907, SEN S/N: 20879907)","Temp, °C (LGR S/N: 20879907, SEN S/N: 20879907)","Coupler Detached (LGR S/N: 20879907)","Coupler Attached (LGR S/N: 20879907)","Host Connected (LGR S/N: 20879907)","Stopped (LGR S/N: 20879907)","End Of File (LGR S/N: 20879907)"
2211,08/21/20 09:20:00 PM,69.704,11.041,,,,,
2212,08/21/20 09:30:00 PM,69.697,10.846,,,,,
2213,08/21/20 09:40:00 PM,69.681,10.651,,,,,
2214,08/21/20 09:50:00 PM,69.678,10.553,,,,,
2215,08/21/20 10:00:00 PM,69.675,10.455,,,,,
2216,08/21/20 10:10:00 PM,69.677,10.259,,,,,
2217,08/21/20 10:20:00 PM,69.680,10.063,,,,,
2218,08/21/20 10:30:00 PM,69.673,9.866,,,,,
2219,08/21/20 10:40:00 PM,69.666,9.669,,,,,
2220,08/21/20 10:50:00 PM,69.668,9.472,,,,,
2221,08/21/20 11:00:00 PM,69.670,9.275,,,,,
2222,08/21/20 11:10:00 PM,69.669,8.978,,,,,
2223,08/21/20 11:20:00 PM,69.671,8.779,,,,,
2224,08/21/20 11:30:00 PM,69.673,8.581,,,,,
2225,08/21/20 11:40:00 PM,69.666,8.382,,,,,
2226,08/21/20 11:50:00 PM,69.663,8.282,,,,,
2227,08/22/20 12:00:00 AM,69.655,8.082,,,,,
2228,08/22/20 12:10:00 AM,69.652,7.983,,,,,
2229,08/22/20 12:20:00 AM,69.653,7.782,,,,,
2230,08/22/20 12:30:00 AM,69.659,7.682,,,,,
2231,08/22/20 12:40:00 AM,69.652,7.481,,,,,
2232,08/22/20 12:50:00 AM,69.657,7.381,,,,,
2233,08/22/20 01:00:00 AM,69.635,7.280,,,,,
2234,08/22/20 01:10:00 AM,69.637,7.079,,,,,
2235,08/22/20 01:20:00 AM,69.642,6.978,,,,,
2236,08/22/20 01:30:00 AM,69.638,6.877,,,,,
2237,08/22/20 01:40:00 AM,69.635,6.775,,,,,
2238,08/22/20 01:50:00 AM,69.631,6.674,,,,,
2239,08/22/20 02:00:00 AM,69.631,6.674,,,,,
2240,08/22/20 02:10:00 AM,69.636,6.573,,,,,
2241,08/22/20 02:20:00 AM,69.642,6.471,,,,,
2242,08/22/20 02:30:00 AM,69.629,6.370,,,,,
2243,08/22/20 02:40:00 AM,69.634,6.268,,,,,
2244,08/22/20 02:50:00 AM,69.653,6.268,,,,,
2245,08/22/20 03:00:00 AM,69.667,6.166,,,,,
2246,08/22/20 03:10:00 AM,69.645,6.064,,,,,
2247,08/22/20 03:20:00 AM,69.650,5.962,,,,,
2248,08/22/20 03:30:00 AM,69.656,5.860,,,,,
2249,08/22/20 03:40:00 AM,69.656,5.860,,,,,
2250,08/22/20 03:50:00 AM,69.642,5.757,,,,,
2251,08/22/20 04:00:00 AM,69.657,5.655,,,,,
2252,08/22/20 04:10:00 AM,69.653,5.552,,,,,
2253,08/22/20 04:20:00 AM,69.634,5.552,,,,,
2254,08/22/20 04:30:00 AM,69.640,5.450,,,,,
2255,08/22/20 04:40:00 AM,69.649,5.450,,,,,
2256,08/22/20 04:50:00 AM,69.655,5.347,,,,,
2257,08/22/20 05:00:00 AM,69.655,5.347,,,,,
2258,08/22/20 05:10:00 AM,69.655,5.347,,,,,
2259,08/22/20 05:20:00 AM,69.664,5.347,,,,,
2260,08/22/20 05:30:00 AM,69.669,5.244,,,,,
2261,08/22/20 05:40:00 AM,69.669,5.244,,,,,
2262,08/22/20 05:50:00 AM,69.684,5.141,,,,,
2263,08/22/20 06:00:00 AM,69.675,5.141,,,,,
2264,08/22/20 06:10:00 AM,69.684,5.141,,,,,
2265,08/22/20 06:20:00 AM,69.699,5.037,,,,,
2266,08/22/20 06:30:00 AM,69.699,5.037,,,,,
2267,08/22/20 06:40:00 AM,69.713,4.934,,,,,
2268,08/22/20 06:50:00 AM,69.713,4.934,,,,,
2269,08/22/20 07:00:00 AM,69.713,4.934,,,,,
2270,08/22/20 07:10:00 AM,69.713,4.934,,,,,
2271,08/22/20 07:20:00 AM,69.717,5.037,,,,,
2272,08/22/20 07:30:00 AM,69.716,5.244,,,,,
2273,08/22/20 07:40:00 AM,69.720,5.347,,,,,
2274,08/22/20 07:50:00 AM,69.728,5.552,,,,,
2275,08/22/20 08:00:00 AM,69.736,5.757,,,,,
2276,08/22/20 08:10:00 AM,69.738,6.064,,,,,
2277,08/22/20 08:20:00 AM,69.731,6.370,,,,,
2278,08/22/20 08:30:00 AM,69.747,6.775,,,,,
2279,08/22/20 08:40:00 AM,69.743,7.179,,,,,
2280,08/22/20 08:50:00 AM,69.755,7.481,,,,,
2281,08/22/20 09:00:00 AM,69.756,7.782,,,,,
2282,08/22/20 09:10:00 AM,69.762,8.182,,,,,
2283,08/22/20 09:20:00 AM,69.767,8.581,,,,,
2284,08/22/20 09:30:00 AM,69.763,8.978,,,,,
2285,08/22/20 09:40:00 AM,69.780,9.472,,,,,
2286,08/22/20 09:50:00 AM,69.798,9.965,,,,,
2287,08/22/20 10:00:00 AM,69.806,10.455,,,,,
2288,08/22/20 10:10:00 AM,69.813,10.944,,,,,
2289,08/22/20 10:20:00 AM,69.817,11.334,,,,,
2290,08/22/20 10:30:00 AM,69.822,12.013,,,,,
2291,08/22/20 10:40:00 AM,69.825,12.690,,,,,
2292,08/22/20 10:50:00 AM,69.819,13.365,,,,,
2293,08/22/20 11:00:00 AM,69.835,14.134,,,,,
2294,08/22/20 11:10:00 AM,69.822,14.900,,,,,
2295,08/22/20 11:20:00 AM,69.852,15.569,,,,,
2296,08/22/20 11:30:00 AM,69.848,16.046,,,,,
2297,08/22/20 11:40:00 AM,69.859,16.427,,,,,
2298,08/22/20 11:50:00 AM,69.868,16.713,,,,,
2299,08/22/20 12:00:00 PM,69.841,17.094,,,,,
2300,08/22/20 12:10:00 PM,69.859,17.379,,,,,
2301,08/22/20 12:20:00 PM,69.861,17.760,,,,,
2302,08/22/20 12:30:00 PM,69.865,18.236,,,,,
2303,08/22/20 12:40:00 PM,69.848,18.616,,,,,
2304,08/22/20 12:50:00 PM,69.861,19.092,,,,,
2305,08/22/20 01:00:00 PM,69.844,19.472,,,,,
2306,08/22/20 01:10:00 PM,69.852,19.758,,,,,
2307,08/22/20 01:20:00 PM,69.847,19.948,,,,,
2308,08/22/20 01:30:00 PM,69.859,20.043,,,,,
2309,08/22/20 01:40:00 PM,69.843,20.138,,,,,
2310,08/22/20 01:50:00 PM,69.853,20.138,,,,,
2311,08/22/20 02:00:00 PM,69.847,19.948,,,,,
2312,08/22/20 02:10:00 PM,69.835,19.853,,,,,
2313,08/22/20 02:20:00 PM,69.845,19.853,,,,,
2314,08/22/20 02:30:00 PM,69.830,19.662,,,,,
2315,08/22/20 02:40:00 PM,69.828,19.567,,,,,
2316,08/22/20 02:50:00 PM,69.828,19.567,,,,,
2317,08/22/20 03:00:00 PM,69.822,19.377,,,,,
2318,08/22/20 03:10:00 PM,69.814,19.092,,,,,
2319,08/22/20 03:20:00 PM,69.806,18.806,,,,,
2320,08/22/20 03:30:00 PM,69.801,18.616,,,,,
2321,08/22/20 03:40:00 PM,69.798,18.521,,,,,
2322,08/22/20 03:50:00 PM,69.786,18.426,,,,,
2323,08/22/20 04:00:00 PM,69.770,18.521,,,,,
2324,08/22/20 04:10:00 PM,69.779,18.521,,,,,
2325,08/22/20 04:20:00 PM,69.782,18.616,,,,,
2326,08/22/20 04:30:00 PM,69.775,18.711,,,,,
2327,08/22/20 04:40:00 PM,69.778,18.806,,,,,
2328,08/22/20 04:50:00 PM,69.766,18.711,,,,,
2329,08/22/20 05:00:00 PM,69.779,18.521,,,,,
2330,08/22/20 05:10:00 PM,69.769,18.140,,,,,
2331,08/22/20 05:20:00 PM,69.770,17.855,,,,,
2332,08/22/20 05:30:00 PM,69.762,17.570,,,,,
2333,08/22/20 05:40:00 PM,69.750,17.189,,,,,
2334,08/22/20 05:50:00 PM,69.755,16.713,,,,,
2335,08/22/20 06:00:00 PM,69.756,16.427,,,,,
2336,08/22/20 06:10:00 PM,69.754,16.046,,,,,
2337,08/22/20 06:20:00 PM,69.748,15.855,,,,,
2338,08/22/20 06:30:00 PM,69.736,15.760,,,,,
2339,08/22/20 06:40:00 PM,69.742,15.664,,,,,
2340,08/22/20 06:50:00 PM,69.739,15.569,,,,,
2341,08/22/20 07:00:00 PM,69.743,15.378,,,,,
2342,08/22/20 07:10:00 PM,69.737,15.187,,,,,
2343,08/22/20 07:20:00 PM,69.743,15.091,,,,,
2344,08/22/20 07:30:00 PM,69.756,14.900,,,,,
2345,08/22/20 07:40:00 PM,69.753,14.517,,,,,
2346,08/22/20 07:50:00 PM,69.760,14.134,,,,,
2347,08/22/20 08:00:00 PM,69.744,13.654,,,,,
2348,08/22/20 08:10:00 PM,69.760,13.269,,,,,
2349,08/22/20 08:20:00 PM,69.747,12.883,,,,,
2350,08/22/20 08:30:00 PM,69.750,12.690,,,,,
2351,08/22/20 08:40:00 PM,69.753,12.497,,,,,
2352,08/22/20 08:50:00 PM,69.772,12.207,,,,,
2353,08/22/20 09:00:00 PM,69.775,12.013,,,,,
2354,08/22/20 09:10:00 PM,69.790,11.916,,,,,
2355,08/22/20 09:20:00 PM,69.793,11.722,,,,,
2356,08/22/20 09:30:00 PM,69.790,11.625,,,,,
2357,08/22/20 09:40:00 PM,69.783,11.431,,,,,
2358,08/22/20 09:50:00 PM,69.786,11.236,,,,,
2359,08/22/20 10:00:00 PM,69.788,11.041,,,,,
2360,08/22/20 10:10:00 PM,69.791,10.846,,,,,
2361,08/22/20 10:20:00 PM,69.790,10.553,,,,,
2362,08/22/20 10:30:00 PM,69.780,10.259,,,,,
2363,08/22/20 10:40:00 PM,69.779,9.965,,,,,
2364,08/22/20 10:50:00 PM,69.772,9.768,,,,,
2365,08/22/20 11:00:00 PM,69.774,9.571,,,,,
2366,08/22/20 11:10:00 PM,69.786,9.373,,,,,
2367,08/22/20 11:20:00 PM,69.779,9.176,,,,,
2368,08/22/20 11:30:00 PM,69.785,9.077,,,,,
2369,08/22/20 11:40:00 PM,69.778,8.879,,,,,
2370,08/22/20 11:50:00 PM,69.771,8.680,,,,,
2371,08/23/20 12:00:00 AM,69.767,8.581,,,,,
2372,08/23/20 12:10:00 AM,69.763,8.481,,,,,
2373,08/23/20 12:20:00 AM,69.769,8.382,,,,,
2374,08/23/20 12:30:00 AM,69.775,8.282,,,,,
2375,08/23/20 12:40:00 AM,69.771,8.182,,,,,
2376,08/23/20 12:50:00 AM,69.777,8.082,,,,,
2377,08/23/20 01:00:00 AM,69.773,7.983,,,,,
2378,08/23/20 01:10:00 AM,69.769,7.882,,,,,
2379,08/23/20 01:20:00 AM,69.751,7.882,,,,,
2380,08/23/20 01:30:00 AM,69.751,7.882,,,,,
2381,08/23/20 01:40:00 AM,69.756,7.782,,,,,
2382,08/23/20 01:50:00 AM,69.766,7.782,,,,,
2383,08/23/20 02:00:00 AM,69.743,7.682,,,,,
2384,08/23/20 02:10:00 AM,69.743,7.682,,,,,
2385,08/23/20 02:20:00 AM,69.743,7.682,,,,,
2386,08/23/20 02:30:00 AM,69.749,7.582,,,,,
2387,08/23/20 02:40:00 AM,69.758,7.582,,,,,
2388,08/23/20 02:50:00 AM,69.740,7.582,,,,,
2389,08/23/20 03:00:00 AM,69.749,7.582,,,,,
2390,08/23/20 03:10:00 AM,69.758,7.582,,,,,
2391,08/23/20 03:20:00 AM,69.749,7.582,,,,,
2392,08/23/20 03:30:00 AM,69.749,7.582,,,,,
2393,08/23/20 03:40:00 AM,69.768,7.582,,,,,
2394,08/23/20 03:50:00 AM,69.753,7.682,,,,,
2395,08/23/20 04:00:00 AM,69.749,7.582,,,,,
2396,08/23/20 04:10:00 AM,69.758,7.582,,,,,
2397,08/23/20 04:20:00 AM,69.755,7.481,,,,,
2398,08/23/20 04:30:00 AM,69.755,7.481,,,,,
2399,08/23/20 04:40:00 AM,69.741,7.381,,,,,
2400,08/23/20 04:50:00 AM,69.751,7.381,,,,,
2401,08/23/20 05:00:00 AM,69.747,7.280,,,,,
2402,08/23/20 05:10:00 AM,69.741,7.381,,,,,
2403,08/23/20 05:20:00 AM,69.760,7.381,,,,,
2404,08/23/20 05:30:00 AM,69.751,7.381,,,,,
2405,08/23/20 05:40:00 AM,69.751,7.381,,,,,
2406,08/23/20 05:50:00 AM,69.751,7.381,,,,,
2407,08/23/20 06:00:00 AM,69.760,7.381,,,,,
2408,08/23/20 06:10:00 AM,69.769,7.381,,,,,
2409,08/23/20 06:20:00 AM,69.769,7.381,,,,,
2410,08/23/20 06:30:00 AM,69.769,7.381,,,,,
2411,08/23/20 06:40:00 AM,69.773,7.481,,,,,
2412,08/23/20 06:50:00 AM,69.783,7.481,,,,,
2413,08/23/20 07:00:00 AM,69.796,7.582,,,,,
2414,08/23/20 07:10:00 AM,69.799,7.682,,,,,
2415,08/23/20 07:20:00 AM,69.803,7.782,,,,,
2416,08/23/20 07:30:00 AM,69.807,7.882,,,,,
2417,08/23/20 07:40:00 AM,69.792,7.983,,,,,
2418,08/23/20 07:50:00 AM,69.805,8.082,,,,,
2419,08/23/20 08:00:00 AM,69.818,8.182,,,,,
2420,08/23/20 08:10:00 AM,69.835,8.382,,,,,
2421,08/23/20 08:20:00 AM,69.832,8.581,,,,,
2422,08/23/20 08:30:00 AM,69.825,8.879,,,,,
2423,08/23/20 08:40:00 AM,69.839,9.275,,,,,
2424,08/23/20 08:50:00 AM,69.840,9.571,,,,,
2425,08/23/20 09:00:00 AM,69.845,9.965,,,,,
2426,08/23/20 09:10:00 AM,69.858,10.357,,,,,
2427,08/23/20 09:20:00 AM,69.863,10.748,,,,,
2428,08/23/20 09:30:00 AM,69.876,11.139,,,,,
2429,08/23/20 09:40:00 AM,69.886,11.431,,,,,
2430,08/23/20 09:50:00 AM,69.877,11.722,,,,,
2431,08/23/20 10:00:00 AM,69.890,12.110,,,,,
2432,08/23/20 10:10:00 AM,69.907,12.594,,,,,
2433,08/23/20 10:20:00 AM,69.932,13.076,,,,,
2434,08/23/20 10:30:00 AM,69.954,13.461,,,,,
2435,08/23/20 10:40:00 AM,69.941,13.654,,,,,
2436,08/23/20 10:50:00 AM,69.935,13.750,,,,,
2437,08/23/20 11:00:00 AM,69.932,14.230,,,,,
2438,08/23/20 11:10:00 AM,69.906,14.900,,,,,
2439,08/23/20 11:20:00 AM,69.917,15.569,,,,,
2440,08/23/20 11:30:00 AM,69.916,16.141,,,,,
2441,08/23/20 11:40:00 AM,69.912,16.618,,,,,
2442,08/23/20 11:50:00 AM,69.923,16.999,,,,,
2443,08/23/20 12:00:00 PM,69.916,17.379,,,,,
2444,08/23/20 12:10:00 PM,69.931,17.570,,,,,
2445,08/23/20 12:20:00 PM,69.915,17.665,,,,,
2446,08/23/20 12:30:00 PM,69.924,17.665,,,,,
2447,08/23/20 12:40:00 PM,69.908,17.760,,,,,
2448,08/23/20 12:50:00 PM,69.919,18.140,,,,,
2449,08/23/20 01:00:00 PM,69.892,18.521,,,,,
2450,08/23/20 01:10:00 PM,69.895,18.616,,,,,
2451,08/23/20 01:20:00 PM,69.898,18.711,,,,,
2452,08/23/20 01:30:00 PM,69.889,18.426,,,,,
2453,08/23/20 01:40:00 PM,69.891,18.140,,,,,
2454,08/23/20 01:50:00 PM,69.881,18.140,,,,,
2455,08/23/20 02:00:00 PM,69.875,18.236,,,,,
2456,08/23/20 02:10:00 PM,69.872,18.140,,,,,
2457,08/23/20 02:20:00 PM,69.876,17.950,,,,,
2458,08/23/20 02:30:00 PM,69.868,17.665,,,,,
2459,08/23/20 02:40:00 PM,69.862,17.475,,,,,
2460,08/23/20 02:50:00 PM,69.843,17.475,,,,,
2461,08/23/20 03:00:00 PM,69.849,17.665,,,,,
2462,08/23/20 03:10:00 PM,69.858,17.665,,,,,
2463,08/23/20 03:20:00 PM,69.855,17.570,,,,,
2464,08/23/20 03:30:00 PM,69.866,17.284,,,,,
2465,08/23/20 03:40:00 PM,69.857,16.999,,,,,
2466,08/23/20 03:50:00 PM,69.849,16.713,,,,,
2467,08/23/20 04:00:00 PM,69.842,16.808,,,,,
2468,08/23/20 04:10:00 PM,69.854,17.189,,,,,
2469,08/23/20 04:20:00 PM,69.859,17.379,,,,,
2470,08/23/20 04:30:00 PM,69.843,17.475,,,,,
2471,08/23/20 04:40:00 PM,69.850,17.379,,,,,
2472,08/23/20 04:50:00 PM,69.835,17.189,,,,,
2473,08/23/20 05:00:00 PM,69.839,16.999,,,,,
2474,08/23/20 05:10:00 PM,69.845,16.903,,,,,
2475,08/23/20 05:20:00 PM,69.852,16.808,,,,,
2476,08/23/20 05:30:00 PM,69.855,16.903,,,,,
2477,08/23/20 05:40:00 PM,69.855,16.903,,,,,
2478,08/23/20 05:50:00 PM,69.864,16.903,,,,,
2479,08/23/20 06:00:00 PM,69.852,16.808,,,,,
2480,08/23/20 06:10:00 PM,69.858,16.713,,,,,
2481,08/23/20 06:20:00 PM,69.850,16.427,,,,,
2482,08/23/20 06:30:00 PM,69.850,16.141,,,,,
2483,08/23/20 06:40:00 PM,69.860,15.855,,,,,
2484,08/23/20 06:50:00 PM,69.852,15.569,,,,,
2485,08/23/20 07:00:00 PM,69.849,15.187,,,,,
2486,08/23/20 07:10:00 PM,69.847,14.804,,,,,
2487,08/23/20 07:20:00 PM,69.853,14.421,,,,,
2488,08/23/20 07:30:00 PM,69.841,14.038,,,,,
2489,08/23/20 07:40:00 PM,69.848,13.654,,,,,
2490,08/23/20 07:50:00 PM,69.838,13.365,,,,,
2491,08/23/20 08:00:00 PM,69.835,12.980,,,,,
2492,08/23/20 08:10:00 PM,69.835,12.690,,,,,
2493,08/23/20 08:20:00 PM,69.835,12.401,,,,,
2494,08/23/20 08:30:00 PM,69.834,12.110,,,,,
2495,08/23/20 08:40:00 PM,69.843,11.819,,,,,
2496,08/23/20 08:50:00 PM,69.846,11.625,,,,,
2497,08/23/20 09:00:00 PM,69.849,11.431,,,,,
2498,08/23/20 09:10:00 PM,69.861,11.236,,,,,
2499,08/23/20 09:20:00 PM,69.863,11.041,,,,,
2500,08/23/20 09:30:00 PM,69.863,10.748,,,,,
2501,08/23/20 09:40:00 PM,69.875,10.553,,,,,
2502,08/23/20 09:50:00 PM,69.868,10.357,,,,,
2503,08/23/20 10:00:00 PM,69.876,10.063,,,,,
2504,08/23/20 10:10:00 PM,69.869,9.866,,,,,
2505,08/23/20 10:20:00 PM,69.862,9.669,,,,,
2506,08/23/20 10:30:00 PM,69.861,9.373,,,,,
2507,08/23/20 10:40:00 PM,69.845,9.176,,,,,
2508,08/23/20 10:50:00 PM,69.837,8.978,,,,,
2509,08/23/20 11:00:00 PM,69.834,8.879,,,,,
2510,08/23/20 11:10:00 PM,69.817,8.680,,,,,
2511,08/23/20 11:20:00 PM,69.832,8.581,,,,,
2512,08/23/20 11:30:00 PM,69.825,8.382,,,,,
2513,08/23/20 11:40:00 PM,69.812,8.282,,,,,
2514,08/23/20 11:50:00 PM,69.808,8.182,,,,,
2515,08/24/20 12:00:00 AM,69.814,8.082,,,,,
2516,08/24/20 12:10:00 AM,69.829,7.983,,,,,
2517,08/24/20 12:20:00 AM,69.848,7.983,,,,,
2518,08/24/20 12:30:00 AM,69.844,7.882,,,,,
2519,08/24/20 12:40:00 AM,69.831,7.782,,,,,
2520,08/24/20 12:50:00 AM,69.812,7.782,,,,,
2521,08/24/20 01:00:00 AM,69.809,7.682,,,,,
2522,08/24/20 01:10:00 AM,69.799,7.682,,,,,
2523,08/24/20 01:20:00 AM,69.799,7.682,,,,,
2524,08/24/20 01:30:00 AM,69.794,7.782,,,,,
2525,08/24/20 01:40:00 AM,69.794,7.782,,,,,
2526,08/24/20 01:50:00 AM,69.794,7.782,,,,,
2527,08/24/20 02:00:00 AM,69.790,7.682,,,,,
2528,08/24/20 02:10:00 AM,69.799,7.682,,,,,
2529,08/24/20 02:20:00 AM,69.790,7.682,,,,,
2530,08/24/20 02:30:00 AM,69.781,7.682,,,,,
2531,08/24/20 02:40:00 AM,69.790,7.682,,,,,
2532,08/24/20 02:50:00 AM,69.762,7.682,,,,,
2533,08/24/20 03:00:00 AM,69.758,7.582,,,,,
2534,08/24/20 03:10:00 AM,69.758,7.582,,,,,
2535,08/24/20 03:20:00 AM,69.768,7.582,,,,,
2536,08/24/20 03:30:00 AM,69.768,7.582,,,,,
2537,08/24/20 03:40:00 AM,69.777,7.582,,,,,
2538,08/24/20 03:50:00 AM,69.768,7.582,,,,,
2539,08/24/20 04:00:00 AM,69.777,7.582,,,,,
2540,08/24/20 04:10:00 AM,69.786,7.582,,,,,
2541,08/24/20 04:20:00 AM,69.781,7.682,,,,,
2542,08/24/20 04:30:00 AM,69.781,7.682,,,,,
2543,08/24/20 04:40:00 AM,69.775,7.782,,,,,
2544,08/24/20 04:50:00 AM,69.782,7.983,,,,,
2545,08/24/20 05:00:00 AM,69.786,8.082,,,,,
2546,08/24/20 05:10:00 AM,69.780,8.182,,,,,
2547,08/24/20 05:20:00 AM,69.778,8.382,,,,,
2548,08/24/20 05:30:00 AM,69.782,8.481,,,,,
2549,08/24/20 05:40:00 AM,69.771,8.680,,,,,
2550,08/24/20 05:50:00 AM,69.793,8.779,,,,,
2551,08/24/20 06:00:00 AM,69.783,8.779,,,,,
2552,08/24/20 06:10:00 AM,69.806,8.879,,,,,
2553,08/24/20 06:20:00 AM,69.806,8.879,,,,,
2554,08/24/20 06:30:00 AM,69.819,8.978,,,,,
2555,08/24/20 06:40:00 AM,69.809,8.978,,,,,
2556,08/24/20 06:50:00 AM,69.813,9.077,,,,,
2557,08/24/20 07:00:00 AM,69.813,9.077,,,,,
2558,08/24/20 07:10:00 AM,69.822,9.077,,,,,
2559,08/24/20 07:20:00 AM,69.825,8.879,,,,,
2560,08/24/20 07:30:00 AM,69.821,8.779,,,,,
2561,08/24/20 07:40:00 AM,69.817,8.680,,,,,
2562,08/24/20 07:50:00 AM,69.827,8.680,,,,,
2563,08/24/20 08:00:00 AM,69.827,8.680,,,,,
2564,08/24/20 08:10:00 AM,69.827,8.680,,,,,
2565,08/24/20 08:20:00 AM,69.834,8.879,,,,,
2566,08/24/20 08:30:00 AM,69.841,9.077,,,,,
2567,08/24/20 08:40:00 AM,69.848,9.275,,,,,
2568,08/24/20 08:50:00 AM,69.862,9.669,,,,,
2569,08/24/20 09:00:00 AM,69.857,10.063,,,,,
2570,08/24/20 09:10:00 AM,69.871,10.455,,,,,
2571,08/24/20 09:20:00 AM,69.875,10.846,,,,,
2572,08/24/20 09:30:00 AM,69.873,11.334,,,,,
2573,08/24/20 09:40:00 AM,69.871,11.819,,,,,
2574,08/24/20 09:50:00 AM,69.887,12.304,,,,,
2575,08/24/20 10:00:00 AM,69.894,12.787,,,,,
2576,08/24/20 10:10:00 AM,69.891,13.269,,,,,
2577,08/24/20 10:20:00 AM,69.904,13.654,,,,,
2578,08/24/20 10:30:00 AM,69.904,13.942,,,,,
2579,08/24/20 10:40:00 AM,69.913,14.230,,,,,
2580,08/24/20 10:50:00 AM,69.903,14.517,,,,,
2581,08/24/20 11:00:00 AM,69.897,14.900,,,,,
2582,08/24/20 11:10:00 AM,69.902,15.378,,,,,
2583,08/24/20 11:20:00 AM,69.895,15.760,,,,,
2584,08/24/20 11:30:00 AM,69.897,16.141,,,,,
2585,08/24/20 11:40:00 AM,69.899,16.523,,,,,
2586,08/24/20 11:50:00 AM,69.896,16.713,,,,,
2587,08/24/20 12:00:00 PM,69.892,16.903,,,,,
2588,08/24/20 12:10:00 PM,69.886,16.999,,,,,
2589,08/24/20 12:20:00 PM,69.888,17.094,,,,,
2590,08/24/20 12:30:00 PM,69.892,16.903,,,,,
2591,08/24/20 12:40:00 PM,69.879,17.094,,,,,
2592,08/24/20 12:50:00 PM,69.874,17.570,,,,,
2593,08/24/20 01:00:00 PM,69.861,17.760,,,,,
2594,08/24/20 01:10:00 PM,69.874,17.570,,,,,
2595,08/24/20 01:20:00 PM,69.850,17.379,,,,,
2596,08/24/20 01:30:00 PM,69.860,17.094,,,,,
2597,08/24/20 01:40:00 PM,69.839,16.999,,,,,
2598,08/24/20 01:50:00 PM,69.850,17.379,,,,,
2599,08/24/20 02:00:00 PM,69.836,17.855,,,,,
2600,08/24/20 02:10:00 PM,69.841,18.045,,,,,
2601,08/24/20 02:20:00 PM,69.834,18.140,,,,,
2602,08/24/20 02:30:00 PM,69.818,18.236,,,,,
2603,08/24/20 02:40:00 PM,69.821,18.331,,,,,
2604,08/24/20 02:50:00 PM,69.809,18.236,,,,,
2605,08/24/20 03:00:00 PM,69.806,18.140,,,,,
2606,08/24/20 03:10:00 PM,69.801,17.950,,,,,
2607,08/24/20 03:20:00 PM,69.818,17.570,,,,,
2608,08/24/20 03:30:00 PM,69.792,16.999,,,,,
2609,08/24/20 03:40:00 PM,69.768,16.523,,,,,
2610,08/24/20 03:50:00 PM,69.765,16.427,,,,,
2611,08/24/20 04:00:00 PM,69.753,16.332,,,,,
2612,08/24/20 04:10:00 PM,69.757,16.141,,,,,
2613,08/24/20 04:20:00 PM,69.757,15.855,,,,,
2614,08/24/20 04:30:00 PM,69.758,15.569,,,,,
2615,08/24/20 04:40:00 PM,69.736,15.473,,,,,
2616,08/24/20 04:50:00 PM,69.743,15.378,,,,,
2617,08/24/20 05:00:00 PM,69.749,15.282,,,,,
2618,08/24/20 05:10:00 PM,69.731,14.996,,,,,
2619,08/24/20 05:20:00 PM,69.734,14.804,,,,,
2620,08/24/20 05:30:00 PM,69.756,14.613,,,,,
2621,08/24/20 05:40:00 PM,69.794,14.325,,,,,
2622,08/24/20 05:50:00 PM,69.788,13.846,,,,,
2623,08/24/20 06:00:00 PM,69.816,13.269,,,,,
2624,08/24/20 06:10:00 PM,69.819,12.787,,,,,
2625,08/24/20 06:20:00 PM,69.806,12.401,,,,,
2626,08/24/20 06:30:00 PM,69.800,12.207,,,,,
2627,08/24/20 06:40:00 PM,69.793,12.013,,,,,
2628,08/24/20 06:50:00 PM,69.800,11.916,,,,,
2629,08/24/20 07:00:00 PM,69.809,11.916,,,,,
2630,08/24/20 07:10:00 PM,69.806,11.819,,,,,
2631,08/24/20 07:20:00 PM,69.780,11.625,,,,,
2632,08/24/20 07:30:00 PM,69.796,11.528,,,,,
2633,08/24/20 07:40:00 PM,69.802,11.431,,,,,
2634,08/24/20 07:50:00 PM,69.811,11.431,,,,,
2635,08/24/20 08:00:00 PM,69.814,11.236,,,,,
2636,08/24/20 08:10:00 PM,69.820,11.139,,,,,
2637,08/24/20 08:20:00 PM,69.800,10.846,,,,,
2638,08/24/20 08:30:00 PM,69.794,10.651,,,,,
2639,08/24/20 08:40:00 PM,69.806,10.455,,,,,
2640,08/24/20 08:50:00 PM,69.805,10.161,,,,,
2641,08/24/20 09:00:00 PM,69.801,10.063,,,,,
2642,08/24/20 09:10:00 PM,69.813,9.866,,,,,
2643,08/24/20 09:20:00 PM,69.815,9.669,,,,,
2644,08/24/20 09:30:00 PM,69.821,9.571,,,,,
2645,08/24/20 09:40:00 PM,69.808,9.472,,,,,
2646,08/24/20 09:50:00 PM,69.821,9.571,,,,,
2647,08/24/20 10:00:00 PM,69.843,9.669,,,,,
2648,08/24/20 10:10:00 PM,69.847,9.768,,,,,
2649,08/24/20 10:20:00 PM,69.860,9.866,,,,,
2650,08/24/20 10:30:00 PM,69.873,9.965,,,,,
2651,08/24/20 10:40:00 PM,69.889,10.161,,,,,
2652,08/24/20 10:50:00 PM,69.857,10.063,,,,,
2653,08/24/20 11:00:00 PM,69.847,9.768,,,,,
2654,08/24/20 11:10:00 PM,69.840,9.571,,,,,
2655,08/24/20 11:20:00 PM,69.842,9.373,,,,,
