Created by Omnilog Version 7.2 at 16/05/2022 11:06:36,,,,
Logger Type   WT-HR 64K,,,,
Serial Number   1502227,,,,
Logging Period   10min,,,,
Logger Status   Running Looping,,,,
Total Samples   10939,,,,
Number of Trips   19,,,,
Logger ID   Factory Default Reset on 10/02/2015,,,,
,,,,
Sample,Date Time,Water Temp,Water Height,Water Height
Number,d/m/y,Average,Point,Average
,24hr,°C,mm,mm
156,02/03/2022 13:50:00,-0.1,-54,-54
157,02/03/2022 14:00:00,-0.1,-54,-54
158,02/03/2022 14:10:00,-0.1,-54,-54
159,02/03/2022 14:20:00,-0.1,-54,-54
160,02/03/2022 14:30:00,-0.1,-54,-54
161,02/03/2022 14:40:00,-0.1,-54,-54
162,02/03/2022 14:50:00,-0.1,-54,-54
163,02/03/2022 15:00:00,-0.1,-54,-54
164,02/03/2022 15:10:00,-0.1,-54,-54
165,02/03/2022 15:20:00,-0.1,-54,-54
166,02/03/2022 15:30:00,-0.1,-54,-54
167,02/03/2022 15:40:00,-0.1,-54,-54
168,02/03/2022 15:50:00,-0.1,-54,-54
169,02/03/2022 16:00:00,-0.1,-54,-54
170,02/03/2022 16:10:00,-0.1,-54,-54
171,02/03/2022 16:20:00,-0.1,-54,-54
172,02/03/2022 16:30:00,-0.1,-54,-54
173,02/03/2022 16:40:00,-0.1,-54,-54
174,02/03/2022 16:50:00,-0.1,-54,-54
175,02/03/2022 17:00:00,-0.1,-54,-54
176,02/03/2022 17:10:00,-0.1,-54,-54
177,02/03/2022 17:20:00,-0.1,-54,-54
178,02/03/2022 17:30:00,-0.1,-54,-54
179,02/03/2022 17:40:00,-0.1,-54,-54
180,02/03/2022 17:50:00,-0.1,-54,-54
181,02/03/2022 18:00:00,-0.1,-54,-54
182,02/03/2022 18:10:00,-0.1,-54,-54
183,02/03/2022 18:20:00,-0.1,-54,-54
184,02/03/2022 18:30:00,-0.1,-54,-54
185,02/03/2022 18:40:00,-0.1,-54,-54
186,02/03/2022 18:50:00,-0.1,-54,-54
187,02/03/2022 19:00:00,-0.1,-54,-54
188,02/03/2022 19:10:00,-0.1,-54,-54
189,02/03/2022 19:20:00,-0.1,-54,-54
190,02/03/2022 19:30:00,-0.1,-54,-54
191,02/03/2022 19:40:00,-0.1,-54,-54
192,02/03/2022 19:50:00,-0.1,-54,-54
193,02/03/2022 20:00:00,-0.1,-54,-54
194,02/03/2022 20:10:00,-0.1,-54,-54
195,02/03/2022 20:20:00,-0.1,-54,-54
196,02/03/2022 20:30:00,-0.1,-54,-54
197,02/03/2022 20:40:00,-0.1,-54,-54
198,02/03/2022 20:50:00,-0.1,-54,-54
199,02/03/2022 21:00:00,-0.1,-54,-54
200,02/03/2022 21:10:00,-0.1,-54,-54
201,02/03/2022 21:20:00,-0.1,-54,-54
202,02/03/2022 21:30:00,-0.1,-54,-54
203,02/03/2022 21:40:00,-0.1,-54,-54
204,02/03/2022 21:50:00,-0.1,-54,-54
205,02/03/2022 22:00:00,-0.1,-54,-54
206,02/03/2022 22:10:00,-0.1,-54,-54
207,02/03/2022 22:20:00,-0.1,-54,-54
208,02/03/2022 22:30:00,-0.1,-54,-54
209,02/03/2022 22:40:00,-0.1,-54,-54
210,02/03/2022 22:50:00,-0.1,-54,-54
211,02/03/2022 23:00:00,-0.1,-54,-54
212,02/03/2022 23:10:00,-0.1,-54,-54
213,02/03/2022 23:20:00,-0.1,-54,-54
214,02/03/2022 23:30:00,-0.1,-54,-54
215,02/03/2022 23:40:00,-0.1,-54,-54
216,02/03/2022 23:50:00,-0.1,-54,-54
217,02/03/2022 00:00:00,-0.1,-54,-54
218,03/03/2022 00:10:00,-0.1,-54,-54
219,03/03/2022 00:20:00,-0.1,-54,-54
220,03/03/2022 00:30:00,-0.1,-54,-54
221,03/03/2022 00:40:00,-0.1,-54,-54
222,03/03/2022 00:50:00,-0.1,-54,-54
223,03/03/2022 01:00:00,-0.1,-54,-54
224,03/03/2022 01:10:00,-0.1,-54,-54
225,03/03/2022 01:20:00,-0.1,-54,-54
226,03/03/2022 01:30:00,-0.1,-54,-54
227,03/03/2022 01:40:00,-0.1,-54,-54
228,03/03/2022 01:50:00,-0.1,-54,-54
229,03/03/2022 02:00:00,-0.1,-54,-54
230,03/03/2022 02:10:00,-0.1,-54,-54
231,03/03/2022 02:20:00,-0.1,-54,-54
232,03/03/2022 02:30:00,-0.1,-54,-54
233,03/03/2022 02:40:00,-0.1,-54,-54
234,03/03/2022 02:50:00,-0.1,-54,-54
235,03/03/2022 03:00:00,-0.1,-54,-54
236,03/03/2022 03:10:00,-0.1,-54,-54
237,03/03/2022 03:20:00,-0.1,-54,-54
238,03/03/2022 03:30:00,-0.1,-54,-54
239,03/03/2022 03:40:00,-0.1,-54,-54
240,03/03/2022 03:50:00,-0.1,-54,-54
241,03/03/2022 04:00:00,-0.1,-54,-54
242,03/03/2022 04:10:00,-0.1,-54,-54
243,03/03/2022 04:20:00,-0.1,-54,-54
244,03/03/2022 04:30:00,-0.1,-54,-54
245,03/03/2022 04:40:00,-0.1,-54,-54
246,03/03/2022 04:50:00,-0.1,-54,-54
247,03/03/2022 05:00:00,-0.1,-54,-54
248,03/03/2022 05:10:00,-0.1,-54,-54
249,03/03/2022 05:20:00,-0.1,-54,-54
250,03/03/2022 05:30:00,-0.1,-54,-54
251,03/03/2022 05:40:00,-0.1,-54,-54
252,03/03/2022 05:50:00,-0.1,-54,-54
253,03/03/2022 06:00:00,-0.1,-54,-54
254,03/03/2022 06:10:00,-0.1,-54,-54
255,03/03/2022 06:20:00,-0.1,-54,-54
256,03/03/2022 06:30:00,-0.1,-54,-54
257,03/03/2022 06:40:00,-0.1,-54,-54
258,03/03/2022 06:50:00,-0.1,-54,-54
259,03/03/2022 07:00:00,-0.1,-54,-54
260,03/03/2022 07:10:00,-0.1,-54,-54
261,03/03/2022 07:20:00,-0.1,-54,-54
262,03/03/2022 07:30:00,-0.1,-54,-54
