sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3
13681,08/08/2021 13:40:00,7.8,-50,-50
13682,08/08/2021 13:50:00,7.8,-50,-50
13683,08/08/2021 14:00:00,7.8,-50,-50
13684,08/08/2021 14:10:00,7.8,-50,-50
13685,08/08/2021 14:20:00,7.8,-50,-50
13686,08/08/2021 14:30:00,7.8,-50,-50
13687,08/08/2021 14:40:00,7.8,-50,-50
13688,08/08/2021 14:50:00,7.8,-50,-50
13689,08/08/2021 15:00:00,7.8,-50,-50
13690,08/08/2021 15:10:00,7.8,-50,-50
13691,08/08/2021 15:20:00,7.8,-50,-50
13692,08/08/2021 15:30:00,7.8,-50,-50
13693,08/08/2021 15:40:00,7.8,-50,-50
13694,08/08/2021 15:50:00,7.8,-50,-50
13695,08/08/2021 16:00:00,7.8,-50,-50
13696,08/08/2021 16:10:00,7.8,-50,-50
13697,08/08/2021 16:20:00,7.8,-50,-50
13698,08/08/2021 16:30:00,7.8,-50,-50
13699,08/08/2021 16:40:00,7.8,-50,-50
13700,08/08/2021 16:50:00,7.8,-50,-50
13701,08/08/2021 17:00:00,7.8,-50,-50
13702,08/08/2021 17:10:00,7.8,-50,-50
13703,08/08/2021 17:20:00,7.8,-50,-50
13704,08/08/2021 17:30:00,7.8,-50,-50
13705,08/08/2021 17:40:00,7.8,-50,-50
13706,08/08/2021 17:50:00,7.8,-50,-50
13707,08/08/2021 18:00:00,7.8,-50,-50
13708,08/08/2021 18:10:00,7.8,-50,-50
13709,08/08/2021 18:20:00,7.8,-50,-50
13710,08/08/2021 18:30:00,7.8,-50,-50
13711,08/08/2021 18:40:00,7.8,-50,-50
13712,08/08/2021 18:50:00,7.8,-50,-50
13713,08/08/2021 19:00:00,7.8,-50,-50
13714,08/08/2021 19:10:00,7.7,-50,-50
13715,08/08/2021 19:20:00,7.7,-50,-50
13716,08/08/2021 19:30:00,7.7,-50,-50
13717,08/08/2021 19:40:00,7.7,-50,-50
13718,08/08/2021 19:50:00,7.7,-50,-50
13719,08/08/2021 20:00:00,7.7,-50,-50
13720,08/08/2021 20:10:00,7.7,-50,-50
13721,08/08/2021 20:20:00,7.7,-49,-50
13722,08/08/2021 20:30:00,7.7,-50,-50
13723,08/08/2021 20:40:00,7.7,-50,-50
13724,08/08/2021 20:50:00,7.7,-50,-50
13725,08/08/2021 21:00:00,7.7,-50,-50
13726,08/08/2021 21:10:00,7.7,-50,-50
13727,08/08/2021 21:20:00,7.7,-50,-50
13728,08/08/2021 21:30:00,7.7,-50,-50
13729,08/08/2021 21:40:00,7.7,-50,-50
13730,08/08/2021 21:50:00,7.7,-49,-50
13731,08/08/2021 22:00:00,7.7,-49,-49
13732,08/08/2021 22:10:00,7.7,-50,-49
13733,08/08/2021 22:20:00,7.7,-50,-50
13734,08/08/2021 22:30:00,7.7,-50,-50
13735,08/08/2021 22:40:00,7.7,-50,-50
13736,08/08/2021 22:50:00,7.7,-50,-50
13737,08/08/2021 23:00:00,7.7,-49,-50
13738,08/08/2021 23:10:00,7.7,-49,-49
13739,08/08/2021 23:20:00,7.7,-49,-49
13740,08/08/2021 23:30:00,7.7,-49,-49
13741,08/08/2021 23:40:00,7.7,-49,-49
13742,08/08/2021 23:50:00,7.7,-49,-49
13743,09/08/2021 00:00:00,7.7,-49,-49
13744,09/08/2021 00:10:00,7.7,-50,-50
13745,09/08/2021 00:20:00,7.7,-50,-50
13746,09/08/2021 00:30:00,7.7,-50,-50
13747,09/08/2021 00:40:00,7.7,-50,-50
13748,09/08/2021 00:50:00,7.7,-50,-50
13749,09/08/2021 01:00:00,7.7,-50,-50
13750,09/08/2021 01:10:00,7.7,-50,-50
13751,09/08/2021 01:20:00,7.7,-50,-50
13752,09/08/2021 01:30:00,7.7,-50,-50
13753,09/08/2021 01:40:00,7.7,-50,-50
13754,09/08/2021 01:50:00,7.7,-50,-50
13755,09/08/2021 02:00:00,7.7,-50,-50
13756,09/08/2021 02:10:00,7.7,-50,-50
13757,09/08/2021 02:20:00,7.7,-50,-50
13758,09/08/2021 02:30:00,7.7,-50,-50
13759,09/08/2021 02:40:00,7.7,-50,-50
13760,09/08/2021 02:50:00,7.7,-50,-50
13761,09/08/2021 03:00:00,7.7,-49,-50
13762,09/08/2021 03:10:00,7.7,-49,-49
13763,09/08/2021 03:20:00,7.7,-49,-49
13764,09/08/2021 03:30:00,7.7,-49,-49
13765,09/08/2021 03:40:00,7.7,-49,-49
13766,09/08/2021 03:50:00,7.7,-49,-49
13767,09/08/2021 04:00:00,7.7,-49,-49
13768,09/08/2021 04:10:00,7.7,-49,-49
13769,09/08/2021 04:20:00,7.7,-49,-49
13770,09/08/2021 04:30:00,7.7,-50,-49
13771,09/08/2021 04:40:00,7.7,-50,-50
13772,09/08/2021 04:50:00,7.7,-50,-50
13773,09/08/2021 05:00:00,7.7,-50,-50
13774,09/08/2021 05:10:00,7.7,-50,-50
13775,09/08/2021 05:20:00,7.7,-50,-50
13776,09/08/2021 05:30:00,7.7,-50,-50
13777,09/08/2021 05:40:00,7.7,-50,-50
13778,09/08/2021 05:50:00,7.7,-50,-50
13779,09/08/2021 06:00:00,7.7,-50,-50
13780,09/08/2021 06:10:00,7.7,-49,-49
13781,09/08/2021 06:20:00,7.7,-49,-49
13782,09/08/2021 06:30:00,7.7,-49,-49
13783,09/08/2021 06:40:00,7.7,-49,-49
13784,09/08/2021 06:50:00,7.7,-49,-49
13785,09/08/2021 07:00:00,7.7,-49,-49
13786,09/08/2021 07:10:00,7.7,-49,-49
