Timestamp,GMP252 U1011935 - Carbon dioxide concentration (ppm)
5/30/22 16:17,239.47156
5/30/22 16:17,239.09503
5/30/22 16:17,238.82085
5/30/22 16:17,238.79904
5/30/22 16:17,238.7822
5/30/22 16:17,238.78984
5/30/22 16:17,238.79382
5/30/22 16:17,238.70712
5/30/22 16:17,238.22096
5/30/22 16:18,237.94807
5/30/22 16:18,237.26578
5/30/22 16:18,235.73349
5/30/22 16:18,234.83195
5/30/22 16:18,234.14159
5/30/22 16:18,233.69356
5/30/22 16:18,232.97517
5/30/22 16:18,232.92032
5/30/22 16:18,232.95918
5/30/22 16:18,232.9603
5/30/22 16:18,232.92181
5/30/22 16:18,232.89163
5/30/22 16:19,232.88188
5/30/22 16:19,232.64417
5/30/22 16:19,232.44943
5/30/22 16:19,232.43213
5/30/22 16:19,232.4697
5/30/22 16:19,232.70207
5/30/22 16:19,232.99106
5/30/22 16:19,233.18465
5/30/22 16:19,234.58284
5/30/22 16:19,235.46649
5/30/22 16:19,235.70338
5/30/22 16:19,235.80885
5/30/22 16:20,235.56142
5/30/22 16:20,236.19397
5/30/22 16:20,264.37866
5/30/22 16:20,294.81485
5/30/22 16:20,302.04636
5/30/22 16:20,302.5625
5/30/22 16:20,299.78027
5/30/22 16:20,282.35745
5/30/22 16:20,273.79773
5/30/22 16:20,264.5975
5/30/22 16:20,256.17313
5/30/22 16:20,250.53317
5/30/22 16:21,244.86131
5/30/22 16:21,242.32326
5/30/22 16:21,239.2247
5/30/22 16:21,237.76376
5/30/22 16:21,236.96388
5/30/22 16:21,236.95328
5/30/22 16:21,236.91034
5/30/22 16:21,236.35942
5/30/22 16:21,235.95116
5/30/22 16:21,235.29178
5/30/22 16:21,234.96259
5/30/22 16:21,234.34944
5/30/22 16:22,234.29001
5/30/22 16:22,234.25323
5/30/22 16:22,234.21368
5/30/22 16:22,233.97943
5/30/22 16:22,233.42332
5/30/22 16:22,233.32062
5/30/22 16:22,233.2555
5/30/22 16:22,233.25201
5/30/22 16:22,233.1355
5/30/22 16:22,233.00082
5/30/22 16:22,232.76523
5/30/22 16:22,232.43318
5/30/22 16:23,232.13521
5/30/22 16:23,231.66243
5/30/22 16:23,231.6123
5/30/22 16:23,231.62376
5/30/22 16:23,231.54301
5/30/22 16:23,230.99365
5/30/22 16:23,229.90685
5/30/22 16:23,229.80342
5/30/22 16:23,229.75305
5/30/22 16:23,229.96289
5/30/22 16:23,230.74864
5/30/22 16:23,231.33415
5/30/22 16:24,233.31763
5/30/22 16:24,234.68732
5/30/22 16:24,234.68732
