timestamp,record,sc_us_us/cm,sc_1_us/cm,ct_1,ct_2,temp_c,cdom_ppb_qse,cdom_ave_mv,cdom_ave_ppb_qse,cdom_stdev_ppb_qse,cdom_med_ppb_qse,turb_ntu,turb_ave_mv,turb_ave_ntu,turb_stdev_ntu,turb_med_ntu,cdom_mv,turb_mv
7/1/2020 18:00,0,44.71049,44.53767,0.0306027,28.00205,6.436,0.562883,24.11874,0.5098252,0.0401079,0.4795065,1.135638,45.51638,1.097775,0.03456412,1.066222,23.12925,46.2585
7/1/2020 18:10,1,44.74926,44.57541,0.03059186,27.99175,6.398,0.562883,23.99505,0.5060354,0.03674386,0.4795065,1.205054,46.38219,1.141948,0.04637259,1.135638,24.4898,46.2585
7/1/2020 18:20,2,44.77621,44.60165,0.03058232,27.98269,6.37,0.6045713,24.61348,0.5249846,0.05747578,0.5211948,1.205054,46.62956,1.15457,0.04279996,1.135638,21.76871,46.2585
7/1/2020 18:30,3,44.78834,44.61345,0.03057227,27.97313,6.351,0.562883,24.61348,0.5249846,0.02784953,0.5211948,1.205054,45.64007,1.104085,0.04550576,1.066222,23.12925,46.2585
7/1/2020 18:40,4,44.81705,44.6414,0.03057262,27.97346,6.331,0.562883,23.74768,0.4984557,0.03260143,0.4795065,1.205054,45.64007,1.104085,0.04550576,1.066222,23.12925,44.89796
7/1/2020 18:50,5,44.87466,44.69749,0.03057314,27.97396,6.293,0.6045713,24.48979,0.5211948,0.03078881,0.5211948,1.205054,46.38219,1.141948,0.01995557,1.135638,24.4898,46.2585
7/1/2020 19:00,6,44.91566,44.73741,0.03056291,27.96424,6.254,0.5211948,23.50031,0.490876,0.02570394,0.4795065,1.205054,45.88744,1.116706,0.04279998,1.135638,23.12925,44.89796
7/1/2020 19:10,7,44.93986,44.76096,0.03054184,27.94421,6.215,0.562883,23.87137,0.5022455,0.02732893,0.4795065,1.135638,45.64007,1.104085,0.03456412,1.066222,24.4898,44.89796
7/1/2020 19:20,8,44.98123,44.80124,0.03053169,27.93457,6.176,0.562883,23.74768,0.4984557,0.03260143,0.4795065,1.205054,46.01113,1.123017,0.03991118,1.135638,24.4898,44.89796
7/1/2020 19:30,9,45.08694,44.90415,0.03056256,27.96391,6.137,0.562883,23.74768,0.4984557,0.0411682,0.4795065,1.135638,45.64007,1.104085,0.03456412,1.066222,23.12925,46.2585
7/1/2020 19:40,10,45.13007,44.94613,0.03056256,27.96391,6.108,0.6045713,23.87137,0.5022455,0.044842,0.4795065,1.135638,45.76376,1.110396,0.03339212,1.135638,24.4898,46.2585
7/1/2020 19:50,11,45.1723,44.98725,0.03057122,27.97214,6.089,0.562883,24.11874,0.5098252,0.02570394,0.5211948,1.135638,45.64007,1.104085,0.03456412,1.066222,23.12925,46.2585
7/1/2020 20:00,12,45.21279,45.02666,0.0305706,27.97155,6.061,0.562883,23.37662,0.4870862,0.04641587,0.4795065,1.135638,45.3927,1.091464,0.03339212,1.066222,21.76871,44.89796
7/1/2020 20:10,13,45.25363,45.06642,0.03057043,27.97138,6.034,0.562883,23.87137,0.5022455,0.0411682,0.4795065,1.135638,45.51638,1.097775,0.03456412,1.066222,25.85034,44.89796
7/1/2020 20:20,14,45.30997,45.12127,0.03058031,27.98078,6.006,0.562883,23.99505,0.5060354,0.04452054,0.4795065,1.135638,45.14533,1.078843,0.02677326,1.066222,25.85034,44.89796
7/1/2020 20:30,15,45.34895,45.15923,0.03058031,27.98078,5.98,0.6045713,24.24242,0.5136151,0.03473446,0.5211948,1.135638,45.26901,1.085154,0.03091509,1.066222,27.21088,44.89796
7/1/2020 20:40,16,45.38826,45.19749,0.03057034,27.9713,5.943,0.562883,23.87137,0.5022455,0.03260144,0.4795065,1.066222,44.89795,1.066222,0,1.066222,24.4898,44.89796
7/1/2020 20:50,17,45.41234,45.22094,0.03055032,27.95227,5.906,0.5211948,23.87137,0.5022455,0.02732892,0.5211948,1.135638,45.14533,1.078843,0.03991115,1.066222,21.76871,44.89796
7/1/2020 21:00,18,45.42205,45.23038,0.03052032,27.92377,5.868,0.6045713,23.99505,0.5060354,0.05412974,0.4795065,1.135638,44.89795,1.066222,0.02959888,1.066222,24.4898,44.89796
7/1/2020 21:10,19,45.47981,45.28662,0.03052032,27.92377,5.83,0.6462595,24.36611,0.5174049,0.05168653,0.5211948,1.135638,44.77427,1.059912,0.05501368,1.066222,24.4898,46.2585
7/1/2020 21:20,20,45.50586,45.31197,0.03050922,27.91322,5.801,0.562883,23.99505,0.5060354,0.03215786,0.5211948,1.135638,45.14533,1.078843,0.02677326,1.066222,23.12925,46.2585
7/1/2020 21:30,21,45.51797,45.32377,0.03048001,27.88546,5.763,0.562883,23.74768,0.4984557,0.03260144,0.4795065,1.066222,44.65059,1.053601,0.02677314,1.066222,24.4898,43.53741
7/1/2020 21:40,22,45.57578,45.38004,0.03047022,27.87616,5.714,0.5211948,23.37662,0.4870862,0.03901881,0.4795065,1.066222,44.65059,1.053601,0.02677314,1.066222,23.12925,44.89796
7/1/2020 21:50,23,45.57119,45.37557,0.03043035,27.83826,5.675,0.562883,23.62399,0.4946659,0.03215786,0.4795065,1.066222,44.5269,1.047291,0.03091496,1.066222,23.12925,44.89796
7/1/2020 22:00,24,45.58228,45.38638,0.03040036,27.80976,5.637,0.5211948,23.74768,0.4984557,0.02075781,0.4795065,1.066222,44.5269,1.047291,0.03091496,1.066222,24.4898,43.53741
7/1/2020 22:10,25,45.65486,45.45703,0.03040927,27.81824,5.598,0.562883,23.87137,0.5022455,0.02732893,0.4795065,1.135638,44.77427,1.059912,0.03569758,1.066222,23.12925,44.89796
7/1/2020 22:20,26,45.66474,45.46665,0.03037999,27.79041,5.561,0.562883,23.74768,0.4984557,0.03260143,0.4795065,1.066222,44.27953,1.03467,0.03456398,0.9968069,23.12925,43.53741
7/1/2020 22:30,27,45.71709,45.51761,0.03036023,27.77163,5.506,0.6045713,24.36611,0.5174049,0.04516116,0.5211948,1.135638,44.40321,1.04098,0.04462196,0.9968069,25.85034,43.53741
7/1/2020 22:40,28,45.71004,45.51075,0.03032037,27.73375,5.469,0.5211948,22.88188,0.4719268,0.02396905,0.4795065,1.066222,44.03216,1.022049,0.03339197,0.9968069,23.12925,43.53741
