Plot Title: 10778333,,,,
ID,datetime,low_range_uScm,full_range_uScm,temp_C
1,7/2/20 12:07,6.2,5.9,7.57
2,7/2/20 12:07,,,
3,7/2/20 12:10,24.8,21.3,6.09
4,7/2/20 12:13,24.5,21.3,5.96
5,7/2/20 12:16,24.5,20.9,5.92
6,7/2/20 12:19,24.4,21.3,5.93
7,7/2/20 12:22,24.3,20.9,5.92
8,7/2/20 12:25,24.3,20.9,5.93
9,7/2/20 12:28,24.2,20.9,5.94
10,7/2/20 12:31,24.2,20.9,5.94
11,7/2/20 12:34,24.1,20.9,5.94
12,7/2/20 12:37,24,20.9,5.94
13,7/2/20 12:40,24,20.5,5.94
14,7/2/20 12:43,24,20.9,5.96
15,7/2/20 12:46,24,20.5,5.96
16,7/2/20 12:49,23.9,20.1,5.96
17,7/2/20 12:52,23.9,20.5,5.97
18,7/2/20 12:55,23.8,20.5,5.97
19,7/2/20 12:58,23.8,20.1,5.97
20,7/2/20 13:01,23.8,20.5,5.97
21,7/2/20 13:04,23.8,20.5,5.98
22,7/2/20 13:07,23.7,20.5,5.98
23,7/2/20 13:10,23.8,20.5,5.98
24,7/2/20 13:13,23.7,20.5,5.98
25,7/2/20 13:16,23.7,20.5,5.98
26,7/2/20 13:19,23.7,20.5,6.01
27,7/2/20 13:22,23.7,20.5,6.01
28,7/2/20 13:25,23.7,20.1,6.01
29,7/2/20 13:28,23.7,20.1,6.01
30,7/2/20 13:31,23.7,20.5,6.02
31,7/2/20 13:34,23.7,20.5,6.02
32,7/2/20 13:37,23.7,20.5,6.04
33,7/2/20 13:40,23.7,20.5,6.02
34,7/2/20 13:43,23.7,20.5,6.04
35,7/2/20 13:46,23.7,20.1,6.04
36,7/2/20 13:49,23.7,20.1,6.04
37,7/2/20 13:52,23.7,20.5,6.05
38,7/2/20 13:55,23.7,20.5,6.04
39,7/2/20 13:58,23.7,20.1,6.06
40,7/2/20 14:01,23.7,20.5,6.06
41,7/2/20 14:04,23.7,20.1,6.07
42,7/2/20 14:07,23.7,20.5,6.07
43,7/2/20 14:10,23.7,20.1,6.07
44,7/2/20 14:13,23.7,20.5,6.07
45,7/2/20 14:16,23.6,20.1,6.09
46,7/2/20 14:19,23.7,20.5,6.09
47,7/2/20 14:22,23.7,20.1,6.1
48,7/2/20 14:25,23.7,20.5,6.1
49,7/2/20 14:28,23.7,20.1,6.1
50,7/2/20 14:31,23.7,20.1,6.1
51,7/2/20 14:34,23.7,20.5,6.11
52,7/2/20 14:37,23.7,20.1,6.11
53,7/2/20 14:40,23.7,20.5,6.13
54,7/2/20 14:43,23.7,20.5,6.14
55,7/2/20 14:46,23.7,20.1,6.14
56,7/2/20 14:49,23.7,20.1,6.13
57,7/2/20 14:52,23.7,20.5,6.15
58,7/2/20 14:55,23.7,20.1,6.15
59,7/2/20 14:58,23.7,20.1,6.15
60,7/2/20 15:01,23.7,20.1,6.17
61,7/2/20 15:04,23.7,20.5,6.17
62,7/2/20 15:07,23.7,20.1,6.18
63,7/2/20 15:10,23.7,20.5,6.18
64,7/2/20 15:13,23.7,20.5,6.19
65,7/2/20 15:16,23.8,20.1,6.19
66,7/2/20 15:19,23.7,20.5,6.22
67,7/2/20 15:22,23.7,20.1,6.2
68,7/2/20 15:25,23.7,20.5,6.2
69,7/2/20 15:28,23.7,20.1,6.22
70,7/2/20 15:31,23.7,20.5,6.22
71,7/2/20 15:34,23.7,20.5,6.23
72,7/2/20 15:37,23.7,20.5,6.24
73,7/2/20 15:40,23.8,20.5,6.24
74,7/2/20 15:43,23.8,20.1,6.26
75,7/2/20 15:46,23.8,20.5,6.26
76,7/2/20 15:49,23.8,20.5,6.27
77,7/2/20 15:52,23.8,20.5,6.27
78,7/2/20 15:55,23.8,20.5,6.28
79,7/2/20 15:58,23.8,20.5,6.3
80,7/2/20 16:01,23.8,20.1,6.28
81,7/2/20 16:04,23.8,20.1,6.3
82,7/2/20 16:07,23.8,20.5,6.3
83,7/2/20 16:10,23.8,20.5,6.3
84,7/2/20 16:13,23.8,20.5,6.31
85,7/2/20 16:16,23.8,20.5,6.31
86,7/2/20 16:19,23.9,20.5,6.32
87,7/2/20 16:22,23.8,20.1,6.32
88,7/2/20 16:25,23.8,20.5,6.31
89,7/2/20 16:28,23.8,20.5,6.32
90,7/2/20 16:31,23.8,20.5,6.33
91,7/2/20 16:34,23.8,20.1,6.33
92,7/2/20 16:37,23.8,20.5,6.33
93,7/2/20 16:40,23.8,20.5,6.35
94,7/2/20 16:43,23.9,20.1,6.35
95,7/2/20 16:46,23.9,20.5,6.35
96,7/2/20 16:49,23.8,20.1,6.36
97,7/2/20 16:52,23.9,20.1,6.36
98,7/2/20 16:55,23.9,20.5,6.36
99,7/2/20 16:58,23.9,20.5,6.36
100,7/2/20 17:01,23.9,20.5,6.36
101,7/2/20 17:04,23.9,20.5,6.36
102,7/2/20 17:07,23.9,20.1,6.37
103,7/2/20 17:10,23.9,20.5,6.37
104,7/2/20 17:13,23.9,20.5,6.39
105,7/2/20 17:16,23.9,20.1,6.37
106,7/2/20 17:19,23.9,20.5,6.39
107,7/2/20 17:22,23.9,20.5,6.39
108,7/2/20 17:25,23.9,20.9,6.39
109,7/2/20 17:28,23.9,20.9,6.4
110,7/2/20 17:31,23.9,20.5,6.4
111,7/2/20 17:34,23.9,20.5,6.4
112,7/2/20 17:37,23.9,20.5,6.41
113,7/2/20 17:40,23.9,20.5,6.4
114,7/2/20 17:43,23.9,20.1,6.4
115,7/2/20 17:46,23.9,20.1,6.41
116,7/2/20 17:49,23.9,20.5,6.41
117,7/2/20 17:52,23.9,20.5,6.4
118,7/2/20 17:55,23.9,20.9,6.43
119,7/2/20 17:58,23.9,20.5,6.41
120,7/2/20 18:01,23.9,20.5,6.43
121,7/2/20 18:04,24,20.5,6.4
122,7/2/20 18:07,23.9,20.5,6.43
123,7/2/20 18:10,24,20.1,6.43
124,7/2/20 18:13,23.9,20.5,6.41
125,7/2/20 18:16,23.9,20.5,6.43
126,7/2/20 18:19,24,20.1,6.44
127,7/2/20 18:22,23.9,20.5,6.43
128,7/2/20 18:25,24,20.5,6.44
129,7/2/20 18:28,23.9,20.5,6.44
130,7/2/20 18:31,23.9,20.5,6.45
131,7/2/20 18:34,23.9,20.5,6.44
132,7/2/20 18:37,23.9,20.5,6.44
133,7/2/20 18:40,23.9,20.9,6.44
134,7/2/20 18:43,23.9,20.1,6.45
135,7/2/20 18:46,23.9,20.1,6.46
136,7/2/20 18:49,23.9,20.5,6.45
137,7/2/20 18:52,23.9,20.5,6.45
138,7/2/20 18:55,23.9,20.5,6.45
139,7/2/20 18:58,23.9,20.5,6.45
140,7/2/20 19:01,23.9,20.5,6.45
141,7/2/20 19:04,23.9,20.5,6.44
142,7/2/20 19:07,23.9,20.1,6.45
143,7/2/20 19:10,24,20.5,6.45
144,7/2/20 19:13,23.9,20.5,6.45
145,7/2/20 19:16,23.9,20.1,6.45
146,7/2/20 19:19,23.9,20.1,6.45
147,7/2/20 19:22,23.9,20.1,6.45
148,7/2/20 19:25,23.9,20.5,6.46
149,7/2/20 19:28,23.9,20.5,6.46
150,7/2/20 19:31,23.9,20.5,6.45
151,7/2/20 19:34,24,20.5,6.45
152,7/2/20 19:37,23.9,20.5,6.46
153,7/2/20 19:40,23.9,20.5,6.48
154,7/2/20 19:43,23.9,20.1,6.46
155,7/2/20 19:46,23.9,20.5,6.48
156,7/2/20 19:49,23.9,20.5,6.46
157,7/2/20 19:52,23.9,20.5,6.46
158,7/2/20 19:55,23.9,20.5,6.46
159,7/2/20 19:58,23.9,20.9,6.46
160,7/2/20 20:01,24,20.1,6.46
161,7/2/20 20:04,24,20.1,6.46
162,7/2/20 20:07,23.9,20.5,6.45
163,7/2/20 20:10,23.9,20.9,6.48
164,7/2/20 20:13,24,20.5,6.46
165,7/2/20 20:16,23.9,20.5,6.45
166,7/2/20 20:19,23.9,20.9,6.46
167,7/2/20 20:22,23.9,20.5,6.48
168,7/2/20 20:25,23.9,20.5,6.48
169,7/2/20 20:28,24,20.1,6.46
170,7/2/20 20:31,23.9,20.1,6.46
171,7/2/20 20:34,23.9,20.1,6.46
172,7/2/20 20:37,24,20.5,6.46
173,7/2/20 20:40,24,20.5,6.45
174,7/2/20 20:43,23.9,20.9,6.45
175,7/2/20 20:46,23.9,20.9,6.45
176,7/2/20 20:49,23.9,20.5,6.45
177,7/2/20 20:52,23.9,20.1,6.48
178,7/2/20 20:55,23.9,20.1,6.45
179,7/2/20 20:58,23.9,20.9,6.44
180,7/2/20 21:01,23.9,20.9,6.45
181,7/2/20 21:04,23.9,20.5,6.44
182,7/2/20 21:07,23.9,20.5,6.45
183,7/2/20 21:10,23.9,20.9,6.44
184,7/2/20 21:13,24,20.9,6.44
185,7/2/20 21:16,23.9,20.1,6.45
186,7/2/20 21:19,23.9,20.1,6.44
187,7/2/20 21:22,23.9,20.5,6.43
188,7/2/20 21:25,24,20.5,6.43
189,7/2/20 21:28,23.9,20.9,6.43
190,7/2/20 21:31,23.9,20.5,6.44
191,7/2/20 21:34,23.9,20.5,6.44
192,7/2/20 21:37,23.9,20.5,6.43
193,7/2/20 21:40,23.9,20.5,6.44
194,7/2/20 21:43,23.9,20.5,6.43
195,7/2/20 21:46,23.9,20.5,6.43
196,7/2/20 21:49,23.9,20.5,6.41
197,7/2/20 21:52,23.9,20.5,6.43
198,7/2/20 21:55,23.9,20.5,6.41
199,7/2/20 21:58,23.9,20.1,6.41
200,7/2/20 22:01,23.9,20.5,6.41
201,7/2/20 22:04,23.9,20.5,6.4
202,7/2/20 22:07,23.9,20.5,6.41
203,7/2/20 22:10,23.9,20.1,6.41
204,7/2/20 22:13,23.9,20.5,6.4
205,7/2/20 22:16,23.9,20.1,6.4
206,7/2/20 22:19,24,20.5,6.4
207,7/2/20 22:22,23.9,20.5,6.4
208,7/2/20 22:25,23.9,20.5,6.39
209,7/2/20 22:28,23.8,20.5,6.4
210,7/2/20 22:31,23.9,20.5,6.39
211,7/2/20 22:34,23.9,20.5,6.39
212,7/2/20 22:37,23.8,20.5,6.39
213,7/2/20 22:40,23.9,20.5,6.37
214,7/2/20 22:43,23.9,20.5,6.37
215,7/2/20 22:46,23.9,20.1,6.37
216,7/2/20 22:49,23.9,20.5,6.37
217,7/2/20 22:52,23.9,20.5,6.37
218,7/2/20 22:55,23.9,20.5,6.36
219,7/2/20 22:58,23.9,20.5,6.36
220,7/2/20 23:01,23.9,20.1,6.36
221,7/2/20 23:04,23.9,20.1,6.36
222,7/2/20 23:07,23.9,20.5,6.36
223,7/2/20 23:10,23.9,20.5,6.35
224,7/2/20 23:13,23.8,20.1,6.35
225,7/2/20 23:16,23.8,20.5,6.35
226,7/2/20 23:19,23.9,20.5,6.35
227,7/2/20 23:22,23.8,20.9,6.35
228,7/2/20 23:25,23.9,20.1,6.35
229,7/2/20 23:28,23.8,20.1,6.35
230,7/2/20 23:31,23.9,20.5,6.33
231,7/2/20 23:34,23.8,20.1,6.33
232,7/2/20 23:37,23.8,20.1,6.33
233,7/2/20 23:40,23.8,20.1,6.33
234,7/2/20 23:43,23.8,20.5,6.33
235,7/2/20 23:46,23.8,20.1,6.33
236,7/2/20 23:49,23.8,20.1,6.33
237,7/2/20 23:52,23.8,20.5,6.32
238,7/2/20 23:55,23.8,20.5,6.31
239,7/2/20 23:58,23.9,20.5,6.32
240,7/3/20 0:01,23.8,20.5,6.31
241,7/3/20 0:04,23.8,20.5,6.31
242,7/3/20 0:07,23.8,20.1,6.32
243,7/3/20 0:10,23.7,20.5,6.31
244,7/3/20 0:13,23.8,20.5,6.31
245,7/3/20 0:16,23.7,20.5,6.31
246,7/3/20 0:19,23.8,20.5,6.31
247,7/3/20 0:22,23.8,20.5,6.3
