sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
13824,06/16/2020 07:50:00,4.6,6.0,-58,-58
13825,06/16/2020 08:00:00,4.6,6.4,-58,-58
13826,06/16/2020 08:10:00,4.6,6.7,-58,-58
13827,06/16/2020 08:20:00,4.6,7.1,-58,-58
13828,06/16/2020 08:30:00,4.6,7.4,-58,-58
13829,06/16/2020 08:40:00,4.6,7.8,-58,-58
13830,06/16/2020 08:50:00,4.6,8.1,-58,-58
13831,06/16/2020 09:00:00,4.6,8.5,-58,-58
13832,06/16/2020 09:10:00,4.6,8.9,-58,-58
13833,06/16/2020 09:20:00,4.6,9.6,-59,-58
13834,06/16/2020 09:30:00,4.6,10.2,-59,-59
13835,06/16/2020 09:40:00,4.6,10.9,-58,-59
13836,06/16/2020 09:50:00,4.6,11.6,-58,-58
13837,06/16/2020 10:00:00,4.6,12.5,-58,-59
13838,06/16/2020 10:10:00,4.6,13.2,-59,-59
13839,06/16/2020 10:20:00,4.6,13.9,-59,-59
13840,06/16/2020 10:30:00,4.6,14.6,-59,-59
13841,06/16/2020 10:40:00,4.6,15.2,-59,-59
13842,06/16/2020 10:50:00,4.6,15.9,-59,-59
13843,06/16/2020 11:00:00,4.6,16.6,-59,-59
13844,06/16/2020 11:10:00,4.7,17.1,-58,-59
13845,06/16/2020 11:20:00,4.7,17.5,-59,-59
13846,06/16/2020 11:30:00,4.7,18.0,-59,-59
13847,06/16/2020 11:40:00,4.7,18.3,-59,-59
13848,06/16/2020 11:50:00,4.7,18.5,-59,-59
13849,06/16/2020 12:00:00,4.7,18.8,-58,-59
13850,06/16/2020 12:10:00,4.7,19.0,-59,-59
13851,06/16/2020 12:20:00,4.7,19.1,-59,-59
13852,06/16/2020 12:30:00,4.7,19.1,-59,-59
13853,06/16/2020 12:40:00,4.7,18.9,-59,-59
13854,06/16/2020 12:50:00,4.7,18.7,-59,-59
13855,06/16/2020 13:00:00,4.7,18.5,-58,-59
13856,06/16/2020 13:10:00,4.7,18.7,-59,-59
13857,06/16/2020 13:20:00,4.7,20.0,-59,-59
13858,06/16/2020 13:30:00,4.7,21.8,-59,-59
13859,06/16/2020 13:40:00,4.7,22.4,-59,-59
13860,06/16/2020 13:50:00,4.7,22.4,-58,-59
13861,06/16/2020 14:00:00,4.7,22.6,-59,-59
13862,06/16/2020 14:10:00,4.7,23.2,-59,-59
13863,06/16/2020 14:20:00,4.7,24.1,-58,-59
13864,06/16/2020 14:30:00,4.7,24.5,-59,-59
13865,06/16/2020 14:40:00,4.7,25.8,-59,-59
13866,06/16/2020 14:50:00,4.7,27.7,-59,-59
13867,06/16/2020 15:00:00,4.7,29.4,-58,-59
13868,06/16/2020 15:10:00,4.7,29.5,-59,-59
13869,06/16/2020 15:20:00,4.7,29.2,-59,-59
13870,06/16/2020 15:30:00,4.7,28.5,-59,-59
13871,06/16/2020 15:40:00,4.7,27.1,-59,-59
13872,06/16/2020 15:50:00,4.7,25.6,-59,-59
13873,06/16/2020 16:00:00,4.7,24.3,-59,-59
13874,06/16/2020 16:10:00,4.7,23.1,-58,-59
13875,06/16/2020 16:20:00,4.7,22.1,-59,-59
13876,06/16/2020 16:30:00,4.7,21.5,-58,-59
13877,06/16/2020 16:40:00,4.7,21.1,-58,-58
13878,06/16/2020 16:50:00,4.7,21.2,-58,-58
13879,06/16/2020 17:00:00,4.7,21.2,-59,-59
13880,06/16/2020 17:10:00,4.7,21.4,-59,-59
13881,06/16/2020 17:20:00,4.7,21.7,-59,-59
13882,06/16/2020 17:30:00,4.7,21.9,-59,-59
13883,06/16/2020 17:40:00,4.7,22.0,-59,-59
13884,06/16/2020 17:50:00,4.7,22.1,-59,-59
13885,06/16/2020 18:00:00,4.7,21.9,-59,-59
13886,06/16/2020 18:10:00,4.7,21.5,-59,-59
13887,06/16/2020 18:20:00,4.7,21.1,-59,-58
13888,06/16/2020 18:30:00,4.7,21.0,-58,-58
13889,06/16/2020 18:40:00,4.7,20.7,-59,-58
13890,06/16/2020 18:50:00,4.7,20.5,-59,-59
13891,06/16/2020 19:00:00,4.7,20.3,-59,-59
13892,06/16/2020 19:10:00,4.7,20.1,-58,-59
13893,06/16/2020 19:20:00,4.7,19.8,-58,-58
13894,06/16/2020 19:30:00,4.7,19.5,-58,-58
13895,06/16/2020 19:40:00,4.7,19.1,-59,-59
13896,06/16/2020 19:50:00,4.7,18.7,-59,-59
13897,06/16/2020 20:00:00,4.7,18.2,-59,-59
13898,06/16/2020 20:10:00,4.7,17.8,-59,-59
13899,06/16/2020 20:20:00,4.7,17.3,-58,-59
13900,06/16/2020 20:30:00,4.7,16.8,-58,-58
13901,06/16/2020 20:40:00,4.7,16.2,-58,-58
13902,06/16/2020 20:50:00,4.7,15.7,-59,-59
13903,06/16/2020 21:00:00,4.7,15.2,-59,-59
13904,06/16/2020 21:10:00,4.7,14.7,-58,-59
13905,06/16/2020 21:20:00,4.7,14.2,-58,-58
13906,06/16/2020 21:30:00,4.7,13.6,-59,-59
13907,06/16/2020 21:40:00,4.7,13.1,-59,-59
13908,06/16/2020 21:50:00,4.7,12.6,-59,-59
13909,06/16/2020 22:00:00,4.7,12.1,-58,-58
13910,06/16/2020 22:10:00,4.7,11.7,-58,-58
13911,06/16/2020 22:20:00,4.7,11.2,-58,-58
13912,06/16/2020 22:30:00,4.7,10.9,-58,-58
13913,06/16/2020 22:40:00,4.7,10.6,-58,-58
13914,06/16/2020 22:50:00,4.7,10.3,-59,-59
13915,06/16/2020 23:00:00,4.7,10.0,-59,-59
13916,06/16/2020 23:10:00,4.7,9.8,-59,-59
13917,06/16/2020 23:20:00,4.7,9.6,-59,-59
13918,06/16/2020 23:30:00,4.7,9.3,-58,-59
13919,06/16/2020 23:40:00,4.7,9.2,-58,-58
13920,06/16/2020 23:50:00,4.7,9.0,-58,-58
13921,06/17/2020 00:00:00,4.7,8.9,-58,-58
13922,06/17/2020 00:10:00,4.7,8.6,-58,-58
13923,06/17/2020 00:20:00,4.7,8.4,-58,-58
13924,06/17/2020 00:30:00,4.7,8.2,-58,-58
13925,06/17/2020 00:40:00,4.7,8.0,-58,-58
13926,06/17/2020 00:50:00,4.7,7.8,-58,-58
13927,06/17/2020 01:00:00,4.7,7.6,-58,-58
13928,06/17/2020 01:10:00,4.7,7.4,-58,-58
13929,06/17/2020 01:20:00,4.7,7.3,-58,-58
13930,06/17/2020 01:30:00,4.7,7.2,-58,-58
13931,06/17/2020 01:40:00,4.7,7.1,-59,-58
13932,06/17/2020 01:50:00,4.7,7.0,-59,-59
13933,06/17/2020 02:00:00,4.7,6.9,-59,-59
13934,06/17/2020 02:10:00,4.7,6.7,-58,-58
13935,06/17/2020 02:20:00,4.7,6.5,-58,-58
13936,06/17/2020 02:30:00,4.7,6.3,-58,-58
13937,06/17/2020 02:40:00,4.7,6.0,-58,-58
13938,06/17/2020 02:50:00,4.7,5.8,-58,-58
13939,06/17/2020 03:00:00,4.7,5.6,-58,-58
13940,06/17/2020 03:10:00,4.7,5.5,-58,-58
13941,06/17/2020 03:20:00,4.7,5.4,-58,-58
13942,06/17/2020 03:30:00,4.7,5.3,-58,-58
13943,06/17/2020 03:40:00,4.7,5.2,-58,-58
13944,06/17/2020 03:50:00,4.7,5.1,-58,-58
13945,06/17/2020 04:00:00,4.7,5.0,-58,-58
13946,06/17/2020 04:10:00,4.7,4.9,-58,-58
13947,06/17/2020 04:20:00,4.7,4.8,-58,-58
13948,06/17/2020 04:30:00,4.7,4.7,-58,-58
13949,06/17/2020 04:40:00,4.7,4.7,-58,-58
13950,06/17/2020 04:50:00,4.7,4.6,-58,-58
13951,06/17/2020 05:00:00,4.7,4.5,-58,-58
13952,06/17/2020 05:10:00,4.7,4.2,-58,-58
13953,06/17/2020 05:20:00,4.7,4.0,-58,-58
13954,06/17/2020 05:30:00,4.7,3.7,-58,-58
13955,06/17/2020 05:40:00,4.7,3.6,-58,-58
13956,06/17/2020 05:50:00,4.7,3.6,-58,-58
13957,06/17/2020 06:00:00,4.7,3.6,-58,-58
13958,06/17/2020 06:10:00,4.7,3.7,-58,-58
13959,06/17/2020 06:20:00,4.7,3.9,-58,-58
13960,06/17/2020 06:30:00,4.7,4.1,-58,-58
13961,06/17/2020 06:40:00,4.7,4.4,-58,-58
13962,06/17/2020 06:50:00,4.7,4.8,-59,-58
