sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
14681,06/16/2020 06:40:00,4.0,5.1,-54,-54
14682,06/16/2020 06:50:00,4.0,5.4,-54,-54
14683,06/16/2020 07:00:00,4.0,5.8,-54,-54
14684,06/16/2020 07:10:00,4.0,6.1,-54,-54
14685,06/16/2020 07:20:00,4.0,6.5,-54,-54
14686,06/16/2020 07:30:00,4.0,6.9,-54,-54
14687,06/16/2020 07:40:00,4.0,7.2,-54,-54
14688,06/16/2020 07:50:00,4.0,7.6,-54,-54
14689,06/16/2020 08:00:00,4.0,8.0,-54,-54
14690,06/16/2020 08:10:00,4.0,8.4,-54,-54
14691,06/16/2020 08:20:00,4.0,9.1,-54,-54
14692,06/16/2020 08:30:00,4.0,9.7,-54,-54
14693,06/16/2020 08:40:00,4.0,10.5,-54,-54
14694,06/16/2020 08:50:00,4.0,11.4,-54,-54
14695,06/16/2020 09:00:00,4.0,12.2,-54,-54
14696,06/16/2020 09:10:00,4.0,12.9,-54,-54
14697,06/16/2020 09:20:00,4.0,13.7,-54,-54
14698,06/16/2020 09:30:00,4.0,14.6,-54,-54
14699,06/16/2020 09:40:00,4.0,16.1,-54,-54
14700,06/16/2020 09:50:00,4.0,18.0,-54,-54
14701,06/16/2020 10:00:00,4.0,19.4,-54,-54
14702,06/16/2020 10:10:00,4.0,20.0,-54,-54
14703,06/16/2020 10:20:00,4.0,20.3,-54,-54
14704,06/16/2020 10:30:00,4.0,20.8,-54,-54
14705,06/16/2020 10:40:00,4.0,21.0,-54,-54
14706,06/16/2020 10:50:00,4.0,21.2,-54,-54
14707,06/16/2020 11:00:00,4.0,21.1,-54,-54
14708,06/16/2020 11:10:00,4.0,20.8,-54,-54
14709,06/16/2020 11:20:00,4.0,20.6,-55,-54
14710,06/16/2020 11:30:00,4.0,20.3,-54,-54
14711,06/16/2020 11:40:00,4.0,19.9,-54,-54
14712,06/16/2020 11:50:00,4.0,19.4,-54,-54
14713,06/16/2020 12:00:00,4.0,19.1,-54,-54
14714,06/16/2020 12:10:00,4.0,18.9,-54,-54
14715,06/16/2020 12:20:00,4.0,19.2,-54,-54
14716,06/16/2020 12:30:00,4.0,19.6,-54,-54
14717,06/16/2020 12:40:00,4.0,19.8,-54,-54
14718,06/16/2020 12:50:00,4.0,19.9,-54,-54
14719,06/16/2020 13:00:00,4.0,19.9,-54,-54
14720,06/16/2020 13:10:00,4.0,20.1,-54,-54
14721,06/16/2020 13:20:00,4.0,20.3,-54,-54
14722,06/16/2020 13:30:00,4.0,20.3,-54,-54
14723,06/16/2020 13:40:00,4.0,20.6,-54,-54
14724,06/16/2020 13:50:00,4.0,21.0,-54,-54
14725,06/16/2020 14:00:00,4.0,21.5,-54,-54
14726,06/16/2020 14:10:00,4.1,21.9,-54,-54
14727,06/16/2020 14:20:00,4.1,22.3,-54,-54
14728,06/16/2020 14:30:00,4.1,22.8,-54,-54
14729,06/16/2020 14:40:00,4.1,22.7,-54,-54
14730,06/16/2020 14:50:00,4.1,22.3,-54,-54
14731,06/16/2020 15:00:00,4.1,21.9,-54,-54
14732,06/16/2020 15:10:00,4.1,21.4,-54,-54
14733,06/16/2020 15:20:00,4.1,20.9,-55,-54
14734,06/16/2020 15:30:00,4.1,20.5,-54,-54
14735,06/16/2020 15:40:00,4.1,20.4,-55,-54
14736,06/16/2020 15:50:00,4.1,20.6,-54,-54
14737,06/16/2020 16:00:00,4.1,20.8,-54,-54
14738,06/16/2020 16:10:00,4.1,21.3,-54,-54
14739,06/16/2020 16:20:00,4.1,21.9,-54,-54
14740,06/16/2020 16:30:00,4.1,22.5,-54,-54
14741,06/16/2020 16:40:00,4.1,23.0,-54,-54
14742,06/16/2020 16:50:00,4.1,23.1,-54,-54
14743,06/16/2020 17:00:00,4.1,22.8,-54,-54
14744,06/16/2020 17:10:00,4.1,22.2,-54,-54
14745,06/16/2020 17:20:00,4.1,21.6,-54,-54
14746,06/16/2020 17:30:00,4.1,21.1,-54,-54
14747,06/16/2020 17:40:00,4.1,20.7,-54,-54
14748,06/16/2020 17:50:00,4.1,20.6,-55,-54
14749,06/16/2020 18:00:00,4.1,20.4,-55,-55
14750,06/16/2020 18:10:00,4.1,20.4,-54,-55
14751,06/16/2020 18:20:00,4.1,20.6,-54,-54
14752,06/16/2020 18:30:00,4.1,20.4,-54,-54
14753,06/16/2020 18:40:00,4.1,20.0,-54,-54
14754,06/16/2020 18:50:00,4.1,19.4,-54,-54
14755,06/16/2020 19:00:00,4.1,18.9,-54,-54
14756,06/16/2020 19:10:00,4.1,18.3,-54,-54
14757,06/16/2020 19:20:00,4.1,17.7,-54,-54
14758,06/16/2020 19:30:00,4.1,17.1,-54,-54
14759,06/16/2020 19:40:00,4.1,16.5,-54,-54
14760,06/16/2020 19:50:00,4.1,15.9,-54,-54
14761,06/16/2020 20:00:00,4.1,15.4,-54,-54
14762,06/16/2020 20:10:00,4.1,14.8,-54,-54
14763,06/16/2020 20:20:00,4.1,14.2,-54,-54
14764,06/16/2020 20:30:00,4.1,13.6,-54,-54
14765,06/16/2020 20:40:00,4.1,13.1,-54,-54
14766,06/16/2020 20:50:00,4.1,12.6,-54,-54
14767,06/16/2020 21:00:00,4.1,12.0,-54,-54
14768,06/16/2020 21:10:00,4.1,11.5,-54,-54
14769,06/16/2020 21:20:00,4.0,11.0,-54,-54
14770,06/16/2020 21:30:00,4.1,10.6,-54,-54
14771,06/16/2020 21:40:00,4.1,10.3,-54,-54
14772,06/16/2020 21:50:00,4.1,9.9,-54,-54
14773,06/16/2020 22:00:00,4.0,9.6,-54,-54
14774,06/16/2020 22:10:00,4.0,9.3,-54,-54
14775,06/16/2020 22:20:00,4.0,9.0,-54,-54
14776,06/16/2020 22:30:00,4.0,8.8,-54,-54
14777,06/16/2020 22:40:00,4.1,8.6,-54,-54
14778,06/16/2020 22:50:00,4.1,8.4,-54,-54
14779,06/16/2020 23:00:00,4.1,8.2,-54,-54
14780,06/16/2020 23:10:00,4.1,8.0,-54,-54
14781,06/16/2020 23:20:00,4.1,7.8,-54,-54
14782,06/16/2020 23:30:00,4.1,7.6,-54,-54
14783,06/16/2020 23:40:00,4.1,7.4,-54,-54
14784,06/16/2020 23:50:00,4.1,7.2,-54,-54
14785,06/17/2020 00:00:00,4.1,7.0,-54,-54
14786,06/17/2020 00:10:00,4.1,6.8,-54,-54
14787,06/17/2020 00:20:00,4.1,6.7,-54,-54
14788,06/17/2020 00:30:00,4.1,6.5,-54,-54
14789,06/17/2020 00:40:00,4.1,6.4,-54,-54
14790,06/17/2020 00:50:00,4.1,6.3,-54,-54
14791,06/17/2020 01:00:00,4.1,6.2,-54,-54
14792,06/17/2020 01:10:00,4.1,6.0,-54,-54
14793,06/17/2020 01:20:00,4.1,5.9,-54,-54
14794,06/17/2020 01:30:00,4.1,5.7,-54,-54
14795,06/17/2020 01:40:00,4.1,5.5,-54,-54
14796,06/17/2020 01:50:00,4.1,5.3,-54,-54
14797,06/17/2020 02:00:00,4.1,5.1,-54,-54
14798,06/17/2020 02:10:00,4.1,4.9,-54,-54
14799,06/17/2020 02:20:00,4.1,4.8,-54,-54
14800,06/17/2020 02:30:00,4.1,4.7,-54,-54
14801,06/17/2020 02:40:00,4.1,4.6,-54,-54
14802,06/17/2020 02:50:00,4.1,4.4,-54,-54
14803,06/17/2020 03:00:00,4.1,4.3,-54,-54
14804,06/17/2020 03:10:00,4.1,4.1,-54,-54
14805,06/17/2020 03:20:00,4.1,4.0,-54,-54
