sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
13825,06/16/2020 08:00:00,5.9,6.0,-48,-48
13826,06/16/2020 08:10:00,5.9,6.4,-48,-48
13827,06/16/2020 08:20:00,5.9,6.8,-48,-48
13828,06/16/2020 08:30:00,5.9,7.2,-48,-48
13829,06/16/2020 08:40:00,5.9,7.6,-48,-48
13830,06/16/2020 08:50:00,5.9,7.9,-48,-48
13831,06/16/2020 09:00:00,5.9,8.3,-48,-48
13832,06/16/2020 09:10:00,5.9,8.7,-48,-48
13833,06/16/2020 09:20:00,5.9,9.4,-48,-48
13834,06/16/2020 09:30:00,5.9,10.2,-48,-48
13835,06/16/2020 09:40:00,5.9,11.0,-48,-48
13836,06/16/2020 09:50:00,5.9,12.3,-48,-48
13837,06/16/2020 10:00:00,5.9,13.6,-48,-48
13838,06/16/2020 10:10:00,5.9,14.5,-48,-48
13839,06/16/2020 10:20:00,5.9,15.2,-48,-48
13840,06/16/2020 10:30:00,5.9,16.0,-48,-48
13841,06/16/2020 10:40:00,5.9,17.3,-48,-48
13842,06/16/2020 10:50:00,5.9,19.0,-48,-48
13843,06/16/2020 11:00:00,5.9,20.6,-49,-49
13844,06/16/2020 11:10:00,5.9,21.4,-49,-49
13845,06/16/2020 11:20:00,5.9,21.6,-49,-49
13846,06/16/2020 11:30:00,5.9,21.9,-48,-48
13847,06/16/2020 11:40:00,5.9,22.3,-48,-48
13848,06/16/2020 11:50:00,5.9,23.0,-49,-49
13849,06/16/2020 12:00:00,5.9,23.7,-49,-49
13850,06/16/2020 12:10:00,5.9,23.7,-49,-49
13851,06/16/2020 12:20:00,5.9,23.8,-49,-49
13852,06/16/2020 12:30:00,5.9,23.5,-49,-49
13853,06/16/2020 12:40:00,5.9,22.9,-48,-49
13854,06/16/2020 12:50:00,5.9,22.1,-48,-49
13855,06/16/2020 13:00:00,5.9,21.5,-48,-48
13856,06/16/2020 13:10:00,5.9,21.2,-48,-48
13857,06/16/2020 13:20:00,5.9,22.5,-49,-49
13858,06/16/2020 13:30:00,6.0,24.6,-49,-49
13859,06/16/2020 13:40:00,5.9,25.6,-49,-49
13860,06/16/2020 13:50:00,5.9,25.8,-49,-49
13861,06/16/2020 14:00:00,6.0,25.8,-49,-49
