date,time,formatted_datetime,voltage_v,co2_ppm
7/9/21,11:00:00 PM,7/9/21 23:00,0.1277,425.6666667
7/9/21,11:10:00 PM,7/9/21 23:10,0.1294,431.3333333
7/9/21,11:20:00 PM,7/9/21 23:20,0.1272,424
7/9/21,11:30:00 PM,7/9/21 23:30,0.1274,424.6666667
7/9/21,11:40:00 PM,7/9/21 23:40,0.1273,424.3333333
7/9/21,11:50:00 PM,7/9/21 23:50,0.1298,432.6666667
7/10/21,12:00:00 AM,7/10/21 0:00,0.1303,434.3333333
7/10/21,12:10:00 AM,7/10/21 0:10,0.1309,436.3333333
7/10/21,12:20:00 AM,7/10/21 0:20,0.1284,428
7/10/21,12:30:00 AM,7/10/21 0:30,0.1328,442.6666667
7/10/21,12:40:00 AM,7/10/21 0:40,0.1315,438.3333333
7/10/21,12:50:00 AM,7/10/21 0:50,0.1322,440.6666667
7/10/21,1:00:00 AM,7/10/21 1:00,0.1291,430.3333333
7/10/21,1:10:00 AM,7/10/21 1:10,0.1258,419.3333333
7/10/21,1:20:00 AM,7/10/21 1:20,0.1324,441.3333333
7/10/21,1:30:00 AM,7/10/21 1:30,0.1245,415
7/10/21,1:40:00 AM,7/10/21 1:40,0.1282,427.3333333
7/10/21,1:50:00 AM,7/10/21 1:50,0.1301,433.6666667
7/10/21,2:00:00 AM,7/10/21 2:00,0.1284,428
7/10/21,2:10:00 AM,7/10/21 2:10,0.1277,425.6666667
7/10/21,2:20:00 AM,7/10/21 2:20,0.131,436.6666667
7/10/21,2:30:00 AM,7/10/21 2:30,0.1303,434.3333333
7/10/21,2:40:00 AM,7/10/21 2:40,0.1278,426
7/10/21,2:50:00 AM,7/10/21 2:50,0.1265,421.6666667
7/10/21,3:00:00 AM,7/10/21 3:00,0.127,423.3333333
7/10/21,3:10:00 AM,7/10/21 3:10,0.1275,425
7/10/21,3:20:00 AM,7/10/21 3:20,0.1253,417.6666667
7/10/21,3:30:00 AM,7/10/21 3:30,0.123,410
7/10/21,3:40:00 AM,7/10/21 3:40,0.1261,420.3333333
7/10/21,3:50:00 AM,7/10/21 3:50,0.1222,407.3333333
7/10/21,4:00:00 AM,7/10/21 4:00,0.1225,408.3333333
7/10/21,4:10:00 AM,7/10/21 4:10,0.1227,409
7/10/21,4:20:00 AM,7/10/21 4:20,0.1195,398.3333333
7/10/21,4:30:00 AM,7/10/21 4:30,0.1221,407
7/10/21,4:40:00 AM,7/10/21 4:40,0.1273,424.3333333
7/10/21,4:50:00 AM,7/10/21 4:50,0.124,413.3333333
7/10/21,5:00:00 AM,7/10/21 5:00,0.1226,408.6666667
7/10/21,5:10:00 AM,7/10/21 5:10,0.1223,407.6666667
7/10/21,5:20:00 AM,7/10/21 5:20,0.1213,404.3333333
7/10/21,5:30:00 AM,7/10/21 5:30,0.1223,407.6666667
7/10/21,5:40:00 AM,7/10/21 5:40,0.1223,407.6666667
7/10/21,5:50:00 AM,7/10/21 5:50,0.1244,414.6666667
7/10/21,6:00:00 AM,7/10/21 6:00,0.122,406.6666667
7/10/21,6:10:00 AM,7/10/21 6:10,0.1197,399
7/10/21,6:20:00 AM,7/10/21 6:20,0.1243,414.3333333
7/10/21,6:30:00 AM,7/10/21 6:30,0.1207,402.3333333
7/10/21,6:40:00 AM,7/10/21 6:40,0.1181,393.6666667
7/10/21,6:50:00 AM,7/10/21 6:50,0.1205,401.6666667
7/10/21,7:00:00 AM,7/10/21 7:00,0.1212,404
7/10/21,7:10:00 AM,7/10/21 7:10,0.1199,399.6666667
7/10/21,7:20:00 AM,7/10/21 7:20,0.1216,405.3333333
7/10/21,7:30:00 AM,7/10/21 7:30,0.1218,406
7/10/21,7:40:00 AM,7/10/21 7:40,0.1223,407.6666667
7/10/21,7:50:00 AM,7/10/21 7:50,0.1202,400.6666667
7/10/21,8:00:00 AM,7/10/21 8:00,0.1191,397
7/10/21,8:10:00 AM,7/10/21 8:10,0.1213,404.3333333
7/10/21,8:20:00 AM,7/10/21 8:20,0.1181,393.6666667
7/10/21,8:30:00 AM,7/10/21 8:30,0.1201,400.3333333
7/10/21,8:40:00 AM,7/10/21 8:40,0.1176,392
7/10/21,8:50:00 AM,7/10/21 8:50,0.1172,390.6666667
7/10/21,9:00:00 AM,7/10/21 9:00,0.1133,377.6666667
7/10/21,9:10:00 AM,7/10/21 9:10,0.1141,380.3333333
7/10/21,9:20:00 AM,7/10/21 9:20,0.1141,380.3333333
7/10/21,9:30:00 AM,7/10/21 9:30,0.1145,381.6666667
7/10/21,9:40:00 AM,7/10/21 9:40,0.1106,368.6666667
7/10/21,9:50:00 AM,7/10/21 9:50,0.1081,360.3333333
7/10/21,10:00:00 AM,7/10/21 10:00,0.1077,359
7/10/21,10:10:00 AM,7/10/21 10:10,0.107,356.6666667
7/10/21,10:20:00 AM,7/10/21 10:20,0.1055,351.6666667
7/10/21,10:30:00 AM,7/10/21 10:30,0.1105,368.3333333
7/10/21,10:40:00 AM,7/10/21 10:40,0.104,346.6666667
7/10/21,10:50:00 AM,7/10/21 10:50,0.1017,339
7/10/21,11:00:00 AM,7/10/21 11:00,0.1005,335
7/10/21,11:10:00 AM,7/10/21 11:10,0.0974,324.6666667
7/10/21,11:20:00 AM,7/10/21 11:20,0.0965,321.6666667
7/10/21,11:30:00 AM,7/10/21 11:30,0.0964,321.3333333
7/10/21,11:40:00 AM,7/10/21 11:40,0.0985,328.3333333
7/10/21,11:50:00 AM,7/10/21 11:50,0.0942,314
7/10/21,12:00:00 PM,7/10/21 12:00,0.0957,319
7/10/21,12:10:00 PM,7/10/21 12:10,0.0929,309.6666667
7/10/21,12:20:00 PM,7/10/21 12:20,0.0905,301.6666667
7/10/21,12:30:00 PM,7/10/21 12:30,0.0919,306.3333333
7/10/21,12:40:00 PM,7/10/21 12:40,0.0908,302.6666667
7/10/21,12:50:00 PM,7/10/21 12:50,0.091,303.3333333
7/10/21,1:00:00 PM,7/10/21 13:00,0.0883,294.3333333
7/10/21,1:10:00 PM,7/10/21 13:10,0.0888,296
7/10/21,1:20:00 PM,7/10/21 13:20,0.0905,301.6666667
7/10/21,1:30:00 PM,7/10/21 13:30,0.0928,309.3333333
7/10/21,1:40:00 PM,7/10/21 13:40,0.0886,295.3333333
7/10/21,1:50:00 PM,7/10/21 13:50,0.093,310
7/10/21,2:00:00 PM,7/10/21 14:00,0.0912,304
7/10/21,2:10:00 PM,7/10/21 14:10,0.0874,291.3333333
7/10/21,2:20:00 PM,7/10/21 14:20,0.0908,302.6666667
7/10/21,2:30:00 PM,7/10/21 14:30,0.0884,294.6666667
7/10/21,2:40:00 PM,7/10/21 14:40,0.0873,291
7/10/21,2:50:00 PM,7/10/21 14:50,0.0916,305.3333333
7/10/21,3:00:00 PM,7/10/21 15:00,0.088,293.3333333
7/10/21,3:10:00 PM,7/10/21 15:10,0.0961,320.3333333
7/10/21,3:20:00 PM,7/10/21 15:20,0.0936,312
7/10/21,3:30:00 PM,7/10/21 15:30,0.0986,328.6666667
7/10/21,3:40:00 PM,7/10/21 15:40,0.1024,341.3333333
7/10/21,3:50:00 PM,7/10/21 15:50,0.1037,345.6666667
7/10/21,4:00:00 PM,7/10/21 16:00,0.103,343.3333333
7/10/21,4:10:00 PM,7/10/21 16:10,0.1031,343.6666667
7/10/21,4:20:00 PM,7/10/21 16:20,0.1053,351
7/10/21,4:30:00 PM,7/10/21 16:30,0.1044,348
7/10/21,4:40:00 PM,7/10/21 16:40,0.1082,360.6666667
7/10/21,4:50:00 PM,7/10/21 16:50,0.1024,341.3333333
7/10/21,5:00:00 PM,7/10/21 17:00,0.1084,361.3333333
7/10/21,5:10:00 PM,7/10/21 17:10,0.1029,343
7/10/21,5:20:00 PM,7/10/21 17:20,0.1125,375
7/10/21,5:30:00 PM,7/10/21 17:30,0.1092,364
7/10/21,5:40:00 PM,7/10/21 17:40,0.1104,368
7/10/21,5:50:00 PM,7/10/21 17:50,0.1132,377.3333333
7/10/21,6:00:00 PM,7/10/21 18:00,0.113,376.6666667
7/10/21,6:10:00 PM,7/10/21 18:10,0.1126,375.3333333
7/10/21,6:20:00 PM,7/10/21 18:20,0.1155,385
7/10/21,6:30:00 PM,7/10/21 18:30,0.1184,394.6666667
7/10/21,6:40:00 PM,7/10/21 18:40,0.1187,395.6666667
7/10/21,6:50:00 PM,7/10/21 18:50,0.1203,401
7/10/21,7:00:00 PM,7/10/21 19:00,0.1236,412
7/10/21,7:10:00 PM,7/10/21 19:10,0.1238,412.6666667
7/10/21,7:20:00 PM,7/10/21 19:20,0.1288,429.3333333
7/10/21,7:30:00 PM,7/10/21 19:30,0.1291,430.3333333
7/10/21,7:40:00 PM,7/10/21 19:40,0.1323,441
7/10/21,7:50:00 PM,7/10/21 19:50,0.1317,439
7/10/21,8:00:00 PM,7/10/21 20:00,0.1328,442.6666667
7/10/21,8:10:00 PM,7/10/21 20:10,0.128,426.6666667
7/10/21,8:20:00 PM,7/10/21 20:20,0.133,443.3333333
7/10/21,8:30:00 PM,7/10/21 20:30,0.1329,443
7/10/21,8:40:00 PM,7/10/21 20:40,0.1331,443.6666667
7/10/21,8:50:00 PM,7/10/21 20:50,0.133,443.3333333
7/10/21,9:00:00 PM,7/10/21 21:00,0.1275,425
7/10/21,9:10:00 PM,7/10/21 21:10,0.1303,434.3333333
7/10/21,9:20:00 PM,7/10/21 21:20,0.1291,430.3333333
7/10/21,9:30:00 PM,7/10/21 21:30,0.128,426.6666667
7/10/21,9:40:00 PM,7/10/21 21:40,0.1268,422.6666667
7/10/21,9:50:00 PM,7/10/21 21:50,0.1264,421.3333333
7/10/21,10:00:00 PM,7/10/21 22:00,0.1253,417.6666667
7/10/21,10:10:00 PM,7/10/21 22:10,0.1228,409.3333333
7/10/21,10:20:00 PM,7/10/21 22:20,0.1251,417
7/10/21,10:30:00 PM,7/10/21 22:30,0.1226,408.6666667
7/10/21,10:40:00 PM,7/10/21 22:40,0.1272,424
7/10/21,10:50:00 PM,7/10/21 22:50,0.1222,407.3333333
7/10/21,11:00:00 PM,7/10/21 23:00,0.1248,416
7/10/21,11:10:00 PM,7/10/21 23:10,0.1209,403
7/10/21,11:20:00 PM,7/10/21 23:20,0.1224,408
7/10/21,11:30:00 PM,7/10/21 23:30,0.123,410
7/10/21,11:40:00 PM,7/10/21 23:40,0.1224,408
7/10/21,11:50:00 PM,7/10/21 23:50,0.1221,407
7/11/21,12:00:00 AM,7/11/21 0:00,0.128,426.6666667
7/11/21,12:10:00 AM,7/11/21 0:10,0.1238,412.6666667
7/11/21,12:20:00 AM,7/11/21 0:20,0.1272,424
7/11/21,12:30:00 AM,7/11/21 0:30,0.1195,398.3333333
7/11/21,12:40:00 AM,7/11/21 0:40,0.1248,416
7/11/21,12:50:00 AM,7/11/21 0:50,0.1226,408.6666667
7/11/21,1:00:00 AM,7/11/21 1:00,0.1223,407.6666667
7/11/21,1:10:00 AM,7/11/21 1:10,0.1228,409.3333333
7/11/21,1:20:00 AM,7/11/21 1:20,0.1197,399
7/11/21,1:30:00 AM,7/11/21 1:30,0.125,416.6666667
7/11/21,1:40:00 AM,7/11/21 1:40,0.1224,408
7/11/21,1:50:00 AM,7/11/21 1:50,0.1177,392.3333333
7/11/21,2:00:00 AM,7/11/21 2:00,0.1189,396.3333333
7/11/21,2:10:00 AM,7/11/21 2:10,0.1157,385.6666667
7/11/21,2:20:00 AM,7/11/21 2:20,0.1147,382.3333333
7/11/21,2:30:00 AM,7/11/21 2:30,0.1158,386
7/11/21,2:40:00 AM,7/11/21 2:40,0.1168,389.3333333
7/11/21,2:50:00 AM,7/11/21 2:50,0.1172,390.6666667
7/11/21,3:00:00 AM,7/11/21 3:00,0.1225,408.3333333
7/11/21,3:10:00 AM,7/11/21 3:10,0.1198,399.3333333
7/11/21,3:20:00 AM,7/11/21 3:20,0.1213,404.3333333
7/11/21,3:30:00 AM,7/11/21 3:30,0.1195,398.3333333
7/11/21,3:40:00 AM,7/11/21 3:40,0.1154,384.6666667
7/11/21,3:50:00 AM,7/11/21 3:50,0.1145,381.6666667
7/11/21,4:00:00 AM,7/11/21 4:00,0.1172,390.6666667
7/11/21,4:10:00 AM,7/11/21 4:10,0.1203,401
7/11/21,4:20:00 AM,7/11/21 4:20,0.1218,406
7/11/21,4:30:00 AM,7/11/21 4:30,0.1198,399.3333333
7/11/21,4:40:00 AM,7/11/21 4:40,0.1225,408.3333333
7/11/21,4:50:00 AM,7/11/21 4:50,0.1227,409
7/11/21,5:00:00 AM,7/11/21 5:00,0.1206,402
7/11/21,5:10:00 AM,7/11/21 5:10,0.1169,389.6666667
7/11/21,5:20:00 AM,7/11/21 5:20,0.1163,387.6666667
7/11/21,5:30:00 AM,7/11/21 5:30,0.1198,399.3333333
7/11/21,5:40:00 AM,7/11/21 5:40,0.1173,391
7/11/21,5:50:00 AM,7/11/21 5:50,0.1175,391.6666667
7/11/21,6:00:00 AM,7/11/21 6:00,0.1168,389.3333333
7/11/21,6:10:00 AM,7/11/21 6:10,0.1182,394
7/11/21,6:20:00 AM,7/11/21 6:20,0.1174,391.3333333
7/11/21,6:30:00 AM,7/11/21 6:30,0.1156,385.3333333
7/11/21,6:40:00 AM,7/11/21 6:40,0.1149,383
7/11/21,6:50:00 AM,7/11/21 6:50,0.1123,374.3333333
7/11/21,7:00:00 AM,7/11/21 7:00,0.1124,374.6666667
7/11/21,7:10:00 AM,7/11/21 7:10,0.1149,383
7/11/21,7:20:00 AM,7/11/21 7:20,0.1164,388
7/11/21,7:30:00 AM,7/11/21 7:30,0.1149,383
7/11/21,7:40:00 AM,7/11/21 7:40,0.1131,377
7/11/21,7:50:00 AM,7/11/21 7:50,0.1104,368
7/11/21,8:00:00 AM,7/11/21 8:00,0.1121,373.6666667
7/11/21,8:10:00 AM,7/11/21 8:10,0.1124,374.6666667
7/11/21,8:20:00 AM,7/11/21 8:20,0.1095,365
7/11/21,8:30:00 AM,7/11/21 8:30,0.11,366.6666667
7/11/21,8:40:00 AM,7/11/21 8:40,0.1099,366.3333333
7/11/21,8:50:00 AM,7/11/21 8:50,0.1099,366.3333333
7/11/21,9:00:00 AM,7/11/21 9:00,0.1103,367.6666667
7/11/21,9:10:00 AM,7/11/21 9:10,0.1089,363
7/11/21,9:20:00 AM,7/11/21 9:20,0.1083,361
7/11/21,9:30:00 AM,7/11/21 9:30,0.1037,345.6666667
7/11/21,9:40:00 AM,7/11/21 9:40,0.1061,353.6666667
7/11/21,9:50:00 AM,7/11/21 9:50,0.1058,352.6666667
7/11/21,10:00:00 AM,7/11/21 10:00,0.1001,333.6666667
7/11/21,10:10:00 AM,7/11/21 10:10,0.1017,339
7/11/21,10:20:00 AM,7/11/21 10:20,0.1009,336.3333333
7/11/21,10:30:00 AM,7/11/21 10:30,0.105,350
7/11/21,10:40:00 AM,7/11/21 10:40,0.0999,333
7/11/21,10:50:00 AM,7/11/21 10:50,0.0955,318.3333333
7/11/21,11:00:00 AM,7/11/21 11:00,0.0974,324.6666667
7/11/21,11:10:00 AM,7/11/21 11:10,0.1002,334
7/11/21,11:20:00 AM,7/11/21 11:20,0.0978,326
7/11/21,11:30:00 AM,7/11/21 11:30,0.0955,318.3333333
7/11/21,11:40:00 AM,7/11/21 11:40,0.0933,311
7/11/21,11:50:00 AM,7/11/21 11:50,0.093,310
7/11/21,12:00:00 PM,7/11/21 12:00,0.094,313.3333333
7/11/21,12:10:00 PM,7/11/21 12:10,0.0935,311.6666667
7/11/21,12:20:00 PM,7/11/21 12:20,0.0888,296
7/11/21,12:30:00 PM,7/11/21 12:30,0.0883,294.3333333
7/11/21,12:40:00 PM,7/11/21 12:40,0.0859,286.3333333
7/11/21,12:50:00 PM,7/11/21 12:50,0.0884,294.6666667
7/11/21,1:00:00 PM,7/11/21 13:00,0.0919,306.3333333
7/11/21,1:10:00 PM,7/11/21 13:10,0.0885,295
7/11/21,1:20:00 PM,7/11/21 13:20,0.0883,294.3333333
7/11/21,1:30:00 PM,7/11/21 13:30,0.0915,305
7/11/21,1:40:00 PM,7/11/21 13:40,0.086,286.6666667
7/11/21,1:50:00 PM,7/11/21 13:50,0.0927,309
7/11/21,2:00:00 PM,7/11/21 14:00,0.09,300
7/11/21,2:10:00 PM,7/11/21 14:10,0.0872,290.6666667
7/11/21,2:20:00 PM,7/11/21 14:20,0.0888,296
7/11/21,2:30:00 PM,7/11/21 14:30,0.0906,302
7/11/21,2:40:00 PM,7/11/21 14:40,0.0883,294.3333333
7/11/21,2:50:00 PM,7/11/21 14:50,0.0851,283.6666667
7/11/21,3:00:00 PM,7/11/21 15:00,0.0876,292
7/11/21,3:10:00 PM,7/11/21 15:10,0.0882,294
7/11/21,3:20:00 PM,7/11/21 15:20,0.0865,288.3333333
7/11/21,3:30:00 PM,7/11/21 15:30,0.0921,307
7/11/21,3:40:00 PM,7/11/21 15:40,0.0929,309.6666667
7/11/21,3:50:00 PM,7/11/21 15:50,0.0955,318.3333333
7/11/21,4:00:00 PM,7/11/21 16:00,0.1012,337.3333333
7/11/21,4:10:00 PM,7/11/21 16:10,0.0975,325
7/11/21,4:20:00 PM,7/11/21 16:20,0.1043,347.6666667
7/11/21,4:30:00 PM,7/11/21 16:30,0.103,343.3333333
7/11/21,4:40:00 PM,7/11/21 16:40,0.1045,348.3333333
7/11/21,4:50:00 PM,7/11/21 16:50,0.1078,359.3333333
7/11/21,5:00:00 PM,7/11/21 17:00,0.1106,368.6666667
7/11/21,5:10:00 PM,7/11/21 17:10,0.1103,367.6666667
7/11/21,5:20:00 PM,7/11/21 17:20,0.113,376.6666667
7/11/21,5:30:00 PM,7/11/21 17:30,0.1128,376
7/11/21,5:40:00 PM,7/11/21 17:40,0.1152,384
7/11/21,5:50:00 PM,7/11/21 17:50,0.1183,394.3333333
7/11/21,6:00:00 PM,7/11/21 18:00,0.1151,383.6666667
7/11/21,6:10:00 PM,7/11/21 18:10,0.1187,395.6666667
7/11/21,6:20:00 PM,7/11/21 18:20,0.1201,400.3333333
7/11/21,6:30:00 PM,7/11/21 18:30,0.1221,407
7/11/21,6:40:00 PM,7/11/21 18:40,0.1232,410.6666667
7/11/21,6:50:00 PM,7/11/21 18:50,0.1262,420.6666667
7/11/21,7:00:00 PM,7/11/21 19:00,0.1268,422.6666667
7/11/21,7:10:00 PM,7/11/21 19:10,0.1308,436
7/11/21,7:20:00 PM,7/11/21 19:20,0.1328,442.6666667
7/11/21,7:30:00 PM,7/11/21 19:30,0.1329,443
7/11/21,7:40:00 PM,7/11/21 19:40,0.1329,443
7/11/21,7:50:00 PM,7/11/21 19:50,0.1332,444
7/11/21,8:00:00 PM,7/11/21 20:00,0.1325,441.6666667
7/11/21,8:10:00 PM,7/11/21 20:10,0.1332,444
7/11/21,8:20:00 PM,7/11/21 20:20,0.1274,424.6666667
7/11/21,8:30:00 PM,7/11/21 20:30,0.1329,443
7/11/21,8:40:00 PM,7/11/21 20:40,0.1274,424.6666667
7/11/21,8:50:00 PM,7/11/21 20:50,0.1318,439.3333333
7/11/21,9:00:00 PM,7/11/21 21:00,0.1292,430.6666667
7/11/21,9:10:00 PM,7/11/21 21:10,0.1302,434
7/11/21,9:20:00 PM,7/11/21 21:20,0.1312,437.3333333
7/11/21,9:30:00 PM,7/11/21 21:30,0.1277,425.6666667
7/11/21,9:40:00 PM,7/11/21 21:40,0.1284,428
7/11/21,9:50:00 PM,7/11/21 21:50,0.127,423.3333333
7/11/21,10:00:00 PM,7/11/21 22:00,0.125,416.6666667
7/11/21,10:10:00 PM,7/11/21 22:10,0.1253,417.6666667
7/11/21,10:20:00 PM,7/11/21 22:20,0.125,416.6666667
7/11/21,10:30:00 PM,7/11/21 22:30,0.125,416.6666667
7/11/21,10:40:00 PM,7/11/21 22:40,0.1238,412.6666667
7/11/21,10:50:00 PM,7/11/21 22:50,0.1227,409
7/11/21,11:00:00 PM,7/11/21 23:00,0.1223,407.6666667
7/11/21,11:10:00 PM,7/11/21 23:10,0.1233,411
7/11/21,11:20:00 PM,7/11/21 23:20,0.1252,417.3333333
7/11/21,11:30:00 PM,7/11/21 23:30,0.128,426.6666667
7/11/21,11:40:00 PM,7/11/21 23:40,0.1252,417.3333333
7/11/21,11:50:00 PM,7/11/21 23:50,0.1247,415.6666667
7/12/21,12:00:00 AM,7/12/21 0:00,0.1267,422.3333333
7/12/21,12:10:00 AM,7/12/21 0:10,0.1276,425.3333333
7/12/21,12:20:00 AM,7/12/21 0:20,0.1256,418.6666667
7/12/21,12:30:00 AM,7/12/21 0:30,0.1248,416
7/12/21,12:40:00 AM,7/12/21 0:40,0.1266,422
7/12/21,12:50:00 AM,7/12/21 0:50,0.1222,407.3333333
7/12/21,1:00:00 AM,7/12/21 1:00,0.1245,415
7/12/21,1:10:00 AM,7/12/21 1:10,0.1249,416.3333333
7/12/21,1:20:00 AM,7/12/21 1:20,0.1231,410.3333333
7/12/21,1:30:00 AM,7/12/21 1:30,0.1223,407.6666667
7/12/21,1:40:00 AM,7/12/21 1:40,0.1223,407.6666667
7/12/21,1:50:00 AM,7/12/21 1:50,0.1225,408.3333333
7/12/21,2:00:00 AM,7/12/21 2:00,0.1254,418
7/12/21,2:10:00 AM,7/12/21 2:10,0.1275,425
7/12/21,2:20:00 AM,7/12/21 2:20,0.1254,418
7/12/21,2:30:00 AM,7/12/21 2:30,0.1225,408.3333333
7/12/21,2:40:00 AM,7/12/21 2:40,0.1207,402.3333333
7/12/21,2:50:00 AM,7/12/21 2:50,0.1221,407
7/12/21,3:00:00 AM,7/12/21 3:00,0.1214,404.6666667
7/12/21,3:10:00 AM,7/12/21 3:10,0.1226,408.6666667
7/12/21,3:20:00 AM,7/12/21 3:20,0.1214,404.6666667
7/12/21,3:30:00 AM,7/12/21 3:30,0.1214,404.6666667
7/12/21,3:40:00 AM,7/12/21 3:40,0.1199,399.6666667
7/12/21,3:50:00 AM,7/12/21 3:50,0.1199,399.6666667
7/12/21,4:00:00 AM,7/12/21 4:00,0.1194,398
7/12/21,4:10:00 AM,7/12/21 4:10,0.1181,393.6666667
7/12/21,4:20:00 AM,7/12/21 4:20,0.1194,398
7/12/21,4:30:00 AM,7/12/21 4:30,0.119,396.6666667
7/12/21,4:40:00 AM,7/12/21 4:40,0.1214,404.6666667
7/12/21,4:50:00 AM,7/12/21 4:50,0.1185,395
7/12/21,5:00:00 AM,7/12/21 5:00,0.1192,397.3333333
7/12/21,5:10:00 AM,7/12/21 5:10,0.1182,394
7/12/21,5:20:00 AM,7/12/21 5:20,0.1199,399.6666667
7/12/21,5:30:00 AM,7/12/21 5:30,0.1172,390.6666667
7/12/21,5:40:00 AM,7/12/21 5:40,0.1199,399.6666667
7/12/21,5:50:00 AM,7/12/21 5:50,0.1213,404.3333333
7/12/21,6:00:00 AM,7/12/21 6:00,0.1178,392.6666667
7/12/21,6:10:00 AM,7/12/21 6:10,0.1197,399
7/12/21,6:20:00 AM,7/12/21 6:20,0.1226,408.6666667
7/12/21,6:30:00 AM,7/12/21 6:30,0.1171,390.3333333
7/12/21,6:40:00 AM,7/12/21 6:40,0.1174,391.3333333
7/12/21,6:50:00 AM,7/12/21 6:50,0.1169,389.6666667
7/12/21,7:00:00 AM,7/12/21 7:00,0.1164,388
7/12/21,7:10:00 AM,7/12/21 7:10,0.1173,391
7/12/21,7:20:00 AM,7/12/21 7:20,0.1173,391
7/12/21,7:30:00 AM,7/12/21 7:30,0.1149,383
7/12/21,7:40:00 AM,7/12/21 7:40,0.1119,373
7/12/21,7:50:00 AM,7/12/21 7:50,0.1155,385
7/12/21,8:00:00 AM,7/12/21 8:00,0.1127,375.6666667
7/12/21,8:10:00 AM,7/12/21 8:10,0.1126,375.3333333
7/12/21,8:20:00 AM,7/12/21 8:20,0.1123,374.3333333
7/12/21,8:30:00 AM,7/12/21 8:30,0.11,366.6666667
7/12/21,8:40:00 AM,7/12/21 8:40,0.1099,366.3333333
7/12/21,8:50:00 AM,7/12/21 8:50,0.1095,365
7/12/21,9:00:00 AM,7/12/21 9:00,0.1095,365
7/12/21,9:10:00 AM,7/12/21 9:10,0.1104,368
7/12/21,9:20:00 AM,7/12/21 9:20,0.109,363.3333333
7/12/21,9:30:00 AM,7/12/21 9:30,0.1075,358.3333333
7/12/21,9:40:00 AM,7/12/21 9:40,0.1033,344.3333333
7/12/21,9:50:00 AM,7/12/21 9:50,0.1009,336.3333333
7/12/21,10:00:00 AM,7/12/21 10:00,0.1028,342.6666667
7/12/21,10:10:00 AM,7/12/21 10:10,0.1031,343.6666667
7/12/21,10:20:00 AM,7/12/21 10:20,0.1013,337.6666667
7/12/21,10:30:00 AM,7/12/21 10:30,0.1028,342.6666667
7/12/21,10:40:00 AM,7/12/21 10:40,0.1027,342.3333333
7/12/21,10:50:00 AM,7/12/21 10:50,0.1,333.3333333
7/12/21,11:00:00 AM,7/12/21 11:00,0.1005,335
7/12/21,11:10:00 AM,7/12/21 11:10,0.0962,320.6666667
7/12/21,11:20:00 AM,7/12/21 11:20,0.0958,319.3333333
7/12/21,11:30:00 AM,7/12/21 11:30,0.0954,318
7/12/21,11:40:00 AM,7/12/21 11:40,0.0932,310.6666667
7/12/21,11:50:00 AM,7/12/21 11:50,0.095,316.6666667
7/12/21,12:00:00 PM,7/12/21 12:00,0.0922,307.3333333
7/12/21,12:10:00 PM,7/12/21 12:10,0.0959,319.6666667
7/12/21,12:20:00 PM,7/12/21 12:20,0.0914,304.6666667
7/12/21,12:30:00 PM,7/12/21 12:30,0.0911,303.6666667
7/12/21,12:40:00 PM,7/12/21 12:40,0.0911,303.6666667
7/12/21,12:50:00 PM,7/12/21 12:50,0.0875,291.6666667
7/12/21,1:00:00 PM,7/12/21 13:00,0.0891,297
7/12/21,1:10:00 PM,7/12/21 13:10,0.0898,299.3333333
7/12/21,1:20:00 PM,7/12/21 13:20,0.0888,296
7/12/21,1:30:00 PM,7/12/21 13:30,0.0874,291.3333333
7/12/21,1:40:00 PM,7/12/21 13:40,0.0857,285.6666667
7/12/21,1:50:00 PM,7/12/21 13:50,0.0888,296
7/12/21,2:00:00 PM,7/12/21 14:00,0.0909,303
7/12/21,2:10:00 PM,7/12/21 14:10,0.0884,294.6666667
7/12/21,2:20:00 PM,7/12/21 14:20,0.091,303.3333333
7/12/21,2:30:00 PM,7/12/21 14:30,0.0926,308.6666667
7/12/21,2:40:00 PM,7/12/21 14:40,0.0904,301.3333333
7/12/21,2:50:00 PM,7/12/21 14:50,0.0961,320.3333333
7/12/21,3:00:00 PM,7/12/21 15:00,0.1013,337.6666667
7/12/21,3:10:00 PM,7/12/21 15:10,0.1031,343.6666667
7/12/21,3:20:00 PM,7/12/21 15:20,0.1079,359.6666667
7/12/21,3:30:00 PM,7/12/21 15:30,0.1083,361
7/12/21,3:40:00 PM,7/12/21 15:40,0.1065,355
7/12/21,3:50:00 PM,7/12/21 15:50,0.1039,346.3333333
7/12/21,4:00:00 PM,7/12/21 16:00,0.1042,347.3333333
7/12/21,4:10:00 PM,7/12/21 16:10,0.1082,360.6666667
7/12/21,4:20:00 PM,7/12/21 16:20,0.1106,368.6666667
7/12/21,4:30:00 PM,7/12/21 16:30,0.1058,352.6666667
7/12/21,4:40:00 PM,7/12/21 16:40,0.1079,359.6666667
7/12/21,4:50:00 PM,7/12/21 16:50,0.1129,376.3333333
7/12/21,5:00:00 PM,7/12/21 17:00,0.113,376.6666667
7/12/21,5:10:00 PM,7/12/21 17:10,0.1132,377.3333333
7/12/21,5:20:00 PM,7/12/21 17:20,0.1162,387.3333333
7/12/21,5:30:00 PM,7/12/21 17:30,0.118,393.3333333
7/12/21,5:40:00 PM,7/12/21 17:40,0.1189,396.3333333
7/12/21,5:50:00 PM,7/12/21 17:50,0.1182,394
7/12/21,6:00:00 PM,7/12/21 18:00,0.1143,381
