date,time,voltage_v,co2_ppm
6/15/21,12:00:41,0.1048,349.3333333
6/15/21,12:10:41,0.1079,359.6666667
6/15/21,12:20:41,0.1069,356.3333333
6/15/21,12:30:41,0.1055,351.6666667
6/15/21,12:40:41,0.1089,363
6/15/21,12:50:41,0.1076,358.6666667
6/15/21,13:00:41,0.1065,355
6/15/21,13:10:41,0.1066,355.3333333
6/15/21,13:20:41,0.1079,359.6666667
6/15/21,13:30:41,0.1118,372.6666667
6/15/21,13:40:41,0.1109,369.6666667
6/15/21,13:50:41,0.1099,366.3333333
6/15/21,14:00:41,0.1109,369.6666667
6/15/21,14:10:41,0.1107,369
6/15/21,14:20:41,0.1095,365
6/15/21,14:30:41,0.1075,358.3333333
6/15/21,14:40:41,0.1048,349.3333333
6/15/21,14:50:41,0.1058,352.6666667
6/15/21,15:00:41,0.1083,361
6/15/21,15:10:41,0.1069,356.3333333
6/15/21,15:20:41,0.1058,352.6666667
6/15/21,15:30:41,0.106,353.3333333
6/15/21,15:40:41,0.1088,362.6666667
6/15/21,15:50:41,0.1066,355.3333333
6/15/21,16:00:41,0.108,360
6/15/21,16:10:41,0.1093,364.3333333
6/15/21,16:20:41,0.1095,365
6/15/21,16:30:41,0.1121,373.6666667
6/15/21,16:40:41,0.1114,371.3333333
6/15/21,16:50:41,0.111,370
6/15/21,17:00:41,0.1097,365.6666667
6/15/21,17:10:41,0.1121,373.6666667
6/15/21,17:20:41,0.1121,373.6666667
6/15/21,17:30:41,0.1138,379.3333333
6/15/21,17:40:41,0.1158,386
6/15/21,17:50:41,0.1144,381.3333333
6/15/21,18:00:41,0.1161,387
6/15/21,18:10:41,0.1167,389
6/15/21,18:20:41,0.1171,390.3333333
6/15/21,18:30:41,0.1193,397.6666667
6/15/21,18:40:41,0.1174,391.3333333
6/15/21,18:50:41,0.1194,398
6/15/21,19:00:41,0.1221,407
6/15/21,19:10:41,0.1226,408.6666667
6/15/21,19:20:41,0.1245,415
6/15/21,19:30:41,0.1243,414.3333333
6/15/21,19:40:41,0.1297,432.3333333
6/15/21,19:50:41,0.1264,421.3333333
6/15/21,20:00:41,0.1266,422
6/15/21,20:10:41,0.1282,427.3333333
6/15/21,20:20:41,0.1294,431.3333333
6/15/21,20:30:41,0.1255,418.3333333
6/15/21,20:40:41,0.1279,426.3333333
6/15/21,20:50:41,0.1236,412
6/15/21,21:00:41,0.1222,407.3333333
6/15/21,21:10:41,0.1218,406
6/15/21,21:20:41,0.1255,418.3333333
6/15/21,21:30:41,0.1228,409.3333333
6/15/21,21:40:41,0.1242,414
