"TOA5","DH1_CR1000_63433","CR1000","63433","CR1000.Std.27","CPU:DH1_CR1000_63433_FEF_10min_program_2021Calibrated.CR1","49380","Data_10min"
"TIMESTAMP","RECORD","SC_uS","SC_1","Ct_1","Ct_2","Temp_C","CDOM","CDOM_ave_mV","CDOM_ave","CDOM_stdev","CDOM_med","Turb","Turb_ave_mV","Turb_ave","Turb_stdev","Turb_med","CDOM_mV","TURB_mV"
"TS","RN","uS/cm","","","","Deg C","ppb QSE","millivolts","ppb QSE","ppb QSE","ppb QSE","NTU","millivolts","NTU","NTU","NTU","millivolts","millivolts"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-05-12 22:50:00",48,128.3002,139.107,0.0784107,73.43447,1.395,17.15996,517.6314,17.07569,0.05160189,17.06727,445.4721,4932.385,445.4153,0.06211964,445.3473,516.0052,4933.01
"2021-05-12 23:00:00",49,128.3633,139.1709,0.07838971,73.41452,1.376,17.11569,515.0657,16.98928,0.06872375,16.97664,445.5253,4932.721,445.4458,0.06004263,445.4005,513.3142,4933.597
"2021-05-12 23:10:00",50,128.3851,139.193,0.07837372,73.39932,1.366,17.02216,513.2896,16.92946,0.06554764,16.92946,445.5039,4932.485,445.4244,0.06004262,445.3791,513.2897,4933.361
"2021-05-12 23:20:00",51,128.4732,139.2822,0.07839675,73.4212,1.357,17.02543,512.8857,16.91585,0.05330739,16.93271,445.588,4933.163,445.4859,0.0481412,445.4632,513.3862,4932.913
"2021-05-12 23:30:00",52,128.4281,139.2365,0.07837382,73.39942,1.358,16.97985,510.2811,16.82813,0.06873718,16.84077,445.6081,4933.384,445.506,0.04812944,445.4833,506.5272,4933.134
"2021-05-12 23:40:00",53,128.4364,139.245,0.07835625,73.38272,1.35,16.74833,505.7846,16.67668,0.04986769,16.65561,445.4905,4933.214,445.4905,0,445.4905,505.1589,4933.214
"2021-05-12 23:50:00",54,128.4903,139.2995,0.07833577,73.36327,1.333,16.84111,508.164,16.75682,0.06194189,16.74839,445.6171,4933.358,445.5036,0.03587356,445.4923,509.2902,4933.233
"2021-05-13 00:00:00",55,128.4383,139.2469,0.07831391,73.34249,1.335,16.98022,512.169,16.89171,0.0607839,16.8875,445.6177,4933.49,445.5156,0.0481412,445.4929,509.2909,4933.24
"2021-05-13 00:10:00",56,128.441,139.2496,0.07829157,73.32126,1.327,16.6557,502.5339,16.56719,0.06391715,16.56298,445.493,4933.241,445.493,0,445.493,498.2794,4933.241
"2021-05-13 00:20:00",57,128.4461,139.2548,0.07826903,73.29984,1.319,16.51662,498.4045,16.42811,0.07515744,16.4239,445.493,4933.241,445.493,0,445.493,492.7736,4933.241
"2021-05-13 00:30:00",58,128.4744,139.2835,0.07825772,73.28909,1.309,16.70206,501.4077,16.52926,0.08860712,16.51662,445.493,4933.241,445.493,0,445.493,496.903,4933.241
"2021-05-13 00:40:00",59,128.4837,139.2929,0.07823519,73.26768,1.3,16.6557,500.9072,16.5124,0.06078379,16.47026,445.493,4933.241,445.493,0,445.493,499.6559,4933.241
"2021-05-13 00:50:00",60,128.5944,139.405,0.07826903,73.29984,1.29,16.6557,502.5339,16.56719,0.05022212,16.51662,445.493,4933.241,445.493,0,445.493,501.0323,4933.241
"2021-05-13 01:00:00",61,128.6449,139.4561,0.07826903,73.29984,1.281,16.74842,505.0366,16.65148,0.05397333,16.60934,445.493,4933.241,445.493,0,445.493,507.9146,4933.241
"2021-05-13 01:10:00",62,128.6752,139.4869,0.07825772,73.28909,1.271,16.70206,503.2847,16.59248,0.06019608,16.56298,445.493,4933.241,445.493,0,445.493,501.0323,4933.241
"2021-05-13 01:20:00",63,128.7059,139.5179,0.0782465,73.27843,1.261,16.51662,497.6537,16.40282,0.05716999,16.37753,445.493,4933.241,445.493,0,445.493,496.903,4933.241
"2021-05-13 01:30:00",64,128.7164,139.5286,0.07822397,73.25702,1.252,16.6557,501.4077,16.52926,0.07929695,16.51662,445.493,4933.241,445.493,0,445.493,503.7852,4933.241
"2021-05-13 01:40:00",65,128.7468,139.5594,0.07821266,73.24627,1.242,16.47026,497.2783,16.39018,0.05622994,16.4239,445.493,4933.241,445.493,0,445.493,494.15,4933.241
"2021-05-13 01:50:00",66,128.7773,139.5903,0.07820134,73.2355,1.232,16.6557,502.1585,16.55455,0.05870234,16.51662,445.493,4933.241,445.493,0,445.493,503.7852,4933.241
"2021-05-13 02:00:00",67,128.7877,139.6008,0.07817881,73.2141,1.223,16.56298,500.5318,16.49976,0.02980221,16.47026,445.493,4933.241,445.493,0,445.493,499.6559,4933.241
