Plot Title:  20949289,,,,,,,
#,"Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20949289, SEN S/N: 20949289)","Temp, °C (LGR S/N: 20949289, SEN S/N: 20949289)",Coupler Detached (LGR S/N: 20949289),Coupler Attached (LGR S/N: 20949289),Host Connected (LGR S/N: 20949289),End Of File (LGR S/N: 20949289)
184,5/24/22 20:31,72.192,1.98,,,,
185,5/24/22 20:36,72.192,1.98,,,,
186,5/24/22 20:41,72.204,1.98,,,,
187,5/24/22 20:46,72.192,1.98,,,,
188,5/24/22 20:51,72.204,1.98,,,,
189,5/24/22 20:56,72.204,1.98,,,,
190,5/24/22 21:01,72.192,1.98,,,,
191,5/24/22 21:06,72.216,1.98,,,,
192,5/24/22 21:11,72.216,1.98,,,,
193,5/24/22 21:16,72.228,1.98,,,,
194,5/24/22 21:21,72.228,1.98,,,,
195,5/24/22 21:26,72.24,1.98,,,,
196,5/24/22 21:31,72.24,1.98,,,,
197,5/24/22 21:36,72.24,1.98,,,,
198,5/24/22 21:41,72.24,1.98,,,,
199,5/24/22 21:46,72.24,1.98,,,,
200,5/24/22 21:51,72.252,1.98,,,,
201,5/24/22 21:56,72.252,1.98,,,,
202,5/24/22 22:01,72.252,1.98,,,,
203,5/24/22 22:06,72.264,1.98,,,,
204,5/24/22 22:11,72.264,1.98,,,,
205,5/24/22 22:16,72.276,1.98,,,,
206,5/24/22 22:21,72.276,1.98,,,,
207,5/24/22 22:26,72.276,1.98,,,,
208,5/24/22 22:31,72.264,1.98,,,,
209,5/24/22 22:36,72.276,1.98,,,,
210,5/24/22 22:41,72.276,1.98,,,,
211,5/24/22 22:46,72.264,1.98,,,,
212,5/24/22 22:51,72.264,1.98,,,,
213,5/24/22 22:56,72.264,1.98,,,,
214,5/24/22 23:01,72.252,1.98,,,,
215,5/24/22 23:06,72.264,1.98,,,,
216,5/24/22 23:11,72.252,1.98,,,,
217,5/24/22 23:16,72.252,1.98,,,,
218,5/24/22 23:21,72.24,1.98,,,,
219,5/24/22 23:26,72.252,1.98,,,,
220,5/24/22 23:31,72.252,1.98,,,,
221,5/24/22 23:36,72.24,1.98,,,,
222,5/24/22 23:41,72.252,1.98,,,,
223,5/24/22 23:46,72.24,1.98,,,,
224,5/24/22 23:51,72.252,1.98,,,,
225,5/24/22 23:56,72.252,1.98,,,,
226,5/25/22 0:01,72.252,1.98,,,,
227,5/25/22 0:06,72.252,1.98,,,,
228,5/25/22 0:11,72.252,1.98,,,,
229,5/25/22 0:16,72.24,1.98,,,,
230,5/25/22 0:21,72.252,1.98,,,,
231,5/25/22 0:26,72.252,1.98,,,,
232,5/25/22 0:31,72.24,1.98,,,,
233,5/25/22 0:36,72.252,1.98,,,,
234,5/25/22 0:41,72.24,1.98,,,,
235,5/25/22 0:46,72.24,1.98,,,,
236,5/25/22 0:51,72.24,1.98,,,,
237,5/25/22 0:56,72.24,1.98,,,,
238,5/25/22 1:01,72.252,1.98,,,,
239,5/25/22 1:06,72.252,1.98,,,,
240,5/25/22 1:11,72.24,1.98,,,,
241,5/25/22 1:16,72.264,1.98,,,,
242,5/25/22 1:21,72.24,1.98,,,,
243,5/25/22 1:26,72.252,1.98,,,,
244,5/25/22 1:31,72.24,1.98,,,,
245,5/25/22 1:36,72.24,1.98,,,,
246,5/25/22 1:41,72.228,1.98,,,,
247,5/25/22 1:46,72.24,1.98,,,,
248,5/25/22 1:51,72.228,1.98,,,,
249,5/25/22 1:56,72.228,1.98,,,,
250,5/25/22 2:01,72.24,1.98,,,,
251,5/25/22 2:06,72.24,1.98,,,,
252,5/25/22 2:11,72.24,1.98,,,,
253,5/25/22 2:16,72.24,1.98,,,,
254,5/25/22 2:21,72.24,1.98,,,,
255,5/25/22 2:26,72.252,1.98,,,,
256,5/25/22 2:31,72.264,1.98,,,,
257,5/25/22 2:36,72.264,1.98,,,,
258,5/25/22 2:41,72.264,1.98,,,,
259,5/25/22 2:46,72.264,1.98,,,,
260,5/25/22 2:51,72.264,1.98,,,,
261,5/25/22 2:56,72.264,1.98,,,,
262,5/25/22 3:01,72.276,1.98,,,,
263,5/25/22 3:06,72.276,1.98,,,,
264,5/25/22 3:11,72.288,1.98,,,,
265,5/25/22 3:16,72.288,1.98,,,,
266,5/25/22 3:21,72.288,1.98,,,,
267,5/25/22 3:26,72.288,1.98,,,,
268,5/25/22 3:31,72.3,1.98,,,,
269,5/25/22 3:36,72.3,1.98,,,,
270,5/25/22 3:41,72.3,1.98,,,,
271,5/25/22 3:46,72.288,1.98,,,,
272,5/25/22 3:51,72.288,1.98,,,,
273,5/25/22 3:56,72.276,1.98,,,,
274,5/25/22 4:01,72.3,1.98,,,,
275,5/25/22 4:06,72.3,1.98,,,,
276,5/25/22 4:11,72.3,1.98,,,,
277,5/25/22 4:16,72.3,1.98,,,,
278,5/25/22 4:21,72.3,1.98,,,,
279,5/25/22 4:26,72.3,1.98,,,,
280,5/25/22 4:31,72.3,1.98,,,,
281,5/25/22 4:36,72.288,1.98,,,,
282,5/25/22 4:41,72.3,1.98,,,,
283,5/25/22 4:46,72.288,1.98,,,,
284,5/25/22 4:51,72.3,1.98,,,,
285,5/25/22 4:56,72.312,1.98,,,,
286,5/25/22 5:01,72.324,1.98,,,,
287,5/25/22 5:06,72.312,1.98,,,,
288,5/25/22 5:11,72.312,1.98,,,,
289,5/25/22 5:16,72.312,1.98,,,,
290,5/25/22 5:21,72.312,1.98,,,,
291,5/25/22 5:26,72.312,1.98,,,,
292,5/25/22 5:31,72.312,1.98,,,,
293,5/25/22 5:36,72.324,1.98,,,,
294,5/25/22 5:41,72.324,1.98,,,,
295,5/25/22 5:46,72.336,1.98,,,,
296,5/25/22 5:51,72.336,1.98,,,,
297,5/25/22 5:56,72.336,1.98,,,,
298,5/25/22 6:01,72.336,1.98,,,,
299,5/25/22 6:06,72.36,1.98,,,,
300,5/25/22 6:11,72.372,1.98,,,,
301,5/25/22 6:16,72.36,1.98,,,,
302,5/25/22 6:21,72.36,1.98,,,,
303,5/25/22 6:26,72.372,1.98,,,,
304,5/25/22 6:31,72.372,1.98,,,,
305,5/25/22 6:36,72.372,1.98,,,,
306,5/25/22 6:41,72.384,1.98,,,,
307,5/25/22 6:46,72.397,1.98,,,,
308,5/25/22 6:51,72.384,1.98,,,,
309,5/25/22 6:56,72.384,1.98,,,,
310,5/25/22 7:01,72.384,1.98,,,,
311,5/25/22 7:06,72.397,1.98,,,,
312,5/25/22 7:11,72.384,1.98,,,,
313,5/25/22 7:16,72.384,1.98,,,,
314,5/25/22 7:21,72.384,1.98,,,,
315,5/25/22 7:26,72.397,1.98,,,,
316,5/25/22 7:31,72.409,1.98,,,,
317,5/25/22 7:36,72.409,1.98,,,,
318,5/25/22 7:41,72.409,1.98,,,,
319,5/25/22 7:46,72.409,1.98,,,,
320,5/25/22 7:51,72.397,1.98,,,,
321,5/25/22 7:56,72.409,1.98,,,,
322,5/25/22 8:01,72.397,1.98,,,,
323,5/25/22 8:06,72.409,1.98,,,,
324,5/25/22 8:11,72.421,1.98,,,,
325,5/25/22 8:16,72.421,1.98,,,,
326,5/25/22 8:21,72.421,1.98,,,,
327,5/25/22 8:26,72.433,1.98,,,,
328,5/25/22 8:31,72.433,1.98,,,,
329,5/25/22 8:36,72.433,1.98,,,,
330,5/25/22 8:41,72.433,1.98,,,,
331,5/25/22 8:46,72.421,1.98,,,,
332,5/25/22 8:51,72.421,1.98,,,,
333,5/25/22 8:56,72.433,1.98,,,,
334,5/25/22 9:01,72.421,1.98,,,,
335,5/25/22 9:06,72.433,1.98,,,,
336,5/25/22 9:11,72.445,1.98,,,,
337,5/25/22 9:16,72.445,1.98,,,,
338,5/25/22 9:21,72.445,1.98,,,,
339,5/25/22 9:26,72.445,1.98,,,,
340,5/25/22 9:31,72.433,1.98,,,,
341,5/25/22 9:36,72.433,1.98,,,,
342,5/25/22 9:41,72.457,1.98,,,,
343,5/25/22 9:46,72.445,1.98,,,,
344,5/25/22 9:51,72.457,1.98,,,,
345,5/25/22 9:56,72.445,1.98,,,,
346,5/25/22 10:01,72.445,1.98,,,,
347,5/25/22 10:06,72.457,1.98,,,,
348,5/25/22 10:11,72.445,1.98,,,,
349,5/25/22 10:16,72.445,1.98,,,,
350,5/25/22 10:21,72.445,1.98,,,,
351,5/25/22 10:26,72.445,1.98,,,,
352,5/25/22 10:31,72.433,1.98,,,,
353,5/25/22 10:36,72.445,1.98,,,,
354,5/25/22 10:41,72.445,1.98,,,,
355,5/25/22 10:46,72.445,1.98,,,,
356,5/25/22 10:51,72.457,1.98,,,,
357,5/25/22 10:56,72.445,1.98,,,,
358,5/25/22 11:01,72.457,1.98,,,,
359,5/25/22 11:06,72.445,1.98,,,,
360,5/25/22 11:11,72.445,1.98,,,,
361,5/25/22 11:16,72.457,1.98,,,,
362,5/25/22 11:21,72.445,1.98,,,,
363,5/25/22 11:26,72.457,1.98,,,,
364,5/25/22 11:31,72.457,1.98,,,,
365,5/25/22 11:36,72.457,1.98,,,,
366,5/25/22 11:41,72.445,1.98,,,,
367,5/25/22 11:46,72.457,1.98,,,,
368,5/25/22 11:51,72.445,1.98,,,,
369,5/25/22 11:56,72.445,1.98,,,,
370,5/25/22 12:01,72.445,1.98,,,,
371,5/25/22 12:06,72.445,1.98,,,,
372,5/25/22 12:11,72.445,1.98,,,,
373,5/25/22 12:16,72.445,1.98,,,,
374,5/25/22 12:21,72.445,1.98,,,,
375,5/25/22 12:26,72.445,1.98,,,,
376,5/25/22 12:31,72.445,1.98,,,,
377,5/25/22 12:36,72.445,1.98,,,,
378,5/25/22 12:41,72.433,1.98,,,,
379,5/25/22 12:46,72.433,1.98,,,,
380,5/25/22 12:51,72.433,1.98,,,,
381,5/25/22 12:56,72.433,1.98,,,,
382,5/25/22 13:01,72.433,1.98,,,,
383,5/25/22 13:06,72.433,1.98,,,,
384,5/25/22 13:11,72.433,1.98,,,,
385,5/25/22 13:16,72.409,1.98,,,,
386,5/25/22 13:21,72.397,1.98,,,,
387,5/25/22 13:26,72.409,1.98,,,,
388,5/25/22 13:31,72.397,1.98,,,,
389,5/25/22 13:36,72.397,1.98,,,,
390,5/25/22 13:41,72.397,1.98,,,,
391,5/25/22 13:46,72.397,1.98,,,,
392,5/25/22 13:51,72.384,1.98,,,,
393,5/25/22 13:56,72.384,1.98,,,,
394,5/25/22 14:01,72.384,1.98,,,,
395,5/25/22 14:06,72.384,1.98,,,,
396,5/25/22 14:11,72.397,1.98,,,,
397,5/25/22 14:16,72.409,1.98,,,,
398,5/25/22 14:21,72.409,1.98,,,,
399,5/25/22 14:26,72.409,1.98,,,,
400,5/25/22 14:31,72.421,1.98,,,,
401,5/25/22 14:36,72.409,1.98,,,,
402,5/25/22 14:41,72.433,1.98,,,,
403,5/25/22 14:46,72.409,1.98,,,,
404,5/25/22 14:51,72.397,1.98,,,,
405,5/25/22 14:56,72.421,1.98,,,,
406,5/25/22 15:01,72.421,1.98,,,,
407,5/25/22 15:06,72.421,1.98,,,,
408,5/25/22 15:11,72.421,1.98,,,,
409,5/25/22 15:16,72.409,1.98,,,,
410,5/25/22 15:21,72.421,1.98,,,,
411,5/25/22 15:26,72.409,1.98,,,,
412,5/25/22 15:31,72.397,1.98,,,,
413,5/25/22 15:36,72.409,1.98,,,,
414,5/25/22 15:41,72.409,1.98,,,,
415,5/25/22 15:46,72.397,1.98,,,,
416,5/25/22 15:51,72.397,1.98,,,,
417,5/25/22 15:56,72.409,1.98,,,,
418,5/25/22 16:01,72.409,1.98,,,,
419,5/25/22 16:06,72.397,1.98,,,,
420,5/25/22 16:11,72.421,1.98,,,,
421,5/25/22 16:16,72.421,1.98,,,,
422,5/25/22 16:21,72.421,1.98,,,,
423,5/25/22 16:26,72.433,1.98,,,,
424,5/25/22 16:31,72.409,1.98,,,,
425,5/25/22 16:36,72.409,1.98,,,,
426,5/25/22 16:41,72.409,1.98,,,,
427,5/25/22 16:46,72.421,1.98,,,,
428,5/25/22 16:51,72.409,1.98,,,,
429,5/25/22 16:56,72.421,1.98,,,,
430,5/25/22 17:01,72.433,1.98,,,,
431,5/25/22 17:06,72.421,1.98,,,,
432,5/25/22 17:11,72.421,1.98,,,,
433,5/25/22 17:16,72.409,1.98,,,,
434,5/25/22 17:21,72.409,1.98,,,,
435,5/25/22 17:26,72.421,1.98,,,,
436,5/25/22 17:31,72.421,1.98,,,,
437,5/25/22 17:36,72.409,1.98,,,,
438,5/25/22 17:41,72.409,1.98,,,,
439,5/25/22 17:46,72.409,1.98,,,,
440,5/25/22 17:51,72.433,1.98,,,,
441,5/25/22 17:56,72.421,1.98,,,,
442,5/25/22 18:01,72.421,1.98,,,,
443,5/25/22 18:06,72.433,1.98,,,,
444,5/25/22 18:11,72.433,1.98,,,,
445,5/25/22 18:16,72.457,1.98,,,,
446,5/25/22 18:21,72.445,1.98,,,,
447,5/25/22 18:26,72.445,1.98,,,,
448,5/25/22 18:31,72.445,1.98,,,,
449,5/25/22 18:36,72.469,1.98,,,,
450,5/25/22 18:41,72.457,1.98,,,,
451,5/25/22 18:46,72.469,1.98,,,,
452,5/25/22 18:51,72.469,1.98,,,,
453,5/25/22 18:56,72.469,1.98,,,,
454,5/25/22 19:01,72.481,1.98,,,,
455,5/25/22 19:06,72.493,1.98,,,,
456,5/25/22 19:11,72.481,1.98,,,,
457,5/25/22 19:16,72.493,1.98,,,,
458,5/25/22 19:21,72.493,1.98,,,,
459,5/25/22 19:26,72.505,1.98,,,,
460,5/25/22 19:31,72.505,1.98,,,,
461,5/25/22 19:36,72.505,1.98,,,,
462,5/25/22 19:41,72.517,1.98,,,,
463,5/25/22 19:46,72.505,1.98,,,,
464,5/25/22 19:51,72.517,1.98,,,,
465,5/25/22 19:56,72.517,1.98,,,,
466,5/25/22 20:01,72.529,1.98,,,,
467,5/25/22 20:06,72.517,1.98,,,,
468,5/25/22 20:11,72.517,1.98,,,,
469,5/25/22 20:16,72.529,1.98,,,,
470,5/25/22 20:21,72.529,1.98,,,,
471,5/25/22 20:26,72.541,1.98,,,,
472,5/25/22 20:31,72.529,1.98,,,,
473,5/25/22 20:36,72.529,1.98,,,,
474,5/25/22 20:41,72.517,1.98,,,,
475,5/25/22 20:46,72.529,1.98,,,,
476,5/25/22 20:51,72.517,1.98,,,,
477,5/25/22 20:56,72.529,1.98,,,,
478,5/25/22 21:01,72.529,1.98,,,,
479,5/25/22 21:06,72.541,1.98,,,,
480,5/25/22 21:11,72.529,1.98,,,,
481,5/25/22 21:16,72.529,1.98,,,,
482,5/25/22 21:21,72.541,1.98,,,,
483,5/25/22 21:26,72.529,1.98,,,,
484,5/25/22 21:31,72.541,1.98,,,,
485,5/25/22 21:36,72.553,1.98,,,,
486,5/25/22 21:41,72.553,1.98,,,,
487,5/25/22 21:46,72.553,1.98,,,,
488,5/25/22 21:51,72.565,1.98,,,,
489,5/25/22 21:56,72.553,1.98,,,,
490,5/25/22 22:01,72.565,1.98,,,,
491,5/25/22 22:06,72.565,1.98,,,,
492,5/25/22 22:11,72.577,1.98,,,,
493,5/25/22 22:16,72.565,1.98,,,,
494,5/25/22 22:21,72.577,1.98,,,,
495,5/25/22 22:26,72.565,1.98,,,,
496,5/25/22 22:31,72.553,1.98,,,,
497,5/25/22 22:36,72.553,1.98,,,,
498,5/25/22 22:41,72.541,1.98,,,,
499,5/25/22 22:46,72.541,1.98,,,,
500,5/25/22 22:51,72.529,1.98,,,,
501,5/25/22 22:56,72.541,1.98,,,,
502,5/25/22 23:01,72.541,1.98,,,,
503,5/25/22 23:06,72.541,1.98,,,,
504,5/25/22 23:11,72.541,1.98,,,,
505,5/25/22 23:16,72.541,1.98,,,,
506,5/25/22 23:21,72.541,1.98,,,,
507,5/25/22 23:26,72.553,1.98,,,,
508,5/25/22 23:31,72.541,1.98,,,,
509,5/25/22 23:36,72.553,1.98,,,,
510,5/25/22 23:41,72.541,1.98,,,,
511,5/25/22 23:46,72.541,1.98,,,,
512,5/25/22 23:51,72.553,1.98,,,,
513,5/25/22 23:56,72.541,1.98,,,,
514,5/26/22 0:01,72.553,1.98,,,,
515,5/26/22 0:06,72.541,1.98,,,,
516,5/26/22 0:11,72.541,1.98,,,,
517,5/26/22 0:16,72.541,1.98,,,,
518,5/26/22 0:21,72.541,1.98,,,,
519,5/26/22 0:26,72.553,1.98,,,,
520,5/26/22 0:31,72.553,1.98,,,,
521,5/26/22 0:36,72.553,1.98,,,,
522,5/26/22 0:41,72.553,1.98,,,,
523,5/26/22 0:46,72.565,1.98,,,,
524,5/26/22 0:51,72.565,1.98,,,,
525,5/26/22 0:56,72.553,1.98,,,,
526,5/26/22 1:01,72.565,1.98,,,,
527,5/26/22 1:06,72.565,1.98,,,,
528,5/26/22 1:11,72.553,1.98,,,,
529,5/26/22 1:16,72.553,1.98,,,,
530,5/26/22 1:21,72.553,1.98,,,,
531,5/26/22 1:26,72.565,1.98,,,,
532,5/26/22 1:31,72.565,1.98,,,,
533,5/26/22 1:36,72.553,1.98,,,,
534,5/26/22 1:41,72.553,1.98,,,,
535,5/26/22 1:46,72.565,1.98,,,,
536,5/26/22 1:51,72.541,1.98,,,,
537,5/26/22 1:56,72.553,1.98,,,,
538,5/26/22 2:01,72.553,1.98,,,,
539,5/26/22 2:06,72.553,1.98,,,,
540,5/26/22 2:11,72.553,1.98,,,,
541,5/26/22 2:16,72.553,1.98,,,,
542,5/26/22 2:21,72.553,1.98,,,,
543,5/26/22 2:26,72.553,1.98,,,,
544,5/26/22 2:31,72.565,1.98,,,,
545,5/26/22 2:36,72.565,1.98,,,,
546,5/26/22 2:41,72.565,1.98,,,,
547,5/26/22 2:46,72.553,1.98,,,,
548,5/26/22 2:51,72.565,1.98,,,,
549,5/26/22 2:56,72.565,1.98,,,,
550,5/26/22 3:01,72.565,1.98,,,,
551,5/26/22 3:06,72.577,1.98,,,,
552,5/26/22 3:11,72.577,1.98,,,,
553,5/26/22 3:16,72.577,1.98,,,,
554,5/26/22 3:21,72.577,1.98,,,,
555,5/26/22 3:26,72.589,1.98,,,,
556,5/26/22 3:31,72.577,1.98,,,,
557,5/26/22 3:36,72.577,1.98,,,,
558,5/26/22 3:41,72.589,1.98,,,,
559,5/26/22 3:46,72.601,1.98,,,,
560,5/26/22 3:51,72.589,1.98,,,,
561,5/26/22 3:56,72.601,1.98,,,,
562,5/26/22 4:01,72.601,1.98,,,,
563,5/26/22 4:06,72.601,1.98,,,,
564,5/26/22 4:11,72.613,1.98,,,,
565,5/26/22 4:16,72.613,1.98,,,,
566,5/26/22 4:21,72.613,1.98,,,,
567,5/26/22 4:26,72.613,1.98,,,,
568,5/26/22 4:31,72.613,1.98,,,,
569,5/26/22 4:36,72.625,1.98,,,,
570,5/26/22 4:41,72.625,1.98,,,,
571,5/26/22 4:46,72.637,1.98,,,,
572,5/26/22 4:51,72.637,1.98,,,,
573,5/26/22 4:56,72.637,1.98,,,,
574,5/26/22 5:01,72.65,1.98,,,,
575,5/26/22 5:06,72.662,1.98,,,,
576,5/26/22 5:11,72.65,1.98,,,,
577,5/26/22 5:16,72.662,1.98,,,,
578,5/26/22 5:21,72.662,1.98,,,,
579,5/26/22 5:26,72.662,1.98,,,,
580,5/26/22 5:31,72.674,1.98,,,,
581,5/26/22 5:36,72.674,1.98,,,,
582,5/26/22 5:41,72.674,1.98,,,,
583,5/26/22 5:46,72.674,1.98,,,,
584,5/26/22 5:51,72.674,1.98,,,,
585,5/26/22 5:56,72.674,1.98,,,,
586,5/26/22 6:01,72.686,1.98,,,,
587,5/26/22 6:06,72.698,1.98,,,,
588,5/26/22 6:11,72.686,1.98,,,,
589,5/26/22 6:16,72.686,1.98,,,,
590,5/26/22 6:21,72.686,1.98,,,,
591,5/26/22 6:26,72.686,1.98,,,,
592,5/26/22 6:31,72.698,1.98,,,,
593,5/26/22 6:36,72.698,1.98,,,,
594,5/26/22 6:41,72.698,1.98,,,,
595,5/26/22 6:46,72.722,1.98,,,,
596,5/26/22 6:51,72.71,1.98,,,,
597,5/26/22 6:56,72.722,1.98,,,,
598,5/26/22 7:01,72.722,1.98,,,,
599,5/26/22 7:06,72.734,1.98,,,,
600,5/26/22 7:11,72.71,1.98,,,,
601,5/26/22 7:16,72.734,1.98,,,,
602,5/26/22 7:21,72.722,1.98,,,,
603,5/26/22 7:26,72.734,1.98,,,,
604,5/26/22 7:31,72.734,1.98,,,,
605,5/26/22 7:36,72.734,1.98,,,,
606,5/26/22 7:41,72.734,1.98,,,,
607,5/26/22 7:46,72.746,1.98,,,,
608,5/26/22 7:51,72.734,1.98,,,,
609,5/26/22 7:56,72.734,1.98,,,,
610,5/26/22 8:01,72.734,1.98,,,,
611,5/26/22 8:06,72.722,1.98,,,,
612,5/26/22 8:11,72.734,1.98,,,,
613,5/26/22 8:16,72.734,1.98,,,,
