sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
8048,30/06/2021 10:40:00,5.0,14.5,-52,-52
8049,30/06/2021 10:50:00,5.0,16.5,-52,-52
8050,30/06/2021 11:00:00,5.0,17.2,-52,-52
8051,30/06/2021 11:10:00,5.0,16.7,-52,-52
8052,30/06/2021 11:20:00,5.0,16.0,-52,-52
8053,30/06/2021 11:30:00,5.0,15.3,-52,-52
8054,30/06/2021 11:40:00,5.0,14.8,-52,-52
8055,30/06/2021 11:50:00,5.0,14.7,-52,-52
8056,30/06/2021 12:00:00,5.0,14.7,-52,-52
8057,30/06/2021 12:10:00,5.0,14.7,-52,-52
8058,30/06/2021 12:20:00,5.0,14.7,-52,-52
8059,30/06/2021 12:30:00,5.0,15.2,-52,-52
8060,30/06/2021 12:40:00,5.0,15.7,-52,-52
8061,30/06/2021 12:50:00,5.0,16.3,-52,-52
8062,30/06/2021 13:00:00,5.0,16.9,-52,-52
8063,30/06/2021 13:10:00,5.0,17.1,-52,-52
8064,30/06/2021 13:20:00,5.0,17.2,-52,-52
8065,30/06/2021 13:30:00,5.0,17.4,-52,-52
8066,30/06/2021 13:40:00,5.0,17.6,-52,-52
8067,30/06/2021 13:50:00,5.0,17.9,-52,-52
8068,30/06/2021 14:00:00,5.0,18.0,-52,-52
8069,30/06/2021 14:10:00,5.0,18.1,-52,-52
8070,30/06/2021 14:20:00,5.0,17.9,-52,-52
8071,30/06/2021 14:30:00,5.0,17.6,-52,-52
8072,30/06/2021 14:40:00,5.0,17.3,-52,-52
8073,30/06/2021 14:50:00,5.0,16.9,-52,-52
8074,30/06/2021 15:00:00,5.0,16.5,-52,-52
8075,30/06/2021 15:10:00,5.0,15.9,-52,-52
8076,30/06/2021 15:20:00,5.0,14.8,-52,-52
8077,30/06/2021 15:30:00,5.0,13.8,-52,-52
8078,30/06/2021 15:40:00,5.0,13.0,-52,-52
8079,30/06/2021 15:50:00,5.0,12.6,-52,-52
8080,30/06/2021 16:00:00,5.0,12.5,-52,-52
8081,30/06/2021 16:10:00,5.0,12.6,-52,-52
8082,30/06/2021 16:20:00,5.0,12.7,-52,-52
8083,30/06/2021 16:30:00,5.0,12.8,-52,-52
8084,30/06/2021 16:40:00,5.0,12.8,-52,-52
8085,30/06/2021 16:50:00,5.0,12.7,-52,-52
8086,30/06/2021 17:00:00,5.0,12.6,-52,-52
8087,30/06/2021 17:10:00,5.0,12.6,-52,-52
8088,30/06/2021 17:20:00,5.0,12.6,-52,-52
8089,30/06/2021 17:30:00,5.0,12.8,-52,-52
8090,30/06/2021 17:40:00,5.0,13.1,-52,-52
8091,30/06/2021 17:50:00,5.0,13.2,-52,-52
8092,30/06/2021 18:00:00,5.0,13.2,-52,-52
8093,30/06/2021 18:10:00,5.0,13.3,-52,-52
8094,30/06/2021 18:20:00,5.0,13.3,-52,-52
8095,30/06/2021 18:30:00,5.0,13.2,-52,-52
8096,30/06/2021 18:40:00,5.0,13.1,-52,-52
8097,30/06/2021 18:50:00,5.0,12.9,-52,-52
8098,30/06/2021 19:00:00,5.0,12.7,-52,-52
8099,30/06/2021 19:10:00,5.0,12.5,-52,-52
8100,30/06/2021 19:20:00,5.0,12.3,-52,-52
8101,30/06/2021 19:30:00,5.0,12.1,-52,-52
8102,30/06/2021 19:40:00,5.0,11.7,-51,-52
8103,30/06/2021 19:50:00,5.0,11.3,-52,-52
8104,30/06/2021 20:00:00,5.0,10.9,-52,-52
8105,30/06/2021 20:10:00,5.0,10.5,-52,-52
8106,30/06/2021 20:20:00,5.0,10.3,-52,-52
8107,30/06/2021 20:30:00,5.0,10.1,-52,-52
8108,30/06/2021 20:40:00,5.0,9.9,-52,-52
8109,30/06/2021 20:50:00,5.0,9.8,-52,-52
8110,30/06/2021 21:00:00,5.0,9.7,-52,-52
8111,30/06/2021 21:10:00,5.0,9.6,-52,-52
8112,30/06/2021 21:20:00,5.0,9.5,-52,-52
8113,30/06/2021 21:30:00,5.0,9.5,-52,-52
8114,30/06/2021 21:40:00,5.0,9.4,-52,-52
8115,30/06/2021 21:50:00,5.0,9.3,-52,-52
8116,30/06/2021 22:00:00,5.0,9.3,-52,-52
8117,30/06/2021 22:10:00,5.0,9.2,-52,-52
8118,30/06/2021 22:20:00,5.0,9.2,-52,-52
8119,30/06/2021 22:30:00,5.0,9.1,-52,-52
8120,30/06/2021 22:40:00,5.0,9.1,-52,-52
8121,30/06/2021 22:50:00,5.0,9.1,-52,-52
8122,30/06/2021 23:00:00,5.0,9.1,-52,-52
8123,30/06/2021 23:10:00,5.0,9.1,-52,-52
8124,30/06/2021 23:20:00,5.0,9.0,-52,-52
8125,30/06/2021 23:30:00,5.0,9.0,-52,-52
8126,30/06/2021 23:40:00,5.0,8.9,-52,-52
8127,30/06/2021 23:50:00,5.0,8.9,-52,-52
8128,01/07/2021 00:00:00,5.0,8.9,-52,-52
8129,01/07/2021 00:10:00,5.0,8.9,-52,-52
8130,01/07/2021 00:20:00,5.0,8.8,-52,-52
8131,01/07/2021 00:30:00,5.0,8.8,-52,-52
8132,01/07/2021 00:40:00,5.0,8.7,-52,-52
8133,01/07/2021 00:50:00,5.0,8.7,-52,-52
