sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
8945,30/06/2021 10:40:00,5.7,12.6,-55,-55
8946,30/06/2021 10:50:00,5.7,13.3,-55,-55
8947,30/06/2021 11:00:00,5.7,13.7,-55,-55
8948,30/06/2021 11:10:00,5.7,13.7,-55,-55
8949,30/06/2021 11:20:00,5.7,13.5,-55,-55
8950,30/06/2021 11:30:00,5.7,13.2,-55,-55
8951,30/06/2021 11:40:00,5.7,13.2,-55,-55
8952,30/06/2021 11:50:00,5.7,13.5,-55,-55
8953,30/06/2021 12:00:00,5.7,13.8,-55,-55
8954,30/06/2021 12:10:00,5.7,14.1,-56,-56
8955,30/06/2021 12:20:00,5.7,14.5,-55,-55
8956,30/06/2021 12:30:00,5.7,15.6,-55,-55
8957,30/06/2021 12:40:00,5.7,16.6,-55,-55
8958,30/06/2021 12:50:00,5.7,17.4,-55,-55
8959,30/06/2021 13:00:00,5.7,18.1,-56,-56
8960,30/06/2021 13:10:00,5.7,18.3,-56,-56
8961,30/06/2021 13:20:00,5.7,18.7,-55,-56
8962,30/06/2021 13:30:00,5.7,19.7,-56,-56
8963,30/06/2021 13:40:00,5.7,20.2,-55,-55
8964,30/06/2021 13:50:00,5.7,20.5,-55,-55
8965,30/06/2021 14:00:00,5.7,20.6,-55,-55
8966,30/06/2021 14:10:00,5.7,20.5,-55,-55
8967,30/06/2021 14:20:00,5.7,19.8,-56,-55
8968,30/06/2021 14:30:00,5.7,19.0,-55,-55
8969,30/06/2021 14:40:00,5.7,18.3,-55,-55
8970,30/06/2021 14:50:00,5.7,17.5,-56,-56
8971,30/06/2021 15:00:00,5.7,16.9,-55,-55
8972,30/06/2021 15:10:00,5.7,15.9,-55,-55
8973,30/06/2021 15:20:00,5.7,14.5,-55,-55
8974,30/06/2021 15:30:00,5.7,13.2,-55,-55
8975,30/06/2021 15:40:00,5.7,12.4,-55,-55
8976,30/06/2021 15:50:00,5.7,12.1,-55,-55
