date,time,voltage_v,co2_ppm
6/16/21,18:10:00,0.1001,333.6666667
6/16/21,18:20:00,0.0996,332
6/16/21,18:30:00,0.0968,322.6666667
6/16/21,18:40:00,0.1001,333.6666667
6/16/21,18:50:00,0.1019,339.6666667
6/16/21,19:00:00,0.1043,347.6666667
6/16/21,19:10:00,0.1026,342
6/16/21,19:20:00,0.105,350
6/16/21,19:30:00,0.1047,349
6/16/21,19:40:00,0.1054,351.3333333
6/16/21,19:50:00,0.1032,344
6/16/21,20:00:00,0.1069,356.3333333
6/16/21,20:10:00,0.1061,353.6666667
6/16/21,20:20:00,0.107,356.6666667
6/16/21,20:30:00,0.1069,356.3333333
6/16/21,20:40:00,0.1049,349.6666667
6/16/21,20:50:00,0.1072,357.3333333
6/16/21,21:00:00,0.1032,344
6/16/21,21:10:00,0.1022,340.6666667
6/16/21,21:20:00,0.103,343.3333333
6/16/21,21:30:00,0.103,343.3333333
6/16/21,21:40:00,0.1017,339
6/16/21,21:50:00,0.1013,337.6666667
6/16/21,22:00:00,0.0993,331
6/16/21,22:10:00,0.1028,342.6666667
6/16/21,22:20:00,0.1021,340.3333333
6/16/21,22:30:00,0.102,340
6/16/21,22:40:00,0.1018,339.3333333
6/16/21,22:50:00,0.1017,339
6/16/21,23:00:00,0.1019,339.6666667
6/16/21,23:10:00,0.1018,339.3333333
6/16/21,23:20:00,0.0985,328.3333333
6/16/21,23:30:00,0.1002,334
6/16/21,23:40:00,0.0995,331.6666667
6/16/21,23:50:00,0.1,333.3333333
6/17/21,0:00:00,0.1005,335
6/17/21,0:10:00,0.102,340
6/17/21,0:20:00,0.1028,342.6666667
6/17/21,0:30:00,0.1021,340.3333333
6/17/21,0:40:00,0.1022,340.6666667
6/17/21,0:50:00,0.1022,340.6666667
6/17/21,1:00:00,0.1042,347.3333333
6/17/21,1:10:00,0.104,346.6666667
6/17/21,1:20:00,0.1041,347
6/17/21,1:30:00,0.1037,345.6666667
6/17/21,1:40:00,0.1009,336.3333333
6/17/21,1:50:00,0.0989,329.6666667
6/17/21,2:00:00,0.0984,328
6/17/21,2:10:00,0.0987,329
6/17/21,2:20:00,0.1016,338.6666667
6/17/21,2:30:00,0.0992,330.6666667
6/17/21,2:40:00,0.0986,328.6666667
6/17/21,2:50:00,0.0973,324.3333333
6/17/21,3:00:00,0.0985,328.3333333
6/17/21,3:10:00,0.1013,337.6666667
6/17/21,3:20:00,0.0986,328.6666667
6/17/21,3:30:00,0.0988,329.3333333
6/17/21,3:40:00,0.0987,329
6/17/21,3:50:00,0.0965,321.6666667
6/17/21,4:00:00,0.0991,330.3333333
6/17/21,4:10:00,0.0965,321.6666667
6/17/21,4:20:00,0.0972,324
6/17/21,4:30:00,0.0992,330.6666667
6/17/21,4:40:00,0.0999,333
6/17/21,4:50:00,0.0966,322
6/17/21,5:00:00,0.0992,330.6666667
6/17/21,5:10:00,0.1024,341.3333333
6/17/21,5:20:00,0.0968,322.6666667
6/17/21,5:30:00,0.1005,335
6/17/21,5:40:00,0.0987,329
6/17/21,5:50:00,0.0988,329.3333333
6/17/21,6:00:00,0.1011,337
6/17/21,6:10:00,0.1015,338.3333333
6/17/21,6:20:00,0.0983,327.6666667
6/17/21,6:30:00,0.0962,320.6666667
6/17/21,6:40:00,0.0989,329.6666667
6/17/21,6:50:00,0.0994,331.3333333
6/17/21,7:00:00,0.0956,318.6666667
6/17/21,7:10:00,0.0979,326.3333333
6/17/21,7:20:00,0.0978,326
6/17/21,7:30:00,0.0996,332
6/17/21,7:40:00,0.0964,321.3333333
6/17/21,7:50:00,0.0953,317.6666667
6/17/21,8:00:00,0.0965,321.6666667
6/17/21,8:10:00,0.0971,323.6666667
6/17/21,8:20:00,0.0962,320.6666667
6/17/21,8:30:00,0.0948,316
6/17/21,8:40:00,0.0968,322.6666667
6/17/21,8:50:00,0.099,330
6/17/21,9:00:00,0.0965,321.6666667
6/17/21,9:10:00,0.0965,321.6666667
6/17/21,9:20:00,0.0967,322.3333333
6/17/21,9:30:00,0.0968,322.6666667
6/17/21,9:40:00,0.0966,322
6/17/21,9:50:00,0.0944,314.6666667
6/17/21,10:00:00,0.0959,319.6666667
6/17/21,10:10:00,0.0941,313.6666667
6/17/21,10:20:00,0.0918,306
6/17/21,10:30:00,0.0948,316
6/17/21,10:40:00,0.0958,319.3333333
6/17/21,10:50:00,0.0937,312.3333333
6/17/21,11:00:00,0.0904,301.3333333
6/17/21,11:10:00,0.0915,305
6/17/21,11:20:00,0.0922,307.3333333
6/17/21,11:30:00,0.094,313.3333333
6/17/21,11:40:00,0.0928,309.3333333
6/17/21,11:50:00,0.0921,307
6/17/21,12:00:00,0.0935,311.6666667
6/17/21,12:10:00,0.0942,314
6/17/21,12:20:00,0.0934,311.3333333
6/17/21,12:30:00,0.0936,312
6/17/21,12:40:00,0.0918,306
6/17/21,12:50:00,0.089,296.6666667
6/17/21,13:00:00,0.0892,297.3333333
6/17/21,13:10:00,0.0914,304.6666667
6/17/21,13:20:00,0.0891,297
6/17/21,13:30:00,0.093,310
6/17/21,13:40:00,0.0934,311.3333333
6/17/21,13:50:00,0.089,296.6666667
6/17/21,14:00:00,0.0895,298.3333333
6/17/21,14:10:00,0.089,296.6666667
6/17/21,14:20:00,0.0916,305.3333333
6/17/21,14:30:00,0.0899,299.6666667
6/17/21,14:40:00,0.0895,298.3333333
6/17/21,14:50:00,0.0918,306
6/17/21,15:00:00,0.092,306.6666667
6/17/21,15:10:00,0.0889,296.3333333
6/17/21,15:20:00,0.0917,305.6666667
6/17/21,15:30:00,0.0895,298.3333333
6/17/21,15:40:00,0.0926,308.6666667
6/17/21,15:50:00,0.0915,305
6/17/21,16:00:00,0.0894,298
6/17/21,16:10:00,0.0901,300.3333333
6/17/21,16:20:00,0.0896,298.6666667
6/17/21,16:30:00,0.0919,306.3333333
6/17/21,16:40:00,0.0957,319
6/17/21,16:50:00,0.0895,298.3333333
6/17/21,17:00:00,0.094,313.3333333
6/17/21,17:10:00,0.0918,306
6/17/21,17:20:00,0.0967,322.3333333
6/17/21,17:30:00,0.0893,297.6666667
6/17/21,17:40:00,0.0968,322.6666667
6/17/21,17:50:00,0.0937,312.3333333
6/17/21,18:00:00,0.0964,321.3333333
6/17/21,18:10:00,0.0985,328.3333333
6/17/21,18:20:00,0.097,323.3333333
6/17/21,18:30:00,0.0942,314
6/17/21,18:40:00,0.0967,322.3333333
6/17/21,18:50:00,0.0971,323.6666667
6/17/21,19:00:00,0.0967,322.3333333
6/17/21,19:10:00,0.0969,323
6/17/21,19:20:00,0.0965,321.6666667
6/17/21,19:30:00,0.0987,329
6/17/21,19:40:00,0.0988,329.3333333
6/17/21,19:50:00,0.0991,330.3333333
6/17/21,20:00:00,0.1038,346
6/17/21,20:10:00,0.1043,347.6666667
6/17/21,20:20:00,0.1043,347.6666667
6/17/21,20:30:00,0.1087,362.3333333
6/17/21,20:40:00,0.1064,354.6666667
6/17/21,20:50:00,0.1041,347
6/17/21,21:00:00,0.1018,339.3333333
6/17/21,21:10:00,0.0995,331.6666667
6/17/21,21:20:00,0.105,350
6/17/21,21:30:00,0.1042,347.3333333
6/17/21,21:40:00,0.1057,352.3333333
6/17/21,21:50:00,0.1043,347.6666667
6/17/21,22:00:00,0.1065,355
6/17/21,22:10:00,0.1055,351.6666667
6/17/21,22:20:00,0.1041,347
6/17/21,22:30:00,0.1027,342.3333333
6/17/21,22:40:00,0.1046,348.6666667
6/17/21,22:50:00,0.1043,347.6666667
6/17/21,23:00:00,0.1018,339.3333333
6/17/21,23:10:00,0.1034,344.6666667
6/17/21,23:20:00,0.1051,350.3333333
6/17/21,23:30:00,0.1043,347.6666667
6/17/21,23:40:00,0.1031,343.6666667
6/17/21,23:50:00,0.1033,344.3333333
6/18/21,0:00:00,0.103,343.3333333
6/18/21,0:10:00,0.1026,342
6/18/21,0:20:00,0.0989,329.6666667
6/18/21,0:30:00,0.1044,348
6/18/21,0:40:00,0.1042,347.3333333
6/18/21,0:50:00,0.1021,340.3333333
6/18/21,1:00:00,0.1015,338.3333333
6/18/21,1:10:00,0.1022,340.6666667
6/18/21,1:20:00,0.1013,337.6666667
6/18/21,1:30:00,0.1005,335
6/18/21,1:40:00,0.1049,349.6666667
6/18/21,1:50:00,0.1024,341.3333333
6/18/21,2:00:00,0.1015,338.3333333
6/18/21,2:10:00,0.1003,334.3333333
6/18/21,2:20:00,0.1036,345.3333333
6/18/21,2:30:00,0.1051,350.3333333
6/18/21,2:40:00,0.1015,338.3333333
6/18/21,2:50:00,0.1006,335.3333333
6/18/21,3:00:00,0.1011,337
6/18/21,3:10:00,0.1007,335.6666667
6/18/21,3:20:00,0.1015,338.3333333
6/18/21,3:30:00,0.101,336.6666667
6/18/21,3:40:00,0.1008,336
6/18/21,3:50:00,0.0999,333
6/18/21,4:00:00,0.1009,336.3333333
6/18/21,4:10:00,0.1015,338.3333333
6/18/21,4:20:00,0.099,330
6/18/21,4:30:00,0.1027,342.3333333
6/18/21,4:40:00,0.1039,346.3333333
6/18/21,4:50:00,0.1034,344.6666667
6/18/21,5:00:00,0.1016,338.6666667
6/18/21,5:10:00,0.099,330
6/18/21,5:20:00,0.1004,334.6666667
6/18/21,5:30:00,0.0998,332.6666667
6/18/21,5:40:00,0.0994,331.3333333
6/18/21,5:50:00,0.1016,338.6666667
6/18/21,6:00:00,0.0987,329
6/18/21,6:10:00,0.0988,329.3333333
6/18/21,6:20:00,0.0987,329
6/18/21,6:30:00,0.0978,326
6/18/21,6:40:00,0.0964,321.3333333
6/18/21,6:50:00,0.0979,326.3333333
6/18/21,7:00:00,0.0959,319.6666667
6/18/21,7:10:00,0.0955,318.3333333
6/18/21,7:20:00,0.0955,318.3333333
6/18/21,7:30:00,0.0952,317.3333333
