date,time,voltage_v,co2_ppm,formatted_datetime
6/16/21,6:10:00 PM,0.1001,333.6666667,6/16/21 18:10
6/16/21,6:20:00 PM,0.0996,332,6/16/21 18:20
6/16/21,6:30:00 PM,0.0968,322.6666667,6/16/21 18:30
6/16/21,6:40:00 PM,0.1001,333.6666667,6/16/21 18:40
6/16/21,6:50:00 PM,0.1019,339.6666667,6/16/21 18:50
6/16/21,7:00:00 PM,0.1043,347.6666667,6/16/21 19:00
6/16/21,7:10:00 PM,0.1026,342,6/16/21 19:10
6/16/21,7:20:00 PM,0.105,350,6/16/21 19:20
6/16/21,7:30:00 PM,0.1047,349,6/16/21 19:30
6/16/21,7:40:00 PM,0.1054,351.3333333,6/16/21 19:40
6/16/21,7:50:00 PM,0.1032,344,6/16/21 19:50
6/16/21,8:00:00 PM,0.1069,356.3333333,6/16/21 20:00
6/16/21,8:10:00 PM,0.1061,353.6666667,6/16/21 20:10
6/16/21,8:20:00 PM,0.107,356.6666667,6/16/21 20:20
6/16/21,8:30:00 PM,0.1069,356.3333333,6/16/21 20:30
6/16/21,8:40:00 PM,0.1049,349.6666667,6/16/21 20:40
6/16/21,8:50:00 PM,0.1072,357.3333333,6/16/21 20:50
6/16/21,9:00:00 PM,0.1032,344,6/16/21 21:00
6/16/21,9:10:00 PM,0.1022,340.6666667,6/16/21 21:10
6/16/21,9:20:00 PM,0.103,343.3333333,6/16/21 21:20
6/16/21,9:30:00 PM,0.103,343.3333333,6/16/21 21:30
6/16/21,9:40:00 PM,0.1017,339,6/16/21 21:40
6/16/21,9:50:00 PM,0.1013,337.6666667,6/16/21 21:50
6/16/21,10:00:00 PM,0.0993,331,6/16/21 22:00
6/16/21,10:10:00 PM,0.1028,342.6666667,6/16/21 22:10
6/16/21,10:20:00 PM,0.1021,340.3333333,6/16/21 22:20
6/16/21,10:30:00 PM,0.102,340,6/16/21 22:30
6/16/21,10:40:00 PM,0.1018,339.3333333,6/16/21 22:40
6/16/21,10:50:00 PM,0.1017,339,6/16/21 22:50
6/16/21,11:00:00 PM,0.1019,339.6666667,6/16/21 23:00
6/16/21,11:10:00 PM,0.1018,339.3333333,6/16/21 23:10
6/16/21,11:20:00 PM,0.0985,328.3333333,6/16/21 23:20
6/16/21,11:30:00 PM,0.1002,334,6/16/21 23:30
6/16/21,11:40:00 PM,0.0995,331.6666667,6/16/21 23:40
6/16/21,11:50:00 PM,0.1,333.3333333,6/16/21 23:50
6/17/21,12:00:00 AM,0.1005,335,6/17/21 0:00
6/17/21,12:10:00 AM,0.102,340,6/17/21 0:10
6/17/21,12:20:00 AM,0.1028,342.6666667,6/17/21 0:20
6/17/21,12:30:00 AM,0.1021,340.3333333,6/17/21 0:30
6/17/21,12:40:00 AM,0.1022,340.6666667,6/17/21 0:40
6/17/21,12:50:00 AM,0.1022,340.6666667,6/17/21 0:50
6/17/21,1:00:00 AM,0.1042,347.3333333,6/17/21 1:00
6/17/21,1:10:00 AM,0.104,346.6666667,6/17/21 1:10
6/17/21,1:20:00 AM,0.1041,347,6/17/21 1:20
6/17/21,1:30:00 AM,0.1037,345.6666667,6/17/21 1:30
6/17/21,1:40:00 AM,0.1009,336.3333333,6/17/21 1:40
6/17/21,1:50:00 AM,0.0989,329.6666667,6/17/21 1:50
6/17/21,2:00:00 AM,0.0984,328,6/17/21 2:00
6/17/21,2:10:00 AM,0.0987,329,6/17/21 2:10
6/17/21,2:20:00 AM,0.1016,338.6666667,6/17/21 2:20
6/17/21,2:30:00 AM,0.0992,330.6666667,6/17/21 2:30
6/17/21,2:40:00 AM,0.0986,328.6666667,6/17/21 2:40
6/17/21,2:50:00 AM,0.0973,324.3333333,6/17/21 2:50
6/17/21,3:00:00 AM,0.0985,328.3333333,6/17/21 3:00
6/17/21,3:10:00 AM,0.1013,337.6666667,6/17/21 3:10
6/17/21,3:20:00 AM,0.0986,328.6666667,6/17/21 3:20
6/17/21,3:30:00 AM,0.0988,329.3333333,6/17/21 3:30
6/17/21,3:40:00 AM,0.0987,329,6/17/21 3:40
6/17/21,3:50:00 AM,0.0965,321.6666667,6/17/21 3:50
6/17/21,4:00:00 AM,0.0991,330.3333333,6/17/21 4:00
6/17/21,4:10:00 AM,0.0965,321.6666667,6/17/21 4:10
6/17/21,4:20:00 AM,0.0972,324,6/17/21 4:20
