Plot Title: 20879900,,,
ID,datetime,abs pres_kPa,temp_C
272,9/18/20 14:00,70.486,13.942
273,9/18/20 14:10,70.453,13.846
274,9/18/20 14:20,70.445,13.654
275,9/18/20 14:30,70.435,13.654
276,9/18/20 14:40,70.432,13.558
277,9/18/20 14:50,70.422,13.558
278,9/18/20 15:00,70.402,13.558
279,9/18/20 15:10,70.406,13.654
280,9/18/20 15:20,70.394,13.846
281,9/18/20 15:30,70.401,14.038
282,9/18/20 15:40,70.405,14.134
283,9/18/20 15:50,70.411,14.038
284,9/18/20 16:00,70.407,13.942
285,9/18/20 16:10,70.394,13.846
286,9/18/20 16:20,70.386,13.654
287,9/18/20 16:30,70.393,13.558
288,9/18/20 16:40,70.379,13.461
289,9/18/20 16:50,70.371,13.269
290,9/18/20 17:00,70.354,13.076
291,9/18/20 17:10,70.378,12.69
292,9/18/20 17:20,70.347,12.401
293,9/18/20 17:30,70.35,12.013
294,9/18/20 17:40,70.348,11.722
295,9/18/20 17:50,70.34,11.528
296,9/18/20 18:00,70.357,11.236
297,9/18/20 18:10,70.343,11.139
298,9/18/20 18:20,70.355,10.944
299,9/18/20 18:30,70.342,10.651
300,9/18/20 18:40,70.349,10.357
301,9/18/20 18:50,70.342,9.965
302,9/18/20 19:00,70.334,9.571
303,9/18/20 19:10,70.331,9.275
304,9/18/20 19:20,70.337,8.978
305,9/18/20 19:30,70.349,8.581
306,9/18/20 19:40,70.345,8.282
307,9/18/20 19:50,70.341,7.983
308,9/18/20 20:00,70.351,7.782
309,9/18/20 20:10,70.347,7.481
310,9/18/20 20:20,70.361,7.381
311,9/18/20 20:30,70.371,7.179
312,9/18/20 20:40,70.372,6.978
313,9/18/20 20:50,70.376,6.877
314,9/18/20 21:00,70.367,6.674
315,9/18/20 21:10,70.381,6.573
316,9/18/20 21:20,70.367,6.471
317,9/18/20 21:30,70.362,6.37
318,9/18/20 21:40,70.357,6.268
319,9/18/20 21:50,70.347,6.268
320,9/18/20 22:00,70.371,6.166
321,9/18/20 22:10,70.357,6.064
322,9/18/20 22:20,70.357,6.064
323,9/18/20 22:30,70.356,5.86
324,9/18/20 22:40,70.346,5.655
325,9/18/20 22:50,70.336,5.45
326,9/18/20 23:00,70.336,5.244
327,9/18/20 23:10,70.34,4.934
328,9/18/20 23:20,70.339,4.727
329,9/18/20 23:30,70.328,4.519
330,9/18/20 23:40,70.328,4.311
331,9/18/20 23:50,70.327,4.102
332,9/19/20 0:00,70.331,3.998
333,9/19/20 0:10,70.316,3.893
334,9/19/20 0:20,70.291,3.788
335,9/19/20 0:30,70.305,3.683
336,9/19/20 0:40,70.299,3.578
337,9/19/20 0:50,70.309,3.578
338,9/19/20 1:00,70.294,3.472
339,9/19/20 1:10,70.284,3.472
340,9/19/20 1:20,70.284,3.472
341,9/19/20 1:30,70.29,3.578
342,9/19/20 1:40,70.295,3.683
343,9/19/20 1:50,70.291,3.788
344,9/19/20 2:00,70.277,3.893
345,9/19/20 2:10,70.257,3.893
346,9/19/20 2:20,70.263,3.998
347,9/19/20 2:30,70.258,4.102
348,9/19/20 2:40,70.264,4.207
349,9/19/20 2:50,70.264,4.207
350,9/19/20 3:00,70.239,4.102
351,9/19/20 3:10,70.243,3.998
352,9/19/20 3:20,70.238,3.893
353,9/19/20 3:30,70.242,3.788
354,9/19/20 3:40,70.232,3.788
355,9/19/20 3:50,70.223,3.788
356,9/19/20 4:00,70.213,3.788
357,9/19/20 4:10,70.209,3.893
358,9/19/20 4:20,70.21,4.102
359,9/19/20 4:30,70.196,4.207
360,9/19/20 4:40,70.216,4.415
361,9/19/20 4:50,70.197,4.415
362,9/19/20 5:00,70.202,4.519
363,9/19/20 5:10,70.212,4.519
364,9/19/20 5:20,70.206,4.415
365,9/19/20 5:30,70.216,4.415
366,9/19/20 5:40,70.201,4.311
367,9/19/20 5:50,70.196,4.207
368,9/19/20 6:00,70.19,4.102
369,9/19/20 6:10,70.181,4.102
370,9/19/20 6:20,70.175,3.998
371,9/19/20 6:30,70.179,3.893
372,9/19/20 6:40,70.179,3.893
373,9/19/20 6:50,70.184,3.788
374,9/19/20 7:00,70.184,3.788
375,9/19/20 7:10,70.178,3.683
376,9/19/20 7:20,70.194,3.788
377,9/19/20 7:30,70.194,3.788
378,9/19/20 7:40,70.204,3.998
379,9/19/20 7:50,70.196,4.207
380,9/19/20 8:00,70.192,4.519
381,9/19/20 8:10,70.188,4.831
382,9/19/20 8:20,70.19,5.244
383,9/19/20 8:30,70.195,5.552
384,9/19/20 8:40,70.196,5.962
385,9/19/20 8:50,70.201,6.268
386,9/19/20 9:00,70.216,6.573
387,9/19/20 9:10,70.206,6.775
388,9/19/20 9:20,70.22,7.079
389,9/19/20 9:30,70.225,7.179
390,9/19/20 9:40,70.225,7.381
391,9/19/20 9:50,70.224,7.582
392,9/19/20 10:00,70.224,7.983
393,9/19/20 10:10,70.222,8.382
394,9/19/20 10:20,70.216,8.68
395,9/19/20 10:30,70.234,9.077
396,9/19/20 10:40,70.223,9.472
397,9/19/20 10:50,70.227,9.571
398,9/19/20 11:00,70.222,9.669
399,9/19/20 11:10,70.226,9.768
400,9/19/20 11:20,70.226,9.768
401,9/19/20 11:30,70.231,9.669
402,9/19/20 11:40,70.202,9.669
403,9/19/20 11:50,70.195,9.965
404,9/19/20 12:00,70.193,10.357
405,9/19/20 12:10,70.192,10.553
406,9/19/20 12:20,70.185,10.846
407,9/19/20 12:30,70.193,11.041
408,9/19/20 12:40,70.168,11.139
409,9/19/20 12:50,70.15,11.431
410,9/19/20 13:00,70.141,11.916
411,9/19/20 13:10,70.145,12.497
412,9/19/20 13:20,70.143,13.173
413,9/19/20 13:30,70.122,13.654
414,9/19/20 13:40,70.13,13.846
415,9/19/20 13:50,70.11,13.846
416,9/19/20 14:00,70.11,13.846
417,9/19/20 14:10,70.094,13.942
418,9/19/20 14:20,70.104,13.942
419,9/19/20 14:30,70.113,13.654
420,9/19/20 14:40,70.095,13.461
421,9/19/20 14:50,70.089,13.558
422,9/19/20 15:00,70.073,13.654
423,9/19/20 15:10,70.083,13.654
424,9/19/20 15:20,70.083,13.654
425,9/19/20 15:30,70.083,13.654
426,9/19/20 15:40,70.087,13.75
427,9/19/20 15:50,70.085,13.942
428,9/19/20 16:00,70.085,13.942
429,9/19/20 16:10,70.071,13.846
430,9/19/20 16:20,70.077,13.75
431,9/19/20 16:30,70.064,13.654
432,9/19/20 16:40,70.06,13.558
433,9/19/20 16:50,70.056,13.461
434,9/19/20 17:00,70.066,13.461
435,9/19/20 17:10,70.062,13.365
436,9/19/20 17:20,70.061,13.076
437,9/19/20 17:30,70.053,12.883
438,9/19/20 17:40,70.032,12.594
439,9/19/20 17:50,70.02,12.304
440,9/19/20 18:00,70.018,12.013
441,9/19/20 18:10,70.035,11.722
442,9/19/20 18:20,70.019,11.334
443,9/19/20 18:30,70.018,10.846
444,9/19/20 18:40,70.041,10.455
445,9/19/20 18:50,70.039,9.965
446,9/19/20 19:00,70.042,9.571
447,9/19/20 19:10,70.024,9.176
448,9/19/20 19:20,70.03,8.879
449,9/19/20 19:30,70.012,8.481
450,9/19/20 19:40,70.028,8.182
451,9/19/20 19:50,70.028,7.983
452,9/19/20 20:00,70.048,7.782
453,9/19/20 20:10,70.039,7.582
454,9/19/20 20:20,70.045,7.28
455,9/19/20 20:30,70.055,7.079
456,9/19/20 20:40,70.045,6.877
457,9/19/20 20:50,70.05,6.775
458,9/19/20 21:00,70.05,6.573
459,9/19/20 21:10,70.06,6.37
460,9/19/20 21:20,70.06,6.166
461,9/19/20 21:30,70.059,5.962
462,9/19/20 21:40,70.044,5.655
463,9/19/20 21:50,70.039,5.347
464,9/19/20 22:00,70.033,5.037
465,9/19/20 22:10,70.032,4.831
466,9/19/20 22:20,70.032,4.623
467,9/19/20 22:30,70.041,4.415
468,9/19/20 22:40,70.035,4.311
469,9/19/20 22:50,70.045,4.311
470,9/19/20 23:00,70.069,4.207
471,9/19/20 23:10,70.065,4.311
472,9/19/20 23:20,70.065,4.519
473,9/19/20 23:30,70.071,4.623
474,9/19/20 23:40,70.086,4.727
475,9/19/20 23:50,70.12,4.831
476,9/20/20 0:00,70.155,4.934
477,9/20/20 0:10,70.145,5.141
478,9/20/20 0:20,70.151,5.244
479,9/20/20 0:30,70.107,5.347
480,9/20/20 0:40,70.102,5.45
481,9/20/20 0:50,70.107,5.552
482,9/20/20 1:00,70.063,5.45
483,9/20/20 1:10,70.073,5.45
484,9/20/20 1:20,70.053,5.244
485,9/20/20 1:30,70.082,5.244
486,9/20/20 1:40,70.058,5.141
487,9/20/20 1:50,70.077,5.141
488,9/20/20 2:00,70.073,5.244
489,9/20/20 2:10,70.088,5.347
490,9/20/20 2:20,70.063,5.244
491,9/20/20 2:30,70.068,5.141
492,9/20/20 2:40,70.043,5.037
493,9/20/20 2:50,70.047,4.934
494,9/20/20 3:00,70.018,4.727
495,9/20/20 3:10,70.026,4.519
496,9/20/20 3:20,70.021,4.415
497,9/20/20 3:30,70.016,4.311
498,9/20/20 3:40,69.995,4.102
499,9/20/20 3:50,69.99,3.998
500,9/20/20 4:00,69.994,3.893
501,9/20/20 4:10,69.999,3.788
502,9/20/20 4:20,69.998,3.578
503,9/20/20 4:30,69.996,3.367
504,9/20/20 4:40,69.995,3.155
505,9/20/20 4:50,70.019,3.049
506,9/20/20 5:00,70.007,2.837
507,9/20/20 5:10,70.031,2.73
508,9/20/20 5:20,70.035,2.624
509,9/20/20 5:30,70.033,2.41
510,9/20/20 5:40,70.047,2.303
511,9/20/20 5:50,70.051,2.195
512,9/20/20 6:00,70.051,2.195
513,9/20/20 6:10,70.061,2.195
514,9/20/20 6:20,70.061,2.195
515,9/20/20 6:30,70.08,2.195
516,9/20/20 6:40,70.071,2.195
517,9/20/20 6:50,70.074,2.088
518,9/20/20 7:00,70.059,1.98
519,9/20/20 7:10,70.088,1.98
520,9/20/20 7:20,70.088,1.98
521,9/20/20 7:30,70.088,1.98
522,9/20/20 7:40,70.113,2.088
523,9/20/20 7:50,70.119,2.195
524,9/20/20 8:00,70.106,2.303
525,9/20/20 8:10,70.131,2.41
526,9/20/20 8:20,70.128,2.73
527,9/20/20 8:30,70.14,2.943
528,9/20/20 8:40,70.156,3.261
529,9/20/20 8:50,70.163,3.578
530,9/20/20 9:00,70.17,3.893
531,9/20/20 9:10,70.181,4.102
532,9/20/20 9:20,70.187,4.415
533,9/20/20 9:30,70.197,4.623
534,9/20/20 9:40,70.233,4.934
535,9/20/20 9:50,70.229,5.244
536,9/20/20 10:00,70.229,5.655
537,9/20/20 10:10,70.23,6.064
538,9/20/20 10:20,70.255,6.573
539,9/20/20 10:30,70.269,7.079
540,9/20/20 10:40,70.249,7.481
541,9/20/20 10:50,70.263,7.983
542,9/20/20 11:00,70.247,8.282
543,9/20/20 11:10,70.265,8.68
544,9/20/20 11:20,70.273,9.077
545,9/20/20 11:30,70.271,9.472
546,9/20/20 11:40,70.255,9.768
547,9/20/20 11:50,70.263,10.161
548,9/20/20 12:00,70.26,10.553
549,9/20/20 12:10,70.236,11.139
550,9/20/20 12:20,70.252,11.528
551,9/20/20 12:30,70.258,11.431
552,9/20/20 12:40,70.258,11.431
553,9/20/20 12:50,70.264,11.334
554,9/20/20 13:00,70.258,11.431
555,9/20/20 13:10,70.262,11.528
556,9/20/20 13:20,70.258,11.916
557,9/20/20 13:30,70.253,12.013
558,9/20/20 13:40,70.253,12.013
559,9/20/20 13:50,70.255,12.304
560,9/20/20 14:00,70.253,12.497
561,9/20/20 14:10,70.243,12.497
562,9/20/20 14:20,70.241,12.207
563,9/20/20 14:30,70.227,12.11
564,9/20/20 14:40,70.231,12.207
565,9/20/20 14:50,70.237,12.11
566,9/20/20 15:00,70.227,12.11
567,9/20/20 15:10,70.225,12.304
568,9/20/20 15:20,70.225,12.304
569,9/20/20 15:30,70.21,12.401
570,9/20/20 15:40,70.227,12.594
571,9/20/20 15:50,70.21,12.883
572,9/20/20 16:00,70.227,13.076
573,9/20/20 16:10,70.227,13.076
574,9/20/20 16:20,70.241,13.173
575,9/20/20 16:30,70.231,13.173
576,9/20/20 16:40,70.26,13.173
577,9/20/20 16:50,70.237,13.076
578,9/20/20 17:00,70.247,13.076
579,9/20/20 17:10,70.25,13.173
580,9/20/20 17:20,70.237,13.076
581,9/20/20 17:30,70.233,12.98
582,9/20/20 17:40,70.255,12.787
583,9/20/20 17:50,70.263,12.497
584,9/20/20 18:00,70.266,12.11
585,9/20/20 18:10,70.286,11.625
586,9/20/20 18:20,70.279,11.236
587,9/20/20 18:30,70.278,10.748
588,9/20/20 18:40,70.286,10.259
589,9/20/20 18:50,70.284,9.768
590,9/20/20 19:00,70.287,9.373
591,9/20/20 19:10,70.288,8.978
592,9/20/20 19:20,70.29,8.581
593,9/20/20 19:30,70.291,8.182
594,9/20/20 19:40,70.283,7.782
595,9/20/20 19:50,70.293,7.381
596,9/20/20 20:00,70.308,7.079
597,9/20/20 20:10,70.313,6.775
598,9/20/20 20:20,70.318,6.471
599,9/20/20 20:30,70.303,6.166
600,9/20/20 20:40,70.322,5.962
601,9/20/20 20:50,70.327,5.86
602,9/20/20 21:00,70.317,5.655
603,9/20/20 21:10,70.341,5.552
604,9/20/20 21:20,70.341,5.347
605,9/20/20 21:30,70.34,5.141
606,9/20/20 21:40,70.325,5.037
607,9/20/20 21:50,70.334,4.831
608,9/20/20 22:00,70.324,4.623
609,9/20/20 22:10,70.348,4.519
610,9/20/20 22:20,70.337,4.311
611,9/20/20 22:30,70.327,4.102
612,9/20/20 22:40,70.321,3.998
613,9/20/20 22:50,70.335,3.893
614,9/20/20 23:00,70.34,3.788
615,9/20/20 23:10,70.329,3.578
616,9/20/20 23:20,70.333,3.472
617,9/20/20 23:30,70.327,3.367
618,9/20/20 23:40,70.332,3.261
619,9/20/20 23:50,70.341,3.261
620,9/21/20 0:00,70.326,3.155
621,9/21/20 0:10,70.32,3.049
622,9/21/20 0:20,70.305,2.943
623,9/21/20 0:30,70.309,2.837
624,9/21/20 0:40,70.319,2.837
625,9/21/20 0:50,70.294,2.73
626,9/21/20 1:00,70.298,2.624
627,9/21/20 1:10,70.278,2.624
628,9/21/20 1:20,70.288,2.624
629,9/21/20 1:30,70.282,2.517
630,9/21/20 1:40,70.282,2.517
631,9/21/20 1:50,70.292,2.517
632,9/21/20 2:00,70.282,2.517
633,9/21/20 2:10,70.292,2.517
634,9/21/20 2:20,70.282,2.517
635,9/21/20 2:30,70.292,2.517
636,9/21/20 2:40,70.286,2.41
637,9/21/20 2:50,70.286,2.41
638,9/21/20 3:00,70.296,2.41
639,9/21/20 3:10,70.281,2.303
640,9/21/20 3:20,70.281,2.303
641,9/21/20 3:30,70.271,2.303
642,9/21/20 3:40,70.285,2.195
643,9/21/20 3:50,70.275,2.195
644,9/21/20 4:00,70.275,2.195
645,9/21/20 4:10,70.275,2.195
646,9/21/20 4:20,70.279,2.088
647,9/21/20 4:30,70.279,2.088
648,9/21/20 4:40,70.269,2.088
649,9/21/20 4:50,70.292,1.98
650,9/21/20 5:00,70.302,1.98
651,9/21/20 5:10,70.287,1.872
652,9/21/20 5:20,70.306,1.872
653,9/21/20 5:30,70.316,1.872
654,9/21/20 5:40,70.306,1.872
655,9/21/20 5:50,70.316,1.872
656,9/21/20 6:00,70.316,1.872
657,9/21/20 6:10,70.326,1.872
658,9/21/20 6:20,70.326,1.872
659,9/21/20 6:30,70.326,1.872
660,9/21/20 6:40,70.326,1.872
661,9/21/20 6:50,70.355,1.872
662,9/21/20 7:00,70.345,1.872
663,9/21/20 7:10,70.355,1.872
664,9/21/20 7:20,70.361,1.98
665,9/21/20 7:30,70.361,1.98
666,9/21/20 7:40,70.366,2.088
667,9/21/20 7:50,70.362,2.195
668,9/21/20 8:00,70.368,2.303
669,9/21/20 8:10,70.37,2.517
670,9/21/20 8:20,70.366,2.624
671,9/21/20 8:30,70.377,2.837
672,9/21/20 8:40,70.389,3.049
673,9/21/20 8:50,70.38,3.261
674,9/21/20 9:00,70.387,3.578
675,9/21/20 9:10,70.399,3.998
676,9/21/20 9:20,70.411,4.415
677,9/21/20 9:30,70.407,4.727
678,9/21/20 9:40,70.423,5.037
679,9/21/20 9:50,70.429,5.347
680,9/21/20 10:00,70.434,5.655
681,9/21/20 10:10,70.444,6.064
682,9/21/20 10:20,70.44,6.37
683,9/21/20 10:30,70.455,6.674
684,9/21/20 10:40,70.45,6.978
685,9/21/20 10:50,70.454,7.28
686,9/21/20 11:00,70.449,7.582
687,9/21/20 11:10,70.453,7.882
688,9/21/20 11:20,70.447,8.182
689,9/21/20 11:30,70.436,8.581
690,9/21/20 11:40,70.445,8.978
691,9/21/20 11:50,70.433,9.373
692,9/21/20 12:00,70.465,9.866
693,9/21/20 12:10,70.432,10.455
694,9/21/20 12:20,70.435,11.236
695,9/21/20 12:30,70.436,11.722
696,9/21/20 12:40,70.431,12.304
