Device Name:,,OM-CP-VOLT101A
5/3/22,5:22:30,0.0021
5/3/22,5:32:30,0.0021
5/3/22,5:42:30,0.0021
5/3/22,5:52:30,0.0021
5/3/22,6:02:30,0.0021
5/3/22,6:12:30,0.0021
5/3/22,6:22:30,0.0021
5/3/22,6:32:30,0.0021
5/3/22,6:42:30,0.0021
5/3/22,6:52:30,0.0021
5/3/22,7:02:30,0.0021
5/3/22,7:12:30,0.0021
5/3/22,7:22:30,0.0021
5/3/22,7:32:30,0.0022
5/3/22,7:42:30,0.0021
5/3/22,7:52:30,0.0021
5/3/22,8:02:30,0.0021
5/3/22,8:12:30,0.0021
5/3/22,8:22:30,0.0021
5/3/22,8:32:30,0.0021
5/3/22,8:42:30,0.0021
5/3/22,8:52:30,0.0021
5/3/22,9:02:30,0.0021
5/3/22,9:12:30,0.0021
5/3/22,9:22:30,0.0021
5/3/22,9:32:30,0.0021
5/3/22,9:42:30,0.0021
5/3/22,9:52:30,0.0021
5/3/22,10:02:30,0.0021
5/3/22,10:12:30,0.0021
5/3/22,10:22:30,0.0021
5/3/22,10:32:30,0.0021
5/3/22,10:42:30,0.0021
5/3/22,10:52:30,0.0021
5/3/22,11:02:30,0.0021
5/3/22,11:12:30,0.0021
5/3/22,11:22:30,0.0021
5/3/22,11:32:30,0.0021
5/3/22,11:42:30,0.0021
5/3/22,11:52:30,0.0021
5/3/22,12:02:30,0.0021
5/3/22,12:12:30,0.0021
5/3/22,12:22:30,0.0021
5/3/22,12:32:30,0.0021
5/3/22,12:42:30,0.0021
5/3/22,12:52:30,0.0021
5/3/22,13:02:30,0.0021
5/3/22,13:12:30,0.0021
5/3/22,13:22:30,0.0021
5/3/22,13:32:30,0.0021
5/3/22,13:42:30,0.0021
5/3/22,13:52:30,0.0021
5/3/22,14:02:30,0.0021
5/3/22,14:12:30,0.0021
5/3/22,14:22:30,0.0021
5/3/22,14:32:30,0.0021
5/3/22,14:42:30,0.0021
5/3/22,14:52:30,0.0021
5/3/22,15:02:30,0.0021
5/3/22,15:12:30,0.0021
5/3/22,15:22:30,0.0021
5/3/22,15:32:30,0.0021
5/3/22,15:42:30,0.0021
5/3/22,15:52:30,0.0021
5/3/22,16:02:30,0.0021
5/3/22,16:12:30,0.0021
5/3/22,16:22:30,0.0021
5/3/22,16:32:30,0.0021
5/3/22,16:42:30,0.0021
5/3/22,16:52:30,0.0021
5/3/22,17:02:30,0.0021
5/3/22,17:12:30,0.0021
5/3/22,17:22:30,0.0021
5/3/22,17:32:30,0.0021
5/3/22,17:42:30,0.0021
5/3/22,17:52:30,0.0021
5/3/22,18:02:30,0.0021
5/3/22,18:12:30,0.0021
5/3/22,18:22:30,0.0021
5/3/22,18:32:30,0.0021
5/3/22,18:42:30,0.0021
5/3/22,18:52:30,0.0021
5/3/22,19:02:30,0.0021
5/3/22,19:12:30,0.0021
5/3/22,19:22:30,0.0021
5/3/22,19:32:30,0.0021
5/3/22,19:42:30,0.0021
5/3/22,19:52:30,0.0021
5/3/22,20:02:30,0.0021
5/3/22,20:12:30,0.0021
5/3/22,20:22:30,0.0021
5/3/22,20:32:30,0.0021
5/3/22,20:42:30,0.0021
5/3/22,20:52:30,0.0021
5/3/22,21:02:30,0.0021
5/3/22,21:12:30,0.0021
5/3/22,21:22:30,0.0021
5/3/22,21:32:30,0.0021
5/3/22,21:42:30,0.0021
5/3/22,21:52:30,0.0021
5/3/22,22:02:30,0.0021
5/3/22,22:12:30,0.0021
5/3/22,22:22:30,0.0022
5/3/22,22:32:30,0.0021
5/3/22,22:42:30,0.0021
5/3/22,22:52:30,0.0021
5/3/22,23:02:30,0.0021
5/3/22,23:12:30,0.0022
5/3/22,23:22:30,0.0022
5/3/22,23:32:30,0.0021
5/3/22,23:42:30,0.0021
5/3/22,23:52:30,0.0021
5/4/22,0:02:30,0.0021
5/4/22,0:12:30,0.0022
5/4/22,0:22:30,0.0022
5/4/22,0:32:30,0.0022
5/4/22,0:42:30,0.0022
5/4/22,0:52:30,0.0021
5/4/22,1:02:30,0.0022
5/4/22,1:12:30,0.0022
5/4/22,1:22:30,0.0021
5/4/22,1:32:30,0.0021
5/4/22,1:42:30,0.0022
5/4/22,1:52:30,0.0021
5/4/22,2:02:30,0.0021
5/4/22,2:12:30,0.0022
5/4/22,2:22:30,0.0022
5/4/22,2:32:30,0.0021
5/4/22,2:42:30,0.0021
5/4/22,2:52:30,0.0021
5/4/22,3:02:30,0.0022
5/4/22,3:12:30,0.0021
5/4/22,3:22:30,0.0021
5/4/22,3:32:30,0.0022
5/4/22,3:42:30,0.0022
5/4/22,3:52:30,0.0021
5/4/22,4:02:30,0.0022
5/4/22,4:12:30,0.0021
5/4/22,4:22:30,0.0022
5/4/22,4:32:30,0.0022
5/4/22,4:42:30,0.0022
5/4/22,4:52:30,0.0022
5/4/22,5:02:30,0.0021
5/4/22,5:12:30,0.0022
5/4/22,5:22:30,0.0022
5/4/22,5:32:30,0.0021
5/4/22,5:42:30,0.0022
5/4/22,5:52:30,0.0021
5/4/22,6:02:30,0.0021
5/4/22,6:12:30,0.0022
5/4/22,6:22:30,0.0021
5/4/22,6:32:30,0.0021
5/4/22,6:42:30,0.0021
5/4/22,6:52:30,0.0021
5/4/22,7:02:30,0.0022
5/4/22,7:12:30,0.0022
5/4/22,7:22:30,0.0021
5/4/22,7:32:30,0.0021
5/4/22,7:42:30,0.0021
5/4/22,7:52:30,0.0021
5/4/22,8:02:30,0.0021
5/4/22,8:12:30,0.0021
5/4/22,8:22:30,0.0022
5/4/22,8:32:30,0.0022
5/4/22,8:42:30,0.0022
5/4/22,8:52:30,0.0021
5/4/22,9:02:30,0.0021
5/4/22,9:12:30,0.0022
5/4/22,9:22:30,0.0021
5/4/22,9:32:30,0.0021
5/4/22,9:42:30,0.0021
5/4/22,9:52:30,0.0021
5/4/22,10:02:30,0.0021
5/4/22,10:12:30,0.0021
5/4/22,10:22:30,0.0022
5/4/22,10:32:30,0.0022
5/4/22,10:42:30,0.0022
5/4/22,10:52:30,0.0022
5/4/22,11:02:30,0.0021
5/4/22,11:12:30,0.0021
5/4/22,11:22:30,0.0021
5/4/22,11:32:30,0.0021
5/4/22,11:42:30,0.0022
5/4/22,11:52:30,0.0021
5/4/22,12:02:30,0.0021
5/4/22,12:12:30,0.0021
5/4/22,12:22:30,0.0021
5/4/22,12:32:30,0.0021
5/4/22,12:42:30,0.0021
5/4/22,12:52:30,0.0021
5/4/22,13:02:30,0.0022
5/4/22,13:12:30,0.0021
5/4/22,13:22:30,0.0021
5/4/22,13:32:30,0.0021
5/4/22,13:42:30,0.0021
5/4/22,13:52:30,0.0021
5/4/22,14:02:30,0.0021
5/4/22,14:12:30,0.0021
5/4/22,14:22:30,0.0021
5/4/22,14:32:30,0.0021
5/4/22,14:42:30,0.0021
5/4/22,14:52:30,0.0021
5/4/22,15:02:30,0.0021
5/4/22,15:12:30,0.0021
5/4/22,15:22:30,0.0021
5/4/22,15:32:30,0.0021
5/4/22,15:42:30,0.0021
5/4/22,15:52:30,0.0021
5/4/22,16:02:30,0.0021
5/4/22,16:12:30,0.0021
5/4/22,16:22:30,0.0021
5/4/22,16:32:30,0.0021
5/4/22,16:42:30,0.0021
5/4/22,16:52:30,0.0021
5/4/22,17:02:30,0.0021
5/4/22,17:12:30,0.0021
5/4/22,17:22:30,0.0021
5/4/22,17:32:30,0.0021
5/4/22,17:42:30,0.0021
5/4/22,17:52:30,0.0021
5/4/22,18:02:30,0.0021
5/4/22,18:12:30,0.0021
5/4/22,18:22:30,0.0021
5/4/22,18:32:30,0.0021
5/4/22,18:42:30,0.0021
5/4/22,18:52:30,0.0021
5/4/22,19:02:30,0.0021
5/4/22,19:12:30,0.0022
5/4/22,19:22:30,0.0021
5/4/22,19:32:30,0.0021
5/4/22,19:42:30,0.0021
5/4/22,19:52:30,0.0021
5/4/22,20:02:30,0.0021
5/4/22,20:12:30,0.0021
5/4/22,20:22:30,0.0021
5/4/22,20:32:30,0.0021
5/4/22,20:42:30,0.0021
5/4/22,20:52:30,0.0022
5/4/22,21:02:30,0.0021
5/4/22,21:12:30,0.0021
5/4/22,21:22:30,0.0022
5/4/22,21:32:30,0.0021
5/4/22,21:42:30,0.0021
5/4/22,21:52:30,0.0021
5/4/22,22:02:30,0.0021
5/4/22,22:12:30,0.0021
5/4/22,22:22:30,0.0021
5/4/22,22:32:30,0.0021
5/4/22,22:42:30,0.0021
5/4/22,22:52:30,0.0021
5/4/22,23:02:30,0.0021
5/4/22,23:12:30,0.0021
5/4/22,23:22:30,0.0021
5/4/22,23:32:30,0.0021
5/4/22,23:42:30,0.0022
5/4/22,23:52:30,0.0021
5/5/22,0:02:30,0.0022
5/5/22,0:12:30,0.0021
5/5/22,0:22:30,0.0021
5/5/22,0:32:30,0.0021
5/5/22,0:42:30,0.0021
5/5/22,0:52:30,0.0021
5/5/22,1:02:30,0.0021
5/5/22,1:12:30,0.0021
5/5/22,1:22:30,0.0021
5/5/22,1:32:30,0.0021
5/5/22,1:42:30,0.0021
5/5/22,1:52:30,0.0021
5/5/22,2:02:30,0.0022
5/5/22,2:12:30,0.0021
5/5/22,2:22:30,0.0021
5/5/22,2:32:30,0.0021
5/5/22,2:42:30,0.0022
5/5/22,2:52:30,0.0021
5/5/22,3:02:30,0.0021
5/5/22,3:12:30,0.0021
5/5/22,3:22:30,0.0021
5/5/22,3:32:30,0.0021
5/5/22,3:42:30,0.0021
5/5/22,3:52:30,0.0021
5/5/22,4:02:30,0.0021
5/5/22,4:12:30,0.0021
5/5/22,4:22:30,0.0021
5/5/22,4:32:30,0.0021
5/5/22,4:42:30,0.0021
5/5/22,4:52:30,0.0022
5/5/22,5:02:30,0.0022
5/5/22,5:12:30,0.0022
5/5/22,5:22:30,0.0021
5/5/22,5:32:30,0.0022
5/5/22,5:42:30,0.0021
5/5/22,5:52:30,0.0021
5/5/22,6:02:30,0.0022
5/5/22,6:12:30,0.0021
5/5/22,6:22:30,0.0022
5/5/22,6:32:30,0.0022
5/5/22,6:42:30,0.0021
5/5/22,6:52:30,0.0021
5/5/22,7:02:30,0.0021
5/5/22,7:12:30,0.0022
5/5/22,7:22:30,0.0021
5/5/22,7:32:30,0.0021
5/5/22,7:42:30,0.0022
5/5/22,7:52:30,0.0021
5/5/22,8:02:30,0.0022
5/5/22,8:12:30,0.0021
5/5/22,8:22:30,0.0021
5/5/22,8:32:30,0.0021
5/5/22,8:42:30,0.0021
5/5/22,8:52:30,0.0021
5/5/22,9:02:30,0.0021
5/5/22,9:12:30,0.0021
5/5/22,9:22:30,0.0021
5/5/22,9:32:30,0.0022
5/5/22,9:42:30,0.0021
5/5/22,9:52:30,0.0021
5/5/22,10:02:30,0.0021
5/5/22,10:12:30,0.0021
5/5/22,10:22:30,0.0021
5/5/22,10:32:30,0.0022
5/5/22,10:42:30,0.0021
5/5/22,10:52:30,0.0022
5/5/22,11:02:30,0.0021
5/5/22,11:12:30,0.0021
5/5/22,11:22:30,0.0021
5/5/22,11:32:30,0.0021
5/5/22,11:42:30,0.0021
5/5/22,11:52:30,0.0021
5/5/22,12:02:30,0.0021
5/5/22,12:12:30,0.0021
5/5/22,12:22:30,0.0021
5/5/22,12:32:30,0.0021
5/5/22,12:42:30,0.0021
5/5/22,12:52:30,0.0021
5/5/22,13:02:30,0.0021
5/5/22,13:12:30,0.0021
5/5/22,13:22:30,0.0021
5/5/22,13:32:30,0.0021
5/5/22,13:42:30,0.0021
5/5/22,13:52:30,0.0021
5/5/22,14:02:30,0.0022
5/5/22,14:12:30,0.0021
5/5/22,14:22:30,0.0021
5/5/22,14:32:30,0.0021
5/5/22,14:42:30,0.0021
5/5/22,14:52:30,0.0021
5/5/22,15:02:30,0.0021
5/5/22,15:12:30,0.0021
5/5/22,15:22:30,0.0021
5/5/22,15:32:30,0.0021
5/5/22,15:42:30,0.0021
5/5/22,15:52:30,0.0021
5/5/22,16:02:30,0.0021
5/5/22,16:12:30,0.0021
5/5/22,16:22:30,0.0021
5/5/22,16:32:30,0.0021
5/5/22,16:42:30,0.0021
5/5/22,16:52:30,0.0021
5/5/22,17:02:30,0.0021
5/5/22,17:12:30,0.0021
5/5/22,17:22:30,0.0021
5/5/22,17:32:30,0.0021
5/5/22,17:42:30,0.0021
5/5/22,17:52:30,0.0021
5/5/22,18:02:30,0.0021
5/5/22,18:12:30,0.0021
5/5/22,18:22:30,0.0021
5/5/22,18:32:30,0.0021
5/5/22,18:42:30,0.0021
5/5/22,18:52:30,0.0021
5/5/22,19:02:30,0.0021
5/5/22,19:12:30,0.0021
5/5/22,19:22:30,0.0021
5/5/22,19:32:30,0.0021
5/5/22,19:42:30,0.0021
5/5/22,19:52:30,0.0021
5/5/22,20:02:30,0.0021
5/5/22,20:12:30,0.0021
5/5/22,20:22:30,0.0021
5/5/22,20:32:30,0.0021
5/5/22,20:42:30,0.0021
5/5/22,20:52:30,0.0021
5/5/22,21:02:30,0.0021
5/5/22,21:12:30,0.0021
5/5/22,21:22:30,0.0021
5/5/22,21:32:30,0.0021
5/5/22,21:42:30,0.0021
5/5/22,21:52:30,0.0021
5/5/22,22:02:30,0.0021
5/5/22,22:12:30,0.0021
5/5/22,22:22:30,0.0021
5/5/22,22:32:30,0.0021
5/5/22,22:42:30,0.0021
5/5/22,22:52:30,0.0021
5/5/22,23:02:30,0.0021
5/5/22,23:12:30,0.0021
5/5/22,23:22:30,0.0021
5/5/22,23:32:30,0.0021
5/5/22,23:42:30,0.0021
5/5/22,23:52:30,0.0021
5/6/22,0:02:30,0.0021
5/6/22,0:12:30,0.0021
5/6/22,0:22:30,0.0021
5/6/22,0:32:30,0.0021
5/6/22,0:42:30,0.0021
5/6/22,0:52:30,0.0021
5/6/22,1:02:30,0.0021
5/6/22,1:12:30,0.0021
5/6/22,1:22:30,0.0021
5/6/22,1:32:30,0.0021
5/6/22,1:42:30,0.0021
5/6/22,1:52:30,0.0021
5/6/22,2:02:30,0.0021
5/6/22,2:12:30,0.0021
5/6/22,2:22:30,0.0021
5/6/22,2:32:30,0.0021
5/6/22,2:42:30,0.0022
5/6/22,2:52:30,0.0021
5/6/22,3:02:30,0.0021
5/6/22,3:12:30,0.0021
5/6/22,3:22:30,0.0021
5/6/22,3:32:30,0.0021
5/6/22,3:42:30,0.0021
5/6/22,3:52:30,0.0021
5/6/22,4:02:30,0.0021
5/6/22,4:12:30,0.0021
5/6/22,4:22:30,0.0021
5/6/22,4:32:30,0.0021
5/6/22,4:42:30,0.0021
5/6/22,4:52:30,0.0021
5/6/22,5:02:30,0.0021
5/6/22,5:12:30,0.0021
5/6/22,5:22:30,0.0021
5/6/22,5:32:30,0.0021
5/6/22,5:42:30,0.0021
5/6/22,5:52:30,0.0021
5/6/22,6:02:30,0.0021
5/6/22,6:12:30,0.0021
5/6/22,6:22:30,0.0021
5/6/22,6:32:30,0.0021
5/6/22,6:42:30,0.0021
5/6/22,6:52:30,0.0021
5/6/22,7:02:30,0.0021
5/6/22,7:12:30,0.0021
5/6/22,7:22:30,0.0021
5/6/22,7:32:30,0.0021
5/6/22,7:42:30,0.0021
5/6/22,7:52:30,0.0021
5/6/22,8:02:30,0.0021
5/6/22,8:12:30,0.0021
5/6/22,8:22:30,0.0021
5/6/22,8:32:30,0.0021
5/6/22,8:42:30,0.0021
5/6/22,8:52:30,0.0021
5/6/22,9:02:30,0.0021
5/6/22,9:12:30,0.0021
5/6/22,9:22:30,0.0021
5/6/22,9:32:30,0.0021
5/6/22,9:42:30,0.0021
5/6/22,9:52:30,0.0021
5/6/22,10:02:30,0.0021
