sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
16867,24/08/2021 11:00:00,9.5,10.7,-3,-3
16868,24/08/2021 11:10:00,9.5,10.7,-3,-3
16869,24/08/2021 11:20:00,9.5,10.7,-3,-3
16870,24/08/2021 11:30:00,9.5,10.7,-3,-3
16871,24/08/2021 11:40:00,9.5,10.6,-3,-3
16872,24/08/2021 11:50:00,9.5,10.6,-3,-3
16873,24/08/2021 12:00:00,9.5,10.6,-3,-3
16874,24/08/2021 12:10:00,9.5,10.6,-3,-3
16875,24/08/2021 12:20:00,9.5,10.6,-3,-3
16876,24/08/2021 12:30:00,9.5,10.6,-3,-3
16877,24/08/2021 12:40:00,9.5,10.6,-3,-3
16878,24/08/2021 12:50:00,9.5,10.6,-3,-3
16879,24/08/2021 13:00:00,9.5,10.6,-3,-3
16880,24/08/2021 13:10:00,9.5,10.5,-3,-3
16881,24/08/2021 13:20:00,9.5,10.5,-3,-3
16882,24/08/2021 13:30:00,9.5,10.5,-3,-3
16883,24/08/2021 13:40:00,9.5,10.5,-3,-3
16884,24/08/2021 13:50:00,9.5,10.5,-3,-3
16885,24/08/2021 14:00:00,9.5,10.5,-3,-3
16886,24/08/2021 14:10:00,9.5,10.5,-3,-3
16887,24/08/2021 14:20:00,9.5,10.5,-3,-3
16888,24/08/2021 14:30:00,9.5,10.5,-3,-3
16889,24/08/2021 14:40:00,9.5,10.5,-3,-3
16890,24/08/2021 14:50:00,9.5,10.5,-3,-3
16891,24/08/2021 15:00:00,9.5,10.5,-3,-3
16892,24/08/2021 15:10:00,9.5,10.5,-3,-3
16893,24/08/2021 15:20:00,9.5,10.5,-3,-3
16894,24/08/2021 15:30:00,9.5,10.5,-3,-3
16895,24/08/2021 15:40:00,9.5,10.5,-3,-3
16896,24/08/2021 15:50:00,9.5,10.5,-3,-3
16897,24/08/2021 16:00:00,9.5,10.6,-3,-3
16898,24/08/2021 16:10:00,9.5,10.6,-3,-3
16899,24/08/2021 16:20:00,9.5,10.6,-3,-3
16900,24/08/2021 16:30:00,9.5,10.6,-3,-3
16901,24/08/2021 16:40:00,9.5,10.6,-3,-3
16902,24/08/2021 16:50:00,9.5,10.7,-3,-3
16903,24/08/2021 17:00:00,9.5,10.7,-3,-3
16904,24/08/2021 17:10:00,9.5,10.7,-3,-3
16905,24/08/2021 17:20:00,9.5,10.7,-3,-3
16906,24/08/2021 17:30:00,9.5,10.7,-3,-3
16907,24/08/2021 17:40:00,9.5,10.8,-3,-3
16908,24/08/2021 17:50:00,9.5,10.8,-3,-3
16909,24/08/2021 18:00:00,9.5,10.8,-3,-3
16910,24/08/2021 18:10:00,9.5,10.9,-3,-3
16911,24/08/2021 18:20:00,9.5,10.9,-3,-3
16912,24/08/2021 18:30:00,9.5,11.0,-3,-3
16913,24/08/2021 18:40:00,9.5,11.0,-3,-3
16914,24/08/2021 18:50:00,9.5,11.0,-3,-3
16915,24/08/2021 19:00:00,9.5,11.1,-3,-3
16916,24/08/2021 19:10:00,9.5,11.1,-3,-3
16917,24/08/2021 19:20:00,9.5,11.2,-3,-3
16918,24/08/2021 19:30:00,9.5,11.2,-3,-3
16919,24/08/2021 19:40:00,9.5,11.2,-3,-3
16920,24/08/2021 19:50:00,9.5,11.2,-3,-3
16921,24/08/2021 20:00:00,9.5,11.2,-3,-3
16922,24/08/2021 20:10:00,9.5,11.3,-3,-3
16923,24/08/2021 20:20:00,9.5,11.3,-3,-3
16924,24/08/2021 20:30:00,9.5,11.3,-3,-3
16925,24/08/2021 20:40:00,9.5,11.4,-3,-3
16926,24/08/2021 20:50:00,9.5,11.4,-3,-3
16927,24/08/2021 21:00:00,9.5,11.4,-3,-3
16928,24/08/2021 21:10:00,9.5,11.4,-3,-3
16929,24/08/2021 21:20:00,9.5,11.5,-3,-3
