sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
8051,30/06/2021 10:10:00,8.2,8.7,136,136
8052,30/06/2021 10:20:00,8.2,8.8,136,136
8053,30/06/2021 10:30:00,8.2,8.9,136,136
8054,30/06/2021 10:40:00,8.2,9.0,136,136
8055,30/06/2021 10:50:00,8.2,9.2,136,136
8056,30/06/2021 11:00:00,8.2,9.3,136,136
8057,30/06/2021 11:10:00,8.2,9.3,136,136
8058,30/06/2021 11:20:00,8.2,9.4,136,136
8059,30/06/2021 11:30:00,8.2,9.4,136,136
8060,30/06/2021 11:40:00,8.2,9.5,136,136
8061,30/06/2021 11:50:00,8.2,9.5,136,136
8062,30/06/2021 12:00:00,8.2,9.6,136,136
8063,30/06/2021 12:10:00,8.2,9.7,136,136
8064,30/06/2021 12:20:00,8.2,9.8,136,136
8065,30/06/2021 12:30:00,8.2,9.9,136,136
8066,30/06/2021 12:40:00,8.2,10.1,136,136
8067,30/06/2021 12:50:00,8.2,10.3,136,136
8068,30/06/2021 13:00:00,8.2,10.5,136,136
8069,30/06/2021 13:10:00,8.2,10.8,136,136
8070,30/06/2021 13:20:00,8.2,10.9,136,136
8071,30/06/2021 13:30:00,8.2,11.1,136,136
8072,30/06/2021 13:40:00,8.2,11.3,136,136
8073,30/06/2021 13:50:00,8.2,11.5,136,136
8074,30/06/2021 14:00:00,8.2,11.7,136,136
8075,30/06/2021 14:10:00,8.2,11.9,136,136
8076,30/06/2021 14:20:00,8.2,12.0,136,136
8077,30/06/2021 14:30:00,8.2,12.0,136,136
8078,30/06/2021 14:40:00,8.2,12.1,136,136
8079,30/06/2021 14:50:00,8.2,12.0,136,136
8080,30/06/2021 15:00:00,8.2,12.0,136,136
8081,30/06/2021 15:10:00,8.2,11.9,136,136
8082,30/06/2021 15:20:00,8.2,11.8,136,136
8083,30/06/2021 15:30:00,8.2,11.6,136,136
8084,30/06/2021 15:40:00,8.2,11.5,136,136
8085,30/06/2021 15:50:00,8.2,11.5,136,136
8086,30/06/2021 16:00:00,8.2,11.5,136,136
8087,30/06/2021 16:10:00,8.2,11.5,136,136
8088,30/06/2021 16:20:00,8.2,11.6,136,136
8089,30/06/2021 16:30:00,8.2,11.6,136,136
8090,30/06/2021 16:40:00,8.2,11.6,136,136
8091,30/06/2021 16:50:00,8.2,11.6,136,136
8092,30/06/2021 17:00:00,8.2,11.6,136,136
8093,30/06/2021 17:10:00,8.2,11.6,136,136
8094,30/06/2021 17:20:00,8.2,11.6,136,136
8095,30/06/2021 17:30:00,8.2,11.6,135,135
8096,30/06/2021 17:40:00,8.2,11.6,135,135
8097,30/06/2021 17:50:00,8.2,11.6,136,136
8098,30/06/2021 18:00:00,8.2,11.6,136,136
8099,30/06/2021 18:10:00,8.2,11.6,135,135
8100,30/06/2021 18:20:00,8.2,11.6,135,135
8101,30/06/2021 18:30:00,8.2,11.5,135,135
8102,30/06/2021 18:40:00,8.2,11.5,135,135
8103,30/06/2021 18:50:00,8.2,11.4,135,135
8104,30/06/2021 19:00:00,8.2,11.4,135,135
8105,30/06/2021 19:10:00,8.2,11.3,135,135
