sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
714,05/04/2021 06:50:00,1.0,1.0,-2,-2
715,05/04/2021 07:00:00,1.0,1.0,-2,-2
716,05/04/2021 07:10:00,1.0,1.0,-2,-2
717,05/04/2021 07:20:00,1.0,1.0,-2,-2
718,05/04/2021 07:30:00,1.0,1.0,-2,-2
719,05/04/2021 07:40:00,1.0,1.0,-2,-2
720,05/04/2021 07:50:00,1.0,1.0,-2,-2
721,05/04/2021 08:00:00,1.0,1.0,-2,-2
722,05/04/2021 08:10:00,1.0,1.0,-2,-2
723,05/04/2021 08:20:00,1.0,0.9,-2,-2
724,05/04/2021 08:30:00,1.0,0.9,-2,-2
725,05/04/2021 08:40:00,1.0,0.9,-2,-2
726,05/04/2021 08:50:00,1.0,0.9,-2,-2
727,05/04/2021 09:00:00,1.0,0.9,-2,-2
728,05/04/2021 09:10:00,1.0,0.9,-2,-2
729,05/04/2021 09:20:00,1.0,0.9,-2,-2
730,05/04/2021 09:30:00,1.0,0.9,-2,-2
731,05/04/2021 09:40:00,1.0,0.9,-2,-2
732,05/04/2021 09:50:00,1.0,0.9,-2,-2
733,05/04/2021 10:00:00,1.0,0.9,-2,-2
734,05/04/2021 10:10:00,1.0,0.9,-2,-2
735,05/04/2021 10:20:00,1.0,0.9,-2,-2
736,05/04/2021 10:30:00,1.0,0.9,-2,-2
737,05/04/2021 10:40:00,1.0,0.9,-2,-2
738,05/04/2021 10:50:00,1.0,0.9,-2,-2
739,05/04/2021 11:00:00,1.0,0.9,-2,-2
740,05/04/2021 11:10:00,1.0,0.9,-2,-2
741,05/04/2021 11:20:00,1.0,0.9,-2,-2
742,05/04/2021 11:30:00,1.0,0.9,-2,-2
743,05/04/2021 11:40:00,1.0,0.9,-2,-2
744,05/04/2021 11:50:00,1.0,0.9,-2,-2
745,05/04/2021 12:00:00,1.0,0.9,-2,-2
746,05/04/2021 12:10:00,1.0,0.9,-2,-2
747,05/04/2021 12:20:00,1.0,0.9,-2,-2
748,05/04/2021 12:30:00,1.0,0.9,-2,-2
749,05/04/2021 12:40:00,1.0,0.9,-2,-2
750,05/04/2021 12:50:00,1.0,0.9,-2,-2
751,05/04/2021 13:00:00,1.0,0.9,-2,-2
752,05/04/2021 13:10:00,1.0,0.9,-2,-2
753,05/04/2021 13:20:00,1.0,0.9,-2,-2
754,05/04/2021 13:30:00,1.0,0.9,-2,-2
755,05/04/2021 13:40:00,1.0,0.9,-2,-2
756,05/04/2021 13:50:00,1.0,0.9,-2,-2
757,05/04/2021 14:00:00,1.0,0.9,-2,-2
758,05/04/2021 14:10:00,1.0,0.9,-2,-2
759,05/04/2021 14:20:00,1.0,0.9,-2,-2
760,05/04/2021 14:30:00,1.0,0.9,-2,-2
