sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
16869,24/08/2021 11:20:00,8.9,9.7,1,1
16870,24/08/2021 11:30:00,8.9,9.7,1,1
16871,24/08/2021 11:40:00,8.9,9.7,1,1
16872,24/08/2021 11:50:00,8.9,9.7,1,1
16873,24/08/2021 12:00:00,8.9,9.6,1,1
16874,24/08/2021 12:10:00,8.9,9.6,1,1
16875,24/08/2021 12:20:00,8.9,9.6,1,1
16876,24/08/2021 12:30:00,8.9,9.6,1,1
16877,24/08/2021 12:40:00,8.9,9.6,1,1
16878,24/08/2021 12:50:00,8.9,9.6,1,1
16879,24/08/2021 13:00:00,8.9,9.6,1,1
16880,24/08/2021 13:10:00,8.9,9.6,1,1
16881,24/08/2021 13:20:00,8.9,9.6,1,1
16882,24/08/2021 13:30:00,8.9,9.6,1,1
16883,24/08/2021 13:40:00,8.9,9.6,1,1
16884,24/08/2021 13:50:00,8.9,9.6,1,1
16885,24/08/2021 14:00:00,8.9,9.6,1,1
16886,24/08/2021 14:10:00,8.9,9.6,1,1
16887,24/08/2021 14:20:00,8.9,9.6,1,1
16888,24/08/2021 14:30:00,8.9,9.6,1,1
16889,24/08/2021 14:40:00,8.9,9.6,1,1
16890,24/08/2021 14:50:00,8.9,9.6,1,1
16891,24/08/2021 15:00:00,8.9,9.6,1,1
16892,24/08/2021 15:10:00,8.9,9.6,1,1
16893,24/08/2021 15:20:00,8.9,9.6,1,1
16894,24/08/2021 15:30:00,8.9,9.6,1,1
16895,24/08/2021 15:40:00,8.9,9.6,1,1
16896,24/08/2021 15:50:00,8.9,9.6,1,1
16897,24/08/2021 16:00:00,8.9,9.6,1,1
16898,24/08/2021 16:10:00,8.9,9.6,1,1
16899,24/08/2021 16:20:00,8.9,9.6,1,1
16900,24/08/2021 16:30:00,8.9,9.6,1,1
16901,24/08/2021 16:40:00,8.9,9.6,1,1
16902,24/08/2021 16:50:00,8.9,9.7,1,1
16903,24/08/2021 17:00:00,8.9,9.7,1,1
16904,24/08/2021 17:10:00,8.9,9.7,1,1
16905,24/08/2021 17:20:00,8.9,9.7,1,1
16906,24/08/2021 17:30:00,8.9,9.7,1,1
16907,24/08/2021 17:40:00,8.9,9.8,1,1
16908,24/08/2021 17:50:00,8.9,9.8,1,1
