"Plot Title: 20879775"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20879775, SEN S/N: 20879775)","Temp, °C (LGR S/N: 20879775, SEN S/N: 20879775)","Abs Pres Barom., kPa (LGR S/N: 20833949, SEN S/N: 20833949)","Sensor Depth, meters (LGR S/N: 20879775)"
1283,09/26/20 10:40:00 PM,73.404,4.519,70.631,0.283
1284,09/26/20 10:50:00 PM,73.404,4.519,70.635,0.282
1285,09/26/20 11:00:00 PM,73.424,4.519,70.641,0.284
1286,09/26/20 11:10:00 PM,73.404,4.519,70.612,0.285
1287,09/26/20 11:20:00 PM,73.394,4.519,70.600,0.285
1288,09/26/20 11:30:00 PM,73.404,4.519,70.598,0.286
1289,09/26/20 11:40:00 PM,73.385,4.519,70.595,0.285
1290,09/26/20 11:50:00 PM,73.375,4.519,70.578,0.285
1291,09/27/20 12:00:00 AM,73.385,4.519,70.584,0.286
1292,09/27/20 12:10:00 AM,73.404,4.519,70.603,0.286
1293,09/27/20 12:20:00 AM,73.394,4.519,70.612,0.284
1294,09/27/20 12:30:00 AM,73.375,4.519,70.594,0.284
1295,09/27/20 12:40:00 AM,73.375,4.519,70.593,0.284
1296,09/27/20 12:50:00 AM,73.375,4.519,70.575,0.286
1297,09/27/20 01:00:00 AM,73.365,4.519,70.538,0.288
1298,09/27/20 01:10:00 AM,73.345,4.519,70.559,0.284
1299,09/27/20 01:20:00 AM,73.365,4.519,70.556,0.286
1300,09/27/20 01:30:00 AM,73.345,4.519,70.556,0.284
1301,09/27/20 01:40:00 AM,73.365,4.519,70.540,0.288
1302,09/27/20 01:50:00 AM,73.365,4.519,70.549,0.287
1303,09/27/20 02:00:00 AM,73.365,4.519,70.537,0.288
1304,09/27/20 02:10:00 AM,73.355,4.519,70.548,0.286
1305,09/27/20 02:20:00 AM,73.355,4.519,70.533,0.288
1306,09/27/20 02:30:00 AM,73.345,4.519,70.535,0.287
1307,09/27/20 02:40:00 AM,73.326,4.519,70.495,0.289
1308,09/27/20 02:50:00 AM,73.316,4.519,70.498,0.287
1309,09/27/20 03:00:00 AM,73.336,4.519,70.519,0.287
1310,09/27/20 03:10:00 AM,73.336,4.519,70.521,0.287
1311,09/27/20 03:20:00 AM,73.336,4.519,70.499,0.289
1312,09/27/20 03:30:00 AM,73.326,4.519,70.510,0.287
1313,09/27/20 03:40:00 AM,73.336,4.519,70.506,0.289
1314,09/27/20 03:50:00 AM,73.336,4.519,70.493,0.290
1315,09/27/20 04:00:00 AM,73.336,4.519,70.488,0.290
1316,09/27/20 04:10:00 AM,73.355,4.519,70.527,0.288
1317,09/27/20 04:20:00 AM,73.365,4.519,70.529,0.289
1318,09/27/20 04:30:00 AM,73.355,4.519,70.500,0.291
1319,09/27/20 04:40:00 AM,73.355,4.519,70.497,0.291
1320,09/27/20 04:50:00 AM,73.345,4.519,70.511,0.289
1321,09/27/20 05:00:00 AM,73.365,4.519,70.518,0.290
1322,09/27/20 05:10:00 AM,73.345,4.519,70.495,0.291
1323,09/27/20 05:20:00 AM,73.365,4.519,70.535,0.289
1324,09/27/20 05:30:00 AM,73.375,4.519,70.548,0.288
1325,09/27/20 05:40:00 AM,73.375,4.519,70.543,0.289
1326,09/27/20 05:50:00 AM,73.404,4.519,70.565,0.289
1327,09/27/20 06:00:00 AM,73.394,4.519,70.544,0.291
1328,09/27/20 06:10:00 AM,73.404,4.519,70.578,0.288
1329,09/27/20 06:20:00 AM,73.414,4.519,70.578,0.289
1330,09/27/20 06:30:00 AM,73.434,4.519,70.596,0.289
1331,09/27/20 06:40:00 AM,73.424,4.519,70.587,0.289
1332,09/27/20 06:50:00 AM,73.434,4.519,70.596,0.289
1333,09/27/20 07:00:00 AM,73.434,4.519,70.608,0.288
1334,09/27/20 07:10:00 AM,73.443,4.519,70.599,0.290
1335,09/27/20 07:20:00 AM,73.453,4.519,70.592,0.292
1336,09/27/20 07:30:00 AM,73.443,4.519,70.613,0.289
1337,09/27/20 07:40:00 AM,73.434,4.519,70.597,0.289
1338,09/27/20 07:50:00 AM,73.443,4.519,70.597,0.290
1339,09/27/20 08:00:00 AM,73.453,4.519,70.609,0.290
1340,09/27/20 08:10:00 AM,73.453,4.519,70.609,0.290
1341,09/27/20 08:20:00 AM,73.463,4.519,70.611,0.291
1342,09/27/20 08:30:00 AM,73.473,4.519,70.636,0.289
1343,09/27/20 08:40:00 AM,73.463,4.519,70.618,0.290
1344,09/27/20 08:50:00 AM,73.463,4.519,70.618,0.290
1345,09/27/20 09:00:00 AM,73.473,4.519,70.627,0.290
1346,09/27/20 09:10:00 AM,73.482,4.519,70.627,0.291
1347,09/27/20 09:20:00 AM,73.502,4.519,70.670,0.289
1348,09/27/20 09:30:00 AM,73.522,4.519,70.688,0.289
1349,09/27/20 09:40:00 AM,73.522,4.519,70.697,0.288
1350,09/27/20 09:50:00 AM,73.512,4.519,70.670,0.290
1351,09/27/20 10:00:00 AM,73.531,4.519,70.676,0.291
1352,09/27/20 10:10:00 AM,73.512,4.519,70.685,0.288
1353,09/27/20 10:20:00 AM,73.522,4.519,70.674,0.290
1354,09/27/20 10:30:00 AM,73.531,4.519,70.671,0.292
1355,09/27/20 10:40:00 AM,73.512,4.519,70.675,0.289
1356,09/27/20 10:50:00 AM,73.502,4.519,70.663,0.289
1357,09/27/20 11:00:00 AM,73.502,4.519,70.664,0.289
1358,09/27/20 11:10:00 AM,73.512,4.519,70.670,0.290
1359,09/27/20 11:20:00 AM,73.502,4.519,70.668,0.289
1360,09/27/20 11:30:00 AM,73.512,4.519,70.665,0.290
1361,09/27/20 11:40:00 AM,73.482,4.519,70.644,0.289
1362,09/27/20 11:50:00 AM,73.502,4.519,70.672,0.289
1363,09/27/20 12:00:00 PM,73.522,4.519,70.681,0.290
1364,09/27/20 12:10:00 PM,73.502,4.519,70.684,0.287
1365,09/27/20 12:20:00 PM,73.512,4.519,70.684,0.288
1366,09/27/20 12:30:00 PM,73.512,4.519,70.681,0.289
1367,09/27/20 12:40:00 PM,73.492,4.519,70.684,0.286
1368,09/27/20 12:50:00 PM,73.473,4.519,70.645,0.288
1369,09/27/20 01:00:00 PM,73.473,4.519,70.633,0.290
1370,09/27/20 01:10:00 PM,73.473,4.519,70.645,0.288
1371,09/27/20 01:20:00 PM,73.463,4.519,70.645,0.287
1372,09/27/20 01:30:00 PM,73.453,4.519,70.636,0.287
1373,09/27/20 01:40:00 PM,73.443,4.519,70.629,0.287
1374,09/27/20 01:50:00 PM,73.443,4.519,70.629,0.287
1375,09/27/20 02:00:00 PM,73.443,4.519,70.641,0.286
1376,09/27/20 02:10:00 PM,73.443,4.519,70.628,0.287
1377,09/27/20 02:20:00 PM,73.463,4.519,70.671,0.285
1378,09/27/20 02:30:00 PM,73.453,4.519,70.641,0.287
1379,09/27/20 02:40:00 PM,73.443,4.519,70.659,0.284
1380,09/27/20 02:50:00 PM,73.463,4.519,70.663,0.286
1381,09/27/20 03:00:00 PM,73.453,4.519,70.672,0.284
1382,09/27/20 03:10:00 PM,73.453,4.519,70.660,0.285
1383,09/27/20 03:20:00 PM,73.453,4.519,70.672,0.284
1384,09/27/20 03:30:00 PM,73.473,4.519,70.693,0.283
1385,09/27/20 03:40:00 PM,73.473,4.519,70.690,0.284
1386,09/27/20 03:50:00 PM,73.482,4.519,70.678,0.286
1387,09/27/20 04:00:00 PM,73.482,4.519,70.690,0.285
1388,09/27/20 04:10:00 PM,73.492,4.519,70.702,0.285
1389,09/27/20 04:20:00 PM,73.492,4.519,70.672,0.288
1390,09/27/20 04:30:00 PM,73.512,4.519,70.711,0.286
1391,09/27/20 04:40:00 PM,73.522,4.519,70.723,0.285
1392,09/27/20 04:50:00 PM,73.512,4.519,70.738,0.283
1393,09/27/20 05:00:00 PM,73.512,4.519,70.725,0.284
1394,09/27/20 05:10:00 PM,73.512,4.519,70.737,0.283
1395,09/27/20 05:20:00 PM,73.531,4.519,70.752,0.283
1396,09/27/20 05:30:00 PM,73.541,4.519,70.766,0.283
1397,09/27/20 05:40:00 PM,73.571,4.519,70.787,0.284
1398,09/27/20 05:50:00 PM,73.561,4.519,70.759,0.286
1399,09/27/20 06:00:00 PM,73.580,4.519,70.773,0.286
1400,09/27/20 06:10:00 PM,73.580,4.519,70.790,0.285
1401,09/27/20 06:20:00 PM,73.571,4.519,70.795,0.283
1402,09/27/20 06:30:00 PM,73.590,4.519,70.784,0.286
1403,09/27/20 06:40:00 PM,73.610,4.519,70.804,0.286
1404,09/27/20 06:50:00 PM,73.620,4.519,70.827,0.285
1405,09/27/20 07:00:00 PM,73.629,4.519,70.834,0.285
1406,09/27/20 07:10:00 PM,73.649,4.519,70.841,0.286
1407,09/27/20 07:20:00 PM,73.678,4.519,70.881,0.285
1408,09/27/20 07:30:00 PM,73.688,4.519,70.878,0.287
1409,09/27/20 07:40:00 PM,73.708,4.519,70.893,0.287
1410,09/27/20 07:50:00 PM,73.718,4.519,70.915,0.286
1411,09/27/20 08:00:00 PM,73.737,4.519,70.910,0.288
1412,09/27/20 08:10:00 PM,73.747,4.519,70.921,0.288
1413,09/27/20 08:20:00 PM,73.757,4.519,70.933,0.288
1414,09/27/20 08:30:00 PM,73.766,4.519,70.926,0.290
1415,09/27/20 08:40:00 PM,73.766,4.519,70.946,0.288
1416,09/27/20 08:50:00 PM,73.757,4.519,70.921,0.289
1417,09/27/20 09:00:00 PM,73.776,4.519,70.931,0.290
1418,09/27/20 09:10:00 PM,73.786,4.519,70.942,0.290
1419,09/27/20 09:20:00 PM,73.806,4.519,70.969,0.289
1420,09/27/20 09:30:00 PM,73.825,4.519,70.971,0.291
1421,09/27/20 09:40:00 PM,73.815,4.519,70.981,0.289
1422,09/27/20 09:50:00 PM,73.835,4.519,70.983,0.291
1423,09/27/20 10:00:00 PM,73.825,4.519,70.975,0.291
1424,09/27/20 10:10:00 PM,73.835,4.519,70.993,0.290
1425,09/27/20 10:20:00 PM,73.845,4.519,70.995,0.291
1426,09/27/20 10:30:00 PM,73.835,4.519,70.995,0.290
1427,09/27/20 10:40:00 PM,73.845,4.519,70.978,0.292
1428,09/27/20 10:50:00 PM,73.855,4.519,70.996,0.292
1429,09/27/20 11:00:00 PM,73.845,4.519,70.996,0.291
1430,09/27/20 11:10:00 PM,73.835,4.519,70.980,0.291
1431,09/27/20 11:20:00 PM,73.825,4.519,70.962,0.292
1432,09/27/20 11:30:00 PM,73.835,4.519,70.963,0.293
1433,09/27/20 11:40:00 PM,73.835,4.519,70.972,0.292
1434,09/27/20 11:50:00 PM,73.835,4.519,70.982,0.291
1435,09/28/20 12:00:00 AM,73.835,4.519,70.948,0.294
1436,09/28/20 12:10:00 AM,73.835,4.519,70.957,0.293
1437,09/28/20 12:20:00 AM,73.845,4.519,70.958,0.294
1438,09/28/20 12:30:00 AM,73.825,4.519,70.967,0.291
1439,09/28/20 12:40:00 AM,73.825,4.519,70.959,0.292
1440,09/28/20 12:50:00 AM,73.835,4.519,70.942,0.295
1441,09/28/20 01:00:00 AM,73.825,4.519,70.936,0.295
1442,09/28/20 01:10:00 AM,73.815,4.519,70.936,0.294
1443,09/28/20 01:20:00 AM,73.815,4.519,70.955,0.292
1444,09/28/20 01:30:00 AM,73.815,4.519,70.937,0.293
1445,09/28/20 01:40:00 AM,73.825,4.519,70.937,0.294
1446,09/28/20 01:50:00 AM,73.835,4.519,70.946,0.295
1447,09/28/20 02:00:00 AM,73.825,4.519,70.946,0.294
1448,09/28/20 02:10:00 AM,73.825,4.519,70.945,0.294
1449,09/28/20 02:20:00 AM,73.825,4.519,70.963,0.292
1450,09/28/20 02:30:00 AM,73.845,4.519,70.981,0.292
1451,09/28/20 02:40:00 AM,73.835,4.519,70.945,0.295
1452,09/28/20 02:50:00 AM,73.845,4.519,70.963,0.294
1453,09/28/20 03:00:00 AM,73.845,4.519,70.963,0.294
1454,09/28/20 03:10:00 AM,73.855,4.519,70.972,0.294
1455,09/28/20 03:20:00 AM,73.835,4.519,70.972,0.292
1456,09/28/20 03:30:00 AM,73.845,4.519,70.963,0.294
1457,09/28/20 03:40:00 AM,73.835,4.519,70.954,0.294
1458,09/28/20 03:50:00 AM,73.855,4.519,70.973,0.294
1459,09/28/20 04:00:00 AM,73.864,4.519,70.974,0.295
1460,09/28/20 04:10:00 AM,73.864,4.519,70.975,0.295
1461,09/28/20 04:20:00 AM,73.864,4.519,70.986,0.293
1462,09/28/20 04:30:00 AM,73.845,4.519,70.978,0.292
1463,09/28/20 04:40:00 AM,73.855,4.519,70.971,0.294
1464,09/28/20 04:50:00 AM,73.874,4.519,70.999,0.293
1465,09/28/20 05:00:00 AM,73.894,4.519,70.991,0.296
1466,09/28/20 05:10:00 AM,73.874,4.519,70.983,0.295
1467,09/28/20 05:20:00 AM,73.884,4.519,70.985,0.296
1468,09/28/20 05:30:00 AM,73.884,4.519,70.985,0.296
1469,09/28/20 05:40:00 AM,73.904,4.519,70.996,0.297
1470,09/28/20 05:50:00 AM,73.894,4.519,70.997,0.295
1471,09/28/20 06:00:00 AM,73.894,4.519,70.998,0.295
1472,09/28/20 06:10:00 AM,73.894,4.519,70.998,0.295
1473,09/28/20 06:20:00 AM,73.913,4.519,71.008,0.296
1474,09/28/20 06:30:00 AM,73.913,4.519,71.017,0.295
1475,09/28/20 06:40:00 AM,73.933,4.519,71.017,0.297
1476,09/28/20 06:50:00 AM,73.933,4.519,71.018,0.297
1477,09/28/20 07:00:00 AM,73.923,4.519,71.027,0.295
1478,09/28/20 07:10:00 AM,73.943,4.519,71.036,0.296
1479,09/28/20 07:20:00 AM,73.953,4.519,71.027,0.298
1480,09/28/20 07:30:00 AM,73.943,4.519,71.044,0.296
1481,09/28/20 07:40:00 AM,73.953,4.519,71.053,0.296
1482,09/28/20 07:50:00 AM,73.953,4.519,71.053,0.296
1483,09/28/20 08:00:00 AM,73.972,4.519,71.053,0.298
1484,09/28/20 08:10:00 AM,73.962,4.519,71.053,0.297
1485,09/28/20 08:20:00 AM,73.972,4.519,71.080,0.295
1486,09/28/20 08:30:00 AM,73.982,4.519,71.071,0.297
1487,09/28/20 08:40:00 AM,73.992,4.519,71.080,0.297
1488,09/28/20 08:50:00 AM,74.002,4.519,71.081,0.298
1489,09/28/20 09:00:00 AM,73.992,4.519,71.072,0.298
1490,09/28/20 09:10:00 AM,74.011,4.519,71.098,0.297
1491,09/28/20 09:20:00 AM,74.011,4.519,71.098,0.297
1492,09/28/20 09:30:00 AM,74.011,4.519,71.107,0.296
1493,09/28/20 09:40:00 AM,74.011,4.519,71.106,0.296
1494,09/28/20 09:50:00 AM,74.002,4.519,71.114,0.294
1495,09/28/20 10:00:00 AM,74.011,4.519,71.112,0.296
1496,09/28/20 10:10:00 AM,74.031,4.519,71.146,0.294
1497,09/28/20 10:20:00 AM,74.011,4.519,71.135,0.293
1498,09/28/20 10:30:00 AM,74.021,4.519,71.123,0.296
1499,09/28/20 10:40:00 AM,74.021,4.519,71.147,0.293
1500,09/28/20 10:50:00 AM,74.041,4.519,71.162,0.294
1501,09/28/20 11:00:00 AM,74.041,4.519,71.167,0.293
1502,09/28/20 11:10:00 AM,74.021,4.519,71.146,0.293
1503,09/28/20 11:20:00 AM,74.031,4.519,71.151,0.294
1504,09/28/20 11:30:00 AM,74.021,4.519,71.165,0.291
1505,09/28/20 11:40:00 AM,74.021,4.519,71.151,0.293
1506,09/28/20 11:50:00 AM,74.031,4.519,71.157,0.293
1507,09/28/20 12:00:00 PM,74.021,4.519,71.151,0.293
1508,09/28/20 12:10:00 PM,74.011,4.519,71.145,0.292
1509,09/28/20 12:20:00 PM,73.982,4.519,71.130,0.291
1510,09/28/20 12:30:00 PM,73.982,4.519,71.125,0.291
1511,09/28/20 12:40:00 PM,73.982,4.519,71.121,0.292
1512,09/28/20 12:50:00 PM,73.982,4.519,71.110,0.293
1513,09/28/20 01:00:00 PM,73.972,4.519,71.105,0.292
1514,09/28/20 01:10:00 PM,73.962,4.519,71.109,0.291
1515,09/28/20 01:20:00 PM,73.972,4.519,71.123,0.291
1516,09/28/20 01:30:00 PM,73.972,4.519,71.109,0.292
1517,09/28/20 01:40:00 PM,73.962,4.519,71.122,0.290
1518,09/28/20 01:50:00 PM,73.972,4.519,71.112,0.292
1519,09/28/20 02:00:00 PM,73.953,4.519,71.104,0.291
1520,09/28/20 02:10:00 PM,73.972,4.519,71.108,0.292
1521,09/28/20 02:20:00 PM,73.962,4.519,71.108,0.291
1522,09/28/20 02:30:00 PM,73.962,4.519,71.117,0.290
1523,09/28/20 02:40:00 PM,73.953,4.519,71.108,0.290
1524,09/28/20 02:50:00 PM,73.953,4.519,71.083,0.293
1525,09/28/20 03:00:00 PM,73.943,4.519,71.074,0.293
1526,09/28/20 03:10:00 PM,73.933,4.519,71.068,0.292
1527,09/28/20 03:20:00 PM,73.923,4.519,71.059,0.292
1528,09/28/20 03:30:00 PM,73.943,4.519,71.077,0.292
1529,09/28/20 03:40:00 PM,73.933,4.519,71.077,0.291
1530,09/28/20 03:50:00 PM,73.923,4.519,71.077,0.290
1531,09/28/20 04:00:00 PM,73.943,4.519,71.086,0.291
1532,09/28/20 04:10:00 PM,73.933,4.519,71.083,0.291
1533,09/28/20 04:20:00 PM,73.933,4.519,71.077,0.291
1534,09/28/20 04:30:00 PM,73.923,4.519,71.068,0.291
1535,09/28/20 04:40:00 PM,73.913,4.519,71.079,0.289
1536,09/28/20 04:50:00 PM,73.943,4.519,71.091,0.291
1537,09/28/20 05:00:00 PM,73.943,4.519,71.100,0.290
1538,09/28/20 05:10:00 PM,73.913,4.519,71.082,0.289
1539,09/28/20 05:20:00 PM,73.943,4.519,71.112,0.289
1540,09/28/20 05:30:00 PM,73.953,4.519,71.112,0.290
1541,09/28/20 05:40:00 PM,73.943,4.519,71.096,0.290
1542,09/28/20 05:50:00 PM,73.953,4.519,71.114,0.289
1543,09/28/20 06:00:00 PM,73.953,4.519,71.132,0.288
1544,09/28/20 06:10:00 PM,73.972,4.519,71.135,0.289
1545,09/28/20 06:20:00 PM,73.972,4.519,71.138,0.289
1546,09/28/20 06:30:00 PM,73.964,4.415,71.140,0.288
1547,09/28/20 06:40:00 PM,73.984,4.415,71.141,0.290
1548,09/28/20 06:50:00 PM,74.003,4.415,71.168,0.289
1549,09/28/20 07:00:00 PM,74.013,4.415,71.187,0.288
1550,09/28/20 07:10:00 PM,74.043,4.415,71.213,0.289
1551,09/28/20 07:20:00 PM,74.072,4.415,71.221,0.291
1552,09/28/20 07:30:00 PM,74.082,4.415,71.229,0.291
1553,09/28/20 07:40:00 PM,74.082,4.415,71.235,0.290
1554,09/28/20 07:50:00 PM,74.082,4.415,71.222,0.292
1555,09/28/20 08:00:00 PM,74.111,4.415,71.253,0.291
1556,09/28/20 08:10:00 PM,74.111,4.415,71.263,0.290
1557,09/28/20 08:20:00 PM,74.131,4.415,71.256,0.293
1558,09/28/20 08:30:00 PM,74.111,4.415,71.238,0.293
1559,09/28/20 08:40:00 PM,74.131,4.415,71.258,0.293
1560,09/28/20 08:50:00 PM,74.150,4.415,71.270,0.294
1561,09/28/20 09:00:00 PM,74.150,4.415,71.280,0.293
1562,09/28/20 09:10:00 PM,74.160,4.415,71.292,0.292
1563,09/28/20 09:20:00 PM,74.160,4.415,71.295,0.292
1564,09/28/20 09:30:00 PM,74.180,4.415,71.306,0.293
1565,09/28/20 09:40:00 PM,74.160,4.415,71.290,0.293
1566,09/28/20 09:50:00 PM,74.170,4.415,71.282,0.294
1567,09/28/20 10:00:00 PM,74.160,4.415,71.275,0.294
1568,09/28/20 10:10:00 PM,74.150,4.415,71.294,0.291
1569,09/28/20 10:20:00 PM,74.150,4.415,71.276,0.293
1570,09/28/20 10:30:00 PM,74.150,4.415,71.277,0.293
1571,09/28/20 10:40:00 PM,74.180,4.415,71.296,0.294
1572,09/28/20 10:50:00 PM,74.150,4.415,71.279,0.293
1573,09/28/20 11:00:00 PM,74.150,4.415,71.270,0.294
1574,09/28/20 11:10:00 PM,74.141,4.415,71.244,0.295
1575,09/28/20 11:20:00 PM,74.150,4.415,71.263,0.294
1576,09/28/20 11:30:00 PM,74.150,4.415,71.263,0.294
1577,09/28/20 11:40:00 PM,74.141,4.415,71.265,0.293
1578,09/28/20 11:50:00 PM,74.141,4.415,71.256,0.294
1579,09/29/20 12:00:00 AM,74.141,4.415,71.266,0.293
1580,09/29/20 12:10:00 AM,74.111,4.415,71.230,0.294
1581,09/29/20 12:20:00 AM,74.111,4.415,71.221,0.295
1582,09/29/20 12:30:00 AM,74.121,4.415,71.240,0.294
1583,09/29/20 12:40:00 AM,74.131,4.415,71.231,0.296
1584,09/29/20 12:50:00 AM,74.131,4.415,71.232,0.296
1585,09/29/20 01:00:00 AM,74.121,4.415,71.223,0.296
1586,09/29/20 01:10:00 AM,74.111,4.415,71.197,0.297
1587,09/29/20 01:20:00 AM,74.101,4.415,71.215,0.294
1588,09/29/20 01:30:00 AM,74.111,4.415,71.216,0.295
1589,09/29/20 01:40:00 AM,74.121,4.415,71.234,0.294
1590,09/29/20 01:50:00 AM,74.131,4.415,71.217,0.297
1591,09/29/20 02:00:00 AM,74.121,4.415,71.208,0.297
1592,09/29/20 02:10:00 AM,74.131,4.415,71.199,0.299
1593,09/29/20 02:20:00 AM,74.101,4.415,71.200,0.296
1594,09/29/20 02:30:00 AM,74.101,4.415,71.200,0.296
1595,09/29/20 02:40:00 AM,74.101,4.415,71.201,0.296
1596,09/29/20 02:50:00 AM,74.111,4.415,71.210,0.296
1597,09/29/20 03:00:00 AM,74.111,4.415,71.201,0.297
1598,09/29/20 03:10:00 AM,74.101,4.415,71.210,0.295
1599,09/29/20 03:20:00 AM,74.111,4.415,71.210,0.296
1600,09/29/20 03:30:00 AM,74.092,4.415,71.166,0.298
1601,09/29/20 03:40:00 AM,74.082,4.415,71.175,0.296
1602,09/29/20 03:50:00 AM,74.092,4.415,71.175,0.297
1603,09/29/20 04:00:00 AM,74.092,4.415,71.176,0.297
1604,09/29/20 04:10:00 AM,74.101,4.415,71.185,0.297
1605,09/29/20 04:20:00 AM,74.082,4.415,71.176,0.296
1606,09/29/20 04:30:00 AM,74.082,4.415,71.176,0.296
1607,09/29/20 04:40:00 AM,74.092,4.415,71.176,0.297
1608,09/29/20 04:50:00 AM,74.092,4.415,71.185,0.296
1609,09/29/20 05:00:00 AM,74.072,4.415,71.167,0.296
1610,09/29/20 05:10:00 AM,74.072,4.415,71.158,0.297
1611,09/29/20 05:20:00 AM,74.092,4.415,71.177,0.297
1612,09/29/20 05:30:00 AM,74.092,4.415,71.177,0.297
1613,09/29/20 05:40:00 AM,74.092,4.415,71.177,0.297
1614,09/29/20 05:50:00 AM,74.101,4.415,71.186,0.297
1615,09/29/20 06:00:00 AM,74.101,4.415,71.177,0.298
1616,09/29/20 06:10:00 AM,74.121,4.415,71.213,0.297
1617,09/29/20 06:20:00 AM,74.111,4.415,71.204,0.296
1618,09/29/20 06:30:00 AM,74.121,4.415,71.204,0.297
1619,09/29/20 06:40:00 AM,74.111,4.415,71.204,0.296
1620,09/29/20 06:50:00 AM,74.131,4.415,71.222,0.297
1621,09/29/20 07:00:00 AM,74.133,4.311,71.231,0.296
1622,09/29/20 07:10:00 AM,74.123,4.311,71.222,0.296
1623,09/29/20 07:20:00 AM,74.113,4.311,71.213,0.296
1624,09/29/20 07:30:00 AM,74.123,4.311,71.222,0.296
1625,09/29/20 07:40:00 AM,74.123,4.311,71.213,0.297
1626,09/29/20 07:50:00 AM,74.142,4.311,71.240,0.296
1627,09/29/20 08:00:00 AM,74.133,4.311,71.222,0.297
1628,09/29/20 08:10:00 AM,74.142,4.311,71.230,0.297
1629,09/29/20 08:20:00 AM,74.133,4.311,71.212,0.298
1630,09/29/20 08:30:00 AM,74.133,4.311,71.221,0.297
1631,09/29/20 08:40:00 AM,74.133,4.311,71.220,0.297
1632,09/29/20 08:50:00 AM,74.133,4.311,71.228,0.296
1633,09/29/20 09:00:00 AM,74.133,4.311,71.237,0.295
1634,09/29/20 09:10:00 AM,74.152,4.311,71.245,0.296
1635,09/29/20 09:20:00 AM,74.162,4.311,71.262,0.296
1636,09/29/20 09:30:00 AM,74.181,4.311,71.270,0.297
1637,09/29/20 09:40:00 AM,74.172,4.311,71.278,0.295
1638,09/29/20 09:50:00 AM,74.181,4.311,71.276,0.296
1639,09/29/20 10:00:00 AM,74.181,4.311,71.266,0.297
1640,09/29/20 10:10:00 AM,74.172,4.311,71.280,0.295
1641,09/29/20 10:20:00 AM,74.181,4.311,71.285,0.295
1642,09/29/20 10:30:00 AM,74.172,4.311,71.297,0.293
1643,09/29/20 10:40:00 AM,74.172,4.311,71.273,0.296
1644,09/29/20 10:50:00 AM,74.172,4.311,71.281,0.295
1645,09/29/20 11:00:00 AM,74.181,4.311,71.287,0.295
1646,09/29/20 11:10:00 AM,74.172,4.311,71.276,0.295
1647,09/29/20 11:20:00 AM,74.162,4.311,71.288,0.293
1648,09/29/20 11:30:00 AM,74.162,4.311,71.281,0.294
1649,09/29/20 11:40:00 AM,74.162,4.311,71.282,0.294
1650,09/29/20 11:50:00 AM,74.162,4.311,71.280,0.294
1651,09/29/20 12:00:00 PM,74.152,4.311,71.288,0.292
1652,09/29/20 12:10:00 PM,74.162,4.311,71.294,0.292
1653,09/29/20 12:20:00 PM,74.152,4.311,71.288,0.292
1654,09/29/20 12:30:00 PM,74.152,4.311,71.290,0.292
1655,09/29/20 12:40:00 PM,74.152,4.311,71.279,0.293
1656,09/29/20 12:50:00 PM,74.142,4.311,71.283,0.292
1657,09/29/20 01:00:00 PM,74.142,4.311,71.269,0.293
1658,09/29/20 01:10:00 PM,74.142,4.311,71.286,0.291
1659,09/29/20 01:20:00 PM,74.123,4.311,71.266,0.291
1660,09/29/20 01:30:00 PM,74.123,4.311,71.246,0.293
1661,09/29/20 01:40:00 PM,74.113,4.311,71.262,0.291
1662,09/29/20 01:50:00 PM,74.084,4.311,71.238,0.290
1663,09/29/20 02:00:00 PM,74.093,4.311,71.236,0.291
1664,09/29/20 02:10:00 PM,74.084,4.311,71.234,0.291
1665,09/29/20 02:20:00 PM,74.084,4.311,71.226,0.291
1666,09/29/20 02:30:00 PM,74.084,4.311,71.231,0.291
1667,09/29/20 02:40:00 PM,74.074,4.311,71.227,0.290
1668,09/29/20 02:50:00 PM,74.084,4.311,71.223,0.292
1669,09/29/20 03:00:00 PM,74.074,4.311,71.233,0.290
1670,09/29/20 03:10:00 PM,74.074,4.311,71.233,0.290
1671,09/29/20 03:20:00 PM,74.064,4.311,71.233,0.289
1672,09/29/20 03:30:00 PM,74.044,4.311,71.236,0.286
1673,09/29/20 03:40:00 PM,74.044,4.311,71.217,0.288
1674,09/29/20 03:50:00 PM,74.025,4.311,71.210,0.287
1675,09/29/20 04:00:00 PM,74.015,4.311,71.200,0.287
1676,09/29/20 04:10:00 PM,74.025,4.311,71.217,0.286
1677,09/29/20 04:20:00 PM,74.025,4.311,71.195,0.289
1678,09/29/20 04:30:00 PM,74.015,4.311,71.185,0.289
1679,09/29/20 04:40:00 PM,74.005,4.311,71.189,0.287
1680,09/29/20 04:50:00 PM,74.005,4.311,71.189,0.287
1681,09/29/20 05:00:00 PM,73.995,4.311,71.180,0.287
1682,09/29/20 05:10:00 PM,73.995,4.311,71.182,0.287
1683,09/29/20 05:20:00 PM,73.987,4.207,71.188,0.285
1684,09/29/20 05:30:00 PM,73.987,4.207,71.177,0.287
1685,09/29/20 05:40:00 PM,73.978,4.207,71.179,0.285
1686,09/29/20 05:50:00 PM,73.987,4.207,71.190,0.285
1687,09/29/20 06:00:00 PM,73.987,4.207,71.186,0.286
1688,09/29/20 06:10:00 PM,73.987,4.207,71.203,0.284
1689,09/29/20 06:20:00 PM,73.968,4.207,71.214,0.281
