"Plot Title: 20879786"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20879786, SEN S/N: 20879786)","Temp, °C (LGR S/N: 20879786, SEN S/N: 20879786)","Abs Pres Barom., kPa (LGR S/N: 20833949, SEN S/N: 20833949)","Sensor Depth, meters (LGR S/N: 20879786)"
1,09/18/20 01:00:00 AM,78.434,4.207,71.359,0.721
2,09/18/20 01:10:00 AM,78.443,4.207,71.361,0.722
3,09/18/20 01:20:00 AM,78.453,4.207,71.355,0.724
4,09/18/20 01:30:00 AM,78.472,4.207,71.357,0.726
5,09/18/20 01:40:00 AM,78.462,4.207,71.357,0.725
6,09/18/20 01:50:00 AM,78.462,4.207,71.360,0.724
7,09/18/20 02:00:00 AM,78.472,4.207,71.362,0.725
8,09/18/20 02:10:00 AM,78.462,4.207,71.365,0.724
9,09/18/20 02:20:00 AM,78.472,4.207,71.367,0.725
10,09/18/20 02:30:00 AM,78.472,4.207,71.345,0.727
11,09/18/20 02:40:00 AM,78.472,4.207,71.356,0.726
12,09/18/20 02:50:00 AM,78.472,4.207,71.367,0.725
13,09/18/20 03:00:00 AM,78.472,4.207,71.370,0.724
14,09/18/20 03:10:00 AM,78.481,4.207,71.372,0.725
15,09/18/20 03:20:00 AM,78.472,4.207,71.365,0.725
16,09/18/20 03:30:00 AM,78.462,4.207,71.358,0.724
17,09/18/20 03:40:00 AM,78.462,4.207,71.351,0.725
18,09/18/20 03:50:00 AM,78.462,4.207,71.345,0.726
19,09/18/20 04:00:00 AM,78.472,4.207,71.347,0.727
20,09/18/20 04:10:00 AM,78.472,4.207,71.340,0.727
21,09/18/20 04:20:00 AM,78.453,4.207,71.342,0.725
22,09/18/20 04:30:00 AM,78.472,4.207,71.342,0.727
23,09/18/20 04:40:00 AM,78.462,4.207,71.335,0.727
24,09/18/20 04:50:00 AM,78.462,4.207,71.326,0.728
25,09/18/20 05:00:00 AM,78.462,4.207,71.333,0.727
26,09/18/20 05:10:00 AM,78.472,4.207,71.333,0.728
27,09/18/20 05:20:00 AM,78.462,4.207,71.331,0.727
28,09/18/20 05:30:00 AM,78.462,4.207,71.322,0.728
29,09/18/20 05:40:00 AM,78.453,4.207,71.322,0.727
30,09/18/20 05:50:00 AM,78.472,4.207,71.313,0.730
31,09/18/20 06:00:00 AM,78.472,4.207,71.331,0.728
32,09/18/20 06:10:00 AM,78.472,4.207,71.331,0.728
33,09/18/20 06:20:00 AM,78.481,4.207,71.349,0.727
34,09/18/20 06:30:00 AM,78.481,4.207,71.322,0.730
35,09/18/20 06:40:00 AM,78.472,4.207,71.331,0.728
36,09/18/20 06:50:00 AM,78.491,4.207,71.340,0.729
37,09/18/20 07:00:00 AM,78.491,4.207,71.358,0.727
38,09/18/20 07:10:00 AM,78.491,4.207,71.349,0.728
39,09/18/20 07:20:00 AM,78.501,4.207,71.360,0.728
40,09/18/20 07:30:00 AM,78.501,4.207,71.351,0.729
41,09/18/20 07:40:00 AM,78.501,4.207,71.358,0.728
42,09/18/20 07:50:00 AM,78.501,4.207,71.358,0.728
43,09/18/20 08:00:00 AM,78.501,4.207,71.365,0.728
44,09/18/20 08:10:00 AM,78.501,4.207,71.354,0.729
45,09/18/20 08:20:00 AM,78.510,4.207,71.342,0.731
46,09/18/20 08:30:00 AM,78.510,4.207,71.340,0.731
47,09/18/20 08:40:00 AM,78.520,4.207,71.345,0.732
48,09/18/20 08:50:00 AM,78.510,4.207,71.358,0.729
49,09/18/20 09:00:00 AM,78.520,4.207,71.360,0.730
50,09/18/20 09:10:00 AM,78.520,4.207,71.362,0.730
51,09/18/20 09:20:00 AM,78.529,4.207,71.373,0.730
52,09/18/20 09:30:00 AM,78.520,4.207,71.374,0.729
53,09/18/20 09:40:00 AM,78.539,4.207,71.373,0.731
54,09/18/20 09:50:00 AM,78.539,4.207,71.374,0.731
55,09/18/20 10:00:00 AM,78.520,4.207,71.372,0.729
56,09/18/20 10:10:00 AM,78.539,4.207,71.397,0.728
57,09/18/20 10:20:00 AM,78.529,4.207,71.382,0.729
58,09/18/20 10:30:00 AM,78.539,4.207,71.400,0.728
59,09/18/20 10:40:00 AM,78.549,4.207,71.399,0.729
60,09/18/20 10:50:00 AM,78.539,4.207,71.401,0.728
61,09/18/20 11:00:00 AM,78.520,4.207,71.363,0.730
62,09/18/20 11:10:00 AM,78.520,4.207,71.378,0.728
63,09/18/20 11:20:00 AM,78.529,4.207,71.406,0.726
64,09/18/20 11:30:00 AM,78.510,4.207,71.383,0.727
65,09/18/20 11:40:00 AM,78.529,4.207,71.362,0.731
66,09/18/20 11:50:00 AM,78.510,4.207,71.365,0.729
67,09/18/20 12:00:00 PM,78.510,4.207,71.361,0.729
68,09/18/20 12:10:00 PM,78.481,4.207,71.347,0.727
69,09/18/20 12:20:00 PM,78.472,4.207,71.344,0.727
70,09/18/20 12:30:00 PM,78.472,4.207,71.332,0.728
71,09/18/20 12:40:00 PM,78.462,4.207,71.332,0.727
72,09/18/20 12:50:00 PM,78.472,4.207,71.360,0.725
73,09/18/20 01:00:00 PM,78.472,4.207,71.359,0.725
74,09/18/20 01:10:00 PM,78.462,4.207,71.359,0.724
75,09/18/20 01:20:00 PM,78.443,4.207,71.341,0.724
76,09/18/20 01:30:00 PM,78.434,4.207,71.314,0.726
77,09/18/20 01:40:00 PM,78.434,4.207,71.305,0.727
78,09/18/20 01:50:00 PM,78.424,4.207,71.305,0.726
79,09/18/20 02:00:00 PM,78.414,4.207,71.282,0.727
80,09/18/20 02:10:00 PM,78.386,4.207,71.268,0.726
81,09/18/20 02:20:00 PM,78.386,4.207,71.263,0.726
82,09/18/20 02:30:00 PM,78.376,4.207,71.258,0.726
83,09/18/20 02:40:00 PM,78.376,4.207,71.245,0.727
84,09/18/20 02:50:00 PM,78.366,4.207,71.240,0.727
85,09/18/20 03:00:00 PM,78.347,4.207,71.231,0.726
86,09/18/20 03:10:00 PM,78.347,4.207,71.222,0.727
87,09/18/20 03:20:00 PM,78.347,4.207,71.227,0.726
88,09/18/20 03:30:00 PM,78.347,4.207,71.223,0.726
89,09/18/20 03:40:00 PM,78.347,4.207,71.246,0.724
90,09/18/20 03:50:00 PM,78.338,4.207,71.241,0.724
91,09/18/20 04:00:00 PM,78.347,4.207,71.227,0.726
92,09/18/20 04:10:00 PM,78.347,4.207,71.222,0.727
93,09/18/20 04:20:00 PM,78.328,4.207,71.222,0.725
94,09/18/20 04:30:00 PM,78.328,4.207,71.199,0.727
95,09/18/20 04:40:00 PM,78.318,4.207,71.189,0.727
96,09/18/20 04:50:00 PM,78.318,4.207,71.188,0.727
97,09/18/20 05:00:00 PM,78.309,4.207,71.197,0.725
98,09/18/20 05:10:00 PM,78.309,4.207,71.177,0.727
99,09/18/20 05:20:00 PM,78.299,4.207,71.180,0.726
100,09/18/20 05:30:00 PM,78.309,4.207,71.178,0.727
101,09/18/20 05:40:00 PM,78.318,4.207,71.181,0.728
102,09/18/20 05:50:00 PM,78.309,4.207,71.180,0.727
103,09/18/20 06:00:00 PM,78.318,4.207,71.183,0.728
104,09/18/20 06:10:00 PM,78.299,4.207,71.182,0.726
105,09/18/20 06:20:00 PM,78.309,4.207,71.166,0.728
106,09/18/20 06:30:00 PM,78.299,4.207,71.178,0.726
107,09/18/20 06:40:00 PM,78.309,4.207,71.171,0.728
108,09/18/20 06:50:00 PM,78.309,4.207,71.177,0.727
109,09/18/20 07:00:00 PM,78.309,4.207,71.174,0.728
110,09/18/20 07:10:00 PM,78.309,4.207,71.161,0.729
111,09/18/20 07:20:00 PM,78.309,4.207,71.166,0.728
112,09/18/20 07:30:00 PM,78.299,4.207,71.171,0.727
113,09/18/20 07:40:00 PM,78.309,4.207,71.176,0.727
114,09/18/20 07:50:00 PM,78.309,4.207,71.177,0.727
115,09/18/20 08:00:00 PM,78.309,4.207,71.172,0.728
116,09/18/20 08:10:00 PM,78.318,4.207,71.151,0.731
117,09/18/20 08:20:00 PM,78.318,4.207,71.170,0.729
118,09/18/20 08:30:00 PM,78.347,4.207,71.194,0.729
119,09/18/20 08:40:00 PM,78.347,4.207,71.182,0.731
120,09/18/20 08:50:00 PM,78.347,4.207,71.179,0.731
121,09/18/20 09:00:00 PM,78.347,4.207,71.183,0.731
122,09/18/20 09:10:00 PM,78.357,4.207,71.180,0.732
123,09/18/20 09:20:00 PM,78.347,4.207,71.183,0.731
124,09/18/20 09:30:00 PM,78.347,4.207,71.177,0.731
125,09/18/20 09:40:00 PM,78.347,4.207,71.179,0.731
126,09/18/20 09:50:00 PM,78.357,4.207,71.173,0.733
127,09/18/20 10:00:00 PM,78.357,4.207,71.182,0.732
128,09/18/20 10:10:00 PM,78.338,4.207,71.167,0.731
129,09/18/20 10:20:00 PM,78.347,4.207,71.179,0.731
130,09/18/20 10:30:00 PM,78.338,4.207,71.164,0.732
131,09/18/20 10:40:00 PM,78.338,4.207,71.158,0.732
132,09/18/20 10:50:00 PM,78.338,4.207,71.154,0.733
133,09/18/20 11:00:00 PM,78.328,4.207,71.142,0.733
134,09/18/20 11:10:00 PM,78.328,4.207,71.120,0.735
135,09/18/20 11:20:00 PM,78.338,4.207,71.144,0.734
136,09/18/20 11:30:00 PM,78.328,4.207,71.147,0.732
137,09/18/20 11:40:00 PM,78.318,4.207,71.143,0.732
138,09/18/20 11:50:00 PM,78.309,4.207,71.148,0.730
139,09/19/20 12:00:00 AM,78.318,4.207,71.132,0.733
140,09/19/20 12:10:00 AM,78.318,4.207,71.138,0.732
141,09/19/20 12:20:00 AM,78.309,4.207,71.113,0.734
142,09/19/20 12:30:00 AM,78.309,4.207,71.124,0.733
143,09/19/20 12:40:00 AM,78.309,4.207,71.109,0.734
144,09/19/20 12:50:00 AM,78.309,4.207,71.102,0.735
145,09/19/20 01:00:00 AM,78.309,4.207,71.102,0.735
146,09/19/20 01:10:00 AM,78.309,4.207,71.096,0.736
147,09/19/20 01:20:00 AM,78.299,4.207,71.105,0.734
148,09/19/20 01:30:00 AM,78.299,4.207,71.087,0.735
149,09/19/20 01:40:00 AM,78.299,4.207,71.093,0.735
150,09/19/20 01:50:00 AM,78.299,4.207,71.084,0.736
151,09/19/20 02:00:00 AM,78.290,4.207,71.100,0.733
152,09/19/20 02:10:00 AM,78.270,4.207,71.064,0.735
153,09/19/20 02:20:00 AM,78.270,4.207,71.061,0.735
154,09/19/20 02:30:00 AM,78.270,4.207,71.059,0.735
155,09/19/20 02:40:00 AM,78.270,4.207,71.056,0.736
156,09/19/20 02:50:00 AM,78.261,4.207,71.056,0.735
157,09/19/20 03:00:00 AM,78.261,4.207,71.068,0.733
158,09/19/20 03:10:00 AM,78.261,4.207,71.050,0.735
159,09/19/20 03:20:00 AM,78.251,4.207,71.034,0.736
160,09/19/20 03:30:00 AM,78.251,4.207,71.037,0.736
161,09/19/20 03:40:00 AM,78.242,4.207,71.030,0.735
162,09/19/20 03:50:00 AM,78.232,4.207,71.030,0.734
163,09/19/20 04:00:00 AM,78.232,4.207,71.021,0.735
164,09/19/20 04:10:00 AM,78.251,4.207,71.027,0.737
165,09/19/20 04:20:00 AM,78.232,4.207,71.009,0.737
166,09/19/20 04:30:00 AM,78.232,4.207,71.016,0.736
167,09/19/20 04:40:00 AM,78.242,4.207,71.016,0.737
168,09/19/20 04:50:00 AM,78.232,4.207,71.013,0.736
169,09/19/20 05:00:00 AM,78.232,4.207,71.032,0.734
170,09/19/20 05:10:00 AM,78.232,4.207,71.013,0.736
171,09/19/20 05:20:00 AM,78.232,4.207,71.016,0.736
172,09/19/20 05:30:00 AM,78.242,4.207,71.025,0.736
173,09/19/20 05:40:00 AM,78.232,4.207,71.009,0.737
174,09/19/20 05:50:00 AM,78.232,4.207,71.012,0.736
175,09/19/20 06:00:00 AM,78.213,4.207,70.994,0.736
176,09/19/20 06:10:00 AM,78.222,4.207,71.003,0.736
177,09/19/20 06:20:00 AM,78.213,4.207,70.978,0.738
178,09/19/20 06:30:00 AM,78.194,4.207,70.987,0.735
179,09/19/20 06:40:00 AM,78.203,4.207,70.996,0.735
180,09/19/20 06:50:00 AM,78.213,4.207,70.990,0.737
181,09/19/20 07:00:00 AM,78.222,4.207,70.990,0.737
182,09/19/20 07:10:00 AM,78.232,4.207,70.990,0.738
183,09/19/20 07:20:00 AM,78.222,4.207,71.008,0.736
184,09/19/20 07:30:00 AM,78.232,4.207,71.008,0.737
185,09/19/20 07:40:00 AM,78.232,4.207,71.005,0.737
186,09/19/20 07:50:00 AM,78.222,4.207,71.009,0.736
187,09/19/20 08:00:00 AM,78.213,4.207,71.004,0.735
188,09/19/20 08:10:00 AM,78.213,4.207,70.997,0.736
189,09/19/20 08:20:00 AM,78.213,4.207,70.989,0.737
190,09/19/20 08:30:00 AM,78.213,4.207,70.978,0.738
191,09/19/20 08:40:00 AM,78.213,4.207,70.994,0.736
192,09/19/20 08:50:00 AM,78.203,4.207,71.010,0.733
193,09/19/20 09:00:00 AM,78.213,4.207,71.001,0.735
194,09/19/20 09:10:00 AM,78.222,4.207,70.986,0.738
195,09/19/20 09:20:00 AM,78.213,4.207,71.013,0.734
196,09/19/20 09:30:00 AM,78.232,4.207,71.007,0.737
197,09/19/20 09:40:00 AM,78.222,4.207,71.010,0.735
198,09/19/20 09:50:00 AM,78.222,4.207,71.019,0.735
199,09/19/20 10:00:00 AM,78.222,4.207,71.006,0.736
200,09/19/20 10:10:00 AM,78.232,4.207,71.020,0.735
201,09/19/20 10:20:00 AM,78.232,4.207,71.018,0.736
202,09/19/20 10:30:00 AM,78.213,4.207,71.010,0.735
203,09/19/20 10:40:00 AM,78.232,4.207,71.019,0.736
204,09/19/20 10:50:00 AM,78.213,4.207,71.008,0.735
205,09/19/20 11:00:00 AM,78.232,4.207,71.028,0.735
206,09/19/20 11:10:00 AM,78.203,4.207,71.014,0.733
207,09/19/20 11:20:00 AM,78.213,4.207,71.050,0.730
208,09/19/20 11:30:00 AM,78.203,4.207,71.026,0.732
209,09/19/20 11:40:00 AM,78.194,4.207,71.006,0.733
210,09/19/20 11:50:00 AM,78.194,4.207,70.998,0.734
211,09/19/20 12:00:00 PM,78.184,4.207,71.010,0.732
212,09/19/20 12:10:00 PM,78.184,4.207,70.990,0.734
213,09/19/20 12:20:00 PM,78.174,4.207,71.000,0.732
214,09/19/20 12:30:00 PM,78.165,4.207,70.992,0.731
215,09/19/20 12:40:00 PM,78.155,4.207,70.992,0.730
216,09/19/20 12:50:00 PM,78.136,4.207,70.966,0.731
217,09/19/20 01:00:00 PM,78.117,4.207,70.960,0.730
218,09/19/20 01:10:00 PM,78.117,4.207,70.922,0.734
219,09/19/20 01:20:00 PM,78.107,4.207,70.929,0.732
220,09/19/20 01:30:00 PM,78.098,4.207,70.917,0.732
221,09/19/20 01:40:00 PM,78.079,4.207,70.935,0.728
222,09/19/20 01:50:00 PM,78.079,4.207,70.926,0.729
223,09/19/20 02:00:00 PM,78.069,4.207,70.912,0.730
224,09/19/20 02:10:00 PM,78.059,4.207,70.904,0.730
225,09/19/20 02:20:00 PM,78.059,4.207,70.917,0.728
226,09/19/20 02:30:00 PM,78.069,4.207,70.926,0.728
227,09/19/20 02:40:00 PM,78.059,4.207,70.916,0.728
228,09/19/20 02:50:00 PM,78.040,4.207,70.889,0.729
229,09/19/20 03:00:00 PM,78.050,4.207,70.889,0.730
230,09/19/20 03:10:00 PM,78.031,4.207,70.885,0.729
231,09/19/20 03:20:00 PM,78.031,4.207,70.857,0.732
232,09/19/20 03:30:00 PM,78.050,4.207,70.871,0.732
233,09/19/20 03:40:00 PM,78.050,4.207,70.881,0.731
234,09/19/20 03:50:00 PM,78.059,4.207,70.876,0.732
235,09/19/20 04:00:00 PM,78.040,4.207,70.881,0.730
236,09/19/20 04:10:00 PM,78.040,4.207,70.867,0.731
237,09/19/20 04:20:00 PM,78.040,4.207,70.876,0.731
238,09/19/20 04:30:00 PM,78.021,4.207,70.862,0.730
239,09/19/20 04:40:00 PM,78.031,4.207,70.871,0.730
240,09/19/20 04:50:00 PM,78.031,4.207,70.866,0.731
241,09/19/20 05:00:00 PM,78.011,4.207,70.865,0.729
242,09/19/20 05:10:00 PM,78.011,4.207,70.874,0.728
243,09/19/20 05:20:00 PM,78.011,4.207,70.873,0.728
244,09/19/20 05:30:00 PM,78.002,4.207,70.858,0.728
245,09/19/20 05:40:00 PM,77.992,4.207,70.848,0.728
246,09/19/20 05:50:00 PM,77.992,4.207,70.843,0.729
247,09/19/20 06:00:00 PM,78.002,4.207,70.864,0.728
248,09/19/20 06:10:00 PM,77.992,4.207,70.849,0.728
249,09/19/20 06:20:00 PM,77.983,4.207,70.856,0.727
250,09/19/20 06:30:00 PM,77.992,4.207,70.835,0.730
251,09/19/20 06:40:00 PM,77.992,4.207,70.854,0.728
252,09/19/20 06:50:00 PM,78.002,4.207,70.846,0.730
253,09/19/20 07:00:00 PM,78.011,4.207,70.843,0.731
254,09/19/20 07:10:00 PM,78.002,4.207,70.832,0.731
255,09/19/20 07:20:00 PM,78.011,4.207,70.828,0.732
256,09/19/20 07:30:00 PM,78.021,4.207,70.852,0.731
257,09/19/20 07:40:00 PM,78.031,4.207,70.866,0.731
258,09/19/20 07:50:00 PM,78.031,4.207,70.858,0.731
259,09/19/20 08:00:00 PM,78.031,4.207,70.850,0.732
260,09/19/20 08:10:00 PM,78.040,4.207,70.869,0.731
261,09/19/20 08:20:00 PM,78.050,4.207,70.870,0.732
262,09/19/20 08:30:00 PM,78.059,4.207,70.861,0.734
263,09/19/20 08:40:00 PM,78.059,4.207,70.877,0.732
264,09/19/20 08:50:00 PM,78.059,4.207,70.865,0.734
265,09/19/20 09:00:00 PM,78.059,4.207,70.880,0.732
266,09/19/20 09:10:00 PM,78.059,4.207,70.874,0.733
267,09/19/20 09:20:00 PM,78.059,4.207,70.871,0.733
268,09/19/20 09:30:00 PM,78.059,4.207,70.878,0.732
269,09/19/20 09:40:00 PM,78.040,4.207,70.859,0.732
270,09/19/20 09:50:00 PM,78.031,4.207,70.865,0.731
271,09/19/20 10:00:00 PM,78.040,4.207,70.862,0.732
272,09/19/20 10:10:00 PM,78.040,4.207,70.868,0.731
273,09/19/20 10:20:00 PM,78.040,4.207,70.864,0.732
274,09/19/20 10:30:00 PM,78.040,4.207,70.861,0.732
275,09/19/20 10:40:00 PM,78.050,4.207,70.857,0.733
276,09/19/20 10:50:00 PM,78.050,4.207,70.860,0.733
277,09/19/20 11:00:00 PM,78.098,4.207,70.889,0.735
278,09/19/20 11:10:00 PM,78.088,4.207,70.889,0.734
279,09/19/20 11:20:00 PM,78.088,4.207,70.880,0.735
280,09/19/20 11:30:00 PM,78.098,4.207,70.898,0.734
281,09/19/20 11:40:00 PM,78.107,4.207,70.889,0.736
282,09/19/20 11:50:00 PM,78.146,4.207,70.941,0.735
283,09/20/20 12:00:00 AM,78.155,4.207,70.966,0.733
284,09/20/20 12:10:00 AM,78.165,4.207,70.951,0.736
285,09/20/20 12:20:00 AM,78.165,4.207,70.955,0.735
286,09/20/20 12:30:00 AM,78.126,4.207,70.931,0.734
287,09/20/20 12:40:00 AM,78.107,4.207,70.913,0.734
288,09/20/20 12:50:00 AM,78.126,4.207,70.919,0.735
289,09/20/20 01:00:00 AM,78.088,4.207,70.886,0.734
290,09/20/20 01:10:00 AM,78.088,4.207,70.886,0.734
291,09/20/20 01:20:00 AM,78.079,4.207,70.888,0.733
292,09/20/20 01:30:00 AM,78.098,4.207,70.897,0.734
293,09/20/20 01:40:00 AM,78.069,4.207,70.879,0.733
294,09/20/20 01:50:00 AM,78.098,4.207,70.900,0.734
295,09/20/20 02:00:00 AM,78.088,4.207,70.882,0.735
296,09/20/20 02:10:00 AM,78.088,4.207,70.903,0.733
297,09/20/20 02:20:00 AM,78.079,4.207,70.897,0.732
298,09/20/20 02:30:00 AM,78.079,4.207,70.884,0.734
299,09/20/20 02:40:00 AM,78.059,4.207,70.866,0.733
300,09/20/20 02:50:00 AM,78.059,4.207,70.869,0.733
301,09/20/20 03:00:00 AM,78.050,4.207,70.856,0.734
302,09/20/20 03:10:00 AM,78.050,4.207,70.840,0.735
303,09/20/20 03:20:00 AM,78.031,4.207,70.846,0.733
304,09/20/20 03:30:00 AM,78.031,4.207,70.830,0.734
305,09/20/20 03:40:00 AM,78.021,4.207,70.826,0.734
306,09/20/20 03:50:00 AM,78.021,4.207,70.822,0.734
307,09/20/20 04:00:00 AM,78.031,4.207,70.806,0.737
308,09/20/20 04:10:00 AM,78.040,4.207,70.809,0.737
309,09/20/20 04:20:00 AM,78.040,4.207,70.838,0.734
310,09/20/20 04:30:00 AM,78.031,4.207,70.825,0.735
311,09/20/20 04:40:00 AM,78.040,4.207,70.827,0.736
312,09/20/20 04:50:00 AM,78.040,4.207,70.848,0.733
313,09/20/20 05:00:00 AM,78.050,4.207,70.850,0.734
314,09/20/20 05:10:00 AM,78.079,4.207,70.861,0.736
315,09/20/20 05:20:00 AM,78.059,4.207,70.854,0.735
316,09/20/20 05:30:00 AM,78.088,4.207,70.866,0.736
317,09/20/20 05:40:00 AM,78.088,4.207,70.868,0.736
318,09/20/20 05:50:00 AM,78.107,4.207,70.859,0.739
319,09/20/20 06:00:00 AM,78.107,4.207,70.879,0.737
320,09/20/20 06:10:00 AM,78.107,4.207,70.886,0.736
321,09/20/20 06:20:00 AM,78.098,4.207,70.886,0.735
322,09/20/20 06:30:00 AM,78.117,4.207,70.904,0.736
323,09/20/20 06:40:00 AM,78.107,4.207,70.888,0.736
324,09/20/20 06:50:00 AM,78.117,4.207,70.897,0.736
325,09/20/20 07:00:00 AM,78.117,4.207,70.888,0.737
326,09/20/20 07:10:00 AM,78.117,4.207,70.899,0.736
327,09/20/20 07:20:00 AM,78.126,4.207,70.899,0.737
328,09/20/20 07:30:00 AM,78.136,4.207,70.908,0.737
329,09/20/20 07:40:00 AM,78.155,4.207,70.924,0.737
330,09/20/20 07:50:00 AM,78.155,4.207,70.924,0.737
331,09/20/20 08:00:00 AM,78.155,4.207,70.931,0.737
332,09/20/20 08:10:00 AM,78.165,4.207,70.938,0.737
333,09/20/20 08:20:00 AM,78.174,4.207,70.942,0.737
334,09/20/20 08:30:00 AM,78.174,4.207,70.947,0.737
335,09/20/20 08:40:00 AM,78.184,4.207,70.949,0.738
336,09/20/20 08:50:00 AM,78.194,4.207,70.953,0.738
337,09/20/20 09:00:00 AM,78.203,4.207,70.973,0.737
338,09/20/20 09:10:00 AM,78.203,4.207,70.968,0.738
339,09/20/20 09:20:00 AM,78.203,4.207,70.988,0.736
340,09/20/20 09:30:00 AM,78.213,4.207,71.001,0.735
341,09/20/20 09:40:00 AM,78.232,4.207,71.020,0.735
342,09/20/20 09:50:00 AM,78.242,4.207,71.018,0.737
343,09/20/20 10:00:00 AM,78.232,4.207,71.031,0.734
344,09/20/20 10:10:00 AM,78.242,4.207,71.035,0.735
345,09/20/20 10:20:00 AM,78.261,4.207,71.050,0.735
346,09/20/20 10:30:00 AM,78.261,4.207,71.061,0.734
347,09/20/20 10:40:00 AM,78.251,4.207,71.036,0.736
348,09/20/20 10:50:00 AM,78.261,4.207,71.047,0.736
349,09/20/20 11:00:00 AM,78.261,4.207,71.061,0.734
350,09/20/20 11:10:00 AM,78.242,4.207,71.056,0.733
351,09/20/20 11:20:00 AM,78.242,4.207,71.070,0.731
352,09/20/20 11:30:00 AM,78.251,4.207,71.055,0.734
353,09/20/20 11:40:00 AM,78.242,4.207,71.061,0.732
354,09/20/20 11:50:00 AM,78.242,4.207,71.057,0.733
355,09/20/20 12:00:00 PM,78.242,4.207,71.060,0.732
356,09/20/20 12:10:00 PM,78.213,4.207,71.040,0.731
357,09/20/20 12:20:00 PM,78.213,4.207,71.042,0.731
358,09/20/20 12:30:00 PM,78.232,4.207,71.069,0.730
359,09/20/20 12:40:00 PM,78.232,4.207,71.074,0.730
360,09/20/20 12:50:00 PM,78.222,4.207,71.039,0.732
361,09/20/20 01:00:00 PM,78.222,4.207,71.054,0.731
362,09/20/20 01:10:00 PM,78.222,4.207,71.037,0.733
363,09/20/20 01:20:00 PM,78.222,4.207,71.039,0.732
364,09/20/20 01:30:00 PM,78.222,4.207,71.035,0.733
365,09/20/20 01:40:00 PM,78.213,4.207,71.035,0.732
366,09/20/20 01:50:00 PM,78.194,4.207,71.050,0.728
367,09/20/20 02:00:00 PM,78.203,4.207,71.064,0.728
368,09/20/20 02:10:00 PM,78.184,4.207,71.050,0.727
369,09/20/20 02:20:00 PM,78.174,4.207,71.049,0.727
370,09/20/20 02:30:00 PM,78.174,4.207,71.030,0.728
371,09/20/20 02:40:00 PM,78.165,4.207,71.021,0.728
372,09/20/20 02:50:00 PM,78.146,4.207,71.016,0.727
373,09/20/20 03:00:00 PM,78.165,4.207,71.034,0.727
374,09/20/20 03:10:00 PM,78.155,4.207,71.011,0.728
375,09/20/20 03:20:00 PM,78.165,4.207,71.021,0.728
376,09/20/20 03:30:00 PM,78.146,4.207,70.998,0.729
377,09/20/20 03:40:00 PM,78.155,4.207,71.016,0.728
378,09/20/20 03:50:00 PM,78.165,4.207,71.003,0.730
379,09/20/20 04:00:00 PM,78.165,4.207,71.004,0.730
380,09/20/20 04:10:00 PM,78.174,4.207,71.036,0.728
381,09/20/20 04:20:00 PM,78.165,4.207,71.032,0.727
382,09/20/20 04:30:00 PM,78.165,4.207,71.019,0.729
383,09/20/20 04:40:00 PM,78.174,4.207,71.046,0.727
384,09/20/20 04:50:00 PM,78.174,4.207,71.037,0.728
385,09/20/20 05:00:00 PM,78.174,4.207,71.037,0.728
386,09/20/20 05:10:00 PM,78.174,4.207,71.064,0.725
387,09/20/20 05:20:00 PM,78.174,4.207,71.059,0.726
388,09/20/20 05:30:00 PM,78.184,4.207,71.031,0.729
389,09/20/20 05:40:00 PM,78.184,4.207,71.063,0.726
390,09/20/20 05:50:00 PM,78.194,4.207,71.071,0.726
391,09/20/20 06:00:00 PM,78.203,4.207,71.078,0.727
392,09/20/20 06:10:00 PM,78.194,4.207,71.085,0.725
393,09/20/20 06:20:00 PM,78.222,4.207,71.092,0.727
394,09/20/20 06:30:00 PM,78.222,4.207,71.099,0.726
395,09/20/20 06:40:00 PM,78.222,4.207,71.100,0.726
396,09/20/20 06:50:00 PM,78.232,4.207,71.124,0.725
397,09/20/20 07:00:00 PM,78.232,4.207,71.106,0.727
398,09/20/20 07:10:00 PM,78.242,4.207,71.103,0.728
399,09/20/20 07:20:00 PM,78.242,4.207,71.121,0.726
400,09/20/20 07:30:00 PM,78.242,4.207,71.102,0.728
401,09/20/20 07:40:00 PM,78.242,4.207,71.125,0.726
402,09/20/20 07:50:00 PM,78.251,4.207,71.129,0.726
403,09/20/20 08:00:00 PM,78.251,4.207,71.124,0.727
404,09/20/20 08:10:00 PM,78.261,4.207,71.137,0.726
405,09/20/20 08:20:00 PM,78.261,4.207,71.128,0.727
406,09/20/20 08:30:00 PM,78.270,4.207,71.110,0.730
407,09/20/20 08:40:00 PM,78.261,4.207,71.125,0.728
408,09/20/20 08:50:00 PM,78.270,4.207,71.131,0.728
409,09/20/20 09:00:00 PM,78.299,4.207,71.146,0.729
410,09/20/20 09:10:00 PM,78.299,4.207,71.143,0.730
411,09/20/20 09:20:00 PM,78.309,4.207,71.164,0.729
412,09/20/20 09:30:00 PM,78.309,4.207,71.143,0.731
413,09/20/20 09:40:00 PM,78.318,4.207,71.166,0.729
414,09/20/20 09:50:00 PM,78.318,4.207,71.160,0.730
415,09/20/20 10:00:00 PM,78.318,4.207,71.147,0.731
416,09/20/20 10:10:00 PM,78.318,4.207,71.168,0.729
417,09/20/20 10:20:00 PM,78.328,4.207,71.147,0.732
418,09/20/20 10:30:00 PM,78.318,4.207,71.140,0.732
419,09/20/20 10:40:00 PM,78.338,4.207,71.163,0.732
