Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R66667
Device ID:,,MultiChannel
,,
,,Channel 1
Date,Time,Voltage (mV)
5/8/22,8:30:26,119.78
5/8/22,8:40:26,118.52
5/8/22,8:50:26,116.11
5/8/22,9:00:26,116.405
5/8/22,9:10:26,118.49
5/8/22,9:20:26,118.965
5/8/22,9:30:26,118.98
5/8/22,9:40:26,119.585
5/8/22,9:50:26,121.89
5/8/22,10:00:26,123.47
5/8/22,10:10:26,120.84
5/8/22,10:20:26,118.72
5/8/22,10:30:26,118.17
5/8/22,10:40:26,117.835
5/8/22,10:50:26,116.88
5/8/22,11:00:26,114.345
5/8/22,11:10:26,113.395
5/8/22,11:20:26,116.595
5/8/22,11:30:26,118.465
5/8/22,11:40:26,119.46
5/8/22,11:50:26,118.445
5/8/22,12:00:26,118.255
5/8/22,12:10:26,114.48
5/8/22,12:20:26,117.785
5/8/22,12:30:26,113.88
5/8/22,12:40:26,116.025
5/8/22,12:50:26,120.9
5/8/22,13:00:26,118.61
5/8/22,13:10:26,115.78
5/8/22,13:20:26,115.56
5/8/22,13:30:26,113.685
5/8/22,13:40:26,113.285
5/8/22,13:50:26,117.375
5/8/22,14:00:26,116.66
5/8/22,14:10:26,116.54
5/8/22,14:20:26,113.05
5/8/22,14:30:26,115.56
5/8/22,14:40:26,118.155
5/8/22,14:50:26,116.85
5/8/22,15:00:26,116.61
5/8/22,15:10:26,115.455
5/8/22,15:20:26,114.245
5/8/22,15:30:26,113.21
5/8/22,15:40:26,113.905
5/8/22,15:50:26,116.12
5/8/22,16:00:26,118.735
5/8/22,16:10:26,115.915
5/8/22,16:20:26,113.315
5/8/22,16:30:26,115.1
5/8/22,16:40:26,113.175
5/8/22,16:50:26,115.02
5/8/22,17:00:26,118.35
5/8/22,17:10:26,121.045
5/8/22,17:20:26,116.385
5/8/22,17:30:26,115.965
5/8/22,17:40:26,118.38
5/8/22,17:50:26,116.085
5/8/22,18:00:26,117.32
5/8/22,18:10:26,118.61
5/8/22,18:20:26,119.565
5/8/22,18:30:26,121.015
5/8/22,18:40:26,119.725
5/8/22,18:50:26,118.635
5/8/22,19:00:26,115.9
5/8/22,19:10:26,116.43
5/8/22,19:20:26,121.145
5/8/22,19:30:26,121.33
5/8/22,19:40:26,118.35
5/8/22,19:50:26,117.235
5/8/22,20:00:26,123.78
5/8/22,20:10:26,120.93
5/8/22,20:20:26,118.355
5/8/22,20:30:26,118.77
5/8/22,20:40:26,124.03
5/8/22,20:50:26,120.305
5/8/22,21:00:26,121.225
5/8/22,21:10:26,121.315
5/8/22,21:20:26,122.14
5/8/22,21:30:26,121.12
5/8/22,21:40:26,120.835
5/8/22,21:50:26,118.505
5/8/22,22:00:26,120.67
5/8/22,22:10:26,119.115
5/8/22,22:20:26,117.785
5/8/22,22:30:26,117.95
5/8/22,22:40:26,117.835
5/8/22,22:50:26,119.78
5/8/22,23:00:26,120.255
5/8/22,23:10:26,118.79
5/8/22,23:20:26,113.73
5/8/22,23:30:26,118.535
5/8/22,23:40:26,116.46
5/8/22,23:50:26,121.165
5/9/22,0:00:26,119.375
5/9/22,0:10:26,116.71
5/9/22,0:20:26,114.655
5/9/22,0:30:26,115.94
5/9/22,0:40:26,117.25
5/9/22,0:50:26,116.855
5/9/22,1:00:26,116.095
5/9/22,1:10:26,116.125
5/9/22,1:20:26,119.04
5/9/22,1:30:26,116.3
5/9/22,1:40:26,113.6
5/9/22,1:50:26,111.115
5/9/22,2:00:26,115.595
5/9/22,2:10:26,117.26
5/9/22,2:20:26,116.23
5/9/22,2:30:26,116.08
5/9/22,2:40:26,116.64
5/9/22,2:50:26,115.385
5/9/22,3:00:26,120.93
5/9/22,3:10:26,116.08
5/9/22,3:20:26,113.88
5/9/22,3:30:26,116.52
5/9/22,3:40:26,119.075
5/9/22,3:50:26,116.37
5/9/22,4:00:26,115.27
5/9/22,4:10:26,113.74
5/9/22,4:20:26,114.625
5/9/22,4:30:26,113.59
5/9/22,4:40:26,115.625
5/9/22,4:50:26,115.27
5/9/22,5:00:26,114.03
5/9/22,5:10:26,115.19
5/9/22,5:20:26,117.365
5/9/22,5:30:26,118.345
5/9/22,5:40:26,113.605
5/9/22,5:50:26,111.01
5/9/22,6:00:26,113.5
5/9/22,6:10:26,114.61
5/9/22,6:20:26,113.755
5/9/22,6:30:26,113.005
5/9/22,6:40:26,109.655
5/9/22,6:50:26,114.335
5/9/22,7:00:26,113.84
5/9/22,7:10:26,111.01
5/9/22,7:20:26,114.08
5/9/22,7:30:26,114.055
5/9/22,7:40:26,112.5
5/9/22,7:50:26,116.505
5/9/22,8:00:26,113.73
5/9/22,8:10:26,112.6
5/9/22,8:20:26,112.215
5/9/22,8:30:26,115.625
5/9/22,8:40:26,108.65
5/9/22,8:50:26,112.03
5/9/22,9:00:26,111.25
5/9/22,9:10:26,112.525
5/9/22,9:20:26,114.645
5/9/22,9:30:26,110.26
5/9/22,9:40:26,113.57
5/9/22,9:50:26,109.09
5/9/22,10:00:26,111.87
5/9/22,10:10:26,107.86
5/9/22,10:20:26,111.575
5/9/22,10:30:26,109.88
5/9/22,10:40:26,111.76
5/9/22,10:50:26,113.265
5/9/22,11:00:26,111.86
5/9/22,11:10:26,110.715
5/9/22,11:20:26,110.15
5/9/22,11:30:26,113.325
5/9/22,11:40:26,109.06
5/9/22,11:50:26,113.43
5/9/22,12:00:26,108.275
5/9/22,12:10:26,112.545
5/9/22,12:20:26,108.305
5/9/22,12:30:26,112.89
5/9/22,12:40:26,106.845
5/9/22,12:50:26,109.02
5/9/22,13:00:26,107.765
5/9/22,13:10:26,110.675
5/9/22,13:20:26,112.735
5/9/22,13:30:26,108.305
5/9/22,13:40:26,105.52
5/9/22,13:50:26,108.92
5/9/22,14:00:26,110.805
5/9/22,14:10:26,108.16
5/9/22,14:20:26,113.685
5/9/22,14:30:26,111.015
5/9/22,14:40:26,109.895
5/9/22,14:50:26,115.48
5/9/22,15:00:26,113.43
5/9/22,15:10:26,115.84
5/9/22,15:20:26,115.955
5/9/22,15:30:26,113.775
5/9/22,15:40:26,119.64
5/9/22,15:50:26,114.775
5/9/22,16:00:26,118.735
5/9/22,16:10:26,118.345
5/9/22,16:20:26,118.09
5/9/22,16:30:26,120.915
5/9/22,16:40:26,118.435
5/9/22,16:50:26,118.78
5/9/22,17:00:26,121.285
5/9/22,17:10:26,118.65
5/9/22,17:20:26,116.54
5/9/22,17:30:26,119.695
5/9/22,17:40:26,114.855
5/9/22,17:50:26,116.24
5/9/22,18:00:26,118.305
5/9/22,18:10:26,113.785
5/9/22,18:20:26,113.97
5/9/22,18:30:26,116.09
5/9/22,18:40:26,116.005
5/9/22,18:50:26,116.885
5/9/22,19:00:26,116.225
5/9/22,19:10:26,112
5/9/22,19:20:26,115.055
5/9/22,19:30:26,113.655
5/9/22,19:40:26,113.8
5/9/22,19:50:26,116.565
5/9/22,20:00:26,110.85
5/9/22,20:10:26,113.84
5/9/22,20:20:26,116.53
5/9/22,20:30:26,110.64
5/9/22,20:40:26,112.36
5/9/22,20:50:26,110.59
5/9/22,21:00:26,110.26
5/9/22,21:10:26,111.475
5/9/22,21:20:26,111.46
5/9/22,21:30:26,113.63
5/9/22,21:40:26,111.55
5/9/22,21:50:26,111.355
5/9/22,22:00:26,108.34
5/9/22,22:10:26,108.415
5/9/22,22:20:26,111.12
5/9/22,22:30:26,112.225
5/9/22,22:40:26,109.36
5/9/22,22:50:26,106.94
5/9/22,23:00:26,107.765
5/9/22,23:10:26,109.44
5/9/22,23:20:26,111.325
5/9/22,23:30:26,108.765
5/9/22,23:40:26,103.69
5/9/22,23:50:26,106.4
5/10/22,0:00:26,108.86
5/10/22,0:10:26,106.3
5/10/22,0:20:26,105.625
5/10/22,0:30:26,105.69
5/10/22,0:40:26,106.2
5/10/22,0:50:26,108.655
5/10/22,1:00:26,108.99
5/10/22,1:10:26,109.085
5/10/22,1:20:26,106.365
5/10/22,1:30:26,105.275
5/10/22,1:40:26,104.77
5/10/22,1:50:26,106.395
5/10/22,2:00:26,108.775
5/10/22,2:10:26,108.62
5/10/22,2:20:26,106.865
5/10/22,2:30:26,105.54
5/10/22,2:40:26,103.92
5/10/22,2:50:26,106.515
5/10/22,3:00:26,107.03
5/10/22,3:10:26,109.14
5/10/22,3:20:26,107.49
5/10/22,3:30:26,107.3
5/10/22,3:40:26,107.3
5/10/22,3:50:26,108.88
5/10/22,4:00:26,106.585
5/10/22,4:10:26,104.745
5/10/22,4:20:26,104.975
5/10/22,4:30:26,106.44
5/10/22,4:40:26,108.41
5/10/22,4:50:26,106.32
5/10/22,5:00:26,103.755
5/10/22,5:10:26,106.305
5/10/22,5:20:26,106.53
5/10/22,5:30:26,106.525
5/10/22,5:40:26,106.305
5/10/22,5:50:26,106.97
5/10/22,6:00:26,108.695
5/10/22,6:10:26,103.905
5/10/22,6:20:26,103.78
5/10/22,6:30:26,101.97
5/10/22,6:40:26,100.975
5/10/22,6:50:26,103.835
5/10/22,7:00:26,104.88
5/10/22,7:10:26,107.29
5/10/22,7:20:26,106.66
5/10/22,7:30:26,103.74
5/10/22,7:40:26,102.94
5/10/22,7:50:26,103.59
5/10/22,8:00:26,106.33
5/10/22,8:10:26,106.995
5/10/22,8:20:26,106.855
5/10/22,8:30:26,111.475
5/10/22,8:40:26,111.455
5/10/22,8:50:26,111.51
5/10/22,9:00:26,111.76
5/10/22,9:10:26,106.9
5/10/22,9:20:26,108.445
5/10/22,9:30:26,107.84
5/10/22,9:40:26,106.76
5/10/22,9:50:26,108.54
5/10/22,10:00:26,110.34
5/10/22,10:10:26,111.645
5/10/22,10:20:26,110.92
5/10/22,10:30:26,110.465
5/10/22,10:40:26,105.765
5/10/22,10:50:26,111.1
5/10/22,11:00:26,113.455
5/10/22,11:10:26,111.28
5/10/22,11:20:26,113.515
5/10/22,11:30:26,110.945
5/10/22,11:40:26,113.5
5/10/22,11:50:26,112.515
5/10/22,12:00:26,112.005
5/10/22,12:10:26,114.42
5/10/22,12:20:26,116.01
5/10/22,12:30:26,115.855
5/10/22,12:40:26,118.845
5/10/22,12:50:26,113.26
5/10/22,13:00:26,116.235
5/10/22,13:10:26,116.38
5/10/22,13:20:26,115.315
5/10/22,13:30:26,115.135
5/10/22,13:40:26,113.255
5/10/22,13:50:26,113.03
5/10/22,14:00:26,113.39
5/10/22,14:10:26,110.575
5/10/22,14:20:26,108.4
5/10/22,14:30:26,108.425
5/10/22,14:40:26,106.015
5/10/22,14:50:26,104.79
5/10/22,15:00:26,105.41
5/10/22,15:10:26,103.805
5/10/22,15:20:26,100.865
5/10/22,15:30:26,98.26
5/10/22,15:40:26,97.28
5/10/22,15:50:26,98.675
5/10/22,16:00:26,99.75
5/10/22,16:10:26,98.29
5/10/22,16:20:26,99.84
5/10/22,16:30:26,100.875
5/10/22,16:40:26,98.785
5/10/22,16:50:26,101.16
5/10/22,17:00:26,96.35
5/10/22,17:10:26,93.35
5/10/22,17:20:26,94.24
5/10/22,17:30:26,93.32
5/10/22,17:40:26,90.88
5/10/22,17:50:26,89.775
5/10/22,18:00:26,91.23
5/10/22,18:10:26,90.965
5/10/22,18:20:26,93.39
5/10/22,18:30:26,92.83
5/10/22,18:40:26,88.855
5/10/22,18:50:26,87.15
5/10/22,19:00:26,89.695
5/10/22,19:10:26,88.53
5/10/22,19:20:26,90.88
5/10/22,19:30:26,88.685
5/10/22,19:40:26,88.595
5/10/22,19:50:26,89
5/10/22,20:00:26,86.295
5/10/22,20:10:26,88.695
5/10/22,20:20:26,89.13
5/10/22,20:30:26,89.01
5/10/22,20:40:26,88.59
5/10/22,20:50:26,88.05
5/10/22,21:00:26,86.655
5/10/22,21:10:26,89.815
5/10/22,21:20:26,91.075
5/10/22,21:30:26,91.005
5/10/22,21:40:26,91.455
5/10/22,21:50:26,90.715
5/10/22,22:00:26,91.205
5/10/22,22:10:26,89.92
5/10/22,22:20:26,86.04
5/10/22,22:30:26,88.635
5/10/22,22:40:26,88.92
5/10/22,22:50:26,90.26
5/10/22,23:00:26,89.59
5/10/22,23:10:26,89.52
5/10/22,23:20:26,90.5
5/10/22,23:30:26,91.755
5/10/22,23:40:26,92.855
5/10/22,23:50:26,91.185
5/11/22,0:00:26,92.22
5/11/22,0:10:26,93.665
5/11/22,0:20:26,95.54
5/11/22,0:30:26,94.2
5/11/22,0:40:26,93.355
5/11/22,0:50:26,92.895
5/11/22,1:00:26,93.32
5/11/22,1:10:26,90.955
5/11/22,1:20:26,89.765
5/11/22,1:30:26,91.415
5/11/22,1:40:26,91.8
5/11/22,1:50:26,94.14
5/11/22,2:00:26,94.285
5/11/22,2:10:26,95.35
5/11/22,2:20:26,93.96
5/11/22,2:30:26,93.775
5/11/22,2:40:26,92.2
5/11/22,2:50:26,91.55
5/11/22,3:00:26,89.99
5/11/22,3:10:26,93.115
5/11/22,3:20:26,88.77
5/11/22,3:30:26,93.83
5/11/22,3:40:26,95.53
5/11/22,3:50:26,95.42
5/11/22,4:00:26,95.185
5/11/22,4:10:26,93.59
5/11/22,4:20:26,96.27
5/11/22,4:30:26,98.305
5/11/22,4:40:26,93.845
5/11/22,4:50:26,95.385
5/11/22,5:00:26,93.875
5/11/22,5:10:26,94.565
5/11/22,5:20:26,97.225
5/11/22,5:30:26,96.475
5/11/22,5:40:26,96.555
5/11/22,5:50:26,99.055
5/11/22,6:00:26,97.625
5/11/22,6:10:26,96.045
5/11/22,6:20:26,91.15
5/11/22,6:30:26,96.44
5/11/22,6:40:26,97.305
5/11/22,6:50:26,98.63
5/11/22,7:00:26,94.355
5/11/22,7:10:26,96.215
5/11/22,7:20:26,96.425
5/11/22,7:30:26,97.74
5/11/22,7:40:26,94.26
5/11/22,7:50:26,96.52
5/11/22,8:00:26,100.33
5/11/22,8:10:26,97.38
5/11/22,8:20:26,101.375
5/11/22,8:30:26,101.655
5/11/22,8:40:26,102.565
5/11/22,8:50:26,103.905
5/11/22,9:00:26,101.435
5/11/22,9:10:26,99.02
5/11/22,9:20:26,100.375
5/11/22,9:30:26,99.8
5/11/22,9:40:26,99.645
5/11/22,9:50:26,98.52
5/11/22,10:00:26,103.535
5/11/22,10:10:26,98.875
5/11/22,10:20:26,104.37
5/11/22,10:30:26,103.34
5/11/22,10:40:26,103.485
5/11/22,10:50:26,107.35
5/11/22,11:00:26,104.685
5/11/22,11:10:26,107.675
5/11/22,11:20:26,106.605
5/11/22,11:30:26,107.09
5/11/22,11:40:26,108.63
5/11/22,11:50:26,108.47
5/11/22,12:00:26,111.23
5/11/22,12:10:26,109.735
5/11/22,12:20:26,113.905
5/11/22,12:30:26,109.645
5/11/22,12:40:26,110.26
5/11/22,12:50:26,109.475
5/11/22,13:00:26,115.97
5/11/22,13:10:26,113.755
5/11/22,13:20:26,108.395
5/11/22,13:30:26,111.455
5/11/22,13:40:26,114.9
5/11/22,13:50:26,112.1
5/11/22,14:00:26,111.105
5/11/22,14:10:26,110.5
5/11/22,14:20:26,108.675
5/11/22,14:30:26,108.36
5/11/22,14:40:26,106.025
5/11/22,14:50:26,103.36
5/11/22,15:00:26,106.86
5/11/22,15:10:26,106.245
5/11/22,15:20:26,106.2
5/11/22,15:30:26,105.785
5/11/22,15:40:26,102.945
5/11/22,15:50:26,103.975
5/11/22,16:00:26,101.955
5/11/22,16:10:26,100.295
5/11/22,16:20:26,99.525
5/11/22,16:30:26,94.35
5/11/22,16:40:26,96.105
5/11/22,16:50:26,97.75
5/11/22,17:00:26,93.15
5/11/22,17:10:26,91.875
5/11/22,17:20:26,91.715
5/11/22,17:30:26,95.86
5/11/22,17:40:26,91.145
5/11/22,17:50:26,88.29
5/11/22,18:00:26,92.69
5/11/22,18:10:26,89.23
5/11/22,18:20:26,93.855
5/11/22,18:30:26,91.19
5/11/22,18:40:26,91.195
5/11/22,18:50:26,90.885
5/11/22,19:00:26,93.92
5/11/22,19:10:26,92.79
5/11/22,19:20:26,90.39
5/11/22,19:30:26,91.15
5/11/22,19:40:26,93.29
5/11/22,19:50:26,90.7
5/11/22,20:00:26,89.02
5/11/22,20:10:26,90.895
5/11/22,20:20:26,93.83
5/11/22,20:30:26,88.48
5/11/22,20:40:26,91.03
5/11/22,20:50:26,94.07
5/11/22,21:00:26,92.55
5/11/22,21:10:26,91.15
5/11/22,21:20:26,89.055
5/11/22,21:30:26,94.145
5/11/22,21:40:26,91.075
5/11/22,21:50:26,88.59
5/11/22,22:00:26,91.48
5/11/22,22:10:26,96.55
5/11/22,22:20:26,92.435
5/11/22,22:30:26,93.895
5/11/22,22:40:26,91.325
5/11/22,22:50:26,93.205
5/11/22,23:00:26,91.025
5/11/22,23:10:26,91.11
5/11/22,23:20:26,91.625
5/11/22,23:30:26,89.68
5/11/22,23:40:26,92.75
5/11/22,23:50:26,93.385
5/12/22,0:00:26,93.665
5/12/22,0:10:26,94.18
5/12/22,0:20:26,96.645
5/12/22,0:30:26,94.415
5/12/22,0:40:26,93.63
5/12/22,0:50:26,93.28
5/12/22,1:00:26,92.675
5/12/22,1:10:26,94.095
5/12/22,1:20:26,98.81
5/12/22,1:30:26,96.515
5/12/22,1:40:26,96.74
5/12/22,1:50:26,95.855
5/12/22,2:00:26,97.62
5/12/22,2:10:26,94.095
5/12/22,2:20:26,94.56
5/12/22,2:30:26,94.66
5/12/22,2:40:26,97.63
5/12/22,2:50:26,95.765
5/12/22,3:00:26,97.705
5/12/22,3:10:26,97.795
5/12/22,3:20:26,96.715
5/12/22,3:30:26,99.45
5/12/22,3:40:26,97.185
5/12/22,3:50:26,96.59
5/12/22,4:00:26,95.295
5/12/22,4:10:26,93.65
5/12/22,4:20:26,96.375
5/12/22,4:30:26,96.33
5/12/22,4:40:26,95.645
5/12/22,4:50:26,94.415
5/12/22,5:00:26,94.595
5/12/22,5:10:26,97.485
5/12/22,5:20:26,99.325
5/12/22,5:30:26,97.305
5/12/22,5:40:26,96.85
5/12/22,5:50:26,96.315
5/12/22,6:00:26,94.715
5/12/22,6:10:26,95.175
5/12/22,6:20:26,93.66
5/12/22,6:30:26,88.735
5/12/22,6:40:26,94.21
5/12/22,6:50:26,94.025
5/12/22,7:00:26,94.94
5/12/22,7:10:26,93.76
5/12/22,7:20:26,95.7
5/12/22,7:30:26,96.57
5/12/22,7:40:26,97.065
5/12/22,7:50:26,96.575
5/12/22,8:00:26,94.27
5/12/22,8:10:26,95.45
5/12/22,8:20:26,96.175
5/12/22,8:30:26,94.585
5/12/22,8:40:26,92.095
5/12/22,8:50:26,91.17
5/12/22,9:00:26,91.015
5/12/22,9:10:26,92.745
5/12/22,9:20:26,92.73
5/12/22,9:30:26,92.455
5/12/22,9:40:26,91.64
5/12/22,9:50:26,93.865
5/12/22,10:00:26,94.685
5/12/22,10:10:26,96.085
5/12/22,10:20:26,93.45
5/12/22,10:30:26,90.995
5/12/22,10:40:26,94.42
5/12/22,10:50:26,96.18
5/12/22,11:00:26,98.46
5/12/22,11:10:26,96.425
5/12/22,11:20:26,97.785
5/12/22,11:30:26,97.815
5/12/22,11:40:26,98.42
5/12/22,11:50:26,98.375
5/12/22,12:00:26,101.565
5/12/22,12:10:26,101.475
5/12/22,12:20:26,106.375
5/12/22,12:30:26,102.54
5/12/22,12:40:26,106.035
5/12/22,12:50:26,103.52
5/12/22,13:00:26,103.95
5/12/22,13:10:26,105.165
5/12/22,13:20:26,105.92
5/12/22,13:30:26,106.115
5/12/22,13:40:26,106.365
5/12/22,13:50:26,107.5
5/12/22,14:00:26,108.49
5/12/22,14:10:26,108.59
5/12/22,14:20:26,107.665
5/12/22,14:30:26,108.645
5/12/22,14:40:26,105.16
5/12/22,14:50:26,100.995
5/12/22,15:00:26,100.835
5/12/22,15:10:26,100.97
5/12/22,15:20:26,99.485
5/12/22,15:30:26,95.69
5/12/22,15:40:26,95.975
5/12/22,15:50:26,97.37
5/12/22,16:00:26,96.015
5/12/22,16:10:26,98.815
5/12/22,16:20:26,95.925
5/12/22,16:30:26,91.175
5/12/22,16:40:26,92.825
5/12/22,16:50:26,95.2
5/12/22,17:00:26,95.925
5/12/22,17:10:26,92.675
5/12/22,17:20:26,91.61
5/12/22,17:30:26,88.515
5/12/22,17:40:26,88.535
5/12/22,17:50:26,91.095
5/12/22,18:00:26,88.78
5/12/22,18:10:26,88.095
5/12/22,18:20:26,91.435
5/12/22,18:30:26,88.84
5/12/22,18:40:26,88.605
5/12/22,18:50:26,93.455
5/12/22,19:00:26,88.68
5/12/22,19:10:26,90.84
5/12/22,19:20:26,88.565
5/12/22,19:30:26,91.525
5/12/22,19:40:26,88.925
5/12/22,19:50:26,93.76
5/12/22,20:00:26,91.505
5/12/22,20:10:26,91.11
5/12/22,20:20:26,88.67
5/12/22,20:30:26,88.34
5/12/22,20:40:26,88.875
5/12/22,20:50:26,92.63
5/12/22,21:00:26,91.265
5/12/22,21:10:26,90.73
5/12/22,21:20:26,91.42
5/12/22,21:30:26,88.69
5/12/22,21:40:26,88.615
5/12/22,21:50:26,94.225
5/12/22,22:00:26,88.765
5/12/22,22:10:26,88.285
5/12/22,22:20:26,87.835
5/12/22,22:30:26,93.51
5/12/22,22:40:26,86.66
5/12/22,22:50:26,89.105
5/12/22,23:00:26,88.54
5/12/22,23:10:26,88.84
5/12/22,23:20:26,93.08
5/12/22,23:30:26,88.355
5/12/22,23:40:26,86.905
5/12/22,23:50:26,86.875
5/13/22,0:00:26,89.185
5/13/22,0:10:26,90.405
5/13/22,0:20:26,87.71
5/13/22,0:30:26,89.07
5/13/22,0:40:26,91.94
5/13/22,0:50:26,92.01
5/13/22,1:00:26,88.045
5/13/22,1:10:26,88.94
5/13/22,1:20:26,91.785
5/13/22,1:30:26,91.4
5/13/22,1:40:26,88.885
5/13/22,1:50:26,91.355
5/13/22,2:00:26,91.63
5/13/22,2:10:26,91.4
5/13/22,2:20:26,92.1
5/13/22,2:30:26,91.025
5/13/22,2:40:26,86.2
5/13/22,2:50:26,90.34
5/13/22,3:00:26,91.645
5/13/22,3:10:26,91.01
5/13/22,3:20:26,89.68
5/13/22,3:30:26,91.965
5/13/22,3:40:26,86.55
5/13/22,3:50:26,90.46
5/13/22,4:00:26,91.335
5/13/22,4:10:26,91.5
5/13/22,4:20:26,88.995
5/13/22,4:30:26,89.86
5/13/22,4:40:26,90.515
5/13/22,4:50:26,91.73
5/13/22,5:00:26,89.615
5/13/22,5:10:26,90.295
5/13/22,5:20:26,94.685
5/13/22,5:30:26,91.75
5/13/22,5:40:26,86.49
5/13/22,5:50:26,91.485
5/13/22,6:00:26,89.385
5/13/22,6:10:26,91.995
5/13/22,6:20:26,94.61
5/13/22,6:30:26,89.435
5/13/22,6:40:26,92.465
5/13/22,6:50:26,90.235
5/13/22,7:00:26,92.135
5/13/22,7:10:26,92.895
5/13/22,7:20:26,91.64
5/13/22,7:30:26,93.865
5/13/22,7:40:26,95.11
5/13/22,7:50:26,95.77
5/13/22,8:00:26,93.97
5/13/22,8:10:26,91.72
5/13/22,8:20:26,94.395
5/13/22,8:30:26,95.825
5/13/22,8:40:26,96.995
5/13/22,8:50:26,92.27
5/13/22,9:00:26,96.92
5/13/22,9:10:26,96.565
5/13/22,9:20:26,95.56
5/13/22,9:30:26,95.18
5/13/22,9:40:26,94.575
5/13/22,9:50:26,95.605
5/13/22,10:00:26,93.68
5/13/22,10:10:26,96.935
5/13/22,10:20:26,98.82
5/13/22,10:30:26,96.5
5/13/22,10:40:26,99.26
5/13/22,10:50:26,98.26
5/13/22,11:00:26,101.465
5/13/22,11:10:26,102.87
5/13/22,11:20:26,99.815
5/13/22,11:30:26,101.885
5/13/22,11:40:26,103.425
5/13/22,11:50:26,104.84
5/13/22,12:00:26,105.06
5/13/22,12:10:26,106.03
5/13/22,12:20:26,107.705
5/13/22,12:30:26,110.755
5/13/22,12:40:26,108.505
5/13/22,12:50:26,109.165
5/13/22,13:00:26,112.635
5/13/22,13:10:26,112.56
5/13/22,13:20:26,110.98
5/13/22,13:30:26,109.5
5/13/22,13:40:26,109.275
5/13/22,13:50:26,111.13
5/13/22,14:00:26,111.86
5/13/22,14:10:26,111.2
5/13/22,14:20:26,108.81
5/13/22,14:30:26,112.715
5/13/22,14:40:26,110.88
5/13/22,14:50:26,111.335
5/13/22,15:00:26,113.455
5/13/22,15:10:26,110.835
5/13/22,15:20:26,106.08
5/13/22,15:30:26,111.445
5/13/22,15:40:26,110.46
5/13/22,15:50:26,109.29
5/13/22,16:00:26,106.145
5/13/22,16:10:26,104.83
5/13/22,16:20:26,104.875
5/13/22,16:30:26,103.81
5/13/22,16:40:26,104.51
5/13/22,16:50:26,102.67
5/13/22,17:00:26,101.295
5/13/22,17:10:26,102.06
5/13/22,17:20:26,99.735
5/13/22,17:30:26,101.52
5/13/22,17:40:26,103.995
5/13/22,17:50:26,101.275
5/13/22,18:00:26,98.715
5/13/22,18:10:26,96.23
5/13/22,18:20:26,96.69
5/13/22,18:30:26,99.295
5/13/22,18:40:26,96.295
5/13/22,18:50:26,93.655
5/13/22,19:00:26,99.35
5/13/22,19:10:26,94.73
5/13/22,19:20:26,96.595
5/13/22,19:30:26,97.75
5/13/22,19:40:26,96.135
5/13/22,19:50:26,98.175
5/13/22,20:00:26,95.86
5/13/22,20:10:26,96.455
5/13/22,20:20:26,99.38
5/13/22,20:30:26,95.46
5/13/22,20:40:26,94.035
5/13/22,20:50:26,94.005
5/13/22,21:00:26,91.275
5/13/22,21:10:26,96.795
5/13/22,21:20:26,94.215
5/13/22,21:30:26,92.855
5/13/22,21:40:26,92.21
5/13/22,21:50:26,97.115
5/13/22,22:00:26,99.17
5/13/22,22:10:26,94.35
5/13/22,22:20:26,92.095
5/13/22,22:30:26,96.54
5/13/22,22:40:26,93.305
5/13/22,22:50:26,92.86
5/13/22,23:00:26,92.04
5/13/22,23:10:26,92.265
5/13/22,23:20:26,94.12
5/13/22,23:30:26,91.935
5/13/22,23:40:26,92.19
5/13/22,23:50:26,92.055
5/14/22,0:00:26,90.815
5/14/22,0:10:26,14.565
5/14/22,0:20:26,18.57
5/14/22,0:30:26,19.14
5/14/22,0:40:26,15.5
5/14/22,0:50:26,18.465
5/14/22,1:00:26,19.465
5/14/22,1:10:26,21.17
5/14/22,1:20:26,21.135
5/14/22,1:30:26,19.285
5/14/22,1:40:26,19.25
5/14/22,1:50:26,13.225
5/14/22,2:00:26,160
5/14/22,2:10:26,6.435
5/14/22,2:20:26,6.985
5/14/22,2:30:26,10.115
5/14/22,2:40:26,160
5/14/22,2:50:26,6.835
5/14/22,3:00:26,5.09
5/14/22,3:10:26,7.16
5/14/22,3:20:26,6.06
5/14/22,3:30:26,1.99
5/14/22,3:40:26,7.14
5/14/22,3:50:26,1.985
5/14/22,4:00:26,1.985
5/14/22,4:10:26,1.985
5/14/22,4:20:26,1.995
5/14/22,4:30:26,2.005
5/14/22,4:40:26,2.01
5/14/22,4:50:26,2.01
5/14/22,5:00:26,2.06
5/14/22,5:10:26,3.005
5/14/22,5:20:26,3.955
5/14/22,5:30:26,4.895
5/14/22,5:40:26,5.81
5/14/22,5:50:26,6.695
5/14/22,6:00:26,7.56
5/14/22,6:10:26,8.42
5/14/22,6:20:26,1.985
5/14/22,6:30:26,2.01
5/14/22,6:40:26,2.01
5/14/22,6:50:26,1.985
5/14/22,7:00:26,2.005
5/14/22,7:10:26,2.1
5/14/22,7:20:26,6.4
5/14/22,7:30:26,160
5/14/22,7:40:26,1.995
5/14/22,7:50:26,6.97
5/14/22,8:00:26,8.39
5/14/22,8:10:26,7.025
5/14/22,8:20:26,18.34
5/14/22,8:30:26,23.23
5/14/22,8:40:26,22.235
5/14/22,8:50:26,122.19
5/14/22,9:00:26,19.4
5/14/22,9:10:26,99.44
5/14/22,9:20:26,113.315
