sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
1900,03/25/2020 12:30:00,0.8,0.0,-5,-5
1901,03/25/2020 12:40:00,0.8,0.0,-5,-5
1902,03/25/2020 12:50:00,0.8,0.0,-5,-5
1903,03/25/2020 13:00:00,0.8,0.0,-5,-5
1904,03/25/2020 13:10:00,0.8,0.0,-5,-5
1905,03/25/2020 13:20:00,0.8,0.0,-5,-5
1906,03/25/2020 13:30:00,0.8,0.0,-5,-5
1907,03/25/2020 13:40:00,0.8,0.0,-4,-5
1908,03/25/2020 13:50:00,0.8,0.0,-5,-5
1909,03/25/2020 14:00:00,0.8,0.0,-4,-4
1910,03/25/2020 14:10:00,0.8,0.0,-4,-4
1911,03/25/2020 14:20:00,0.8,0.0,-5,-4
1912,03/25/2020 14:30:00,0.8,0.0,-4,-5
1913,03/25/2020 14:40:00,0.8,0.0,-5,-5
1914,03/25/2020 14:50:00,0.8,0.0,-5,-5
1915,03/25/2020 15:00:00,0.8,0.0,-4,-4
1916,03/25/2020 15:10:00,0.8,0.0,-5,-5
1917,03/25/2020 15:20:00,0.8,0.0,-5,-5
1918,03/25/2020 15:30:00,0.8,0.0,-5,-5
1919,03/25/2020 15:40:00,0.8,0.0,-5,-5
1920,03/25/2020 15:50:00,0.8,0.0,-5,-5
1921,03/25/2020 16:00:00,0.8,0.0,-5,-5
1922,03/25/2020 16:10:00,0.8,0.0,-5,-5
1923,03/25/2020 16:20:00,0.8,0.0,-5,-5
1924,03/25/2020 16:30:00,0.8,0.0,-5,-5
1925,03/25/2020 16:40:00,0.8,0.0,-5,-5
1926,03/25/2020 16:50:00,0.8,0.0,-5,-5
1927,03/25/2020 17:00:00,0.8,0.0,-5,-5
1928,03/25/2020 17:10:00,0.8,0.0,-5,-5
1929,03/25/2020 17:20:00,0.8,0.0,-5,-5
1930,03/25/2020 17:30:00,0.8,0.0,-5,-5
1931,03/25/2020 17:40:00,0.8,0.0,-5,-5
1932,03/25/2020 17:50:00,0.8,0.0,-5,-5
1933,03/25/2020 18:00:00,0.8,0.0,-5,-5
1934,03/25/2020 18:10:00,0.8,0.0,-5,-5
1935,03/25/2020 18:20:00,0.8,0.0,-5,-5
1936,03/25/2020 18:30:00,0.8,0.0,-5,-5
1937,03/25/2020 18:40:00,0.8,0.0,-5,-5
1938,03/25/2020 18:50:00,0.8,0.0,-5,-5
1939,03/25/2020 19:00:00,0.8,0.0,-5,-5
1940,03/25/2020 19:10:00,0.8,0.0,-5,-5
1941,03/25/2020 19:20:00,0.8,0.0,-5,-5
1942,03/25/2020 19:30:00,0.8,0.0,-5,-5
1943,03/25/2020 19:40:00,0.8,0.0,-5,-5
1944,03/25/2020 19:50:00,0.8,0.0,-5,-5
1945,03/25/2020 20:00:00,0.8,0.0,-5,-5
1946,03/25/2020 20:10:00,0.8,0.0,-5,-5
1947,03/25/2020 20:20:00,0.8,0.0,-5,-5
1948,03/25/2020 20:30:00,0.8,0.0,-5,-5
1949,03/25/2020 20:40:00,0.8,0.0,-5,-5
1950,03/25/2020 20:50:00,0.8,0.0,-5,-5
1951,03/25/2020 21:00:00,0.8,0.0,-5,-5
1952,03/25/2020 21:10:00,0.8,0.0,-5,-5
1953,03/25/2020 21:20:00,0.8,0.0,-5,-5
1954,03/25/2020 21:30:00,0.8,0.0,-5,-5
1955,03/25/2020 21:40:00,0.8,0.0,-5,-5
1956,03/25/2020 21:50:00,0.8,0.0,-5,-5
1957,03/25/2020 22:00:00,0.8,0.0,-5,-5
1958,03/25/2020 22:10:00,0.8,0.0,-5,-5
1959,03/25/2020 22:20:00,0.8,0.0,-5,-5
1960,03/25/2020 22:30:00,0.8,0.0,-5,-5
1961,03/25/2020 22:40:00,0.8,0.0,-5,-5
1962,03/25/2020 22:50:00,0.8,0.0,-5,-5
1963,03/25/2020 23:00:00,0.8,0.0,-5,-5
1964,03/25/2020 23:10:00,0.8,0.0,-5,-5
1965,03/25/2020 23:20:00,0.8,0.0,-5,-5
1966,03/25/2020 23:30:00,0.8,0.0,-5,-5
1967,03/25/2020 23:40:00,0.8,0.0,-5,-5
1968,03/25/2020 23:50:00,0.8,0.0,-5,-5
1969,03/26/2020 00:00:00,0.8,0.0,-5,-5
1970,03/26/2020 00:10:00,0.8,0.0,-5,-5
1971,03/26/2020 00:20:00,0.8,0.0,-5,-5
1972,03/26/2020 00:30:00,0.8,0.0,-5,-5
1973,03/26/2020 00:40:00,0.8,0.0,-5,-5
1974,03/26/2020 00:50:00,0.8,0.0,-5,-5
1975,03/26/2020 01:00:00,0.8,0.0,-5,-5
1976,03/26/2020 01:10:00,0.8,0.0,-5,-5
1977,03/26/2020 01:20:00,0.8,0.0,-5,-5
1978,03/26/2020 01:30:00,0.8,0.0,-5,-5
1979,03/26/2020 01:40:00,0.8,0.0,-5,-5
1980,03/26/2020 01:50:00,0.8,0.0,-5,-5
1981,03/26/2020 02:00:00,0.8,0.0,-5,-5
1982,03/26/2020 02:10:00,0.8,0.0,-5,-5
1983,03/26/2020 02:20:00,0.8,0.0,-5,-5
1984,03/26/2020 02:30:00,0.8,0.0,-5,-5
1985,03/26/2020 02:40:00,0.8,0.0,-5,-5
1986,03/26/2020 02:50:00,0.8,0.0,-5,-5
1987,03/26/2020 03:00:00,0.8,0.0,-5,-5
1988,03/26/2020 03:10:00,0.8,0.0,-5,-5
1989,03/26/2020 03:20:00,0.8,0.0,-5,-5
1990,03/26/2020 03:30:00,0.8,0.0,-5,-5
1991,03/26/2020 03:40:00,0.8,0.0,-5,-5
1992,03/26/2020 03:50:00,0.8,0.0,-5,-5
1993,03/26/2020 04:00:00,0.8,0.0,-5,-5
1994,03/26/2020 04:10:00,0.8,0.0,-5,-5
1995,03/26/2020 04:20:00,0.8,0.0,-5,-5
1996,03/26/2020 04:30:00,0.8,0.0,-5,-5
1997,03/26/2020 04:40:00,0.8,0.0,-5,-5
1998,03/26/2020 04:50:00,0.8,0.0,-4,-4
1999,03/26/2020 05:00:00,0.8,0.0,-4,-4
2000,03/26/2020 05:10:00,0.8,0.0,-4,-4
2001,03/26/2020 05:20:00,0.8,0.0,-4,-4
2002,03/26/2020 05:30:00,0.8,0.0,-4,-4
2003,03/26/2020 05:40:00,0.8,0.0,-4,-4
2004,03/26/2020 05:50:00,0.8,0.0,-5,-5
2005,03/26/2020 06:00:00,0.8,0.0,-5,-5
2006,03/26/2020 06:10:00,0.8,0.0,-5,-5
2007,03/26/2020 06:20:00,0.8,0.0,-5,-5
2008,03/26/2020 06:30:00,0.8,0.0,-5,-5
2009,03/26/2020 06:40:00,0.8,0.0,-5,-5
2010,03/26/2020 06:50:00,0.8,0.0,-5,-5
2011,03/26/2020 07:00:00,0.8,0.0,-5,-5
2012,03/26/2020 07:10:00,0.8,0.0,-5,-5
2013,03/26/2020 07:20:00,0.8,0.0,-5,-5
2014,03/26/2020 07:30:00,0.8,0.0,-5,-5
2015,03/26/2020 07:40:00,0.8,0.0,-5,-5
2016,03/26/2020 07:50:00,0.8,0.0,-5,-5
2017,03/26/2020 08:00:00,0.8,0.0,-5,-5
2018,03/26/2020 08:10:00,0.8,0.0,-5,-5
2019,03/26/2020 08:20:00,0.8,0.0,-5,-5
2020,03/26/2020 08:30:00,0.8,0.0,-5,-5
2021,03/26/2020 08:40:00,0.8,0.0,-5,-5
2022,03/26/2020 08:50:00,0.8,0.0,-5,-5
2023,03/26/2020 09:00:00,0.8,0.0,-5,-5
2024,03/26/2020 09:10:00,0.8,0.0,-5,-5
2025,03/26/2020 09:20:00,0.8,0.0,-5,-5
2026,03/26/2020 09:30:00,0.8,0.0,-5,-5
2027,03/26/2020 09:40:00,0.8,0.0,-5,-5
2028,03/26/2020 09:50:00,0.8,0.0,-5,-5
2029,03/26/2020 10:00:00,0.8,0.0,-5,-5
2030,03/26/2020 10:10:00,0.8,0.0,-5,-5
2031,03/26/2020 10:20:00,0.8,0.0,-5,-5
2032,03/26/2020 10:30:00,0.8,0.0,-5,-5
2033,03/26/2020 10:40:00,0.8,0.0,-5,-5
2034,03/26/2020 10:50:00,0.8,0.0,-5,-5
2035,03/26/2020 11:00:00,0.8,0.0,-5,-5
2036,03/26/2020 11:10:00,0.8,0.0,-5,-5
2037,03/26/2020 11:20:00,0.8,0.0,-5,-5
2038,03/26/2020 11:30:00,0.8,0.0,-5,-5
2039,03/26/2020 11:40:00,0.8,0.0,-5,-4
2040,03/26/2020 11:50:00,0.8,0.0,-4,-4
2041,03/26/2020 12:00:00,0.8,0.0,-4,-4
2042,03/26/2020 12:10:00,0.8,0.0,-4,-4
2043,03/26/2020 12:20:00,0.8,0.0,-4,-4
2044,03/26/2020 12:30:00,0.8,0.0,-4,-4
2045,03/26/2020 12:40:00,0.8,0.0,-4,-4
2046,03/26/2020 12:50:00,0.8,0.0,-4,-4
2047,03/26/2020 13:00:00,0.8,0.0,-4,-4
2048,03/26/2020 13:10:00,0.8,0.0,-4,-4
2049,03/26/2020 13:20:00,0.8,0.0,-4,-4
