sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
14686,06/16/2020 07:30:00,8.5,9.8,81,81
14687,06/16/2020 07:40:00,8.5,9.8,81,81
14688,06/16/2020 07:50:00,8.5,9.8,81,81
14689,06/16/2020 08:00:00,8.5,9.8,81,81
14690,06/16/2020 08:10:00,8.5,9.8,80,81
14691,06/16/2020 08:20:00,8.5,9.7,81,81
14692,06/16/2020 08:30:00,8.5,9.7,81,81
14693,06/16/2020 08:40:00,8.5,9.7,81,81
14694,06/16/2020 08:50:00,8.5,9.7,80,80
14695,06/16/2020 09:00:00,8.5,9.6,80,80
14696,06/16/2020 09:10:00,8.5,9.6,80,80
14697,06/16/2020 09:20:00,8.5,9.6,80,80
14698,06/16/2020 09:30:00,8.5,9.6,80,80
14699,06/16/2020 09:40:00,8.5,9.5,80,80
14700,06/16/2020 09:50:00,8.5,9.5,80,80
14701,06/16/2020 10:00:00,8.5,9.5,80,80
14702,06/16/2020 10:10:00,8.5,9.5,80,80
14703,06/16/2020 10:20:00,8.5,9.5,80,80
14704,06/16/2020 10:30:00,8.5,9.5,80,80
14705,06/16/2020 10:40:00,8.5,9.4,80,80
14706,06/16/2020 10:50:00,8.5,9.4,80,80
14707,06/16/2020 11:00:00,8.5,9.4,80,80
14708,06/16/2020 11:10:00,8.5,9.4,80,80
14709,06/16/2020 11:20:00,8.4,9.4,80,80
14710,06/16/2020 11:30:00,8.4,9.4,80,80
14711,06/16/2020 11:40:00,8.4,9.3,80,80
14712,06/16/2020 11:50:00,8.4,9.3,80,80
14713,06/16/2020 12:00:00,8.4,9.3,80,80
14714,06/16/2020 12:10:00,8.5,9.3,80,80
14715,06/16/2020 12:20:00,8.5,9.3,80,80
14716,06/16/2020 12:30:00,8.5,9.3,80,80
14717,06/16/2020 12:40:00,8.6,9.3,79,79
14718,06/16/2020 12:50:00,8.6,9.3,79,79
14719,06/16/2020 13:00:00,8.6,9.3,79,80
14720,06/16/2020 13:10:00,8.6,9.3,79,79
14721,06/16/2020 13:20:00,8.5,9.3,79,79
14722,06/16/2020 13:30:00,8.5,9.3,79,79
14723,06/16/2020 13:40:00,8.5,9.3,79,79
14724,06/16/2020 13:50:00,8.5,9.3,79,79
14725,06/16/2020 14:00:00,8.5,9.3,79,79
14726,06/16/2020 14:10:00,8.6,9.3,79,79
14727,06/16/2020 14:20:00,8.6,9.3,79,79
14728,06/16/2020 14:30:00,8.6,9.4,79,79
14729,06/16/2020 14:40:00,8.6,9.4,79,79
14730,06/16/2020 14:50:00,8.6,9.4,79,79
14731,06/16/2020 15:00:00,8.6,9.4,79,79
14732,06/16/2020 15:10:00,8.6,9.4,79,79
14733,06/16/2020 15:20:00,8.6,9.5,79,79
14734,06/16/2020 15:30:00,8.6,9.5,79,79
14735,06/16/2020 15:40:00,8.6,9.5,79,79
14736,06/16/2020 15:50:00,8.6,9.5,79,79
14737,06/16/2020 16:00:00,8.5,9.6,79,79
14738,06/16/2020 16:10:00,8.5,9.6,79,79
14739,06/16/2020 16:20:00,8.5,9.6,79,79
14740,06/16/2020 16:30:00,8.5,9.7,79,79
14741,06/16/2020 16:40:00,8.6,9.7,79,79
14742,06/16/2020 16:50:00,8.6,9.8,79,79
14743,06/16/2020 17:00:00,8.6,9.8,78,79
14744,06/16/2020 17:10:00,8.6,9.8,78,78
14745,06/16/2020 17:20:00,8.6,9.8,78,78
14746,06/16/2020 17:30:00,8.6,9.9,78,78
14747,06/16/2020 17:40:00,8.6,9.9,78,78
14748,06/16/2020 17:50:00,8.6,9.9,78,78
14749,06/16/2020 18:00:00,8.6,10.0,78,78
14750,06/16/2020 18:10:00,8.6,10.0,78,78
14751,06/16/2020 18:20:00,8.6,10.0,78,78
14752,06/16/2020 18:30:00,8.6,10.1,78,78
14753,06/16/2020 18:40:00,8.6,10.1,78,78
