sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
5025,09/15/2020 09:00:00,7.3,1.6,-49,-49
5026,09/15/2020 09:10:00,7.3,2.1,-49,-49
5027,09/15/2020 09:20:00,7.3,2.7,-49,-49
5028,09/15/2020 09:30:00,7.3,3.4,-49,-49
5029,09/15/2020 09:40:00,7.3,4.1,-49,-49
5030,09/15/2020 09:50:00,7.3,4.8,-49,-49
5031,09/15/2020 10:00:00,7.3,5.6,-49,-49
5032,09/15/2020 10:10:00,7.3,6.5,-49,-49
5033,09/15/2020 10:20:00,7.3,7.8,-49,-49
5034,09/15/2020 10:30:00,7.3,9.6,-49,-49
5035,09/15/2020 10:40:00,7.3,11.9,-49,-49
5036,09/15/2020 10:50:00,7.3,14.0,-49,-49
5037,09/15/2020 11:00:00,7.3,15.1,-49,-49
5038,09/15/2020 11:10:00,7.3,15.3,-49,-49
5039,09/15/2020 11:20:00,7.3,15.4,-49,-49
5040,09/15/2020 11:30:00,7.3,15.3,-49,-49
5041,09/15/2020 11:40:00,7.3,15.3,-49,-49
5042,09/15/2020 11:50:00,7.3,15.3,-49,-49
5043,09/15/2020 12:00:00,7.3,15.5,-49,-49
5044,09/15/2020 12:10:00,7.3,15.9,-49,-49
5045,09/15/2020 12:20:00,7.3,16.2,-49,-49
5046,09/15/2020 12:30:00,7.3,16.6,-49,-49
5047,09/15/2020 12:40:00,7.3,17.0,-49,-49
5048,09/15/2020 12:50:00,7.4,17.3,-49,-49
5049,09/15/2020 13:00:00,7.4,17.5,-49,-49
5050,09/15/2020 13:10:00,7.4,17.7,-49,-49
5051,09/15/2020 13:20:00,7.4,18.0,-49,-49
5052,09/15/2020 13:30:00,7.4,18.3,-49,-49
5053,09/15/2020 13:40:00,7.4,18.5,-49,-49
5054,09/15/2020 13:50:00,7.4,18.7,-49,-49
5055,09/15/2020 14:00:00,7.4,18.8,-49,-49
5056,09/15/2020 14:10:00,7.4,18.9,-49,-49
5057,09/15/2020 14:20:00,7.4,19.2,-49,-49
5058,09/15/2020 14:30:00,7.4,19.6,-49,-49
5059,09/15/2020 14:40:00,7.4,20.0,-49,-49
5060,09/15/2020 14:50:00,7.4,20.0,-49,-49
5061,09/15/2020 15:00:00,7.4,19.9,-49,-49
5062,09/15/2020 15:10:00,7.4,19.9,-49,-49
5063,09/15/2020 15:20:00,7.4,19.8,-49,-49
5064,09/15/2020 15:30:00,7.4,19.7,-49,-49
5065,09/15/2020 15:40:00,7.4,19.4,-49,-49
5066,09/15/2020 15:50:00,7.4,19.1,-49,-49
5067,09/15/2020 16:00:00,7.4,19.0,-49,-49
5068,09/15/2020 16:10:00,7.4,19.0,-49,-49
5069,09/15/2020 16:20:00,7.4,19.2,-49,-49
5070,09/15/2020 16:30:00,7.4,19.7,-49,-49
5071,09/15/2020 16:40:00,7.4,19.8,-49,-49
5072,09/15/2020 16:50:00,7.4,19.6,-49,-49
5073,09/15/2020 17:00:00,7.4,19.5,-49,-49
5074,09/15/2020 17:10:00,7.4,19.6,-49,-49
5075,09/15/2020 17:20:00,7.4,19.3,-49,-49
5076,09/15/2020 17:30:00,7.4,18.8,-49,-49
5077,09/15/2020 17:40:00,7.3,18.1,-49,-49
5078,09/15/2020 17:50:00,7.3,17.3,-49,-49
5079,09/15/2020 18:00:00,7.3,16.5,-49,-49
5080,09/15/2020 18:10:00,7.3,15.8,-49,-49
5081,09/15/2020 18:20:00,7.3,15.2,-49,-49
5082,09/15/2020 18:30:00,7.3,14.6,-49,-49
5083,09/15/2020 18:40:00,7.3,14.1,-49,-49
5084,09/15/2020 18:50:00,7.3,13.6,-49,-49
5085,09/15/2020 19:00:00,7.3,13.1,-49,-49
5086,09/15/2020 19:10:00,7.3,12.5,-49,-49
5087,09/15/2020 19:20:00,7.3,12.0,-49,-49
5088,09/15/2020 19:30:00,7.3,11.5,-49,-49
5089,09/15/2020 19:40:00,7.3,11.0,-49,-49
5090,09/15/2020 19:50:00,7.3,10.6,-49,-49
5091,09/15/2020 20:00:00,7.3,10.2,-49,-49
5092,09/15/2020 20:10:00,7.3,9.8,-49,-49
5093,09/15/2020 20:20:00,7.3,9.4,-49,-49
5094,09/15/2020 20:30:00,7.3,9.1,-49,-49
5095,09/15/2020 20:40:00,7.3,8.7,-49,-49
5096,09/15/2020 20:50:00,7.3,8.4,-49,-49
5097,09/15/2020 21:00:00,7.3,8.1,-49,-49
5098,09/15/2020 21:10:00,7.3,7.7,-49,-49
5099,09/15/2020 21:20:00,7.3,7.5,-49,-49
5100,09/15/2020 21:30:00,7.3,7.2,-49,-49
5101,09/15/2020 21:40:00,7.3,7.0,-49,-49
5102,09/15/2020 21:50:00,7.3,6.7,-49,-49
5103,09/15/2020 22:00:00,7.3,6.3,-49,-49
5104,09/15/2020 22:10:00,7.3,6.0,-49,-49
5105,09/15/2020 22:20:00,7.3,5.7,-49,-49
5106,09/15/2020 22:30:00,7.3,5.3,-49,-49
5107,09/15/2020 22:40:00,7.3,5.0,-49,-49
5108,09/15/2020 22:50:00,7.3,4.7,-49,-49
5109,09/15/2020 23:00:00,7.3,4.5,-49,-49
5110,09/15/2020 23:10:00,7.3,4.2,-49,-49
5111,09/15/2020 23:20:00,7.3,4.0,-49,-49
5112,09/15/2020 23:30:00,7.3,3.8,-49,-49
5113,09/15/2020 23:40:00,7.3,3.6,-49,-49
5114,09/15/2020 23:50:00,7.3,3.3,-49,-49
5115,09/16/2020 00:00:00,7.3,3.1,-49,-49
5116,09/16/2020 00:10:00,7.3,2.9,-49,-49
5117,09/16/2020 00:20:00,7.3,2.8,-49,-49
5118,09/16/2020 00:30:00,7.3,2.6,-49,-49
5119,09/16/2020 00:40:00,7.3,2.5,-49,-49
5120,09/16/2020 00:50:00,7.3,2.4,-49,-49
5121,09/16/2020 01:00:00,7.3,2.4,-49,-49
5122,09/16/2020 01:10:00,7.3,2.4,-49,-49
5123,09/16/2020 01:20:00,7.3,2.3,-49,-49
5124,09/16/2020 01:30:00,7.3,2.2,-49,-49
5125,09/16/2020 01:40:00,7.3,2.0,-49,-49
5126,09/16/2020 01:50:00,7.3,2.0,-49,-49
5127,09/16/2020 02:00:00,7.3,1.9,-49,-49
5128,09/16/2020 02:10:00,7.3,1.8,-49,-49
5129,09/16/2020 02:20:00,7.3,1.7,-49,-49
5130,09/16/2020 02:30:00,7.3,1.5,-49,-49
5131,09/16/2020 02:40:00,7.3,1.4,-49,-49
5132,09/16/2020 02:50:00,7.3,1.2,-49,-49
5133,09/16/2020 03:00:00,7.3,1.1,-49,-49
5134,09/16/2020 03:10:00,7.3,0.9,-49,-49
5135,09/16/2020 03:20:00,7.3,0.8,-49,-49
5136,09/16/2020 03:30:00,7.3,0.7,-49,-49
5137,09/16/2020 03:40:00,7.3,0.6,-49,-49
5138,09/16/2020 03:50:00,7.3,0.5,-49,-49
5139,09/16/2020 04:00:00,7.3,0.5,-49,-49
5140,09/16/2020 04:10:00,7.3,0.4,-49,-49
5141,09/16/2020 04:20:00,7.3,0.4,-49,-49
5142,09/16/2020 04:30:00,7.3,0.3,-49,-49
5143,09/16/2020 04:40:00,7.3,0.2,-49,-49
5144,09/16/2020 04:50:00,7.3,0.1,-49,-49
5145,09/16/2020 05:00:00,7.3,0.0,-49,-49
5146,09/16/2020 05:10:00,7.3,0.0,-49,-49
5147,09/16/2020 05:20:00,7.3,0.1,-49,-49
5148,09/16/2020 05:30:00,7.3,0.1,-49,-49
5149,09/16/2020 05:40:00,7.3,0.1,-49,-49
5150,09/16/2020 05:50:00,7.3,0.0,-49,-49
5151,09/16/2020 06:00:00,7.3,0.0,-49,-49
5152,09/16/2020 06:10:00,7.3,-0.1,-49,-49
5153,09/16/2020 06:20:00,7.3,-0.1,-49,-49
5154,09/16/2020 06:30:00,7.3,-0.1,-49,-49
5155,09/16/2020 06:40:00,7.3,-0.2,-49,-49
5156,09/16/2020 06:50:00,7.3,-0.2,-49,-49
5157,09/16/2020 07:00:00,7.3,-0.1,-49,-49
5158,09/16/2020 07:10:00,7.3,-0.1,-49,-49
5159,09/16/2020 07:20:00,7.3,-0.1,-49,-49
5160,09/16/2020 07:30:00,7.3,0.0,-49,-49
5161,09/16/2020 07:40:00,7.3,0.2,-49,-49
5162,09/16/2020 07:50:00,7.3,0.4,-49,-49
5163,09/16/2020 08:00:00,7.3,0.7,-49,-49
5164,09/16/2020 08:10:00,7.3,1.0,-49,-49
5165,09/16/2020 08:20:00,7.3,1.3,-49,-49
5166,09/16/2020 08:30:00,7.3,1.6,-49,-49
5167,09/16/2020 08:40:00,7.3,2.0,-49,-49
5168,09/16/2020 08:50:00,7.3,2.4,-49,-49
5169,09/16/2020 09:00:00,7.3,2.9,-49,-49
5170,09/16/2020 09:10:00,7.3,3.4,-49,-49
5171,09/16/2020 09:20:00,7.3,4.0,-49,-49
5172,09/16/2020 09:30:00,7.3,4.7,-49,-49
5173,09/16/2020 09:40:00,7.3,5.4,-49,-49
5174,09/16/2020 09:50:00,7.3,6.3,-49,-49
5175,09/16/2020 10:00:00,7.3,7.2,-49,-49
5176,09/16/2020 10:10:00,7.3,8.2,-49,-49
5177,09/16/2020 10:20:00,7.3,9.2,-49,-49
5178,09/16/2020 10:30:00,7.3,10.5,-49,-49
5179,09/16/2020 10:40:00,7.3,12.1,-49,-49
5180,09/16/2020 10:50:00,7.3,13.6,-49,-49
5181,09/16/2020 11:00:00,7.3,14.4,-49,-49
5182,09/16/2020 11:10:00,7.3,14.5,-49,-49
5183,09/16/2020 11:20:00,7.3,14.5,-49,-49
5184,09/16/2020 11:30:00,7.3,14.5,-49,-49
5185,09/16/2020 11:40:00,7.3,14.6,-49,-49
5186,09/16/2020 11:50:00,7.3,14.8,-49,-49
5187,09/16/2020 12:00:00,7.3,15.0,-49,-49
5188,09/16/2020 12:10:00,7.3,15.3,-49,-49
5189,09/16/2020 12:20:00,7.3,15.6,-49,-49
5190,09/16/2020 12:30:00,7.3,15.9,-49,-49
5191,09/16/2020 12:40:00,7.3,16.3,-49,-49
5192,09/16/2020 12:50:00,7.3,16.7,-49,-49
5193,09/16/2020 13:00:00,7.3,17.0,-49,-49
5194,09/16/2020 13:10:00,7.3,17.3,-49,-49
5195,09/16/2020 13:20:00,7.4,17.5,-49,-49
5196,09/16/2020 13:30:00,7.4,17.9,-49,-49
5197,09/16/2020 13:40:00,7.4,18.1,-49,-49
5198,09/16/2020 13:50:00,7.4,18.2,-49,-49
5199,09/16/2020 14:00:00,7.4,18.4,-49,-49
5200,09/16/2020 14:10:00,7.4,18.6,-49,-49
5201,09/16/2020 14:20:00,7.4,18.9,-49,-49
5202,09/16/2020 14:30:00,7.4,19.2,-49,-49
5203,09/16/2020 14:40:00,7.4,19.6,-49,-49
5204,09/16/2020 14:50:00,7.4,20.0,-49,-49
5205,09/16/2020 15:00:00,7.4,20.3,-49,-49
5206,09/16/2020 15:10:00,7.4,20.4,-49,-49
5207,09/16/2020 15:20:00,7.4,20.3,-49,-49
5208,09/16/2020 15:30:00,7.4,20.2,-49,-49
5209,09/16/2020 15:40:00,7.4,20.1,-49,-49
5210,09/16/2020 15:50:00,7.4,19.9,-49,-49
5211,09/16/2020 16:00:00,7.4,19.7,-49,-49
5212,09/16/2020 16:10:00,7.4,19.5,-49,-49
5213,09/16/2020 16:20:00,7.4,19.6,-49,-49
5214,09/16/2020 16:30:00,7.4,19.8,-49,-49
5215,09/16/2020 16:40:00,7.4,20.1,-49,-49
5216,09/16/2020 16:50:00,7.4,20.2,-49,-49
5217,09/16/2020 17:00:00,7.4,20.5,-49,-49
5218,09/16/2020 17:10:00,7.4,20.4,-49,-49
5219,09/16/2020 17:20:00,7.4,20.0,-49,-49
5220,09/16/2020 17:30:00,7.3,19.4,-49,-49
5221,09/16/2020 17:40:00,7.3,18.8,-49,-49
5222,09/16/2020 17:50:00,7.3,18.2,-49,-49
5223,09/16/2020 18:00:00,7.3,17.5,-49,-49
5224,09/16/2020 18:10:00,7.3,16.8,-49,-49
5225,09/16/2020 18:20:00,7.3,16.1,-49,-49
5226,09/16/2020 18:30:00,7.3,15.4,-49,-49
5227,09/16/2020 18:40:00,7.3,14.6,-49,-49
5228,09/16/2020 18:50:00,7.3,13.8,-49,-49
5229,09/16/2020 19:00:00,7.3,13.0,-49,-49
5230,09/16/2020 19:10:00,7.3,12.2,-49,-49
5231,09/16/2020 19:20:00,7.3,11.4,-49,-49
5232,09/16/2020 19:30:00,7.3,10.7,-49,-49
5233,09/16/2020 19:40:00,7.3,10.0,-49,-49
5234,09/16/2020 19:50:00,7.3,9.4,-49,-49
5235,09/16/2020 20:00:00,7.3,8.8,-49,-49
5236,09/16/2020 20:10:00,7.3,8.3,-49,-49
5237,09/16/2020 20:20:00,7.3,7.9,-49,-49
5238,09/16/2020 20:30:00,7.3,7.4,-49,-49
5239,09/16/2020 20:40:00,7.3,7.2,-49,-49
5240,09/16/2020 20:50:00,7.3,7.1,-49,-49
5241,09/16/2020 21:00:00,7.3,7.0,-49,-49
5242,09/16/2020 21:10:00,7.3,6.9,-49,-49
5243,09/16/2020 21:20:00,7.3,6.9,-49,-49
5244,09/16/2020 21:30:00,7.3,6.8,-49,-49
5245,09/16/2020 21:40:00,7.3,6.7,-49,-49
5246,09/16/2020 21:50:00,7.3,6.6,-49,-49
5247,09/16/2020 22:00:00,7.3,6.5,-49,-49
5248,09/16/2020 22:10:00,7.3,6.4,-49,-49
5249,09/16/2020 22:20:00,7.3,6.4,-49,-49
5250,09/16/2020 22:30:00,7.3,6.3,-49,-49
5251,09/16/2020 22:40:00,7.3,6.2,-49,-49
5252,09/16/2020 22:50:00,7.3,6.0,-49,-49
5253,09/16/2020 23:00:00,7.3,5.7,-49,-49
5254,09/16/2020 23:10:00,7.3,5.5,-49,-49
5255,09/16/2020 23:20:00,7.3,5.2,-49,-49
5256,09/16/2020 23:30:00,7.3,4.9,-49,-49
5257,09/16/2020 23:40:00,7.3,4.6,-49,-49
5258,09/16/2020 23:50:00,7.3,4.3,-49,-49
5259,09/17/2020 00:00:00,7.3,4.0,-49,-49
5260,09/17/2020 00:10:00,7.3,3.7,-49,-49
5261,09/17/2020 00:20:00,7.3,3.4,-49,-49
5262,09/17/2020 00:30:00,7.3,3.1,-49,-49
5263,09/17/2020 00:40:00,7.3,2.9,-49,-49
5264,09/17/2020 00:50:00,7.3,2.7,-49,-49
5265,09/17/2020 01:00:00,7.3,2.5,-49,-49
5266,09/17/2020 01:10:00,7.3,2.3,-49,-49
5267,09/17/2020 01:20:00,7.3,2.1,-49,-49
5268,09/17/2020 01:30:00,7.3,2.0,-49,-49
5269,09/17/2020 01:40:00,7.3,1.8,-49,-49
5270,09/17/2020 01:50:00,7.3,1.7,-49,-49
5271,09/17/2020 02:00:00,7.3,1.6,-49,-49
5272,09/17/2020 02:10:00,7.3,1.5,-49,-49
5273,09/17/2020 02:20:00,7.3,1.4,-49,-49
5274,09/17/2020 02:30:00,7.3,1.3,-49,-49
5275,09/17/2020 02:40:00,7.3,1.2,-49,-49
5276,09/17/2020 02:50:00,7.3,1.1,-49,-49
5277,09/17/2020 03:00:00,7.3,1.0,-49,-49
5278,09/17/2020 03:10:00,7.3,0.9,-49,-49
5279,09/17/2020 03:20:00,7.3,0.9,-49,-49
5280,09/17/2020 03:30:00,7.3,0.9,-49,-49
5281,09/17/2020 03:40:00,7.3,0.9,-49,-49
5282,09/17/2020 03:50:00,7.3,0.9,-49,-49
5283,09/17/2020 04:00:00,7.3,0.9,-49,-49
5284,09/17/2020 04:10:00,7.3,1.0,-49,-49
5285,09/17/2020 04:20:00,7.3,1.0,-49,-49
5286,09/17/2020 04:30:00,7.3,1.1,-49,-49
5287,09/17/2020 04:40:00,7.3,1.1,-49,-49
5288,09/17/2020 04:50:00,7.3,1.1,-49,-49
5289,09/17/2020 05:00:00,7.3,1.0,-49,-49
5290,09/17/2020 05:10:00,7.3,0.9,-49,-49
5291,09/17/2020 05:20:00,7.3,0.7,-49,-49
5292,09/17/2020 05:30:00,7.3,0.6,-49,-49
5293,09/17/2020 05:40:00,7.3,0.4,-49,-49
5294,09/17/2020 05:50:00,7.3,0.3,-49,-49
5295,09/17/2020 06:00:00,7.3,0.2,-49,-49
5296,09/17/2020 06:10:00,7.3,0.0,-49,-49
5297,09/17/2020 06:20:00,7.3,-0.1,-49,-49
5298,09/17/2020 06:30:00,7.3,-0.2,-49,-49
5299,09/17/2020 06:40:00,7.3,-0.3,-49,-49
5300,09/17/2020 06:50:00,7.3,-0.4,-49,-49
5301,09/17/2020 07:00:00,7.3,-0.4,-49,-49
5302,09/17/2020 07:10:00,7.3,-0.5,-49,-49
5303,09/17/2020 07:20:00,7.3,-0.6,-49,-49
5304,09/17/2020 07:30:00,7.3,-0.5,-49,-49
5305,09/17/2020 07:40:00,7.3,-0.5,-49,-49
5306,09/17/2020 07:50:00,7.3,-0.3,-49,-49
5307,09/17/2020 08:00:00,7.3,-0.2,-49,-49
5308,09/17/2020 08:10:00,7.3,0.1,-49,-49
5309,09/17/2020 08:20:00,7.3,0.3,-49,-49
5310,09/17/2020 08:30:00,7.3,0.7,-49,-49
