sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4
1886,03/19/2020 10:10:00,1.2,0.6,-10,-11
1887,03/19/2020 10:20:00,1.2,0.6,-10,-10
1888,03/19/2020 10:30:00,1.2,0.6,-10,-10
1889,03/19/2020 10:40:00,1.2,0.6,-10,-10
1890,03/19/2020 10:50:00,1.2,0.6,-10,-10
1891,03/19/2020 11:00:00,1.2,0.6,-10,-10
1892,03/19/2020 11:10:00,1.2,0.6,-10,-10
1893,03/19/2020 11:20:00,1.2,0.6,-10,-10
1894,03/19/2020 11:30:00,1.2,0.6,-10,-10
1895,03/19/2020 11:40:00,1.2,0.6,-10,-10
1896,03/19/2020 11:50:00,1.2,0.6,-10,-10
1897,03/19/2020 12:00:00,1.2,0.6,-10,-10
1898,03/19/2020 12:10:00,1.2,0.6,-10,-10
1899,03/19/2020 12:20:00,1.2,0.6,-10,-10
1900,03/19/2020 12:30:00,1.2,0.6,-10,-10
1901,03/19/2020 12:40:00,1.2,0.6,-10,-10
1902,03/19/2020 12:50:00,1.2,0.6,-10,-10
1903,03/19/2020 13:00:00,1.2,0.6,-10,-10
1904,03/19/2020 13:10:00,1.2,0.6,-10,-10
1905,03/19/2020 13:20:00,1.2,0.6,-10,-10
1906,03/19/2020 13:30:00,1.2,0.6,-10,-10
1907,03/19/2020 13:40:00,1.2,0.6,-10,-10
1908,03/19/2020 13:50:00,1.2,0.6,-10,-10
1909,03/19/2020 14:00:00,1.2,0.6,-10,-10
1910,03/19/2020 14:10:00,1.2,0.6,-10,-10
1911,03/19/2020 14:20:00,1.2,0.6,-10,-10
1912,03/19/2020 14:30:00,1.2,0.6,-10,-10
1913,03/19/2020 14:40:00,1.2,0.6,-10,-10
1914,03/19/2020 14:50:00,1.2,0.6,-10,-10
1915,03/19/2020 15:00:00,1.2,0.6,-10,-10
1916,03/19/2020 15:10:00,1.2,0.6,-10,-10
1917,03/19/2020 15:20:00,1.2,0.6,-10,-10
1918,03/19/2020 15:30:00,1.2,0.6,-10,-10
1919,03/19/2020 15:40:00,1.2,0.6,-10,-10
1920,03/19/2020 15:50:00,1.2,0.6,-10,-10
1921,03/19/2020 16:00:00,1.2,0.6,-10,-10
1922,03/19/2020 16:10:00,1.2,0.6,-10,-10
1923,03/19/2020 16:20:00,1.2,0.6,-10,-10
1924,03/19/2020 16:30:00,1.2,0.6,-10,-10
1925,03/19/2020 16:40:00,1.2,0.6,-10,-10
1926,03/19/2020 16:50:00,1.2,0.6,-10,-10
1927,03/19/2020 17:00:00,1.2,0.6,-10,-10
1928,03/19/2020 17:10:00,1.2,0.6,-10,-10
1929,03/19/2020 17:20:00,1.2,0.6,-10,-10
1930,03/19/2020 17:30:00,1.2,0.6,-10,-10
1931,03/19/2020 17:40:00,1.2,0.6,-10,-10
1932,03/19/2020 17:50:00,1.2,0.6,-10,-10
1933,03/19/2020 18:00:00,1.2,0.6,-10,-10
1934,03/19/2020 18:10:00,1.2,0.6,-10,-10
1935,03/19/2020 18:20:00,1.2,0.6,-10,-10
1936,03/19/2020 18:30:00,1.2,0.6,-10,-10
1937,03/19/2020 18:40:00,1.2,0.6,-10,-10
1938,03/19/2020 18:50:00,1.2,0.6,-10,-10
1939,03/19/2020 19:00:00,1.2,0.6,-10,-10
1940,03/19/2020 19:10:00,1.2,0.6,-10,-10
1941,03/19/2020 19:20:00,1.2,0.6,-10,-10
1942,03/19/2020 19:30:00,1.2,0.6,-10,-10
1943,03/19/2020 19:40:00,1.2,0.6,-10,-10
1944,03/19/2020 19:50:00,1.2,0.6,-10,-10
1945,03/19/2020 20:00:00,1.2,0.6,-10,-10
1946,03/19/2020 20:10:00,1.2,0.6,-10,-10
1947,03/19/2020 20:20:00,1.2,0.6,-10,-10
1948,03/19/2020 20:30:00,1.2,0.6,-10,-10
1949,03/19/2020 20:40:00,1.2,0.6,-10,-10
1950,03/19/2020 20:50:00,1.2,0.6,-10,-10
1951,03/19/2020 21:00:00,1.2,0.6,-10,-10
