date,time,voltage_mv,co2_ppm
7/14/21,9:00:44,112.235,374.1166667
7/14/21,9:10:44,111.735,372.45
7/14/21,9:20:44,113.77,379.2333333
7/14/21,9:30:44,113.7,379
7/14/21,9:40:44,110.21,367.3666667
7/14/21,9:50:44,111.73,372.4333333
7/14/21,10:00:44,112.85,376.1666667
7/14/21,10:10:44,110.995,369.9833333
7/14/21,10:20:44,113.155,377.1833333
7/14/21,10:30:44,112.66,375.5333333
7/14/21,10:40:44,110.245,367.4833333
7/14/21,10:50:44,111.155,370.5166667
7/14/21,11:00:44,115.545,385.15
7/14/21,11:10:44,112.68,375.6
7/14/21,11:20:44,110.785,369.2833333
7/14/21,11:30:44,110.425,368.0833333
7/14/21,11:40:44,113.495,378.3166667
7/14/21,11:50:44,115.43,384.7666667
7/14/21,12:00:44,113.895,379.65
7/14/21,12:10:44,117.73,392.4333333
7/14/21,12:20:44,115.565,385.2166667
7/14/21,12:30:44,114.545,381.8166667
7/14/21,12:40:44,113.75,379.1666667
7/14/21,12:50:44,114.715,382.3833333
7/14/21,13:00:44,115.785,385.95
7/14/21,13:10:44,117.875,392.9166667
7/14/21,13:20:44,115.89,386.3
7/14/21,13:30:44,118.005,393.35
7/14/21,13:40:44,115.745,385.8166667
7/14/21,13:50:44,118.245,394.15
7/14/21,14:00:44,118.485,394.95
7/14/21,14:10:44,117.9,393
7/14/21,14:20:44,118.33,394.4333333
7/14/21,14:30:44,115.795,385.9833333
7/14/21,14:40:44,120.34,401.1333333
7/14/21,14:50:44,116.51,388.3666667
7/14/21,15:00:44,119.49,398.3
7/14/21,15:10:44,117.07,390.2333333
7/14/21,15:20:44,116.82,389.4
7/14/21,15:30:44,116.055,386.85
7/14/21,15:40:44,112.39,374.6333333
7/14/21,15:50:44,114.46,381.5333333
7/14/21,16:00:44,110.015,366.7166667
7/14/21,16:10:44,112.135,373.7833333
7/14/21,16:20:44,113.385,377.95
7/14/21,16:30:44,110.6,368.6666667
7/14/21,16:40:44,107.365,357.8833333
7/14/21,16:50:44,105.565,351.8833333
7/14/21,17:00:44,107.505,358.35
7/14/21,17:10:44,107.32,357.7333333
7/14/21,17:20:44,105.11,350.3666667
7/14/21,17:30:44,104.47,348.2333333
7/14/21,17:40:44,102.34,341.1333333
7/14/21,17:50:44,102.415,341.3833333
7/14/21,18:00:44,105.175,350.5833333
7/14/21,18:10:44,102.905,343.0166667
7/14/21,18:20:44,104.895,349.65
7/14/21,18:30:44,104.07,346.9
7/14/21,18:40:44,105.555,351.85
7/14/21,18:50:44,106.805,356.0166667
7/14/21,19:00:44,105.025,350.0833333
7/14/21,19:10:44,104.895,349.65
7/14/21,19:20:44,105.635,352.1166667
7/14/21,19:30:44,109.035,363.45
7/14/21,19:40:44,103.455,344.85
7/14/21,19:50:44,103.715,345.7166667
7/14/21,20:00:44,105.675,352.25
7/14/21,20:10:44,102.535,341.7833333
7/14/21,20:20:44,102.405,341.35
7/14/21,20:30:44,102.715,342.3833333
7/14/21,20:40:44,99.92,333.0666667
7/14/21,20:50:44,100.44,334.8
7/14/21,21:00:44,102.26,340.8666667
7/14/21,21:10:44,104.785,349.2833333
7/14/21,21:20:44,99.545,331.8166667
7/14/21,21:30:44,97.17,323.9
7/14/21,21:40:44,102.27,340.9
7/14/21,21:50:44,99.58,331.9333333
7/14/21,22:00:44,98.82,329.4
7/14/21,22:10:44,95.135,317.1166667
7/14/21,22:20:44,97.66,325.5333333
7/14/21,22:30:44,97.07,323.5666667
7/14/21,22:40:44,97.08,323.6
7/14/21,22:50:44,97.655,325.5166667
7/14/21,23:00:44,96.57,321.9
7/14/21,23:10:44,94.66,315.5333333
7/14/21,23:20:44,97.175,323.9166667
7/14/21,23:30:44,98.365,327.8833333
7/14/21,23:40:44,95.74,319.1333333
7/14/21,23:50:44,95.985,319.95
7/15/21,0:00:44,95.57,318.5666667
7/15/21,0:10:44,94.84,316.1333333
7/15/21,0:20:44,95.945,319.8166667
7/15/21,0:30:44,98.58,328.6
7/15/21,0:40:44,95.07,316.9
7/15/21,0:50:44,94.195,313.9833333
7/15/21,1:00:44,92.705,309.0166667
7/15/21,1:10:44,97.44,324.8
7/15/21,1:20:44,97.105,323.6833333
7/15/21,1:30:44,96.2,320.6666667
7/15/21,1:40:44,97.385,324.6166667
7/15/21,1:50:44,96.44,321.4666667
7/15/21,2:00:44,99.255,330.85
7/15/21,2:10:44,96.735,322.45
7/15/21,2:20:44,93.44,311.4666667
7/15/21,2:30:44,94.64,315.4666667
7/15/21,2:40:44,98.56,328.5333333
7/15/21,2:50:44,99.68,332.2666667
7/15/21,3:00:44,102.33,341.1
7/15/21,3:10:44,97.85,326.1666667
7/15/21,3:20:44,97.13,323.7666667
7/15/21,3:30:44,94.31,314.3666667
7/15/21,3:40:44,96.265,320.8833333
7/15/21,3:50:44,96.185,320.6166667
7/15/21,4:00:44,94.57,315.2333333
7/15/21,4:10:44,98.89,329.6333333
7/15/21,4:20:44,95.04,316.8
7/15/21,4:30:44,94.425,314.75
7/15/21,4:40:44,94.64,315.4666667
7/15/21,4:50:44,94.51,315.0333333
7/15/21,5:00:44,93.7,312.3333333
7/15/21,5:10:44,94.75,315.8333333
7/15/21,5:20:44,98.075,326.9166667
7/15/21,5:30:44,99.515,331.7166667
7/15/21,5:40:44,97.095,323.65
7/15/21,5:50:44,96.69,322.3
7/15/21,6:00:44,96.725,322.4166667
7/15/21,6:10:44,95.455,318.1833333
7/15/21,6:20:44,99.77,332.5666667
7/15/21,6:30:44,94.555,315.1833333
7/15/21,6:40:44,94.615,315.3833333
7/15/21,6:50:44,97.195,323.9833333
7/15/21,7:00:44,97.1,323.6666667
7/15/21,7:10:44,92.125,307.0833333
7/15/21,7:20:44,94.645,315.4833333
7/15/21,7:30:44,99.69,332.3
7/15/21,7:40:44,99.57,331.9
7/15/21,7:50:44,97.465,324.8833333
7/15/21,8:00:44,98.315,327.7166667
7/15/21,8:10:44,100.02,333.4
7/15/21,8:20:44,102.06,340.2
7/15/21,8:30:44,105.215,350.7166667
7/15/21,8:40:44,106.995,356.65
7/15/21,8:50:44,109.965,366.55
7/15/21,9:00:44,109.99,366.6333333
7/15/21,9:10:44,111.45,371.5
7/15/21,9:20:44,115.875,386.25
7/15/21,9:30:44,116.81,389.3666667
7/15/21,9:40:44,122.265,407.55
7/15/21,9:50:44,119.335,397.7833333
7/15/21,10:00:44,122.055,406.85
7/15/21,10:10:44,118.8,396
7/15/21,10:20:44,120.23,400.7666667
7/15/21,10:30:44,123.325,411.0833333
7/15/21,10:40:44,120.55,401.8333333
7/15/21,10:50:44,120.195,400.65
7/15/21,11:00:44,119.415,398.05
7/15/21,11:10:44,118.175,393.9166667
7/15/21,11:20:44,118.065,393.55
7/15/21,11:30:44,118.585,395.2833333
7/15/21,11:40:44,119.185,397.2833333
7/15/21,11:50:44,117.545,391.8166667
7/15/21,12:00:44,121.155,403.85
7/15/21,12:10:44,117.87,392.9
7/15/21,12:20:44,120.61,402.0333333
7/15/21,12:30:44,118.14,393.8
7/15/21,12:40:44,117.54,391.8
7/15/21,12:50:44,121.045,403.4833333
7/15/21,13:00:44,120.78,402.6
7/15/21,13:10:44,117.145,390.4833333
7/15/21,13:20:44,119.265,397.55
7/15/21,13:30:44,120.015,400.05
7/15/21,13:40:44,121.25,404.1666667
7/15/21,13:50:44,121.085,403.6166667
7/15/21,14:00:44,121.38,404.6
7/15/21,14:10:44,121.485,404.95
7/15/21,14:20:44,120.31,401.0333333
7/15/21,14:30:44,125.695,418.9833333
7/15/21,14:40:44,118.955,396.5166667
7/15/21,14:50:44,122.305,407.6833333
7/15/21,15:00:44,122.615,408.7166667
7/15/21,15:10:44,122.03,406.7666667
7/15/21,15:20:44,123.02,410.0666667
7/15/21,15:30:44,125.25,417.5
7/15/21,15:40:44,121.925,406.4166667
7/15/21,15:50:44,122.98,409.9333333
7/15/21,16:00:44,123.215,410.7166667
7/15/21,16:10:44,125.405,418.0166667
7/15/21,16:20:44,125.54,418.4666667
7/15/21,16:30:44,122.715,409.05
7/15/21,16:40:44,118.54,395.1333333
7/15/21,16:50:44,120.26,400.8666667
7/15/21,17:00:44,123.895,412.9833333
7/15/21,17:10:44,119.935,399.7833333
7/15/21,17:20:44,117.52,391.7333333
7/15/21,17:30:44,118.105,393.6833333
7/15/21,17:40:44,115.18,383.9333333
7/15/21,17:50:44,116.77,389.2333333
7/15/21,18:00:44,113.48,378.2666667
7/15/21,18:10:44,114.11,380.3666667
7/15/21,18:20:44,114.615,382.05
7/15/21,18:30:44,114.925,383.0833333
7/15/21,18:40:44,116.755,389.1833333
7/15/21,18:50:44,116.455,388.1833333
7/15/21,19:00:44,114.1,380.3333333
7/15/21,19:10:44,115.18,383.9333333
7/15/21,19:20:44,115.055,383.5166667
7/15/21,19:30:44,112.515,375.05
7/15/21,19:40:44,108.9,363
7/15/21,19:50:44,108.275,360.9166667
7/15/21,20:00:44,107.24,357.4666667
7/15/21,20:10:44,104.935,349.7833333
7/15/21,20:20:44,107.35,357.8333333
7/15/21,20:30:44,108.045,360.15
7/15/21,20:40:44,109.205,364.0166667
7/15/21,20:50:44,112.325,374.4166667
7/15/21,21:00:44,110.64,368.8
7/15/21,21:10:44,109.59,365.3
7/15/21,21:20:44,108.735,362.45
7/15/21,21:30:44,109.2,364
7/15/21,21:40:44,112.24,374.1333333
7/15/21,21:50:44,112.47,374.9
7/15/21,22:00:44,112.18,373.9333333
7/15/21,22:10:44,109.86,366.2
7/15/21,22:20:44,112.315,374.3833333
7/15/21,22:30:44,114.205,380.6833333
7/15/21,22:40:44,107.87,359.5666667
7/15/21,22:50:44,112.84,376.1333333
7/15/21,23:00:44,112.93,376.4333333
7/15/21,23:10:44,111.055,370.1833333
7/15/21,23:20:44,112.07,373.5666667
7/15/21,23:30:44,114.76,382.5333333
7/15/21,23:40:44,111.94,373.1333333
7/15/21,23:50:44,114.875,382.9166667
7/16/21,0:00:44,112.315,374.3833333
7/16/21,0:10:44,112.44,374.8
7/16/21,0:20:44,115.475,384.9166667
7/16/21,0:30:44,112.01,373.3666667
7/16/21,0:40:44,112.15,373.8333333
7/16/21,0:50:44,111.32,371.0666667
7/16/21,1:00:44,109.655,365.5166667
7/16/21,1:10:44,109.475,364.9166667
7/16/21,1:20:44,109.885,366.2833333
7/16/21,1:30:44,108.24,360.8
7/16/21,1:40:44,110.165,367.2166667
7/16/21,1:50:44,110.215,367.3833333
7/16/21,2:00:44,107.805,359.35
7/16/21,2:10:44,112.325,374.4166667
7/16/21,2:20:44,107.095,356.9833333
7/16/21,2:30:44,112.175,373.9166667
7/16/21,2:40:44,108.925,363.0833333
7/16/21,2:50:44,109.845,366.15
7/16/21,3:00:44,110.04,366.8
7/16/21,3:10:44,107.17,357.2333333
7/16/21,3:20:44,111.825,372.75
7/16/21,3:30:44,108.005,360.0166667
7/16/21,3:40:44,112.26,374.2
7/16/21,3:50:44,112.56,375.2
7/16/21,4:00:44,110.43,368.1
7/16/21,4:10:44,111.725,372.4166667
7/16/21,4:20:44,107.9,359.6666667
7/16/21,4:30:44,112.31,374.3666667
7/16/21,4:40:44,112.22,374.0666667
7/16/21,4:50:44,110.09,366.9666667
7/16/21,5:00:44,109.82,366.0666667
7/16/21,5:10:44,109.55,365.1666667
7/16/21,5:20:44,113.295,377.65
7/16/21,5:30:44,109.735,365.7833333
7/16/21,5:40:44,112.195,373.9833333
7/16/21,5:50:44,107.095,356.9833333
7/16/21,6:00:44,114.73,382.4333333
7/16/21,6:10:44,110.195,367.3166667
7/16/21,6:20:44,111.42,371.4
7/16/21,6:30:44,106.705,355.6833333
7/16/21,6:40:44,107.13,357.1
7/16/21,6:50:44,108.065,360.2166667
7/16/21,7:00:44,109.835,366.1166667
7/16/21,7:10:44,109.96,366.5333333
7/16/21,7:20:44,105.96,353.2
7/16/21,7:30:44,107.48,358.2666667
7/16/21,7:40:44,109.73,365.7666667
7/16/21,7:50:44,108.805,362.6833333
7/16/21,8:00:44,110.69,368.9666667
7/16/21,8:10:44,109.625,365.4166667
7/16/21,8:20:44,109.295,364.3166667
7/16/21,8:30:44,107.725,359.0833333
7/16/21,8:40:44,112.65,375.5
7/16/21,8:50:44,110.13,367.1
7/16/21,9:00:44,112.135,373.7833333
7/16/21,9:10:44,110.38,367.9333333
7/16/21,9:20:44,115.4,384.6666667
7/16/21,9:30:44,118.01,393.3666667
7/16/21,9:40:44,117.58,391.9333333
7/16/21,9:50:44,115.8,386
7/16/21,10:00:44,120.29,400.9666667
7/16/21,10:10:44,120.705,402.35
7/16/21,10:20:44,124.14,413.8
7/16/21,10:30:44,125.085,416.95
7/16/21,10:40:44,122.905,409.6833333
7/16/21,10:50:44,122.18,407.2666667
7/16/21,11:00:44,122.04,406.8
7/16/21,11:10:44,123.355,411.1833333
7/16/21,11:20:44,124.43,414.7666667
7/16/21,11:30:44,124.95,416.5
7/16/21,11:40:44,124.955,416.5166667
7/16/21,11:50:44,123.26,410.8666667
7/16/21,12:00:44,123.075,410.25
7/16/21,12:10:44,124.55,415.1666667
7/16/21,12:20:44,121.765,405.8833333
7/16/21,12:30:44,123.315,411.05
7/16/21,12:40:44,122.695,408.9833333
7/16/21,12:50:44,125.185,417.2833333
7/16/21,13:00:44,122.3,407.6666667
7/16/21,13:10:44,121.715,405.7166667
7/16/21,13:20:44,121.36,404.5333333
7/16/21,13:30:44,122.855,409.5166667
7/16/21,13:40:44,120.625,402.0833333
7/16/21,13:50:44,123.03,410.1
7/16/21,14:00:44,125.695,418.9833333
7/16/21,14:10:44,120.28,400.9333333
7/16/21,14:20:44,123.235,410.7833333
7/16/21,14:30:44,122.8,409.3333333
7/16/21,14:40:44,120.515,401.7166667
7/16/21,14:50:44,120.245,400.8166667
7/16/21,15:00:44,122.17,407.2333333
7/16/21,15:10:44,120.46,401.5333333
7/16/21,15:20:44,124.795,415.9833333
7/16/21,15:30:44,120.575,401.9166667
7/16/21,15:40:44,120.225,400.75
7/16/21,15:50:44,122.54,408.4666667
7/16/21,16:00:44,124.745,415.8166667
7/16/21,16:10:44,120.325,401.0833333
7/16/21,16:20:44,118.535,395.1166667
7/16/21,16:30:44,121.795,405.9833333
7/16/21,16:40:44,120.445,401.4833333
7/16/21,16:50:44,118.585,395.2833333
7/16/21,17:00:44,118.915,396.3833333
7/16/21,17:10:44,120.08,400.2666667
7/16/21,17:20:44,117.4,391.3333333
7/16/21,17:30:44,117.24,390.8
7/16/21,17:40:44,112.97,376.5666667
7/16/21,17:50:44,117.675,392.25
7/16/21,18:00:44,115.445,384.8166667
7/16/21,18:10:44,116.25,387.5
7/16/21,18:20:44,115.835,386.1166667
7/16/21,18:30:44,114.955,383.1833333
7/16/21,18:40:44,112.7,375.6666667
7/16/21,18:50:44,115.24,384.1333333
7/16/21,19:00:44,115.69,385.6333333
7/16/21,19:10:44,112.955,376.5166667
7/16/21,19:20:44,117.685,392.2833333
7/16/21,19:30:44,120.035,400.1166667
7/16/21,19:40:44,117.705,392.35
7/16/21,19:50:44,115.18,383.9333333
7/16/21,20:00:44,117.97,393.2333333
7/16/21,20:10:44,117.6,392
7/16/21,20:20:44,116.115,387.05
7/16/21,20:30:44,118.705,395.6833333
7/16/21,20:40:44,115.085,383.6166667
7/16/21,20:50:44,114.905,383.0166667
7/16/21,21:00:44,118.535,395.1166667
7/16/21,21:10:44,117.3,391
7/16/21,21:20:44,117.615,392.05
7/16/21,21:30:44,119.605,398.6833333
7/16/21,21:40:44,115.82,386.0666667
7/16/21,21:50:44,120.44,401.4666667
7/16/21,22:00:44,120.14,400.4666667
7/16/21,22:10:44,115.23,384.1
7/16/21,22:20:44,119.585,398.6166667
7/16/21,22:30:44,115.64,385.4666667
7/16/21,22:40:44,117.7,392.3333333
7/16/21,22:50:44,119.95,399.8333333
7/16/21,23:00:44,117.67,392.2333333
7/16/21,23:10:44,117.495,391.65
7/16/21,23:20:44,115.295,384.3166667
7/16/21,23:30:44,120.015,400.05
7/16/21,23:40:44,117.35,391.1666667
7/16/21,23:50:44,119.225,397.4166667
7/17/21,0:00:44,114.825,382.75
7/17/21,0:10:44,119.62,398.7333333
7/17/21,0:20:44,114.47,381.5666667
7/17/21,0:30:44,115.09,383.6333333
7/17/21,0:40:44,114.895,382.9833333
7/17/21,0:50:44,112.455,374.85
7/17/21,1:00:44,114.97,383.2333333
7/17/21,1:10:44,114.885,382.95
7/17/21,1:20:44,114.705,382.35
7/17/21,1:30:44,115.47,384.9
7/17/21,1:40:44,112.33,374.4333333
7/17/21,1:50:44,114.8,382.6666667
7/17/21,2:00:44,112.71,375.7
7/17/21,2:10:44,112.465,374.8833333
7/17/21,2:20:44,112.3,374.3333333
7/17/21,2:30:44,114.875,382.9166667
7/17/21,2:40:44,112.1,373.6666667
7/17/21,2:50:44,111.64,372.1333333
7/17/21,3:00:44,113.195,377.3166667
7/17/21,3:10:44,107.19,357.3
7/17/21,3:20:44,114.79,382.6333333
7/17/21,3:30:44,112.27,374.2333333
7/17/21,3:40:44,112.72,375.7333333
7/17/21,3:50:44,112.905,376.35
7/17/21,4:00:44,109.63,365.4333333
7/17/21,4:10:44,109.565,365.2166667
7/17/21,4:20:44,113.07,376.9
7/17/21,4:30:44,112.49,374.9666667
7/17/21,4:40:44,110.025,366.75
7/17/21,4:50:44,109.135,363.7833333
7/17/21,5:00:44,110.715,369.05
7/17/21,5:10:44,108.405,361.35
7/17/21,5:20:44,112.43,374.7666667
7/17/21,5:30:44,112.855,376.1833333
7/17/21,5:40:44,110.85,369.5
7/17/21,5:50:44,109.625,365.4166667
7/17/21,6:00:44,108.515,361.7166667
7/17/21,6:10:44,109.61,365.3666667
7/17/21,6:20:44,110.195,367.3166667
7/17/21,6:30:44,112.45,374.8333333
7/17/21,6:40:44,109.56,365.2
7/17/21,6:50:44,109.345,364.4833333
7/17/21,7:00:44,108.23,360.7666667
7/17/21,7:10:44,107.3,357.6666667
7/17/21,7:20:44,104.88,349.6
7/17/21,7:30:44,108.72,362.4
7/17/21,7:40:44,107.295,357.65
7/17/21,7:50:44,107.425,358.0833333
7/17/21,8:00:44,107.475,358.25
7/17/21,8:10:44,107.45,358.1666667
7/17/21,8:20:44,107.945,359.8166667
7/17/21,8:30:44,108.26,360.8666667
7/17/21,8:40:44,112.69,375.6333333
7/17/21,8:50:44,108.87,362.9
7/17/21,9:00:44,109.8,366
7/17/21,9:10:44,111.575,371.9166667
7/17/21,9:20:44,107.675,358.9166667
7/17/21,9:30:44,113.635,378.7833333
7/17/21,9:40:44,112.905,376.35
7/17/21,9:50:44,113.06,376.8666667
7/17/21,10:00:44,115.775,385.9166667
7/17/21,10:10:44,118.495,394.9833333
7/17/21,10:20:44,118.795,395.9833333
7/17/21,10:30:44,123.335,411.1166667
7/17/21,10:40:44,125.71,419.0333333
7/17/21,10:50:44,119.605,398.6833333
7/17/21,11:00:44,123.22,410.7333333
7/17/21,11:10:44,127.98,426.6
7/17/21,11:20:44,125.395,417.9833333
7/17/21,11:30:44,122.655,408.85
7/17/21,11:40:44,128.445,428.15
7/17/21,11:50:44,128.305,427.6833333
7/17/21,12:00:44,127.395,424.65
7/17/21,12:10:44,123.09,410.3
7/17/21,12:20:44,125.015,416.7166667
7/17/21,12:30:44,125.66,418.8666667
7/17/21,12:40:44,126.295,420.9833333
7/17/21,12:50:44,123.31,411.0333333
7/17/21,13:00:44,121.755,405.85
7/17/21,13:10:44,120.465,401.55
7/17/21,13:20:44,120.62,402.0666667
7/17/21,13:30:44,124.475,414.9166667
7/17/21,13:40:44,123.315,411.05
7/17/21,13:50:44,122.905,409.6833333
7/17/21,14:00:44,122.685,408.95
7/17/21,14:10:44,126.255,420.85
7/17/21,14:20:44,129.73,432.4333333
7/17/21,14:30:44,128.69,428.9666667
7/17/21,14:40:44,125.355,417.85
7/17/21,14:50:44,125.25,417.5
7/17/21,15:00:44,122.85,409.5
7/17/21,15:10:44,122.97,409.9
7/17/21,15:20:44,122.975,409.9166667
7/17/21,15:30:44,122.75,409.1666667
7/17/21,15:40:44,117.855,392.85
7/17/21,15:50:44,117.83,392.7666667
7/17/21,16:00:44,117.72,392.4
7/17/21,16:10:44,117.835,392.7833333
7/17/21,16:20:44,115.135,383.7833333
7/17/21,16:30:44,117.56,391.8666667
7/17/21,16:40:44,118.075,393.5833333
7/17/21,16:50:44,114.635,382.1166667
7/17/21,17:00:44,112.55,375.1666667
7/17/21,17:10:44,113.59,378.6333333
7/17/21,17:20:44,116.845,389.4833333
7/17/21,17:30:44,117.725,392.4166667
7/17/21,17:40:44,122.36,407.8666667
7/17/21,17:50:44,120.295,400.9833333
7/17/21,18:00:44,119.245,397.4833333
7/17/21,18:10:44,117.08,390.2666667
7/17/21,18:20:44,116.88,389.6
7/17/21,18:30:44,116.85,389.5
7/17/21,18:40:44,116.09,386.9666667
7/17/21,18:50:44,116.33,387.7666667
7/17/21,19:00:44,117.64,392.1333333
7/17/21,19:10:44,117.44,391.4666667
7/17/21,19:20:44,114.99,383.3
7/17/21,19:30:44,117.43,391.4333333
7/17/21,19:40:44,116.765,389.2166667
7/17/21,19:50:44,112.735,375.7833333
7/17/21,20:00:44,116.425,388.0833333
7/17/21,20:10:44,113.965,379.8833333
7/17/21,20:20:44,113.015,376.7166667
7/17/21,20:30:44,112.375,374.5833333
7/17/21,20:40:44,110.985,369.95
7/17/21,20:50:44,111.355,371.1833333
7/17/21,21:00:44,111.615,372.05
7/17/21,21:10:44,114.13,380.4333333
7/17/21,21:20:44,113.15,377.1666667
7/17/21,21:30:44,112.885,376.2833333
7/17/21,21:40:44,112.29,374.3
7/17/21,21:50:44,111.365,371.2166667
7/17/21,22:00:44,110.84,369.4666667
7/17/21,22:10:44,108.755,362.5166667
7/17/21,22:20:44,106.23,354.1
7/17/21,22:30:44,106.31,354.3666667
7/17/21,22:40:44,105.7,352.3333333
7/17/21,22:50:44,106.125,353.75
7/17/21,23:00:44,107.64,358.8
7/17/21,23:10:44,107.34,357.8
7/17/21,23:20:44,107.54,358.4666667
7/17/21,23:30:44,104.78,349.2666667
7/17/21,23:40:44,104.845,349.4833333
7/17/21,23:50:44,102.77,342.5666667
7/18/21,0:00:44,104.425,348.0833333
7/18/21,0:10:44,107.3,357.6666667
7/18/21,0:20:44,104.84,349.4666667
7/18/21,0:30:44,104.785,349.2833333
7/18/21,0:40:44,104.765,349.2166667
7/18/21,0:50:44,103.215,344.05
7/18/21,1:00:44,99.705,332.35
7/18/21,1:10:44,104.88,349.6
7/18/21,1:20:44,107.17,357.2333333
7/18/21,1:30:44,102.37,341.2333333
7/18/21,1:40:44,101.67,338.9
7/18/21,1:50:44,102.345,341.15
7/18/21,2:00:44,102.465,341.55
7/18/21,2:10:44,104.045,346.8166667
7/18/21,2:20:44,102.755,342.5166667
7/18/21,2:30:44,100.445,334.8166667
7/18/21,2:40:44,102.45,341.5
7/18/21,2:50:44,103.635,345.45
7/18/21,3:00:44,102.155,340.5166667
7/18/21,3:10:44,100.46,334.8666667
7/18/21,3:20:44,104.535,348.45
7/18/21,3:30:44,100.855,336.1833333
7/18/21,3:40:44,102.065,340.2166667
7/18/21,3:50:44,102.57,341.9
7/18/21,4:00:44,100.74,335.8
7/18/21,4:10:44,98.92,329.7333333
7/18/21,4:20:44,102.015,340.05
7/18/21,4:30:44,104.93,349.7666667
7/18/21,4:40:44,101.24,337.4666667
7/18/21,4:50:44,102.175,340.5833333
7/18/21,5:00:44,103.335,344.45
7/18/21,5:10:44,102.16,340.5333333
7/18/21,5:20:44,102.105,340.35
7/18/21,5:30:44,104.715,349.05
7/18/21,5:40:44,104.77,349.2333333
7/18/21,5:50:44,102.405,341.35
7/18/21,6:00:44,106.815,356.05
7/18/21,6:10:44,102.845,342.8166667
7/18/21,6:20:44,101.85,339.5
7/18/21,6:30:44,105.695,352.3166667
7/18/21,6:40:44,102.985,343.2833333
7/18/21,6:50:44,104.26,347.5333333
7/18/21,7:00:44,104.39,347.9666667
7/18/21,7:10:44,105.015,350.05
7/18/21,7:20:44,106.13,353.7666667
7/18/21,7:30:44,107.1,357
7/18/21,7:40:44,109.135,363.7833333
7/18/21,7:50:44,112.825,376.0833333
7/18/21,8:00:44,114.385,381.2833333
7/18/21,8:10:44,112.915,376.3833333
7/18/21,8:20:44,112.51,375.0333333
7/18/21,8:30:44,114.645,382.15
7/18/21,8:40:44,115.45,384.8333333
7/18/21,8:50:44,118.265,394.2166667
7/18/21,9:00:44,117.85,392.8333333
7/18/21,9:10:44,117.755,392.5166667
7/18/21,9:20:44,119.555,398.5166667
7/18/21,9:30:44,125.225,417.4166667
7/18/21,9:40:44,120.96,403.2
7/18/21,9:50:44,123.3,411
7/18/21,10:00:44,122.52,408.4
7/18/21,10:10:44,125.74,419.1333333
7/18/21,10:20:44,124.45,414.8333333
7/18/21,10:30:44,125.965,419.8833333
7/18/21,10:40:44,123.39,411.3
7/18/21,10:50:44,122.915,409.7166667
7/18/21,11:00:44,122.945,409.8166667
7/18/21,11:10:44,121,403.3333333
7/18/21,11:20:44,120.81,402.7
7/18/21,11:30:44,121.125,403.75
7/18/21,11:40:44,121.08,403.6
7/18/21,11:50:44,125.41,418.0333333
7/18/21,12:00:44,121.58,405.2666667
7/18/21,12:10:44,124.02,413.4
7/18/21,12:20:44,123.545,411.8166667
7/18/21,12:30:44,121.26,404.2
7/18/21,12:40:44,121.33,404.4333333
7/18/21,12:50:44,121.53,405.1
7/18/21,13:00:44,126.65,422.1666667
7/18/21,13:10:44,121.225,404.0833333
7/18/21,13:20:44,123.5,411.6666667
7/18/21,13:30:44,125.8,419.3333333
7/18/21,13:40:44,118.755,395.85
7/18/21,13:50:44,126.955,423.1833333
7/18/21,14:00:44,121.525,405.0833333
7/18/21,14:10:44,125.79,419.3
7/18/21,14:20:44,123.63,412.1
7/18/21,14:30:44,124.195,413.9833333
7/18/21,14:40:44,125.57,418.5666667
7/18/21,14:50:44,120.45,401.5
7/18/21,15:00:44,122.665,408.8833333
7/18/21,15:10:44,124.335,414.45
7/18/21,15:20:44,122.88,409.6
7/18/21,15:30:44,123.17,410.5666667
7/18/21,15:40:44,123.5,411.6666667
7/18/21,15:50:44,123.045,410.15
7/18/21,16:00:44,126.03,420.1
7/18/21,16:10:44,129.25,430.8333333
7/18/21,16:20:44,130.47,434.9
7/18/21,16:30:44,126.205,420.6833333
7/18/21,16:40:44,128.64,428.8
7/18/21,16:50:44,129.12,430.4
7/18/21,17:00:44,129.32,431.0666667
7/18/21,17:10:44,130.1,433.6666667
7/18/21,17:20:44,134.965,449.8833333
7/18/21,17:30:44,132.995,443.3166667
7/18/21,17:40:44,132.325,441.0833333
7/18/21,17:50:44,137.495,458.3166667
7/18/21,18:00:44,133.11,443.7
7/18/21,18:10:44,133.9,446.3333333
7/18/21,18:20:44,134.815,449.3833333
7/18/21,18:30:44,137.745,459.15
7/18/21,18:40:44,137.97,459.9
7/18/21,18:50:44,137.735,459.1166667
7/18/21,19:00:44,135.445,451.4833333
7/18/21,19:10:44,136.095,453.65
7/18/21,19:20:44,136.195,453.9833333
7/18/21,19:30:44,137.68,458.9333333
7/18/21,19:40:44,137.685,458.95
7/18/21,19:50:44,134.19,447.3
7/18/21,20:00:44,134.705,449.0166667
7/18/21,20:10:44,137.64,458.8
7/18/21,20:20:44,138.62,462.0666667
7/18/21,20:30:44,137.27,457.5666667
7/18/21,20:40:44,134.745,449.15
7/18/21,20:50:44,130.725,435.75
7/18/21,21:00:44,130.48,434.9333333
7/18/21,21:10:44,129.325,431.0833333
7/18/21,21:20:44,125.46,418.2
7/18/21,21:30:44,125.08,416.9333333
7/18/21,21:40:44,126.235,420.7833333
7/18/21,21:50:44,127.175,423.9166667
7/18/21,22:00:44,122.68,408.9333333
